",model,name,name_out,loaded,balanced,feasible,solved,min_pressure,location"
" ,800619_CHASSINGTON,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\800619_CHASSINGTON\FY1\800619_CASSINGTON_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\800619_CHASSINGTON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.2839,80061900000019"
" ,800620_FOREST_HILL,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\800620_FOREST_HILL\FY1\800620_FOREST HILL_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\800620_FOREST_HILL_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.8754,80062000000028"
" ,800621_AYNHO,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\800621_AYNHO\FY1\800621_AYNHO_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\800621_AYNHO_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,53.9869,80062100000013"
" ,801200_KINGS_SUTTON,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\801200_KINGS_SUTTON\FY1\801200_Kings Sutton_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\801200_KINGS_SUTTON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,20.7011,80120000000141"
" ,801205_FERNHURST,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\801205_FERNHURST\FY1\801205_Fernhurst_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\801205_FERNHURST_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.3233,80120500000102"
" ,801208_WOODCOTE,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\801208_WOODCOTE\FY1\801208_WOODCOTE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\801208_WOODCOTE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,20.5932,80120800000085"
" ,801231_SOUTHMOOR,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\801231_SOUTHMOOR\FY1\801231 Southmoor FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\801231_SOUTHMOOR_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,23.9694,80123100000101"
" ,801295_FOUR_MARKS,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\801295_FOUR_MARKS\FY1\801295_FOUR_MARKS_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\801295_FOUR_MARKS_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,28.324,80129500000139"
" ,802200_DEDDINGTON,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\802200_DEDDINGTON\FY1\802200_DEDDINGTON_FY1.mdb,S:\TEST AREA\ac00418\ASP_models_out\802200_DEDDINGTON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,18.7198,80220000000083"
" ,802208_LOWER_SHIPLAKE,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\802208_LOWER_SHIPLAKE\FY1\802208_LOWER_SHIPLAKE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\802208_LOWER_SHIPLAKE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.6944,80220800000044"
" ,802231_MARCHAM,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\802231_MARCHAM\FY1\802231_MARCHAM_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\802231_MARCHAM_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.1443,80223100000027"
" ,803001_READING_COMBINED,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\803001_READING_COMBINED\FY1\803001_READING_COMBINED_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\803001_READING_COMBINED_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,16.4522,80300100039032"
" ,803003_FARNBOROUGH_COMBINED,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\803003_FARNBOROUGH_COMBINED\FY1\803003_FARNBOROUGH_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\803003_FARNBOROUGH_COMBINED_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,20.9736,80300300081837"
" ,803200_HAMPTON_FOYLE,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\803200_HAMPTON_FOYLE\FY1\803200_HAMPTON_FOYLE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\803200_HAMPTON_FOYLE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,26.989,80320000000075"
" ,803205_SELBOURNE,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\803205_SELBOURNE\FY1\803205_SELBOURNE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\803205_SELBOURNE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,56.3829,80320500000025"
" ,803231_EAST_HENDRED,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\803231_EAST_HENDRED\FY1\803231_East_Hendred_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\803231_EAST_HENDRED_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,28.2454,80323100000035"
" ,804200_YARNTON,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\804200_YARNTON\FY1\804200_YARNTON_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\804200_YARNTON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.4707,80420000002049"
" ,805200_HADDENHAM,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\805200_HADDENHAM\FY1\805200_Haddenham_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\805200_HADDENHAM_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,13.1502,80520000000254"
" ,805208_BLEWBURY,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\805208_BLEWBURY\FY1\805208_BLEWBURY_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\805208_BLEWBURY_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.0602,80520800000023"
" ,806200_STOKENCHURCH,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\806200_STOKENCHURCH\FY1\806200_Stokenchurch_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\806200_STOKENCHURCH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.4475,80620000000117"
" ,807200_BEGBROKE,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\807200_BEGBROKE\FY1\807200_BEGBROKE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\807200_BEGBROKE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,23.4547,80720000000039"
" ,808200_NEWTON_LONGVILLE,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\808200_NEWTON_LONGVILLE\FY1\808200_Newton_Longville_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\808200_NEWTON_LONGVILLE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,23.2382,80820000000042"
" ,809200_STONE,\\vpoct502\Syn471\Southern Networks_471\S1 (80) district LP models_471\809200_STONE\FY1\809200_STONE_MODEL_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\809200_STONE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,24.2359,80920000000101"
