",model,name,name_out,loaded,balanced,feasible,solved,min_pressure,location"
" ,941043_BEARE_GREEN,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941043_BEARE_GREEN\FY1\941043_BEARE_GREEN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941043_BEARE_GREEN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.9347,94104302903041"
" ,941044_REIGATE_CRAWLEY_E_GRINSTEAD,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941044_REIGATE_CRAWLEY_E_GRINSTEAD\FY1\941044_REIGATE_CRAWLEY_E_GRINSTEAD_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941044_REIGATE_CRAWLEY_E_GRINSTEAD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.1453,94104406011499"
" ,941153_MAIDENBOWER,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941153_MAIDENBOWER\FY1\941153_Maidenbower_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941153_MAIDENBOWER_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,29.1606,94115300000557"
" ,941154_BEWBUSH,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941154_BEWBUSH\FY1\941154_Bewbush_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941154_BEWBUSH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,20.9574,941154-469940"
" ,941156_TILGATE,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941156_TILGATE\FY1\941156 - Tilgate - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941156_TILGATE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,36.2932,94115600000062"
" ,941157_HORSHAM,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941157_HORSHAM\FY1\941157_HORSHAM_FY1 15 03 12.MDB,S:\TEST AREA\ac00418\ASP_models_out\941157_HORSHAM_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.2776,94115707710642"
" ,941158_BROADBRIDGE_HEATH,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941158_BROADBRIDGE_HEATH\FY1\941158_Broadbridge_Heath_FY1 17 15 2013.MDB,S:\TEST AREA\ac00418\ASP_models_out\941158_BROADBRIDGE_HEATH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.7214,94115800361674"
" ,941159_BILLINGHURST,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941159_BILLINGHURST\FY1\941159 Billingshurst - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941159_BILLINGHURST_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,23.5319,94115907704089"
" ,941160_SOUTHWATER,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941160_SOUTHWATER\FY1\941160 SOUTHWATER FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941160_SOUTHWATER_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,18.1923,94116007707145"
" ,941161_GAY_STREET,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941161_GAY_STREET\FY1\941161 - Gay Street - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941161_GAY_STREET_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,32.7747,94116100000013"
" ,941162_RUDGWICK,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941162_RUDGWICK\FY1\941162_RUDGWICK_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941162_RUDGWICK_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,27.5122,94116200000578"
" ,941163_CRAWLEY_DOWN,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941163_CRAWLEY_DOWN\FY1\941163_CRAWLEY_DOWN_FY1.mdb,S:\TEST AREA\ac00418\ASP_models_out\941163_CRAWLEY_DOWN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,20.2421,94116300476742"
" ,941164_TURNERS_HILL,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941164_TURNERS_HILL\FY1\941164_TURNERS_HILL_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941164_TURNERS_HILL_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,30.8752,94116407805028"
" ,941165_DOMEWOOD,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941165_DOMEWOOD\FY1\941165_DOMEWOOD_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941165_DOMEWOOD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,53.4739,94116507902030"
" ,941166_FORD,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941166_FORD\FY1\941166_FORD_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941166_FORD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,24.7572,94116608104021"
" ,941167_FITTLEWORTH,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941167_FITTLEWORTH\FY1\941167_FITTLEWORTH_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941167_FITTLEWORTH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.1207,94116700000001"
" ,941168_RUSTINGTON,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941168_RUSTINGTON\FY1\941168_RUSTINGTON_FY1.mdb,S:\TEST AREA\ac00418\ASP_models_out\941168_RUSTINGTON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,19.3695,94116808102268"
" ,941169_ROUNDSTONE,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941169_ROUNDSTONE\FY1\941169_ROUNDSTONE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941169_ROUNDSTONE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,25.0367,94116908102284"
" ,941170_ARUNDEL,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941170_ARUNDEL\FY1\941170_Arundel_FY1_2013.MDB,S:\TEST AREA\ac00418\ASP_models_out\941170_ARUNDEL_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,23.373,94117008104188"
" ,941171_WALBERTON,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941171_WALBERTON\FY1\941171_WALBERTON_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941171_WALBERTON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,24.7122,94117108105052"
" ,941172_SLINDON,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941172_SLINDON\FY1\941172_SLINDON_FY1 27 03 13.MDB,S:\TEST AREA\ac00418\ASP_models_out\941172_SLINDON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.0626,94117200001646"
" ,941173_LITTLEHAMPTON_WORTHING,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941173_LITTLEHAMPTON_WORTHING\FY1\941173_Littlehampton_North_Court_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941173_LITTLEHAMPTON_WORTHING_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.0357,94117300002668"
" ,941174_PETWORTH,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941174_PETWORTH\FY1\941174 Petworth FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941174_PETWORTH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,20.5787,94117400347990"
" ,941175_PULBOROUGH,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941175_PULBOROUGH\FY1\941175 - Pulborough_FY1_2013.MDB,S:\TEST AREA\ac00418\ASP_models_out\941175_PULBOROUGH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.8284,94117500008031"
" ,941176_STORRINGTON,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941176_STORRINGTON\FY1\941176 STORRINGTON FY1 2014.MDB,S:\TEST AREA\ac00418\ASP_models_out\941176_STORRINGTON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.249,94117601462540"
" ,941177_STEYNING,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941177_STEYNING\FY1\941177_STEYNING_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941177_STEYNING_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,23.7214,94117708303184"
" ,941178_UPPER_BEEDING,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941178_UPPER_BEEDING\FY1\941178_Upper Beeding_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941178_UPPER_BEEDING_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,27.563,94117808303170"
" ,941179_ASHINGTON,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941179_ASHINGTON\FY1\941179_ASHINGTON_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941179_ASHINGTON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,24.6933,94117908306102"
" ,941180_BRIGHTON,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941180_BRIGHTON\FY-1\941180_BRIGHTON_FY1_2013.MDB,S:\TEST AREA\ac00418\ASP_models_out\941180_BRIGHTON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.732,94118000010740"
" ,941181_KINGSTON,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941181_KINGSTON\FY1\941181_KINGSTON_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941181_KINGSTON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.5874,94118108901254"
" ,941182_LEWES,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941182_LEWES\FY1\941182_LEWES_FY1 20 02 13.MDB,S:\TEST AREA\ac00418\ASP_models_out\941182_LEWES_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,23.8447,94118209906687"
" ,941183_PEACEHAVEN,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941183_PEACEHAVEN\FY1\941183 Peacehaven - FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941183_PEACEHAVEN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,17.9998,94118300321744"
" ,941185_WIVELSFIELD_GREEN,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941185_WIVELSFIELD_GREEN\FY1\941185_WIVELSFIELD_GREEN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941185_WIVELSFIELD_GREEN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,28.258,94118509202247"
" ,941186_DITCHLING,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941186_DITCHLING\FY1\941186_DITCHLING_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941186_DITCHLING_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.5032,94118609302050"
" ,941187_HANDCROSS,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941187_HANDCROSS\FY1\941187_HANDCROSS_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941187_HANDCROSS_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.3317,94118709301070"
" ,941188_BALCOMBE,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941188_BALCOMBE\FY1\941188_BALCOMBE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941188_BALCOMBE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.377,94118809502078"
" ,941189_PARTRIDGE_GREEN,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941189_PARTRIDGE_GREEN\FY1\941189_PARTRIDGE_GREEN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941189_PARTRIDGE_GREEN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,51.8521,94118900000125"
" ,941190_BUXTED,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941190_BUXTED\FY1\941190_BUXTED_Fy1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941190_BUXTED_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.4759,94119080000990"
" ,941191_HAYWARDS_HEATH,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941191_HAYWARDS_HEATH\FY1\941191_HAYWARDS_HEATH_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941191_HAYWARDS_HEATH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,19.7336,94119100007875"
" ,941192_SCAYNES_HILL,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941192_SCAYNES_HILL\FY1\941192_SCAYNES_HILL_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941192_SCAYNES_HILL_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.7524,94119209305452"
" ,941193_BURGESS_HILL,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941193_BURGESS_HILL\FY1\941193 BURGESS HILL_ FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941193_BURGESS_HILL_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.9835,94119393008999"
" ,941194_WEST_END_FARM,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941194_WEST_END_FARM\FY1\941194_WEST_END_FARM_FY1.mdb,S:\TEST AREA\ac00418\ASP_models_out\941194_WEST_END_FARM_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,39.5972,94119409306387"
" ,941195_HASSOCKS,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941195_HASSOCKS\FY1\941195_HASSOCKS_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941195_HASSOCKS_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.7515,94119501462789"
" ,941196_ALBOURNE,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941196_ALBOURNE\FY1\941196_ALBOURNE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941196_ALBOURNE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,23.0171,94119609308256"
" ,941197_SAYERS_COMMON,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941197_SAYERS_COMMON\FY1\941197_SAYERS_COMMON_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941197_SAYERS_COMMON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,61.0129,94119700000004"
" ,941198_EASTBOURNE_PEVENSEY,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941198_EASTBOURNE_PEVENSEY\FY1\941198_EASTBOURNE_PEVENSEY_FY1_2013.MDB,S:\TEST AREA\ac00418\ASP_models_out\941198_EASTBOURNE_PEVENSEY_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.3641,94119895054550"
" ,941199_HAMPDEN_PARK,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941199_HAMPDEN_PARK\FY1\941199_HAMPDEN_PARK_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941199_HAMPDEN_PARK_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.3987,94119909404301"
" ,941200_HAILSHAM,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941200_HAILSHAM\FY1\941200 Hailsham FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941200_HAILSHAM_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,20.5326,94120000342933"
" ,941202_HEATHFIELD,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941202_HEATHFIELD\FY1\941202_HEATHFIELD_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941202_HEATHFIELD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,25.6617,94120200002511"
" ,941203_HORAM,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941203_HORAM\FY1\941203_HORAM_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941203_HORAM_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.9357,94120300002009"
" ,941204_BURWASH,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941204_BURWASH\FY1\941204_BURWASH_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941204_BURWASH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,60.7666,94120409505345"
" ,941206_ARDINGLY,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941206_ARDINGLY\FY1\941206 ARDINGLY FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941206_ARDINGLY_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,28.8563,94120600416234"
" ,941207_EASTDEAN,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941207_EASTDEAN\FY1\941207_EASTDEAN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941207_EASTDEAN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,22.1761,94120700002179"
" ,941208_ALFRISTON,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941208_ALFRISTON\FY1\941208_ALFRISTON_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941208_ALFRISTON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.3951,94120809508035"
" ,941220_NEWHAVEN,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941220_NEWHAVEN\FY1\941220_NEWHAVEN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941220_NEWHAVEN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,25.9431,94122009901185"
" ,941221_DENTON,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941221_DENTON\FY1\941221_DENTON_FY1 04 03 2013.MDB,S:\TEST AREA\ac00418\ASP_models_out\941221_DENTON_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.3156,94122109902210"
" ,941222_ROOKERY_HILL,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941222_ROOKERY_HILL\FY1\941222_ROOKERY_HILL_FY1.mdb,S:\TEST AREA\ac00418\ASP_models_out\941222_ROOKERY_HILL_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.2776,94122209903044"
" ,941223_SEAFORD,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941223_SEAFORD\FY1\941223_SEAFORD_FY1_2013.MDB,S:\TEST AREA\ac00418\ASP_models_out\941223_SEAFORD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.5544,94122300000885"
" ,941224_BARNS_GREEN,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941224_BARNS_GREEN\FY1\941224_BARNS_GREEN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941224_BARNS_GREEN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,62.0901,94122407710061"
" ,941226_CHIDDINGFOLD,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941226_CHIDDINGFOLD\FY1\941226_CHIDDINGFOLD_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\941226_CHIDDINGFOLD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,25.3392,94122600002080"
" ,941233_NORTH_CHAILEY,\\vpoct502\Syn471\Southern Networks_471\S8 (94) district LP models_471\941233_NORTH_CHAILEY\FY1\941233_NORTH_CHAILEY_FY1.mdb,S:\TEST AREA\ac00418\ASP_models_out\941233_NORTH_CHAILEY_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,24.0674,94123300000443"
