"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"60200901530539","Nodes","-1530539","21.000000","44.722604","Default Known Flow Node","Known Flow","335249.067380","701968.024221","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200901365402","Nodes","-1365402","21.000000","33.000812","Default Known Flow Node","Known Flow","338095.733155","701374.218060","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900001014","Nodes","1014","21.000000","33.000812","Default Known Flow Node","Known Flow","338104.774157","701378.378976","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200901365406","Nodes","-1365406","21.000000","33.000812","Default Known Flow Node","Known Flow","338117.733161","701384.343063","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000168","Nodes","168","21.000000","34.302375","DDS demands","Known Flow","337375.357959","701330.593048","","0.000000","","","","","-5.310000","","","","","","","-4.748297","-5.310000","","","","","","","D1 PROFILE","","","","","",""
"60200900001013","Nodes","P00055156, Kennoway Road Site, -9.4","22.999998","33.429521","CSEP DDS Matched","Known Flow","337263.532928","701423.067073","","0.000000","","","","","","-9.399999","","","","","","-8.405647","-9.399999","","","","","","","","DC PROFILE","","","","",""
"60200900001986","Nodes","1986","21.000000","33.016468","Default Known Flow Node","Known Flow","337187.232907","701553.468109","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200901325373","Nodes","-1325373","21.000000","45.768964","Default Known Flow Node","Known Flow","334921.692291","702120.142263","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900001012","Nodes","1012","21.000000","46.995510","DDS demands","Known Flow","334929.434848","702038.005605","","0.000000","","","","","-8.069999","","","","","","","-7.216338","-8.069999","","","","","","","D1 PROFILE","","","","","",""
"60200900360694","Nodes","-360694","21.000000","34.270291","Default Known Flow Node","Known Flow","338245.738346","701614.354926","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200901567955","Nodes","-1567955","21.000000","40.621162","Default Known Flow Node","Known Flow","337655.858035","700417.717800","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200901571099","Nodes","-1571099","21.000000","33.635239","Default Known Flow Node","Known Flow","335582.963327","698504.854932","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000207","Nodes","207","21.000000","35.579719","Default Known Flow Node","Known Flow","336622.732754","700564.342839","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000776","Nodes","776","21.000000","45.309396","DDS demands","Known Flow","334847.808271","701234.858022","","0.000000","","","","","-32.459998","","","","","","","-29.026311","-32.459998","","","","","","","D1 PROFILE","","","","","",""
"60200900001020","Nodes","1020","21.000000","38.923808","DDS demands","Known Flow","334967.800602","702240.406011","","0.000000","","","","","-4.770000","","","","","","","-4.265419","-4.770000","","","","","","","D1 PROFILE","","","","","",""
"60200900002038","Nodes","-6.000","21.000000","39.035355","DDS demands","Known Flow","335009.176315","702470.589358","","0.000000","-6.000000","","-1.929999","","-22.330000","","","","-4.530000","","","-31.109842","-34.789999","","","C1 PROFILE","","C3 PROFILE","","D1 PROFILE","","","","I2 PROFILE","",""
"60200900984255","Nodes","-984255","21.000000","37.892259","Default Known Flow Node","Known Flow","336319.779324","699825.591334","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900001009","Nodes","1009","21.000000","37.888724","Default Known Flow Node","Known Flow","336314.607670","699822.217638","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900060630","Nodes","-60630","21.000000","36.547665","Default Known Flow Node","Known Flow","336143.982624","699668.592596","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000702","Nodes","702","21.000000","37.132357","DDS demands","Known Flow","335245.547379","702437.990349","","0.000000","","","","","-10.249999","","","","","","","-9.165733","-10.249999","","","","","","","D1 PROFILE","","","","","",""
"60200900054450","Nodes","-54450","21.000000","36.819806","DDS demands","Known Flow","335178.777361","702503.840367","","0.000000","","","","","-4.269999","","","","","","","-3.818310","-4.269999","","","","","","","D1 PROFILE","","","","","",""
"60200900066031","Nodes","-66031","21.000000","34.802060","Default Known Flow Node","Known Flow","336907.857831","699900.842659","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200901102200","Nodes","Logger 9706, 118 Den Walk","21.000000","34.853521","Val Log Cath","Known Flow","336934.961908","699931.082169","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000613","Nodes","613","21.000000","34.894378","DDS demands","Known Flow","336956.482845","699955.092674","","0.000000","","-12.720000","","","-13.120000","","","","","","","-23.106591","-25.840002","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"60200901369217","Nodes","-1369217","21.000000","26.398519","Default Known Flow Node","Known Flow","336582.632493","699207.209446","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200901102199","Nodes","","21.000000","26.386755","Default Known Flow Node","Known Flow","336592.121682","699198.785967","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000598","Nodes","598","21.000000","26.223682","DDS demands","Known Flow","336635.607757","699158.092457","","0.000000","","","","","-19.629998","","","","","","","-17.553497","-19.629998","","","","","","","D1 PROFILE","","","","","",""
"60200900000897","Nodes","897","21.000000","27.020401","DDS demands","Known Flow","336397.982693","698866.217377","","0.000000","","","","","-6.419999","","","","","","","-5.740878","-6.419999","","","","","","","D1 PROFILE","","","","","",""
"60200901102210","Nodes","Logger 9724, Opp 8 Clyde Street","21.000000","27.102211","Val Log Post","Known Flow","336432.032583","698846.104186","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000913","Nodes","913","21.000000","27.149541","Default Known Flow Node","Known Flow","336451.732707","698834.467369","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000912","Nodes","912","21.000000","27.166826","DDS demands","Known Flow","336458.607709","698829.717367","","0.000000","","","","-5.030000","-8.169999","","","","","","","-11.803676","-13.199999","","","","","","C4 PROFILE","D1 PROFILE","","","","","",""
"60200901102198","Nodes","2198","21.000000","27.194985","Default Known Flow Node","Known Flow","336436.677794","698814.397122","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900002208","Nodes","2208","21.000000","27.786594","DDS demands","Known Flow","336289.713071","698656.513048","","0.000000","","","","","-29.579999","","","","","","","-26.450965","-29.579999","","","","","","","D1 PROFILE","","","","","",""
"60200900002197","Nodes","Logger 9381, 24 Falcon Road","21.000000","31.848831","Val Log Cath","Known Flow","335489.781810","698861.822444","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900001449","Nodes","1449","21.000000","30.853742","DDS demands","Known Flow","332157.065340","700667.544427","","0.000000","","","","","-10.520000","","","","","","","-9.407172","-10.520000","","","","","","","D1 PROFILE","","","","","",""
"60200900002191","Nodes","Logger 9301, 75 Main Street","21.000000","32.295583","Val Log Cath","Known Flow","332222.407178","700677.469176","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900001516","Nodes","1516","21.000000","33.452251","DDS demands","Known Flow","332278.659933","700685.988666","","0.000000","","-13.000000","","","-5.389999","","","","","","","-16.444666","-18.390000","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"60200900000287","Nodes","287","21.000000","31.522244","DDS demands","Known Flow","335811.482533","700568.217841","","0.000000","","","","","-9.679999","","","","","","","-8.656029","-9.679999","","","","","","","D1 PROFILE","","","","","",""
"60200900002196","Nodes","Logger 9257, 36 Poplar Road","21.000000","31.569198","Val Log Cath","Known Flow","335781.117879","700514.333278","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000289","Nodes","289","21.000000","31.616388","DDS demands","Known Flow","335745.732515","700459.092811","","0.000000","","","","","-5.639999","","","","","","","-5.043388","-5.639999","","","","","","","D1 PROFILE","","","","","",""
"60200900000737","Nodes","737","21.000000","30.095772","DDS demands","Known Flow","335248.989747","702961.257033","","0.000000","","","","","-11.680000","","","","","","","-10.444465","-11.680000","","","","","","","D1 PROFILE","","","","","",""
"60200900002194","Nodes","Logger 9746, 141 Halfield Gardens","21.000000","29.458390","Val Log Cath","Known Flow","335335.196213","702930.311123","","0.000000","","","","","-6.849999","","","","","","","-6.125392","-6.849999","","","","","","","D1 PROFILE","","","","","",""
"60200900330850","Nodes","-330850","21.000000","30.601875","Default Known Flow Node","Known Flow","334682.751226","703201.587557","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900002193","Nodes","Logger 9625, 59 Hill Road","21.000000","30.560650","Val Log Cath","Known Flow","334666.829628","703199.111505","","0.000000","","","","","-8.869999","","","","","","","-7.931712","-8.869999","","","","","","","D1 PROFILE","","","","","",""
"60200900330844","Nodes","-330844","21.000000","30.578687","Default Known Flow Node","Known Flow","334630.650589","703191.899680","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000089","Nodes","89","21.000000","35.096949","DDS demands","Known Flow","337779.483069","701181.343007","","0.000000","","","","","-14.689999","","","","","","","-13.136060","-14.689999","","","","","","","D1 PROFILE","","","","","",""
"60200900002202","Nodes","Logger 9777, Gilmour Avenue","21.000000","35.117225","Val Log Post","Known Flow","337763.036442","701173.681972","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000102","Nodes","102","21.000000","35.545766","DDS demands","Known Flow","337662.483037","701126.842993","","0.000000","","","","","-18.469999","","","","","","","-16.516204","-18.469999","","","","","","","D1 PROFILE","","","","","",""
"60200900074696","Nodes","-74696","21.000000","28.838959","DDS demands","Known Flow","336120.482617","698479.092272","","0.000000","","","","","-3.119999","","","","","","","-2.789959","-3.119999","","","","","","","D1 PROFILE","","","","","",""
"60200900002335","Nodes","2335","21.000000","30.994319","Default Known Flow Node","Known Flow","338124.944980","702029.164865","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900060982","Nodes","-60982","21.000000","31.690258","Default Known Flow Node","Known Flow","338182.608178","701932.718212","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000951","Nodes","951","21.000000","45.862351","DDS demands","Known Flow","334865.478276","701567.598112","","0.000000","","","","","-1.049999","","","","","","","-0.938928","-1.049999","","","","","","","D1 PROFILE","","","","","",""
"60200900000005","Nodes","WINDYGATES DG, Site ID 1901","21.000000","45.999998","Default Known Pressure Node","Known Pressure","334699.525196","700595.831238","","1879.999971","","","","","","","","","","","","927.909259","1037.676910","","","","","","","","","","","","",""
"60200900324603","Nodes","-324603","21.000000","45.945681","Default Known Flow Node","Known Flow","334702.616231","700594.715848","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900002181","Nodes","2181","21.000000","32.601818","Default Known Flow Node","Known Flow","335945.232569","697976.967135","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900002108","Nodes","2108","21.000000","32.128203","Default Known Flow Node","Known Flow","335956.232572","697966.467133","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000745","Nodes","745","21.000000","32.554687","Default Known Flow Node","Known Flow","335670.732495","697984.342137","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000746","Nodes","746","21.000000","32.553986","DDS demands","Known Flow","335652.857490","697961.467131","","0.000000","","","","","-1.900000","","","","","","","-1.699014","-1.900000","","","","","","","D1 PROFILE","","","","","",""
"60200900000749","Nodes","749","21.000000","32.549560","DDS demands","Known Flow","335672.857495","697944.342127","","0.000000","","","","","-1.429999","","","","","","","-1.278731","-1.429999","","","","","","","D1 PROFILE","","","","","",""
"60200900056037","Nodes","-56037","21.000000","32.478497","Default Known Flow Node","Known Flow","335723.357509","697950.467128","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900056044","Nodes","-56044","21.000000","32.435369","Default Known Flow Node","Known Flow","335739.732514","697969.842133","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900001677","Nodes","1677","21.000000","32.123703","DDS demands","Known Flow","335732.357512","697880.092109","","0.000000","-1.850000","","","","-4.280000","","","","","","","-5.481555","-6.130000","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"60200900056051","Nodes","-56051","21.000000","32.048557","Default Known Flow Node","Known Flow","335890.937532","697878.608210","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900056053","Nodes","-56053","21.000000","32.048557","Default Known Flow Node","Known Flow","335908.857560","697890.967112","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900056056","Nodes","-56056","21.000000","32.131503","Default Known Flow Node","Known Flow","335948.107570","697941.592126","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900056055","Nodes","-56055","21.000000","32.131503","Default Known Flow Node","Known Flow","335929.200890","697940.749241","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900074658","Nodes","-74658","21.000000","32.478497","Default Known Flow Node","Known Flow","335700.607503","697971.592134","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900074659","Nodes","-74659","21.000000","32.521631","Default Known Flow Node","Known Flow","335716.232507","697989.842139","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900074660","Nodes","-74660","21.000000","32.435369","Default Known Flow Node","Known Flow","335743.232514","697966.217132","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900000759","Nodes","759","21.000000","32.159052","DDS demands","Known Flow","335731.232511","697895.342113","","0.000000","","","","","-6.269999","","","","","","","-5.606746","-6.269999","","","","","","","D1 PROFILE","","","","","",""
"60200900001067","Nodes","1067","21.000000","32.141383","Default Known Flow Node","Known Flow","335725.732510","697888.717111","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900001898","Nodes","1898","21.000000","32.072716","DDS demands","Known Flow","335689.607500","697845.967100","","0.000000","","","","","-1.080000","","","","","","","-0.965755","-1.080000","","","","","","","D1 PROFILE","","","","","",""
"60200900056040","Nodes","-56040","21.000000","32.042494","Default Known Flow Node","Known Flow","335734.565252","697878.411590","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900001901","Nodes","1901","21.000000","30.723646","DDS demands","Known Flow","335768.107521","697853.717102","","0.000000","","","","","-13.699999","","","","","","","-12.250785","-13.699999","","","","","","","D1 PROFILE","","","","","",""
"60200900001678","Nodes","1678","21.000000","30.414247","DDS demands","Known Flow","335791.732528","697879.967109","","0.000000","","","","","-13.539999","","","","","","","-12.107709","-13.539999","","","","","","","D1 PROFILE","","","","","",""
"60200900000744","Nodes","744","21.000000","32.279239","DDS demands","Known Flow","335571.482468","697932.967123","","0.000000","","","","","-11.839999","","","","","","","-10.587540","-11.839999","","","","","","","D1 PROFILE","","","","","",""
"60200900001558","Nodes","1558","21.000000","32.364772","DDS demands","Known Flow","335512.732452","697980.342136","","0.000000","","","","","-21.479998","","","","","","","-19.207799","-21.479998","","","","","","","D1 PROFILE","","","","","",""
"60200900002110","Nodes","2110","21.000000","32.039130","DDS demands","Known Flow","335982.607580","697944.467127","","0.000000","","","","","-0.389999","","","","","","","-0.348744","-0.389999","","","","","","","D1 PROFILE","","","","","",""
"60200900002107","Nodes","2107","21.000000","32.091595","DDS demands","Known Flow","335904.482558","697917.467119","","0.000000","","","","","-5.050000","","","","","","","-4.515800","-5.050000","","","","","","","D1 PROFILE","","","","","",""
"60200900056052","Nodes","-56052","21.000000","32.075327","Default Known Flow Node","Known Flow","335900.857557","697906.967116","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900001563","Nodes","1563","21.000000","32.050549","DDS demands","Known Flow","335895.357556","697890.967112","","0.000000","","","","","-21.149999","","","","","","","-18.912709","-21.149999","","","","","","","D1 PROFILE","","","","","",""
"60200900001896","Nodes","1896","21.000000","32.031061","DDS demands","Known Flow","335830.982538","697916.842119","","0.000000","","","","","-3.690000","","","","","","","-3.299664","-3.690000","","","","","","","D1 PROFILE","","","","","",""
"60200900001899","Nodes","1899","21.000000","32.324679","DDS demands","Known Flow","335759.357519","697928.592122","","0.000000","","","","","-3.899999","","","","","","","-3.487449","-3.899999","","","","","","","D1 PROFILE","","","","","",""
"60200900056042","Nodes","-56042","21.000000","32.263198","Default Known Flow Node","Known Flow","335738.107513","697928.217122","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60200900056032","Nodes","-56032","21.000000","32.553986","Default Known Flow Node","Known Flow","335647.232488","697955.217129","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
