"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)"
"60207100001286","Nodes","-117","21.000000","38.051633","Default Known Flow Node","Known Flow","304372.452978","686446.300998","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001289","Nodes","-123","21.000000","37.719906","Default Known Flow Node","Known Flow","304407.571988","686461.596002","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001288","Nodes","-121","21.000000","37.719906","Default Known Flow Node","Known Flow","304372.843978","686458.348001","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000072","Nodes","72","21.000000","41.370530","DDS demands","Known Flow","304391.183983","686073.058896","","0.000000","","","","-10.930000","","","-9.773801","-10.930000","","","","","","D1 PROFILE","",""
"60207100000120","Nodes","120","21.000000","36.405090","DDS demands","Known Flow","304492.498606","686175.002693","","0.000000","","","","-8.489999","","","-7.591909","-8.489999","","","","","","D1 PROFILE","",""
"60207100000131","Nodes","131","21.000000","39.061089","DDS demands","Known Flow","304457.588773","686286.987948","","0.000000","","","-10.589999","","","","-9.469767","-10.589999","","","","","C4 PROFILE","","",""
"60207100001359","Nodes","-82","21.000000","39.025854","Default Known Flow Node","Known Flow","304450.649999","686301.181958","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000049","Nodes","49","21.000000","37.443889","DDS demands","Known Flow","304424.611141","686488.625399","","0.000000","","","","-3.079999","","","-2.754191","-3.079999","","","","","","D1 PROFILE","",""
"60207100000048","Nodes","48","21.000000","37.570440","DDS demands","Known Flow","304443.697998","686487.722009","","0.000000","","","","-4.190000","","","-3.746773","-4.190000","","","","","","D1 PROFILE","",""
"60207100000047","Nodes","47","21.000000","37.448414","DDS demands","Known Flow","304408.839988","686488.755009","","0.000000","","","","-11.960000","","","-10.694846","-11.960000","","","","","","D1 PROFILE","",""
"60207100000053","Nodes","53","21.000000","36.583455","DDS demands","Known Flow","304249.171945","686465.584003","","0.000000","","","","-9.149999","","","-8.182093","-9.149999","","","","","","D1 PROFILE","",""
"60207100000056","Nodes","56","21.000000","36.511069","DDS demands","Known Flow","304276.873952","686398.381985","","0.000000","","","","-10.459999","","","-9.353518","-10.459999","","","","","","D1 PROFILE","",""
"60207100001283","Nodes","-109","21.000000","36.309834","Default Known Flow Node","Known Flow","304313.727962","686410.772988","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000058","Nodes","58","21.000000","36.290938","DDS demands","Known Flow","304304.859960","686317.551963","","0.000000","","","","-9.009999","","","-8.056903","-9.009999","","","","","","D1 PROFILE","",""
"60207100000059","Nodes","59","21.000000","33.903271","DDS demands","Known Flow","304631.346049","686608.037042","","0.000000","","","","-1.249999","","","-1.117772","-1.249999","","","","","","D1 PROFILE","",""
"60207100000021","Nodes","21","21.000000","39.983587","DDS demands","Known Flow","304363.258724","686272.882394","","0.000000","","","","-12.590000","","","-11.258204","-12.590000","","","","","","D1 PROFILE","",""
"60207100000023","Nodes","23","21.000000","39.882075","DDS demands","Known Flow","304304.764960","686221.898937","","0.000000","","","","-18.780000","","","-16.793412","-18.780000","","","","","","D1 PROFILE","",""
"60207100000024","Nodes","24","21.000000","39.837429","DDS demands","Known Flow","304355.577974","686195.199929","","0.000000","","","","-15.630000","","","-13.976626","-15.630000","","","","","","D1 PROFILE","",""
"60207100001287","Nodes","-119","21.000000","36.550093","Default Known Flow Node","Known Flow","304159.691920","686449.273999","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001280","Nodes","-102","21.000000","36.517673","Default Known Flow Node","Known Flow","304146.395917","686374.124978","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000136","Nodes","136","21.000000","36.381366","DDS demands","Known Flow","304187.111928","686382.630980","","0.000000","","","","-14.330000","","","-12.814142","-14.330000","","","","","","D1 PROFILE","",""
"60207100001281","Nodes","-105","21.000000","36.381366","Default Known Flow Node","Known Flow","304219.093149","686392.588790","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001326","Nodes","-1462548","21.000000","36.338416","Default Known Flow Node","Known Flow","304227.633939","686390.984983","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001316","Nodes","-1462521","21.000000","36.381366","Default Known Flow Node","Known Flow","304218.986936","686410.975988","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000052","Nodes","52","21.000000","36.742628","DDS demands","Known Flow","304298.976958","686478.261007","","0.000000","","","","-1.729999","","","-1.546996","-1.729999","","","","","","D1 PROFILE","",""
"60207100001313","Nodes","-1462513","21.000000","36.416186","Default Known Flow Node","Known Flow","304318.840964","686317.649963","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000057","Nodes","57","21.000000","36.161585","DDS demands","Known Flow","304340.836970","686420.006991","","0.000000","","","","-9.079999","","","-8.119498","-9.079999","","","","","","D1 PROFILE","",""
"60207100001315","Nodes","-1462520","21.000000","36.309834","Default Known Flow Node","Known Flow","304334.672968","686402.860986","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001353","Nodes","-63","21.000000","40.300301","Default Known Flow Node","Known Flow","304378.590646","686228.719074","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001352","Nodes","-62","21.000000","40.293101","Default Known Flow Node","Known Flow","304385.249587","686228.635886","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001341","Nodes","-24","21.000000","41.439057","Default Known Flow Node","Known Flow","304399.224047","686070.040414","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000001","Nodes","1, Cairneyhill District, Tel, DAG, Site ID 2045","21.000000","41.499999","Default Known Pressure Node","Known Pressure","304406.070987","686069.241895","","353606.734595","","","","","","","945.644361","1057.509985","","","","","","","",""
"60207100001343","Nodes","-29","21.000000","40.195305","Default Known Flow Node","Known Flow","304445.513998","686082.395899","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001345","Nodes","-33","21.000000","40.195305","Default Known Flow Node","Known Flow","304449.531999","686090.714901","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000129","Nodes","129","21.000000","40.178090","DDS demands","Known Flow","304404.069987","686230.456939","","0.000000","","","","-1.710000","","","-1.529112","-1.710000","","","","","","D1 PROFILE","",""
"60207100001347","Nodes","-40","21.000000","37.722984","Default Known Flow Node","Known Flow","304499.410013","686111.685907","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001308","Nodes","-1462496","21.000000","37.722984","Default Known Flow Node","Known Flow","304491.218010","686111.352907","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001340","Nodes","-23","21.000000","41.388633","Default Known Flow Node","Known Flow","304391.101983","686069.968895","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000122","Nodes","122","21.000000","36.190952","DDS demands","Known Flow","304517.869498","686177.630430","","0.000000","","","","-5.090000","","","-4.551569","-5.090000","","","","","","D1 PROFILE","",""
"60207100001358","Nodes","-80","21.000000","38.585687","Default Known Flow Node","Known Flow","304506.337170","686292.384340","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001342","Nodes","-28","21.000000","38.552025","Default Known Flow Node","Known Flow","304521.746644","686081.535433","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000033","Nodes","33","21.000000","38.727986","DDS demands","Known Flow","304560.275029","686400.502985","","0.000000","","","","-8.640000","","","-7.726043","-8.640000","","","","","","D1 PROFILE","",""
"60207100001325","Nodes","-1462546","21.000000","35.327320","Default Known Flow Node","Known Flow","304757.197083","686323.342964","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000100","Nodes","100","21.000000","23.849374","DDS demands","Known Flow","305063.294342","686104.478344","","0.000000","","","","-6.049999","","","-5.410018","-6.049999","","","","","","D1 PROFILE","",""
"60207100000147","Nodes","147","21.000000","24.668572","DDS demands","Known Flow","304856.955110","686422.659991","","0.000000","","","","-10.359999","","","-9.264096","-10.359999","","","","","","D1 PROFILE","",""
"60207100000146","Nodes","146","21.000000","24.861345","DDS demands","Known Flow","304856.891110","686476.334006","","0.000000","","","","-5.810000","","","-5.195405","-5.810000","","","","","","D1 PROFILE","",""
"60207100001300","Nodes","-1462471","21.000000","37.608857","Default Known Flow Node","Known Flow","304623.268046","686059.895893","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000108","Nodes","108","21.000000","37.608857","DDS demands","Known Flow","304610.258043","686058.540892","","0.000000","","","","-10.710000","","","-9.577073","-10.710000","","","","","","D1 PROFILE","",""
"60207100001318","Nodes","-1462523","21.000000","37.200494","Default Known Flow Node","Known Flow","304636.515050","686296.870957","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000027","Nodes","27","21.000000","37.200494","DDS demands","Known Flow","304641.034051","686297.242957","","0.000000","","","","-14.439999","","","-12.912506","-14.439999","","","","","","D1 PROFILE","",""
"60207100000034","Nodes","34","21.000000","38.655739","DDS demands","Known Flow","304618.596436","686414.940155","","0.000000","","","","-22.039999","","","-19.708563","-22.039999","","","","","","D1 PROFILE","",""
"60207100001291","Nodes","-135","21.000000","38.800615","Default Known Flow Node","Known Flow","304591.816567","686490.523842","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000060","Nodes","60","21.000000","38.809134","DDS demands","Known Flow","304547.284026","686436.409995","","0.000000","","","","-8.079999","","","-7.225280","-8.079999","","","","","","D1 PROFILE","",""
"60207100000138","Nodes","138","21.000000","36.137987","DDS demands","Known Flow","304721.979073","686350.596972","","0.000000","","","","-3.110000","","","-2.781017","-3.110000","","","","","","D1 PROFILE","",""
"60207100000114","Nodes","114","21.000000","33.951220","DDS demands","Known Flow","304783.927090","686325.191965","","0.000000","-4.630000","","","-2.710000","","","-6.563559","-7.340000","","","C1 PROFILE","","","D1 PROFILE","",""
"60207100001361","Nodes","-91","21.000000","31.604140","Default Known Flow Node","Known Flow","304820.112100","686327.784966","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000115","Nodes","115","21.000000","33.936549","DDS demands","Known Flow","304735.920077","686404.219986","","0.000000","","","","-1.510000","","","-1.350269","-1.510000","","","","","","D1 PROFILE","",""
"60207100000137","Nodes","137","21.000000","22.581535","DDS demands","Known Flow","305166.132194","685947.208862","","0.000000","","","","-3.680000","","","-3.290721","-3.680000","","","","","","D1 PROFILE","",""
"60207100000028","Nodes","28","21.000000","36.252686","DDS demands","Known Flow","304766.632085","686310.815961","","0.000000","","","","-14.880000","","","-13.305963","-14.880000","","","","","","D1 PROFILE","",""
"60207100000066","Nodes","66","21.000000","29.704680","DDS demands","Known Flow","304849.264108","686330.726966","","0.000000","","","","-13.950000","","","-12.474339","-13.950000","","","","","","D1 PROFILE","",""
"60207100000069","Nodes","69","21.000000","23.675867","DDS demands","Known Flow","305095.640175","686054.762891","","0.000000","","","","-11.329999","","","-10.131488","-11.329999","","","","","","D1 PROFILE","",""
"60207100000101","Nodes","101","21.000000","25.051784","DDS demands","Known Flow","304894.612120","686464.430003","","0.000000","","","","-11.740000","","","-10.498118","-11.740000","","","","","","D1 PROFILE","",""
"60207100000103","Nodes","103","21.000000","25.220497","DDS demands","Known Flow","304978.290056","686447.474782","","0.000000","","","","-10.490000","","","-9.380345","-10.490000","","","","","","D1 PROFILE","",""
"60207100000112","Nodes","112","21.000000","36.759814","DDS demands","Known Flow","304736.898077","686221.034937","","0.000000","","","","-16.719998","","","-14.951322","-16.719998","","","","","","D1 PROFILE","",""
"60207100001322","Nodes","-1462537","21.000000","36.759814","Default Known Flow Node","Known Flow","304736.354077","686259.141947","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000111","Nodes","111","21.000000","36.888905","DDS demands","Known Flow","304680.946062","686218.560936","","0.000000","","","","-10.439999","","","-9.335634","-10.439999","","","","","","D1 PROFILE","",""
"60207100001351","Nodes","-58","21.000000","36.866532","Default Known Flow Node","Known Flow","304690.633065","686219.215936","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000113","Nodes","113","21.000000","36.924313","DDS demands","Known Flow","304677.529061","686301.589958","","0.000000","","","","-1.869999","","","-1.672187","-1.869999","","","","","","D1 PROFILE","",""
"60207100000140","Nodes","140","21.000000","37.464918","DDS demands","Known Flow","304623.821047","686304.734959","","0.000000","","","","-2.170000","","","-1.940452","-2.170000","","","","","","D1 PROFILE","",""
"60207100001360","Nodes","-87","21.000000","37.301623","Default Known Flow Node","Known Flow","304639.932051","686307.319960","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001364","Nodes","-95","21.000000","37.222703","Default Known Flow Node","Known Flow","304610.149248","686345.055619","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000126","Nodes","126","21.000000","35.471649","DDS demands","Known Flow","304625.941866","686163.977680","","0.000000","","","","-2.150000","","","-1.922568","-2.150000","","","","","","D1 PROFILE","",""
"60207100000125","Nodes","125","21.000000","35.525785","DDS demands","Known Flow","304615.789044","686163.280921","","0.000000","","","","-5.239999","","","-4.685701","-5.239999","","","","","","D1 PROFILE","",""
"60207100000127","Nodes","127","21.000000","35.305248","DDS demands","Known Flow","304631.343049","686204.670932","","0.000000","","","","-7.400000","","","-6.617212","-7.400000","","","","","","D1 PROFILE","",""
"60207100000123","Nodes","123","21.000000","36.091290","DDS demands","Known Flow","304561.640030","686173.777924","","0.000000","","","","-5.359999","","","-4.793007","-5.359999","","","","","","D1 PROFILE","",""
"60207100000124","Nodes","124","21.000000","36.044662","DDS demands","Known Flow","304553.243852","686151.328165","","0.000000","","","","-5.420000","","","-4.846660","-5.420000","","","","","","D1 PROFILE","",""
"60207100000109","Nodes","109","21.000000","37.561079","DDS demands","Known Flow","304680.326299","686130.692116","","0.000000","","","","-15.510000","","","-13.869319","-15.510000","","","","","","D1 PROFILE","",""
"60207100001348","Nodes","-45","21.000000","37.558621","Default Known Flow Node","Known Flow","304688.179064","686131.742912","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000107","Nodes","107","21.000000","37.876276","DDS demands","Known Flow","304606.252042","686104.153905","","0.000000","","","","-10.289999","","","-9.201502","-10.289999","","","","","","D1 PROFILE","",""
"60207100001305","Nodes","-1462488","21.000000","37.608857","Default Known Flow Node","Known Flow","304566.096979","686057.377319","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000106","Nodes","106","21.000000","38.452499","DDS demands","Known Flow","304520.392018","686088.338900","","0.000000","","","","-15.240000","","","-13.627881","-15.240000","","","","","","D1 PROFILE","",""
"60207100001346","Nodes","-34","21.000000","38.345021","Default Known Flow Node","Known Flow","304535.514023","686094.713902","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000221","Nodes","221","21.000000","34.818006","DDS demands","Known Flow","304522.436845","686625.856028","","0.000000","","","","-2.920000","","","-2.611116","-2.920000","","","","","","D1 PROFILE","",""
"60207100001312","Nodes","-1462511","21.000000","38.552025","Default Known Flow Node","Known Flow","304524.650020","686081.781899","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001344","Nodes","-30","21.000000","38.345021","Default Known Flow Node","Known Flow","304538.212023","686082.377899","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001339","Nodes","-19","21.000000","38.345021","Default Known Flow Node","Known Flow","304550.026228","686060.537975","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001319","Nodes","-1462525","21.000000","38.345021","Default Known Flow Node","Known Flow","304553.849028","686060.045893","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001307","Nodes","-1462495","21.000000","38.345021","Default Known Flow Node","Known Flow","304549.970026","686053.600891","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000141","Nodes","141","21.000000","37.160393","DDS demands","Known Flow","304602.838631","686358.271998","","0.000000","","","","-8.729999","","","-7.806521","-8.729999","","","","","","D1 PROFILE","",""
"60207100001279","Nodes","-100","21.000000","37.308540","Default Known Flow Node","Known Flow","304626.042047","686354.364973","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001303","Nodes","-1462476","21.000000","37.308540","Default Known Flow Node","Known Flow","304627.444048","686351.613972","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001314","Nodes","-1462519","21.000000","37.301623","Default Known Flow Node","Known Flow","304644.762052","686307.824960","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001311","Nodes","-1462499","21.000000","36.759814","Default Known Flow Node","Known Flow","304733.710076","686191.528928","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000067","Nodes","67","21.000000","29.503407","DDS demands","Known Flow","304842.467106","686358.475974","","0.000000","","","","-6.119999","","","-5.472613","-6.119999","","","","","","D1 PROFILE","",""
"60207100000070","Nodes","70, Logger ID 9335, 9 Main Street","21.000000","25.600616","Val Log Post","Known Flow","305028.171157","686367.623976","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000050","Nodes","50","21.000000","37.276021","DDS demands","Known Flow","304329.503966","686488.302009","","0.000000","","","","-7.129999","","","-6.375773","-7.129999","","","","","","D1 PROFILE","",""
"60207100000051","Nodes","51","21.000000","37.257873","DDS demands","Known Flow","304312.232962","686545.550025","","0.000000","","","","-3.530000","","","-3.156589","-3.530000","","","","","","D1 PROFILE","",""
"60207100000065","Nodes","65","21.000000","37.141419","DDS demands","Known Flow","304401.005986","686524.576019","","0.000000","","","","-6.860000","","","-6.134335","-6.860000","","","","","","D1 PROFILE","",""
"60207100000046","Nodes","46","21.000000","37.248096","DDS demands","Known Flow","304405.844987","686511.878016","","0.000000","","","","-3.049999","","","-2.727364","-3.049999","","","","","","D1 PROFILE","",""
"60207100000074","Nodes","74","21.000000","36.747354","DDS demands","Known Flow","304202.744932","686528.196020","","0.000000","","","","-14.439999","","","-12.912506","-14.439999","","","","","","D1 PROFILE","",""
"60207100001298","Nodes","-144","21.000000","36.729633","Default Known Flow Node","Known Flow","304187.294743","686523.159382","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001293","Nodes","-138","21.000000","37.243041","Default Known Flow Node","Known Flow","304380.169980","686503.613013","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000044","Nodes","44","21.000000","36.124298","DDS demands","Known Flow","304440.780234","686597.247096","","0.000000","","","","-9.090000","","","-8.128440","-9.090000","","","","","","D1 PROFILE","",""
"60207100000045","Nodes","45","21.000000","36.104909","DDS demands","Known Flow","304446.702998","686622.383046","","0.000000","","","","-2.619999","","","-2.342850","-2.619999","","","","","","D1 PROFILE","",""
"60207100000055","Nodes","55","21.000000","37.005535","DDS demands","Known Flow","304388.859983","686587.484036","","0.000000","","","","-15.710000","","","-14.048163","-15.710000","","","","","","D1 PROFILE","",""
"60207100000073","Nodes","73","21.000000","37.005519","DDS demands","Known Flow","304381.182981","686608.469042","","0.000000","","","","-1.529999","","","-1.368153","-1.529999","","","","","","D1 PROFILE","",""
"60207100000054","Nodes","54","21.000000","36.754858","DDS demands","Known Flow","304221.755937","686534.324022","","0.000000","","","","-16.559999","","","-14.808248","-16.559999","","","","","","D1 PROFILE","",""
"60207100001294","Nodes","-139","21.000000","36.701873","Default Known Flow Node","Known Flow","304166.091922","686506.153014","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100001297","Nodes","-143","21.000000","36.729633","Default Known Flow Node","Known Flow","304189.259928","686515.693017","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000036","Nodes","36","21.000000","38.425322","DDS demands","Known Flow","304597.733039","686513.401016","","0.000000","","","","-14.840000","","","-13.270194","-14.840000","","","","","","D1 PROFILE","",""
"60207100000102","Nodes","102","21.000000","24.797492","DDS demands","Known Flow","304943.302133","686512.187016","","0.000000","","","","-8.369999","","","-7.484603","-8.369999","","","","","","D1 PROFILE","",""
"60207100000042","Nodes","42","21.000000","33.647531","DDS demands","Known Flow","304570.742681","686555.281099","","0.000000","","","","-14.880000","","","-13.305963","-14.880000","","","","","","D1 PROFILE","",""
"60207100000142","Nodes","142","21.000000","32.387108","DDS demands","Known Flow","304754.225693","686659.655290","","0.000000","","","","-5.090000","","","-4.551569","-5.090000","","","","","","D1 PROFILE","",""
"60207100001335","Nodes","-162","21.000000","32.456135","Default Known Flow Node","Known Flow","304759.883796","686662.883189","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000118","Nodes","118","21.000000","32.976611","DDS demands","Known Flow","304730.777866","686651.892625","","0.000000","","","","-6.749999","","","-6.035970","-6.749999","","","","","","D1 PROFILE","",""
"60207100000144","Nodes","144","21.000000","32.439980","DDS demands","Known Flow","304756.156533","686676.002943","","0.000000","","","","-3.670000","","","-3.281779","-3.670000","","","","","","D1 PROFILE","",""
"60207100000145","Nodes","145","21.000000","32.418207","DDS demands","Known Flow","304778.527408","686715.619253","","0.000000","","","","-1.999999","","","-1.788435","-1.999999","","","","","","D1 PROFILE","",""
"60207100000117","Nodes","117","21.000000","33.303679","DDS demands","Known Flow","304671.434806","686628.919845","","0.000000","","","","-9.090000","","","-8.128440","-9.090000","","","","","","D1 PROFILE","",""
"60207100001338","Nodes","-166","21.000000","33.122385","Default Known Flow Node","Known Flow","304657.755950","686671.269314","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000116","Nodes","116, Logger ID 9427, 2 Rose Gardens","21.000000","33.902265","Val Log Post","Known Flow","304631.827447","686606.640812","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60207100000075","Nodes","75","21.000000","33.611283","DDS demands","Known Flow","304594.888472","686592.891549","","0.000000","","","","-7.970000","","","-7.126916","-7.970000","","","","","","D1 PROFILE","",""
"60207100000041","Nodes","41","21.000000","34.129770","DDS demands","Known Flow","304614.014846","686652.744646","","0.000000","","","","-18.700000","","","-16.721875","-18.700000","","","","","","D1 PROFILE","",""
