"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-1341.529998","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-55.880000","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-66.019999","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-71.540000","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-29.939999","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-6.000000","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-10.600000","0.000000","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"DM","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"PL-AF","Flow Categories","-15.970000","0.000000","1.000000","Volumetric","-1.000000"
