"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)"
"60206000000091","Nodes","91","21.000000","27.988863","DDS demands","Known Flow","329331.605770","701694.218147","","0.000000","","","","","-8.140000","","","","-7.278933","-8.140000","","","","","","","D1 PROFILE","","",""
"60206000002392","Nodes","2392","21.000000","31.016922","Default Known Flow Node","Known Flow","329831.480906","701841.718187","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000001000","Nodes","1000","21.000000","31.060545","DDS demands","Known Flow","329821.516817","701837.332352","","0.000000","","","","","-1.019999","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","",""
"60206000002327","Nodes","2327","21.000000","30.746736","DDS demands","Known Flow","329779.202204","701813.384193","","0.000000","","","","","-1.890000","","","","-1.690071","-1.890000","","","","","","","D1 PROFILE","","",""
"60206000000156","Nodes","156","21.000000","29.517014","Default Known Flow Node","Known Flow","329601.459274","701726.715382","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002467","Nodes","2467","21.000000","29.517014","Default Known Flow Node","Known Flow","329605.855844","701794.718174","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000001001","Nodes","1001","21.000000","30.198785","DDS demands","Known Flow","329817.928462","701802.960649","","0.000000","-7.510000","","","","-11.369999","","","","-16.882833","-18.880001","","","C1 PROFILE","","","","D1 PROFILE","","",""
"60206000002378","Nodes","2378","21.000000","27.580543","Default Known Flow Node","Known Flow","329420.980794","701442.218078","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002432","Nodes","2432","21.000000","27.580543","Default Known Flow Node","Known Flow","329421.269433","701440.474474","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000186","Nodes","186","21.000000","22.804581","DDS demands","Known Flow","329127.230714","701407.718069","","0.000000","","","","","-8.010000","","","","-7.162685","-8.010000","","","","","","","D1 PROFILE","","",""
"60206000000189","Nodes","189","21.000000","22.682510","DDS demands","Known Flow","329172.355726","701469.093086","","0.000000","","","","","-4.500000","","","","-4.023980","-4.500000","","","","","","","D1 PROFILE","","",""
"60206000002427","Nodes","2427","21.000000","22.648525","Default Known Flow Node","Known Flow","329090.105704","701364.468057","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000188","Nodes","188","21.000000","22.562135","DDS demands","Known Flow","329221.605740","701338.218050","","0.000000","","","","","-7.510000","","","","-6.715576","-7.510000","","","","","","","D1 PROFILE","","",""
"60206000000104","Nodes","104","21.000000","23.146906","DDS demands","Known Flow","329290.355759","701416.718071","","0.000000","","","","","-14.979999","","","","-13.395383","-14.979999","","","","","","","D1 PROFILE","","",""
"60206000000103","Nodes","103","21.000000","23.330521","DDS demands","Known Flow","329299.480761","701356.968055","","0.000000","","","","","-12.229999","","","","-10.936285","-12.229999","","","","","","","D1 PROFILE","","",""
"60206000002328","Nodes","2328","21.000000","24.428317","Default Known Flow Node","Known Flow","329423.855795","701336.593050","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000054","Nodes","54","21.000000","27.610344","DDS demands","Known Flow","329486.855812","701461.968084","","0.000000","","","","","-18.830000","","","","-16.838123","-18.830000","","","","","","","D1 PROFILE","","",""
"60206000000056","Nodes","56","21.000000","27.566446","DDS demands","Known Flow","329373.114405","701447.480272","","0.000000","","","","","-4.829999","","","","-4.319072","-4.829999","","","","","","","D1 PROFILE","","",""
"60206000002396","Nodes","2396","21.000000","27.566446","Default Known Flow Node","Known Flow","329370.480780","701449.343080","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000070","Nodes","70","21.000000","26.950366","DDS demands","Known Flow","329362.105778","701439.968078","","0.000000","","","","","-6.480000","","","","-5.794532","-6.480000","","","","","","","D1 PROFILE","","",""
"60206000000074","Nodes","74","21.000000","26.729759","DDS demands","Known Flow","329377.605782","701376.968061","","0.000000","","","","","-5.800000","","","","-5.186464","-5.800000","","","","","","","D1 PROFILE","","",""
"60206000000071","Nodes","71","21.000000","26.130341","DDS demands","Known Flow","329350.605775","701479.218088","","0.000000","","","","","-5.310000","","","","-4.748297","-5.310000","","","","","","","D1 PROFILE","","",""
"60206000000187","Nodes","187","21.000000","22.408833","DDS demands","Known Flow","329049.105693","701346.343052","","0.000000","","","","","-7.450000","","","","-6.661923","-7.450000","","","","","","","D1 PROFILE","","",""
"60206000002437","Nodes","2437","21.000000","26.119103","Default Known Flow Node","Known Flow","329360.729576","701481.722946","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002388","Nodes","2388","21.000000","26.119103","Default Known Flow Node","Known Flow","329362.730778","701482.218089","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000073","Nodes","73","21.000000","26.102147","DDS demands","Known Flow","329367.105779","701495.718093","","0.000000","","","","","-3.920000","","","","-3.505334","-3.920000","","","","","","","D1 PROFILE","","",""
"60206000002324","Nodes","2324","21.000000","24.319191","DDS demands","Known Flow","329408.980791","701336.468050","","0.000000","","","","","-7.109999","","","","-6.357889","-7.109999","","","","","","","D1 PROFILE","","",""
"60206000002438","Nodes","2438","21.000000","27.654200","Default Known Flow Node","Known Flow","329459.730805","701492.468092","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002358","Nodes","2358","21.000000","27.654200","Default Known Flow Node","Known Flow","329464.980806","701486.843090","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002393","Nodes","2393","21.000000","27.604866","Default Known Flow Node","Known Flow","329479.480810","701445.593079","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002363","Nodes","2363","21.000000","26.962265","Default Known Flow Node","Known Flow","329676.355864","701346.218052","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002342","Nodes","2342","21.000000","26.962265","DDS demands","Known Flow","329675.661034","701347.498002","","0.000000","","","","","-3.380000","","","","-3.022456","-3.380000","","","","","","","D1 PROFILE","","",""
"60206000000060","Nodes","60","21.000000","27.695255","DDS demands","Known Flow","329538.980826","701477.718088","","0.000000","","","","","-10.090000","","","","-9.022658","-10.090000","","","","","","","D1 PROFILE","","",""
"60206000000059","Nodes","59","21.000000","26.275926","DDS demands","Known Flow","329582.855838","701309.218042","","0.000000","","","","","-6.820000","","","","-6.098566","-6.820000","","","","","","","D1 PROFILE","","",""
"60206000002434","Nodes","2434","21.000000","26.280290","Default Known Flow Node","Known Flow","329582.230838","701310.968043","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000062","Nodes","62","21.000000","26.898712","DDS demands","Known Flow","329674.230863","701343.968052","","0.000000","","","","","-13.739999","","","","-12.286554","-13.739999","","","","","","","D1 PROFILE","","",""
"60206000000064","Nodes","64","21.000000","27.558894","DDS demands","Known Flow","329715.941874","701446.125079","","0.000000","","","","","-20.959998","","","","-18.742805","-20.959998","","","","","","","D1 PROFILE","","",""
"60206000000063","Nodes","63","21.000000","27.136982","DDS demands","Known Flow","329736.374880","701381.278062","","0.000000","","","","","-15.259999","","","","-13.645765","-15.259999","","","","","","","D1 PROFILE","","",""
"60206000002441","Nodes","2441","21.000000","27.858890","Default Known Flow Node","Known Flow","329704.355219","701403.845071","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000152","Nodes","152","21.000000","26.647807","DDS demands","Known Flow","329819.733916","701480.958073","","0.000000","","","","","-15.290000","","","","-13.672592","-15.290000","","","","","","","D1 PROFILE","","",""
"60206000000176","Nodes","176","21.000000","26.811034","DDS demands","Known Flow","329882.605920","701415.593071","","0.000000","","","","","-3.729999","","","","-3.335432","-3.729999","","","","","","","D1 PROFILE","","",""
"60206000000177","Nodes","177","21.000000","26.499740","Default Known Flow Node","Known Flow","329880.105919","701355.468055","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000178","Nodes","178","21.000000","25.162642","DDS demands","Known Flow","329865.855915","701321.718046","","0.000000","-26.270001","","","","","","","","-23.491104","-26.270001","","","C1 PROFILE","","","","","","",""
"60206000000154","Nodes","154","21.000000","26.825035","Default Known Flow Node","Known Flow","329916.480929","701285.093036","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002366","Nodes","2366","21.000000","26.824982","DDS demands","Known Flow","329915.730929","701282.593035","","0.000000","","","","","-0.550000","","","","-0.491819","-0.550000","","","","","","","D1 PROFILE","","",""
"60206000002430","Nodes","2430","21.000000","25.919028","DDS demands","Known Flow","329966.980943","701289.218037","","0.000000","","","","","-3.329999","","","","-2.977745","-3.329999","","","","","","","D1 PROFILE","","",""
"60206000002371","Nodes","2371","21.000000","26.974444","Default Known Flow Node","Known Flow","329560.480832","701406.093069","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002374","Nodes","2374","21.000000","26.596595","Default Known Flow Node","Known Flow","329572.230835","701369.593059","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002377","Nodes","2377","21.000000","26.432557","Default Known Flow Node","Known Flow","329580.480838","701337.468050","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002368","Nodes","2368","21.000000","26.280290","Default Known Flow Node","Known Flow","329581.480838","701312.968043","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002439","Nodes","2439","21.000000","27.991382","DDS demands","Known Flow","329632.144938","701497.470754","","0.000000","","","","","-10.439999","","","","-9.335634","-10.439999","","","","","","","D1 PROFILE","","",""
"60206000002435","Nodes","2435","21.000000","27.902728","Default Known Flow Node","Known Flow","329694.980869","701466.718085","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002383","Nodes","2383","21.000000","27.134482","Default Known Flow Node","Known Flow","329737.345614","701380.236688","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002447","Nodes","2447","21.000000","22.984729","DDS demands","Known Flow","329257.230750","701502.093095","","0.000000","","","","","-13.319999","","","","-11.910982","-13.319999","","","","","","","D1 PROFILE","","",""
"60206000000072","Nodes","72","21.000000","25.513324","DDS demands","Known Flow","329309.605764","701544.093106","","0.000000","","","","","-13.699999","","","","-12.250785","-13.699999","","","","","","","D1 PROFILE","","",""
"60206000002367","Nodes","2367","21.000000","26.102147","Default Known Flow Node","Known Flow","329376.605782","701508.093096","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002397","Nodes","2397","21.000000","28.745336","Default Known Flow Node","Known Flow","329313.980765","701765.468166","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000048","Nodes","48","21.000000","28.745336","Default Known Flow Node","Known Flow","329317.980766","701765.718166","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000171","Nodes","171","21.000000","29.009398","Default Known Flow Node","Known Flow","329422.980795","701785.218172","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000172","Nodes","172","21.000000","28.251392","DDS demands","Known Flow","329418.605793","701826.968183","","0.000000","","","","","-2.980000","","","","-2.664769","-2.980000","","","","","","","D1 PROFILE","","",""
"60206000000170","Nodes","170","21.000000","28.898637","Default Known Flow Node","Known Flow","329370.230780","701775.593169","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000169","Nodes","169","21.000000","28.898637","Default Known Flow Node","Known Flow","329368.045780","701789.424173","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000092","Nodes","92","21.000000","27.287712","DDS demands","Known Flow","329335.105771","701668.968140","","0.000000","","","","","-4.739999","","","","-4.238592","-4.739999","","","","","","","D1 PROFILE","","",""
"60206000000095","Nodes","95","21.000000","26.583101","DDS demands","Known Flow","329279.980756","701657.593137","","0.000000","","","","","-4.699999","","","","-4.202823","-4.699999","","","","","","","D1 PROFILE","","",""
"60206000000093","Nodes","93","21.000000","27.190144","DDS demands","Known Flow","329342.480773","701639.593132","","0.000000","","","","","-9.370000","","","","-8.378822","-9.370000","","","","","","","D1 PROFILE","","",""
"60206000000094","Nodes","94","21.000000","26.878869","DDS demands","Known Flow","329348.355774","701587.843118","","0.000000","","","","","-10.719999","","","","-9.586015","-10.719999","","","","","","","D1 PROFILE","","",""
"60206000000099","Nodes","99","21.000000","26.880001","DDS demands","Known Flow","329237.480744","701729.968157","","0.000000","","","","","-9.850000","","","","-8.808046","-9.850000","","","","","","","D1 PROFILE","","",""
"60206000000100","Nodes","100","21.000000","26.774321","DDS demands","Known Flow","329247.980747","701677.093142","","0.000000","","","","","-7.979999","","","","-7.135858","-7.979999","","","","","","","D1 PROFILE","","",""
"60206000000101","Nodes","101","21.000000","26.564898","DDS demands","Known Flow","329192.105732","701719.218154","","0.000000","","","","","-10.509999","","","","-9.398229","-10.509999","","","","","","","D1 PROFILE","","",""
"60206000002463","Nodes","2463","21.000000","25.276377","Default Known Flow Node","Known Flow","329154.230722","701696.843148","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002464","Nodes","2464","21.000000","26.342156","Default Known Flow Node","Known Flow","329183.730730","701717.218153","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002466","Nodes","2466","21.000000","26.254149","Default Known Flow Node","Known Flow","329186.355730","701782.343171","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002384","Nodes","2384","21.000000","27.991382","Default Known Flow Node","Known Flow","329631.855852","701501.718095","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002442","Nodes","2442","21.000000","29.297370","Default Known Flow Node","Known Flow","329532.603142","701800.950093","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000061","Nodes","61","21.000000","28.031613","DDS demands","Known Flow","329632.230852","701503.468095","","0.000000","","","","","-6.110000","","","","-5.463671","-6.110000","","","","","","","D1 PROFILE","","",""
"60206000000049","Nodes","49","21.000000","28.663241","DDS demands","Known Flow","329698.980870","701543.468106","","0.000000","","","","","-7.770000","","","","-6.948073","-7.770000","","","","","","","D1 PROFILE","","",""
"60206000000150","Nodes","150","21.000000","28.290098","DDS demands","Known Flow","329777.730891","701560.218110","","0.000000","","","","","-20.129998","","","","-18.000605","-20.129998","","","","","","","D1 PROFILE","","",""
"60206000000045","Nodes","45","21.000000","30.297175","DDS demands","Known Flow","329743.855882","701801.468176","","0.000000","","","","","-9.180000","","","","-8.208920","-9.180000","","","","","","","D1 PROFILE","","",""
"60206000002468","Nodes","2468","21.000000","30.297424","Default Known Flow Node","Known Flow","329743.980882","701800.093176","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002386","Nodes","2386","21.000000","29.837835","Default Known Flow Node","Known Flow","329660.480859","701804.343177","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000184","Nodes","184","21.000000","29.837835","DDS demands","Known Flow","329661.855860","701804.093177","","0.000000","","","","-4.010000","-16.739999","","","","-18.555022","-20.749998","","","","","","C4 PROFILE","D1 PROFILE","","",""
"60206000002400","Nodes","2400","21.000000","29.811795","Default Known Flow Node","Known Flow","329662.605860","701815.468180","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000160","Nodes","160","21.000000","29.811795","DDS demands","Known Flow","329662.565260","701817.092165","","0.000000","","","-1.890000","","-16.280000","","","","-16.247939","-18.170000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"60206000002365","Nodes","2365","21.000000","28.599592","Default Known Flow Node","Known Flow","329700.419636","701520.302275","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000053","Nodes","53","21.000000","28.592788","DDS demands","Known Flow","329700.563362","701517.803506","","0.000000","","","","","-3.089999","","","","-2.763133","-3.089999","","","","","","","D1 PROFILE","","",""
"60206000000163","Nodes","163","21.000000","28.576399","Default Known Flow Node","Known Flow","329694.230868","701516.468099","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000067","Nodes","67","21.000000","26.786522","DDS demands","Known Flow","329884.241695","701501.843187","","0.000000","","","","","-12.859999","","","","-11.499641","-12.859999","","","","","","","D1 PROFILE","","",""
"60206000000149","Nodes","149","21.000000","27.229946","DDS demands","Known Flow","329884.480920","701553.093109","","0.000000","","","","","-4.800000","","","","-4.292246","-4.800000","","","","","","","D1 PROFILE","","",""
"60206000002448","Nodes","2448","21.000000","26.796258","Default Known Flow Node","Known Flow","329884.230920","701503.093095","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000148","Nodes","148","21.000000","27.235792","DDS demands","Known Flow","329889.605922","701576.468115","","0.000000","-6.000000","-5.960000","-6.429999","-3.479999","-10.419999","","","","-28.874295","-32.289999","","","C1 PROFILE","C2 PROFILE","C3 PROFILE","C4 PROFILE","D1 PROFILE","","",""
"60206000002453","Nodes","2453","21.000000","27.251985","Default Known Flow Node","Known Flow","329885.855921","701563.593111","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002454","Nodes","2454","21.000000","27.266205","Default Known Flow Node","Known Flow","329894.230923","701574.593114","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000151","Nodes","151","21.000000","28.095447","DDS demands","Known Flow","329830.605906","701572.468114","","0.000000","","","","","-7.979999","","","","-7.135858","-7.979999","","","","","","","D1 PROFILE","","",""
"60206000002455","Nodes","2455","21.000000","28.833650","Default Known Flow Node","Known Flow","329686.986230","701581.095141","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002450","Nodes","2450","21.000000","28.587495","Default Known Flow Node","Known Flow","329700.676870","701515.830098","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000164","Nodes","164","21.000000","28.998276","DDS demands","Known Flow","329674.355863","701638.593132","","0.000000","-25.040000","-15.999999","","","-19.059998","","","","-53.742494","-60.099998","","","C1 PROFILE","C2 PROFILE","","","D1 PROFILE","","",""
"60206000000165","Nodes","165","21.000000","27.067802","DDS demands","Known Flow","329611.855846","701575.468115","","0.000000","-9.460000","","","","-9.489999","","","","-16.945428","-18.950000","","","C1 PROFILE","","","","D1 PROFILE","","",""
"60206000002458","Nodes","2458","21.000000","29.085469","Default Known Flow Node","Known Flow","329673.105863","701656.718137","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000046","Nodes","46","21.000000","27.844102","DDS demands","Known Flow","329870.605916","701662.593138","","0.000000","","","","","-5.509999","","","","-4.927140","-5.509999","","","","","","","D1 PROFILE","","",""
"60206000000190","Nodes","190","21.000000","30.355864","DDS demands","Known Flow","329736.605880","701809.843178","","0.000000","","","-12.910000","","-3.970000","","","","-15.094398","-16.880000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"60206000000193","Nodes","193","21.000000","30.983652","DDS demands","Known Flow","329808.105899","701816.093180","","0.000000","","","","-5.270000","-5.249999","","","","-9.407172","-10.520000","","","","","","C4 PROFILE","D1 PROFILE","","",""
"60206000000143","Nodes","143","21.000000","30.600691","DDS demands","Known Flow","329766.105888","701897.968202","","0.000000","","","","","-5.700000","","","","-5.097042","-5.700000","","","","","","","D1 PROFILE","","",""
"60206000000042","Nodes","42","21.000000","30.595641","DDS demands","Known Flow","329753.105885","701913.968207","","0.000000","-4.260000","","","","-17.100000","","","","-19.100494","-21.359999","","","C1 PROFILE","","","","D1 PROFILE","","",""
"60206000000265","Nodes","265","21.000000","30.654492","Default Known Flow Node","Known Flow","329782.230892","701945.468215","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002337","Nodes","2337","21.000000","31.111886","DDS demands","Known Flow","329713.480874","701975.218223","","0.000000","-3.960000","","","","-5.610000","","","","-8.557665","-9.570000","","","C1 PROFILE","","","","D1 PROFILE","","",""
"60206000002330","Nodes","2330","21.000000","30.174033","DDS demands","Known Flow","329658.605859","701945.718215","","0.000000","","","","","-8.420000","","","","-7.529314","-8.420000","","","","","","","D1 PROFILE","","",""
"60206000002404","Nodes","2404","21.000000","30.217745","Default Known Flow Node","Known Flow","329682.605865","701941.968214","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000031","Nodes","31","21.000000","30.200312","DDS demands","Known Flow","329658.605859","701953.968218","","0.000000","-1.770000","","","-2.519999","-11.960000","","","-2.809999","-17.043792","-19.060000","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","I2 PROFILE"
"60206000000032","Nodes","32","21.000000","29.977997","DDS demands","Known Flow","329630.355851","701940.093214","","0.000000","","","","","-6.210000","","","","-5.553093","-6.210000","","","","","","","D1 PROFILE","","",""
"60206000000144","Nodes","144","21.000000","29.929514","DDS demands","Known Flow","329617.230848","701933.468212","","0.000000","","","","","-7.649999","","","","-6.840766","-7.649999","","","","","","","D1 PROFILE","","",""
"60206000002469","Nodes","2469","21.000000","29.838394","Default Known Flow Node","Known Flow","329662.859536","701804.170383","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000155","Nodes","155","21.000000","29.517014","DDS demands","Known Flow","329598.855843","701795.093174","","0.000000","","","","","-2.910000","","","","-2.602174","-2.910000","","","","","","","D1 PROFILE","","",""
"60206000002325","Nodes","2325","21.000000","29.760896","Default Known Flow Node","Known Flow","329655.480858","701806.343177","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000173","Nodes","173","21.000000","29.403478","DDS demands","Known Flow","329567.980834","701797.843175","","0.000000","","","","","-17.849999","","","","-15.961788","-17.849999","","","","","","","D1 PROFILE","","",""
"60206000000174","Nodes","174","21.000000","29.403478","Default Known Flow Node","Known Flow","329564.105833","701821.093181","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002360","Nodes","2360","21.000000","29.517014","Default Known Flow Node","Known Flow","329607.730845","701794.718174","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002326","Nodes","2326","21.000000","29.811448","Default Known Flow Node","Known Flow","329660.980859","701816.968180","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002459","Nodes","2459","21.000000","29.129243","Default Known Flow Node","Known Flow","329680.230865","701657.093137","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002390","Nodes","2390","21.000000","29.129243","Default Known Flow Node","Known Flow","329681.480865","701657.093137","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002460","Nodes","2460","21.000000","29.129243","Default Known Flow Node","Known Flow","329705.730872","701660.843138","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000002364","Nodes","2364","21.000000","28.650343","DDS demands","Known Flow","329678.605864","701578.968116","","0.000000","","-22.510000","","","","","","","-20.128844","-22.510000","","","","C2 PROFILE","","","","","",""
"60206000000162","Nodes","162","21.000000","28.470084","Default Known Flow Node","Known Flow","329701.485376","701505.252148","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000146","Nodes","146","21.000000","30.384800","Default Known Flow Node","Known Flow","329765.605888","701753.343163","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60206000000043","Nodes","43","21.000000","30.680233","DDS demands","Known Flow","329773.855890","701973.343223","","0.000000","","","","","-2.970000","","","","-2.655827","-2.970000","","","","","","","D1 PROFILE","","",""
