"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"60604100000364","Nodes","364","21.000000","38.777359","Default Known Flow Node","Known Flow","394125.126401","800497.633032","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60604100000365","Nodes","365","21.000000","38.775559","DDS demands","Known Flow","394125.007401","800488.637030","","0.000000","","","","","","-1.980000","","","","","","-1.770551","-1.980000","","","","","","","","D1 PROFILE","","","","",""
"60604100000097","Nodes","97","21.000000","44.615951","DDS demands","Known Flow","395238.873704","801176.745217","","0.000000","","","","","","-8.879999","","","","","","-7.940654","-8.879999","","","","","","","","D1 PROFILE","","","","",""
"60604100000157","Nodes","P00095158, Sinclair Place, -6.90","22.999998","42.496703","CSEP DDS Matched","Known Flow","395194.907122","801172.979817","","0.000000","","","","","","","-6.900000","","","","","-6.170103","-6.900000","","","","","","","","","DC PROFILE","","","",""
"60604100000100","Nodes","100","21.000000","41.569611","DDS demands","Known Flow","395170.998685","801171.120215","","0.000000","","","","","","-2.890000","","","","","","-2.584289","-2.890000","","","","","","","","D1 PROFILE","","","","",""
"60604100000265","Nodes","265","21.000000","45.249368","DDS demands","Known Flow","394583.123526","800511.120036","","0.000000","","","","","","-6.900000","","","","","","-6.170103","-6.900000","","","","","","","","D1 PROFILE","","","","",""
"60604100001022","Nodes","Logger 9502","21.000000","45.220062","Val Log Cath","Known Flow","394603.031681","800507.076250","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60604100000261","Nodes","261","21.000000","45.204704","DDS demands","Known Flow","394613.748534","800507.245035","","0.000000","","","","","","-6.710000","","","","","","-6.000202","-6.710000","","","","","","","","D1 PROFILE","","","","",""
"60604100000167","Nodes","167","21.000000","44.819939","DDS demands","Known Flow","394948.248625","800742.620099","","0.000000","","","","","","-13.080000","","","","","","-11.696370","-13.080000","","","","","","","","D1 PROFILE","","","","",""
"60604100001021","Nodes","Logger 9541","21.000000","44.860209","Val Log Post","Known Flow","394954.717338","800723.926815","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60604100000168","Nodes","168","21.000000","44.857398","DDS demands","Known Flow","394966.498630","800703.995088","","0.000000","","","","","","-10.790000","","","","","","-9.648611","-10.790000","","","","","","","","D1 PROFILE","","","","",""
"60604100001684","Nodes","-83","21.000000","49.378895","Default Known Flow Node","Known Flow","394969.498631","800892.120140","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60604100001020","Nodes","Logger 0019","21.000000","50.149962","Val Log Post","Known Flow","394927.962471","800880.718810","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60604100001012","Nodes","1012","21.000000","50.449231","Default Known Flow Node","Known Flow","394916.476678","800886.380118","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60604100000102","Nodes","102","21.000000","40.561827","DDS demands","Known Flow","395114.498670","801165.995214","","0.000000","","","","","","-5.310000","","","","","","-4.748297","-5.310000","","","","","","","","D1 PROFILE","","","","",""
"60604100001019","Nodes","Logger 97400758","21.000000","37.547007","Val Log Cath","Known Flow","395073.811595","801161.327818","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60604100000103","Nodes","103","21.000000","36.138493","DDS demands","Known Flow","395055.373654","801163.245213","","0.000000","","","","","","-12.050000","","","","","","-10.775325","-12.050000","","","","","","","","D1 PROFILE","","","","",""
"60604100000214","Nodes","214","21.000000","41.723861","DDS demands","Known Flow","394345.432461","800666.095078","","0.000000","","","","","","-2.219999","","","","","","-1.985163","-2.219999","","","","","","","","D1 PROFILE","","","","",""
