"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"60204900000129","Nodes","129 - Disconnect after validation (mprn 75477008 )","21.000000","29.178854","DDS demands","Known Flow","346318.219392","728081.402327","","0.000000","","","","","-1.039999","","","0.000000","","","-0.929986","-1.039999","","","","","","","D1 PROFILE","","","I2 PROFILE","",""
"60204900000118","Nodes","118","21.000000","26.812896","DDS demands","Known Flow","346482.602437","728009.148307","","0.000000","","","","","-12.060000","","","","","","-10.784268","-12.060000","","","","","","","D1 PROFILE","","","","",""
"60204900000093","Nodes","93","21.000000","35.895928","Default Known Flow Node","Known Flow","346002.569306","728493.748439","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000200","Nodes","200","21.000000","47.065842","DDS demands","Known Flow","344840.970990","728971.032569","","0.000000","","","","","-7.889999","","","","","","-7.055379","-7.889999","","","","","","","D1 PROFILE","","","","",""
"60204900000201","Nodes","Logger - 9130","21.000000","44.161558","DDS demands","Known Flow","344871.311998","728989.514574","","0.000000","","","","","-6.190000","","","","","","-5.535208","-6.190000","","","","","","","D1 PROFILE","","","","",""
"60204900000266","Nodes","266","21.000000","47.353411","Default Known Flow Node","Known Flow","344914.955010","728998.475577","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000254","Nodes","254","21.000000","30.210857","Default Known Flow Node","Known Flow","345444.752247","728548.852257","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000255","Nodes","255","21.000000","30.210845","DDS demands","Known Flow","345445.901155","728542.531453","","0.000000","","","","","-6.010000","","","","","","-5.374249","-6.010000","","","","","","","D1 PROFILE","","","","",""
"60204900000063","Nodes","63","21.000000","29.751822","DDS demands","Known Flow","345664.489214","728555.082456","","0.000000","","","","","-3.270000","","","","","","-2.924092","-3.270000","","","","","","","D1 PROFILE","","","","",""
"60204900000220","Nodes","220","21.000000","29.951509","DDS demands","Known Flow","345530.667178","728563.372458","","0.000000","","","","","-6.860000","","","","","","-6.134335","-6.860000","","","","","","","D1 PROFILE","","","","",""
"60204900000273","Nodes","273","21.000000","29.651788","DDS demands","Known Flow","345677.524857","728537.781947","","0.000000","","","","","-6.150000","","","","","","-5.499440","-6.150000","","","","","","","D1 PROFILE","","","","",""
"60204900000275","Nodes","275","21.000000","29.826413","DDS demands","Known Flow","345696.425223","728502.675442","","0.000000","","","","","-2.009999","","","","","","-1.797377","-2.009999","","","","","","","D1 PROFILE","","","","",""
"60204900000056","Nodes","56","21.000000","30.024066","DDS demands","Known Flow","345511.148172","728650.400482","","0.000000","","","","","-11.379999","","","","","","-10.176199","-11.379999","","","","","","","D1 PROFILE","","","","",""
"60204900000054","Nodes","54","21.000000","29.691871","DDS demands","Known Flow","345636.851207","728742.508507","","0.000000","","","","","-18.620001","","","","","","-16.650337","-18.620001","","","","","","","D1 PROFILE","","","","",""
"60204900000285","Nodes","285","21.000000","31.483837","DDS demands","Known Flow","345816.765043","728851.392081","","0.000000","","","","","-1.700000","","","","","","-1.520170","-1.700000","","","","","","","D1 PROFILE","","","","",""
"60204900000253","Nodes","253","21.000000","34.359728","DDS demands","Known Flow","345978.004299","728675.023489","","0.000000","","","","","-9.050000","","","","","","-8.092672","-9.050000","","","","","","","D1 PROFILE","","","","",""
"60204900000036","Nodes","36","21.000000","34.715677","DDS demands","Known Flow","345950.357292","728758.112511","","0.000000","","","","-2.269999","-7.790000","","","","","","-8.995832","-10.060000","","","","","","C4 PROFILE","D1 PROFILE","","","","",""
"60204900000055","Nodes","55","21.000000","29.803469","DDS demands","Known Flow","345635.832206","728750.560509","","0.000000","","","","","-2.190000","","","","","","-1.958337","-2.190000","","","","","","","D1 PROFILE","","","","",""
"60204900000101","Nodes","101","21.000000","35.985509","DDS demands","Known Flow","345970.143060","728536.632644","","0.000000","-2.359999","","","","-6.900000","","","-3.130000","","","-11.079359","-12.390000","","","C1 PROFILE","","","","D1 PROFILE","","","I2 PROFILE","",""
"60204900000137","Nodes","137","21.000000","30.124987","Default Known Flow Node","Known Flow","345529.014372","728563.027017","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000136","Nodes","136","21.000000","30.035458","DDS demands","Known Flow","345469.363161","728493.478439","","0.000000","","","","","-2.949999","","","","","","-2.637942","-2.949999","","","","","","","D1 PROFILE","","","","",""
"60204900000066","Nodes","66","21.000000","29.905705","DDS demands","Known Flow","345534.728179","728514.607445","","0.000000","","","","","-7.089999","","","","","","-6.340004","-7.089999","","","","","","","D1 PROFILE","","","","",""
"60204900000219","Nodes","219","21.000000","29.776900","DDS demands","Known Flow","345543.458624","728515.320686","","0.000000","","","","","-1.799999","","","","","","-1.609592","-1.799999","","","","","","","D1 PROFILE","","","","",""
"60204900000049","Nodes","49","21.000000","30.368925","DDS demands","Known Flow","345692.820113","728783.082154","","0.000000","","","-2.419999","","-10.979999","","","","","","-11.982519","-13.399999","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"60204900000208","Nodes","208","21.000000","30.163624","DDS demands","Known Flow","345756.840239","728666.769486","","0.000000","","","","","-3.029999","","","","","","-2.709480","-3.029999","","","","","","","D1 PROFILE","","","","",""
"60204900000050","Nodes","50","21.000000","30.416629","DDS demands","Known Flow","345730.735460","728802.282642","","0.000000","-3.309999","","","","-8.859999","","","","","","-10.882631","-12.169999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60204900000053","Nodes","53","21.000000","31.031157","DDS demands","Known Flow","345774.219749","728826.271701","","0.000000","","","-2.480000","","-12.610000","","","","","","-13.493748","-15.089999","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"60204900000240","Nodes","240","21.000000","29.981916","DDS demands","Known Flow","345669.273215","728917.144555","","0.000000","","","","","-9.460000","","","","","","-8.459301","-9.460000","","","","","","","D1 PROFILE","","","","",""
"60204900000052","Nodes","Logger - 9600","21.000000","30.107971","DDS demands","Known Flow","345683.848219","728993.561575","","0.000000","","-16.940001","","","-14.389999","","","","","","-28.015847","-31.330002","","","","C2 PROFILE","","","D1 PROFILE","","","","",""
"60204900000257","Nodes","257","21.000000","30.754662","DDS demands","Known Flow","345828.077259","728733.229504","","0.000000","","","","","-12.520000","","","","","","-11.195608","-12.520000","","","","","","","D1 PROFILE","","","","",""
"60204900000258","Nodes","258","21.000000","30.723533","Default Known Flow Node","Known Flow","345843.643417","728742.760876","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000256","Nodes","256","21.000000","30.754101","DDS demands","Known Flow","345870.505270","728655.116483","","0.000000","","-33.069999","","","-3.170000","","","","","","-32.406455","-36.239999","","","","C2 PROFILE","","","D1 PROFILE","","","","",""
"60204900000038","Nodes","38","21.000000","31.548859","DDS demands","Known Flow","345819.847150","728850.439498","","0.000000","","","","-2.440000","-14.460000","","","","","","-15.112283","-16.900000","","","","","","C4 PROFILE","D1 PROFILE","","","","",""
"60204900000215","Nodes","215","21.000000","31.197310","DDS demands","Known Flow","345776.926245","728942.976562","","0.000000","","","","","-11.979999","","","","","","-10.712730","-11.979999","","","","","","","D1 PROFILE","","","","",""
"60204900000132","Nodes","132","21.000000","29.642712","DDS demands","Known Flow","345584.585592","728976.614000","","0.000000","","","","","-14.340000","","","","","","-12.823084","-14.340000","","","","","","","D1 PROFILE","","","","",""
"60204900000037","Nodes","37","21.000000","31.979187","Default Known Flow Node","Known Flow","345866.821425","728776.694092","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000230","Nodes","230","21.000000","31.808438","DDS demands","Known Flow","345878.955273","728709.382498","","0.000000","-2.840000","","","","-4.559999","","","","","","-6.617212","-7.399999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60204900000212","Nodes","212","21.000000","34.371305","DDS demands","Known Flow","345907.797280","728825.680530","","0.000000","","","","","-8.550000","","","","","","-7.645563","-8.550000","","","","","","","D1 PROFILE","","","","",""
"60204900000213","Nodes","213","21.000000","33.040478","DDS demands","Known Flow","345839.753262","728971.226569","","0.000000","","","","","-0.799999","","","","","","-0.715374","-0.799999","","","","","","","D1 PROFILE","","","","",""
"60204900000060","Nodes","60","21.000000","30.750774","DDS demands","Known Flow","345849.184264","728606.784470","","0.000000","","","","","-6.959999","","","","","","-6.223756","-6.959999","","","","","","","D1 PROFILE","","","","",""
"60204900000091","Nodes","91","21.000000","36.010380","DDS demands","Known Flow","345961.751295","728534.822450","","0.000000","-9.549999","","","","-9.580000","","","","","","-17.106388","-19.130000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60204900000231","Nodes","231","21.000000","35.547821","DDS demands","Known Flow","345976.441299","728636.568478","","0.000000","","","","","-8.010000","","","","","","-7.162685","-8.010000","","","","","","","D1 PROFILE","","","","",""
"60204900000090","Nodes","90","21.000000","30.929420","DDS demands","Known Flow","345817.455256","728538.237451","","0.000000","-11.700000","","","","-11.220000","","","","","","-20.495474","-22.919999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60204900000047","Nodes","47","21.000000","30.025206","DDS demands","Known Flow","345611.341200","728926.584557","","0.000000","","","","","-14.259999","","","","","","-12.751547","-14.259999","","","","","","","D1 PROFILE","","","","",""
"60204900000250","Nodes","250","21.000000","30.237654","DDS demands","Known Flow","345784.967247","728616.963473","","0.000000","","","","","-9.189999","","","","","","-8.217862","-9.189999","","","","","","","D1 PROFILE","","","","",""
"60204900000270","Nodes","270","21.000000","34.573563","DDS demands","Known Flow","345964.602296","728895.751549","","0.000000","","","","","-7.649999","","","","","","-6.840766","-7.649999","","","","","","","D1 PROFILE","","","","",""
"60204900000727","Nodes","727","21.000000","34.573563","Default Known Flow Node","Known Flow","345961.264295","728900.849550","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000725","Nodes","725","21.000000","34.616348","Default Known Flow Node","Known Flow","345940.785289","728868.219541","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000728","Nodes","728","21.000000","35.202035","Default Known Flow Node","Known Flow","345993.628988","728709.735669","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000731","Nodes","731","21.000000","35.202035","Default Known Flow Node","Known Flow","346020.482781","728721.420638","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000111","Nodes","111","21.000000","35.511208","DDS demands","Known Flow","346067.628745","728526.565207","","0.000000","","","","-2.030000","-10.010000","","","","","","-10.766383","-12.040000","","","","","","C4 PROFILE","D1 PROFILE","","","","",""
"60204900000107","Nodes","Logger - 9425","21.000000","36.094972","DDS demands","Known Flow","346063.512118","728600.850584","","0.000000","","","","","-9.159999","","","","","","-8.191036","-9.159999","","","","","","","D1 PROFILE","","","","",""
"60204900000716","Nodes","716","21.000000","36.076298","Default Known Flow Node","Known Flow","346062.889364","728603.351144","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000104","Nodes","104","21.000000","36.033501","Default Known Flow Node","Known Flow","346031.647314","728575.360462","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000203","Nodes","203","21.000000","35.288690","DDS demands","Known Flow","346086.078329","728502.419442","","0.000000","","","","","-6.820000","","","","","","-6.098566","-6.820000","","","","","","","D1 PROFILE","","","","",""
"60204900000715","Nodes","715","21.000000","35.745061","Default Known Flow Node","Known Flow","346049.769322","728551.153858","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000140","Nodes","140","21.000000","35.017699","DDS demands","Known Flow","346009.634308","728734.458505","","0.000000","","","","","-8.879999","","","","","","-7.940654","-8.879999","","","","","","","D1 PROFILE","","","","",""
"60204900000216","Nodes","216","21.000000","34.854515","DDS demands","Known Flow","346037.794316","728789.597520","","0.000000","","","","","-15.489999","","","","","","-13.851434","-15.489999","","","","","","","D1 PROFILE","","","","",""
"60204900000267","Nodes","267","21.000000","34.805426","DDS demands","Known Flow","346029.307534","728826.676416","","0.000000","","","","","-1.609999","","","","","","-1.439690","-1.609999","","","","","","","D1 PROFILE","","","","",""
"60204900000218","Nodes","218","21.000000","34.770791","DDS demands","Known Flow","346089.309330","728730.322504","","0.000000","","","","","-11.689999","","","","","","-10.453406","-11.689999","","","","","","","D1 PROFILE","","","","",""
"60204900000720","Nodes","720","21.000000","34.779330","Default Known Flow Node","Known Flow","346109.176854","728701.419723","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000712","Nodes","712","21.000000","34.805077","Default Known Flow Node","Known Flow","346026.872313","728827.065530","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000269","Nodes","269","21.000000","34.791630","DDS demands","Known Flow","346024.722312","728834.970532","","0.000000","","","","","-5.130000","","","","","","-4.587338","-5.130000","","","","","","","D1 PROFILE","","","","",""
"60204900000268","Nodes","268","21.000000","34.782055","DDS demands","Known Flow","346031.325314","728849.672536","","0.000000","","","","","-7.020000","","","","","","-6.277409","-7.020000","","","","","","","D1 PROFILE","","","","",""
"60204900000730","Nodes","730","21.000000","34.786715","Default Known Flow Node","Known Flow","346010.380308","728833.968532","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000282","Nodes","282","21.000000","34.769204","DDS demands","Known Flow","346011.511769","728969.403719","","0.000000","","","","","-8.109999","","","","","","-7.252106","-8.109999","","","","","","","D1 PROFILE","","","","",""
"60204900000710","Nodes","710","21.000000","34.769204","Default Known Flow Node","Known Flow","346007.032886","728981.148581","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000713","Nodes","713","21.000000","35.534982","Default Known Flow Node","Known Flow","346040.984863","728667.932019","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000714","Nodes","714","21.000000","35.589685","Default Known Flow Node","Known Flow","346044.348318","728661.104485","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000711","Nodes","711","21.000000","35.760595","Default Known Flow Node","Known Flow","346011.331309","728657.824484","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000284","Nodes","284","21.000000","35.999293","Default Known Flow Node","Known Flow","346094.132057","728651.329190","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000719","Nodes","719","21.000000","34.779330","Default Known Flow Node","Known Flow","346102.674333","728696.950495","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60204900000718","Nodes","718","21.000000","34.779330","Default Known Flow Node","Known Flow","346095.263331","728691.676493","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
