"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)"
"60204600000063","Nodes","63","21.000000","30.065678","DDS demands","Known Flow","325335.585000","707266.550000","","0.000000","","","","","-1.259999","","-1.126714","-1.259999","","","","","","","D1 PROFILE",""
"60204600000053","Nodes","53","21.000000","38.807864","DDS demands","Known Flow","325384.710000","707210.175000","","0.000000","","","","","-10.589999","","-9.469767","-10.589999","","","","","","","D1 PROFILE",""
"60204600000040","Nodes","40","21.000000","39.747396","DDS demands","Known Flow","325439.460000","707250.300000","","0.000000","","","","","-21.280001","","-19.028959","-21.280001","","","","","","","D1 PROFILE",""
"60204600000054","Nodes","54","21.000000","35.461400","DDS demands","Known Flow","325257.335000","707384.800000","","0.000000","","","-3.099999","","-6.979999","","-9.013715","-10.079999","","","","","C3 PROFILE","","D1 PROFILE",""
"60204600000026","Nodes","26","21.000000","37.347708","DDS demands","Known Flow","325192.960000","707403.300000","","0.000000","","","","","-7.610000","","-6.804998","-7.610000","","","","","","","D1 PROFILE",""
"60204600000095","Nodes","95","21.000000","29.777328","DDS demands","Known Flow","325111.085000","707423.050000","","0.000000","","","","","-3.110000","","-2.781017","-3.110000","","","","","","","D1 PROFILE",""
"60204600001029","Nodes","1029","21.000000","37.347708","Default Known Flow Node","Known Flow","325189.835000","707422.425000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600000030","Nodes","30","21.000000","29.700427","DDS demands","Known Flow","325295.960000","707408.175000","","0.000000","-9.439999","","-7.970000","-1.809999","-12.930000","","-28.749106","-32.150000","","","C1 PROFILE","","C3 PROFILE","C4 PROFILE","D1 PROFILE",""
"60204600000029","Nodes","29","21.000000","26.516454","DDS demands","Known Flow","325325.835000","707288.800000","","0.000000","","","","-6.340000","-8.499999","","-13.270193","-14.840000","","","","","","C4 PROFILE","D1 PROFILE",""
"60204600001012","Nodes","1012","21.000000","33.461630","Default Known Flow Node","Known Flow","325184.710000","707350.925000","","0.000000","0.000000","","","","","","0.000000","0.000000","","","C1 PROFILE","","","","",""
"60204600001015","Nodes","1015","21.000000","31.979054","Default Known Flow Node","Known Flow","325198.335000","707449.425000","","0.000000","","","","","0.000000","","0.000000","0.000000","","","","","","","D1 PROFILE",""
"60204600000036","Nodes","36","21.000000","40.267868","DDS demands","Known Flow","325487.710000","707111.800000","","0.000000","","","","","-13.489999","","-12.062999","-13.489999","","","","","","","D1 PROFILE",""
"60204600000037","Nodes","37","21.000000","39.794520","DDS demands","Known Flow","325523.835000","707005.925000","","0.000000","","","","","-7.590000","","-6.787114","-7.590000","","","","","","","D1 PROFILE",""
"60204600000043","Nodes","43","21.000000","39.766168","DDS demands","Known Flow","325493.835000","707359.675000","","0.000000","","","","","-8.839999","","-7.904886","-8.839999","","","","","","","D1 PROFILE",""
"60204600000042","Nodes","42","21.000000","36.055762","DDS demands","Known Flow","325541.335000","707333.300000","","0.000000","","","","","-16.639999","","-14.879785","-16.639999","","","","","","","D1 PROFILE",""
"60204600000106","Nodes","106","21.000000","38.219559","DDS demands","Known Flow","325769.210000","707266.925000","","0.000000","","","","","-0.820000","","-0.733258","-0.820000","","","","","","","D1 PROFILE",""
"60204600000044","Nodes","44","21.000000","28.641649","DDS demands","Known Flow","325579.835000","707377.425000","","0.000000","","","","","-8.169999","","-7.305760","-8.169999","","","","","","","D1 PROFILE",""
"60204600000045","Nodes","45","21.000000","28.206482","DDS demands","Known Flow","325622.335000","707396.800000","","0.000000","","","","","-11.770000","","-10.524945","-11.770000","","","","","","","D1 PROFILE",""
"60204600000115","Nodes","115","21.000000","36.279012","DDS demands","Known Flow","325644.210000","707085.050000","","0.000000","","","","","-10.600000","","-9.478710","-10.600000","","","","","","","D1 PROFILE",""
"60204600000046","Nodes","46","21.000000","40.728360","DDS demands","Known Flow","325710.835000","707171.925000","","0.000000","","","","","-10.750000","","-9.612842","-10.750000","","","","","","","D1 PROFILE",""
"60204600000060","Nodes","60","21.000000","33.346816","DDS demands","Known Flow","325728.210000","707158.175000","","0.000000","","","","","-10.010000","","-8.951121","-10.010000","","","","","","","D1 PROFILE",""
"60204600000110","Nodes","110","21.000000","33.229719","DDS demands","Known Flow","325766.835000","707124.925000","","0.000000","","-41.910001","","","-8.020000","","-44.648303","-49.930001","","","","C2 PROFILE","","","D1 PROFILE",""
"60204600000111","Nodes","111","21.000000","33.435834","Default Known Flow Node","Known Flow","325894.335000","707003.675000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600000001","Nodes","FALKLAND D.G. tel, Site Id 1482","21.000000","39.000000","Default Known Pressure Node","Known Pressure","325772.085000","707258.675000","","3900.000096","","","","","","","678.764971","759.059983","","","","","","","",""
"60204600000105","Nodes","105","21.000000","33.439271","DDS demands","Known Flow","325759.335000","707359.050000","","0.000000","","","","","-17.169999","","-15.353721","-17.169999","","","","","","","D1 PROFILE",""
"60204600000104","Nodes","104","21.000000","33.868159","DDS demands","Known Flow","325640.710000","707403.925000","","0.000000","","","","","-21.850001","","-19.538661","-21.850001","","","","","","","D1 PROFILE",""
"60204600000047","Nodes","47","21.000000","41.570462","DDS demands","Known Flow","325707.335000","707053.675000","","0.000000","","","","","-14.539999","","-13.001927","-14.539999","","","","","","","D1 PROFILE",""
"60204600000048","Nodes","48","21.000000","28.645040","DDS demands","Known Flow","325720.710000","707023.675000","","0.000000","","","","","-5.739999","","-5.132810","-5.739999","","","","","","","D1 PROFILE",""
"60204600000038","Nodes","38","21.000000","30.042304","DDS demands","Known Flow","325327.460000","707269.925000","","0.000000","","","","","-4.730000","","-4.229650","-4.730000","","","","","","","D1 PROFILE",""
"60204600001019","Nodes","1019","21.000000","36.998537","Default Known Flow Node","Known Flow","325793.502145","707166.856373","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600001011","Nodes","1011","21.000000","38.815261","Default Known Flow Node","Known Flow","325800.710000","707175.362500","","0.000000","","","","","0.000000","","0.000000","0.000000","","","","","","","D1 PROFILE",""
"60204600001024","Nodes","1024","21.000000","35.497347","Default Known Flow Node","Known Flow","325544.710000","707341.550000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600001008","Nodes","1008","21.000000","38.621901","Default Known Flow Node","Known Flow","325779.766499","707111.614259","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600001021","Nodes","1021","21.000000","29.305238","Default Known Flow Node","Known Flow","325278.085000","707291.550000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600001022","Nodes","1022","21.000000","29.305581","Default Known Flow Node","Known Flow","325281.835000","707292.425000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600000056","Nodes","56","21.000000","30.251236","DDS demands","Known Flow","325457.835000","707176.425000","","0.000000","","","","","-5.550000","","-4.962909","-5.550000","","","","","","","D1 PROFILE",""
"60204600001023","Nodes","1023","21.000000","29.772984","Default Known Flow Node","Known Flow","325268.085000","707300.550000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600000097","Nodes","97","21.000000","38.291284","DDS demands","Known Flow","325260.085000","707222.425000","","0.000000","","","","","-1.049999","","-0.938928","-1.049999","","","","","","","D1 PROFILE",""
"60204600000096","Nodes","96","21.000000","30.875099","DDS demands","Known Flow","325262.835000","707294.550000","","0.000000","","","","","-1.720000","","-1.538054","-1.720000","","","","","","","D1 PROFILE",""
"60204600001027","Nodes","1027","21.000000","24.561211","Default Known Flow Node","Known Flow","325016.397500","707366.987500","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600001010","Nodes","1010","21.000000","28.419355","Default Known Flow Node","Known Flow","324981.147500","707278.987500","","0.000000","","","","","0.000000","","0.000000","0.000000","","","","","","","D1 PROFILE",""
"60204600001004","Nodes","1004","21.000000","38.380010","Default Known Flow Node","Known Flow","325458.210000","707391.425000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600001000","Nodes","1000","21.000000","29.237382","Default Known Flow Node","Known Flow","325480.960000","707452.175000","","0.000000","","","","","0.000000","","0.000000","0.000000","","","","","","","D1 PROFILE",""
"60204600000062","Nodes","62","21.000000","31.197055","DDS demands","Known Flow","325433.460000","707133.925000","","0.000000","","","","","-7.849999","","-7.019610","-7.849999","","","","","","","D1 PROFILE",""
"60204600000055","Nodes","55","21.000000","29.305150","DDS demands","Known Flow","325278.835000","707293.425000","","0.000000","","","","-7.710000","-6.139999","","-12.384918","-13.850000","","","","","","C4 PROFILE","D1 PROFILE",""
"60204600001028","Nodes","1028","21.000000","29.987532","Default Known Flow Node","Known Flow","325321.585000","707417.175000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600001014","Nodes","1014","21.000000","37.354354","Default Known Flow Node","Known Flow","325337.960000","707385.300000","","0.000000","","","","","0.000000","","0.000000","0.000000","","","","","","","D1 PROFILE",""
"60204600001030","Nodes","1030","21.000000","25.623990","Default Known Flow Node","Known Flow","325359.960000","707427.425000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600000057","Nodes","57","21.000000","40.269960","DDS demands","Known Flow","325489.741250","707115.425000","","0.000000","","","","","-0.680000","","-0.608068","-0.680000","","","","","","","D1 PROFILE",""
"60204600001026","Nodes","1026","21.000000","34.857881","Default Known Flow Node","Known Flow","325439.960000","707083.175000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600001013","Nodes","1013","21.000000","34.857881","Default Known Flow Node","Known Flow","325437.210000","707082.675000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600001018","Nodes","1018","21.000000","36.899088","Default Known Flow Node","Known Flow","325795.042591","707126.419659","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600000117","Nodes","117","21.000000","34.802985","DDS demands","Known Flow","325460.335000","707084.675000","","0.000000","","","","","-6.679999","","-5.973375","-6.679999","","","","","","","D1 PROFILE",""
"60204600000061","Nodes","61","21.000000","31.169833","DDS demands","Known Flow","325459.460000","707126.050000","","0.000000","","","","","-6.719999","","-6.009144","-6.719999","","","","","","","D1 PROFILE",""
"60204600001032","Nodes","1032","21.000000","25.623990","Default Known Flow Node","Known Flow","325359.210000","707447.425000","","0.000000","0.000000","","","","","","0.000000","0.000000","","","C1 PROFILE","","","","",""
"60204600000049","Nodes","49","21.000000","21.403314","DDS demands","Known Flow","324905.210000","707403.300000","","0.000000","","","","","-4.670000","","-4.175997","-4.670000","","","","","","","D1 PROFILE",""
"60204600001016","Nodes","1016","21.000000","40.269960","Default Known Flow Node","Known Flow","325490.616250","707114.987500","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600000127","Nodes","127","21.000000","38.275606","Default Known Flow Node","Known Flow","325772.085000","707261.364531","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204600000002","Nodes","2","21.000000","38.011663","Default Known Flow Node","Known Flow","325743.803642","707259.153726","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
