"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"60210400000073","Nodes","73","21.000000","25.048846","DDS demands","Known Flow","352475.375000","748140.875000","","0.000000","","","","","-5.519999","","","-4.936082","-5.519999","","","","","","","D1 PROFILE","",""
"60210400000215","Nodes","-2","21.000000","24.967897","Default Known Flow Node","Known Flow","352414.125000","748045.625000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60210400000048","Nodes","48","21.000000","25.060671","Default Known Flow Node","Known Flow","352479.875000","748168.500000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60210400000050","Nodes","50","21.000000","24.642801","DDS demands","Known Flow","352675.500000","748273.375000","","0.000000","","","","","-5.400000","","","-4.828776","-5.400000","","","","","","","D1 PROFILE","",""
"60210400000052","Nodes","52","21.000000","39.210588","DDS demands","Known Flow","352849.750000","748162.875000","","0.000000","","","","","-17.540001","","","-15.684583","-17.540001","","","","","","","D1 PROFILE","",""
"60210400000051","Nodes","51","21.000000","39.284692","DDS demands","Known Flow","352725.000000","748127.625000","","0.000000","","","","","-2.470000","","","-2.208718","-2.470000","","","","","","","D1 PROFILE","",""
"60210400000214","Nodes","-17","21.000000","33.257937","Default Known Flow Node","Known Flow","352651.375000","748490.875000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60210400000227","Nodes","-4904541","21.000000","30.175708","Default Known Flow Node","Known Flow","352568.250000","748409.625000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60210400000213","Nodes","-15","21.000000","33.257937","Default Known Flow Node","Known Flow","352653.625000","748485.375000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60210400000201","Nodes","-12","21.000000","33.170422","Default Known Flow Node","Known Flow","352665.250000","748453.625000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60210400000205","Nodes","-1462477","21.000000","33.170422","Default Known Flow Node","Known Flow","352647.500000","748420.375000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60210400000053","Nodes","53","21.000000","40.144428","DDS demands","Known Flow","352968.250000","748489.875000","","0.000000","","-30.540001","","","-15.229999","","","-40.928355","-45.770001","","","","C2 PROFILE","","","D1 PROFILE","",""
"60210400000043","Nodes","43","21.000000","22.573022","DDS demands","Known Flow","352466.500000","748573.500000","","0.000000","","","","","-16.129999","","","-14.423734","-16.129999","","","","","","","D1 PROFILE","",""
"60210400000044","Nodes","44","21.000000","21.786585","DDS demands","Known Flow","352429.625000","748472.125000","","0.000000","","","","","-11.979999","","","-10.712730","-11.979999","","","","","","","D1 PROFILE","",""
"60210400000042","Nodes","42","21.000000","21.093658","DDS demands","Known Flow","352286.500000","748572.750000","","0.000000","","","","-6.000000","-4.780000","","-2.869999","-12.206074","-13.650000","","","","","","C4 PROFILE","D1 PROFILE","","I2 PROFILE"
"60210400000219","Nodes","-31","21.000000","41.159510","Default Known Flow Node","Known Flow","352922.250000","748614.125000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60210400000062","Nodes","62","21.000000","31.473993","DDS demands","Known Flow","352639.750000","748566.750000","","0.000000","","","","","-5.059999","","","-4.524742","-5.059999","","","","","","","D1 PROFILE","",""
"60210400000218","Nodes","-22","21.000000","31.492650","Default Known Flow Node","Known Flow","352632.125000","748568.750000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60210400000045","Nodes","45","21.000000","27.816455","DDS demands","Known Flow","352550.500000","748580.500000","","0.000000","","","","","-6.610000","","","-5.910780","-6.610000","","","","","","","D1 PROFILE","",""
"60210400000063","Nodes","63","21.000000","30.228843","DDS demands","Known Flow","352568.750000","748586.375000","","0.000000","","","","","-6.159999","","","-5.508382","-6.159999","","","","","","","D1 PROFILE","",""
"60210400000064","Nodes","64","21.000000","24.733703","Default Known Flow Node","Known Flow","352564.000000","748635.625000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
