"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-1713.910004","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-127.140000","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-322.679992","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-39.519999","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-85.010000","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-115.429997","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-104.280001","0.000000","1.000000","Volumetric","-1.000000"
"PL-AF","Flow Categories","-128.479998","0.000000","1.000000","Volumetric","-1.000000"
"PL-90","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"DH","Flow Categories","","","1.000000","Volumetric","0"
"DL","Flow Categories","","","1.000000","Volumetric","0"
"CT","Flow Categories","","","1.000000","Volumetric","-1.000000"
"DM","Flow Categories","","","1.000000","Volumetric","0"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"PL-DC","Flow Categories","-27.419999","0.000000","1.000000","Volumetric","0"
"PL-PL","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
