"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"60200400001145","Nodes","1145,","21.000000","37.480740","DDS demands","Known Flow","310211.885117","685797.578047","","0.000000","","","","0.000000","","","","","","-114.440003","","","","-102.334298","-114.440003","","","","","","C4 PROFILE","","","","","","I2 PROFILE","","",""
"60200400009924","Nodes","","21.000000","37.394784","Default Known Flow Node","Known Flow","310167.475555","685728.463802","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400000345","Nodes","345","21.000000","31.544700","DDS demands","Known Flow","309766.350446","687785.964362","","0.000000","","","","","","-3.020000","","","","","","","","-2.700538","-3.020000","","","","","","","","D1 PROFILE","","","","","","",""
"60200400009720","Nodes","","21.000000","34.668753","Default Known Flow Node","Known Flow","309965.350500","687697.339338","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400009710","Nodes","","21.000000","34.668753","Default Known Flow Node","Known Flow","309971.350502","687664.214329","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400011252","Nodes","","21.000000","37.713257","Default Known Flow Node","Known Flow","310554.474369","687922.216870","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400011720","Nodes","","21.000000","35.072854","Default Known Flow Node","Known Flow","309988.225506","686350.588972","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400011718","Nodes","","21.000000","35.072854","Default Known Flow Node","Known Flow","309987.225506","686336.963968","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400001240","Nodes","1240","21.000000","37.092835","Default Known Flow Node","Known Flow","311944.726039","685933.213858","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400001221","Nodes","1221","21.000000","36.931641","Default Known Flow Node","Known Flow","311947.725548","685840.845230","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400011376","Nodes","","21.000000","36.445529","Default Known Flow Node","Known Flow","311958.476042","685728.338802","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400010998","Nodes","","21.000000","41.486240","Default Known Flow Node","Known Flow","310526.139653","685895.841848","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400001047","Nodes","1047","21.000000","41.571629","Default Known Flow Node","Known Flow","310560.476740","685967.090473","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400003250","Nodes","3250","21.000000","41.742473","Default Known Flow Node","Known Flow","310596.475672","686022.213882","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400001233","Nodes","1233","21.000000","35.500626","DDS demands","Known Flow","306787.815635","688679.649606","","0.000000","","","","","","-13.810000","","","","","","","","-12.349149","-13.810000","","","","","","","","D1 PROFILE","","","","","","",""
"60200400001234","Nodes","1234","21.000000","35.350650","DDS demands","Known Flow","306602.353585","688718.885616","","0.000000","","","-3.250000","","","-10.699999","","","","","","","","-12.474339","-13.949999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"60200400009856","Nodes","","21.000000","40.745962","Default Known Flow Node","Known Flow","309102.475265","688325.339509","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400000186","Nodes","186, P07115969, 40.62 SCMH","25.000000","38.148122","CSEP DDS Matched","Known Flow","309126.023785","688171.953727","","0.000000","","","","","","","-40.619997","","","","","","","-36.323127","-40.619997","","","","","","","","","DC PROFILE","","","","","",""
"60200400009845","Nodes","","21.000000","39.259500","Default Known Flow Node","Known Flow","309113.337268","688259.370491","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400011751","Nodes","","21.000000","35.544093","Default Known Flow Node","Known Flow","308949.109836","687354.464133","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400008152","Nodes","8152","21.000000","29.678587","DDS demands","Known Flow","311102.694810","686926.977129","","0.000000","","","","","","-2.400000","","","","","","","","-2.146123","-2.400000","","","","","","","","D1 PROFILE","","","","","","",""
"60200400011911","Nodes","","21.000000","35.382056","Default Known Flow Node","Known Flow","308964.850228","687396.714256","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400000027","Nodes","27","21.000000","34.073709","DDS demands","Known Flow","310555.850661","689465.464819","","0.000000","","","","","","-10.629999","","","","","","","","-9.505536","-10.629999","","","","","","","","D1 PROFILE","","","","","","",""
"60200400008149","Nodes","8149,","21.000000","34.420347","DDS demands","Known Flow","311335.346873","686801.336094","","0.000000","-4.920000","","","","","","","","","","","","","-4.399552","-4.920000","","","C1 PROFILE","","","","","","","","","","","",""
"60200400011357","Nodes","","21.000000","33.035238","Default Known Flow Node","Known Flow","310550.975659","689547.464842","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400009825","Nodes","","21.000000","29.122515","Default Known Flow Node","Known Flow","309869.907474","688224.519482","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400000668","Nodes","668,","21.000000","36.259229","DDS demands","Known Flow","309763.475445","687048.964162","","0.000000","","-6.000000","","","","-14.199999","","","","","","","","-18.063201","-20.199998","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"60200400008154","Nodes","8154, logger 9180, Woodmill Terrace","21.000000","36.148269","Val Log Cath","Known Flow","309819.282760","687057.280496","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400002310","Nodes","2310","21.000000","36.201965","DDS demands","Known Flow","309846.225468","687063.714166","","0.000000","","","","","","-8.140000","","","","","","","","-7.278933","-8.140000","","","","","","","","D1 PROFILE","","","","","","",""
"60200400001077","Nodes","1077","21.000000","39.714659","DDS demands","Known Flow","311301.350864","686021.463882","","0.000000","","","","","","-22.989998","","","","","","","","-20.558068","-22.989998","","","","","","","","D1 PROFILE","","","","","","",""
"60200400008156","Nodes","8156","21.000000","34.297550","Default Known Flow Node","Known Flow","311455.072905","687118.198181","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400001097","Nodes","1097","21.000000","38.941636","DDS demands","Known Flow","311357.100879","686044.838889","","0.000000","","","","","","-4.230000","","","","","","","","-3.782541","-4.230000","","","","","","","","D1 PROFILE","","","","","","",""
"60200400000933","Nodes","933","21.000000","31.835138","DDS demands","Known Flow","309728.725436","686198.963931","","0.000000","","","","","","-19.769999","","","","","","","","-17.678687","-19.769999","","","","","","","","D1 PROFILE","","","","","","",""
"60200400008155","Nodes","8155","21.000000","33.907141","Default Known Flow Node","Known Flow","311535.097927","687055.457164","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400000932","Nodes","932","21.000000","32.502473","DDS demands","Known Flow","309870.975474","686237.463941","","0.000000","","","","","","-21.550000","","","","","","","","-19.270395","-21.550000","","","","","","","","D1 PROFILE","","","","","","",""
"60200400000814","Nodes","814","21.000000","29.407218","DDS demands","Known Flow","311049.502795","686987.969145","","0.000000","","","","","","-13.600000","","","","","","","","-12.161363","-13.600000","","","","","","","","D1 PROFILE","","","","","","",""
"60200400008158","Nodes","Logger 9138, Macbeth Rd","21.000000","29.274932","Val Log Cath","Known Flow","311146.530412","687061.888948","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400002272","Nodes","2272","21.000000","28.930936","DDS demands","Known Flow","311310.975866","687147.464189","","0.000000","","","","","","-16.180000","","","","","","","","-14.468446","-16.180000","","","","","","","","D1 PROFILE","","","","","","",""
"60200400002444","Nodes","2444","21.000000","25.232547","DDS demands","Known Flow","312747.601257","688206.589477","","0.000000","","","","","","-25.440001","","","","","","","","-22.748904","-25.440001","","","","","","","","D1 PROFILE","","","","","","",""
"60200400008159","Nodes","8159","21.000000","25.442943","DDS demands","Known Flow","312822.750625","688227.909659","","0.000000","","","","","","-11.819999","","","","","","","","-10.569655","-11.819999","","","","","","","","D1 PROFILE","","","","","","",""
"60200400002070","Nodes","2070","21.000000","25.745603","DDS demands","Known Flow","312883.854640","688246.090513","","0.000000","","","","","","-5.889999","","","","","","","","-5.266943","-5.889999","","","","","","","","D1 PROFILE","","","","","","",""
"60200400003273","Nodes","3273","21.000000","34.837777","Default Known Flow Node","Known Flow","310069.225528","686528.214020","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400003270","Nodes","3270","21.000000","34.951350","Default Known Flow Node","Known Flow","310091.094839","686497.844843","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400003272","Nodes","3272","21.000000","34.963391","Default Known Flow Node","Known Flow","310080.133583","686485.247381","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400000549","Nodes","549","21.000000","27.786673","DDS demands","Known Flow","312797.226271","688475.714550","","0.000000","","","","","","-20.620000","","","","","","","","-18.438774","-20.620000","","","","","","","","D1 PROFILE","","","","","","",""
"60200400001027","Nodes","1027","21.000000","27.876866","Default Known Flow Node","Known Flow","312792.068263","688474.053828","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400010677","Nodes","","21.000000","27.656000","Default Known Flow Node","Known Flow","312693.601242","688443.464541","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400000763","Nodes","763","21.000000","31.883826","DDS demands","Known Flow","310803.975728","687192.839201","","0.000000","","","","","","-27.399999","","","","","","","","-24.501571","-27.399999","","","","","","","","D1 PROFILE","","","","","","",""
"60200400001760","Nodes","1760","21.000000","31.832249","Default Known Flow Node","Known Flow","310846.969330","687191.340071","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400000805","Nodes","805","21.000000","29.887899","DDS demands","Known Flow","310868.600746","686870.464113","","0.000000","","","","","","-17.950000","","","","","","","","-16.051212","-17.950000","","","","","","","","D1 PROFILE","","","","","","",""
"60200400003013","Nodes","3013","21.000000","29.663952","Default Known Flow Node","Known Flow","310867.819746","686877.659115","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400002236","Nodes","2236","21.000000","29.042668","DDS demands","Known Flow","310998.850781","687033.214158","","0.000000","","","","","","-8.060000","","","","","","","","-7.207396","-8.060000","","","","","","","","D1 PROFILE","","","","","","",""
"60200400000095","Nodes","95","21.000000","37.035589","Default Known Flow Node","Known Flow","309119.100270","689034.464702","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400001125","Nodes","Logger 9766, Leadside Crescent","21.000000","36.796057","Val Log Cath","Known Flow","309120.621862","689057.349447","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400002456","Nodes","2456","21.000000","36.674762","DDS demands","Known Flow","309122.225271","689081.464715","","0.000000","","","","","","-6.179999","","","","","","","","-5.526266","-6.179999","","","","","","","","D1 PROFILE","","","","","","",""
"60200400011185","Nodes","","21.000000","33.421401","Default Known Flow Node","Known Flow","310584.725669","687129.839184","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400001767","Nodes","1767","21.000000","33.167120","Default Known Flow Node","Known Flow","310616.466826","687135.176089","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400001212","Nodes","1212","21.000000","32.907077","Default Known Flow Node","Known Flow","310648.471042","687142.592603","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400001181","Nodes","1181","21.000000","31.826345","DDS demands","Known Flow","310849.600741","687190.839200","","0.000000","","","","","","-12.380000","","","","","","","","-11.070417","-12.380000","","","","","","","","D1 PROFILE","","","","","","",""
"60200400001206","Nodes","1206","21.000000","32.889822","Default Known Flow Node","Known Flow","310650.473029","687143.463032","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400001764","Nodes","1764","21.000000","32.382904","Default Known Flow Node","Known Flow","310695.100699","687160.089192","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400003170","Nodes","3170, 300181, ALDERSTON DRIVE, 64.00","35.000000","46.066273","CSEP DDS Matched","Known Flow","310878.225748","688777.214632","","0.000000","","","","","","-1.779999","-63.999998","","","","","","","-58.821654","-65.779999","","","","","","","","D1 PROFILE","DC PROFILE","","","","","",""
"60200400001232","Nodes","1232","21.000000","46.310366","Default Known Flow Node","Known Flow","310894.471223","688765.595885","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400011310","Nodes","","21.000000","46.632851","Default Known Flow Node","Known Flow","310905.963226","688760.333842","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400001260","Nodes","1260","21.000000","34.503120","DDS demands","Known Flow","312062.726071","685996.463875","","0.000000","","","","","","-16.629998","","","","","","","","-14.870842","-16.629998","","","","","","","","D1 PROFILE","","","","","","",""
"60200400001262","Nodes","1262","21.000000","34.283506","DDS demands","Known Flow","312023.101060","686038.963887","","0.000000","","","","","","-11.770000","","","","","","","","-10.524945","-11.770000","","","","","","","","D1 PROFILE","","","","","","",""
"60200400001263","Nodes","1263","21.000000","34.399487","DDS demands","Known Flow","312084.101077","686073.088896","","0.000000","","","","","","-7.590000","","","","","","","","-6.787114","-7.590000","","","","","","","","D1 PROFILE","","","","","","",""
"60200400011377","Nodes","","21.000000","35.853759","Default Known Flow Node","Known Flow","311984.476049","685766.088813","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400001277","Nodes","1277","21.000000","35.853759","Default Known Flow Node","Known Flow","311985.843736","685773.717472","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200400001275","Nodes","1275","21.000000","35.940365","Default Known Flow Node","Known Flow","311998.476053","685837.213832","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
