"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","0.000000"
"D1","Flow Categories","-668.990004","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-258.459987","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-55.580000","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-60.240000","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-25.839999","0.000000","1.000000","Volumetric","-1.000000"
"DH","Flow Categories","","","1.000000","Volumetric","0"
"DC","Flow Categories","-36.969999","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","","","1.000000","Volumetric","-1.000000"
"PL-AF","Flow Categories","-152.180000","0.000000","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"DM","Flow Categories","","","1.000000","Volumetric","0"
"DL","Flow Categories","","","1.000000","Volumetric","0"
