"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DH)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DH)"
"62503800000918","Nodes","918",21.000000,30.294822,"DDS demands","Known Flow",239395.699071,660192.430039,,0.000000,,,-8.149999,,-7.287875,-8.149999,,"",,,"D1 PROFILE",
"62503800000897","Nodes","897",21.000000,30.506598,"Default Known Flow Node","Known Flow",239516.642331,660242.594868,,0.000000,,,-4.460000,,-3.988211,-4.460000,,"",,,"",
"62503800000892","Nodes","892",21.000000,30.307410,"DDS demands","Known Flow",239702.409381,660329.743891,,0.000000,,,-9.829999,,-8.790161,-9.829999,,"",,,"D1 PROFILE",
"62503800000021","Nodes","21",21.000000,30.311561,"DDS demands","Known Flow",239589.683351,660283.111879,,0.000000,,,-9.790000,,-8.754393,-9.790000,,"",,,"D1 PROFILE",
"62503800000929","Nodes","MAIN STREET DG, Tel, Site ID 3371",21.000000,30.999988,"Default Known Pressure Node","Known Pressure",239729.964389,660339.540894,,0.000000,,,,,533.615597,596.739989,,"",,,,
"62503800001017","Nodes","1017",21.000000,30.999988,"Default Known Flow Node","Known Flow",239728.985389,660344.287895,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800001016","Nodes","1016",21.000000,30.999988,"Default Known Flow Node","Known Flow",239725.571388,660343.360895,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000047","Nodes","47",21.000000,25.311695,"DDS demands","Known Flow",239834.036945,660140.546424,,0.000000,,,-8.390000,,-7.502488,-8.390000,,"",,,"D1 PROFILE",
"62503800000041","Nodes","41",21.000000,28.408257,"DDS demands","Known Flow",239899.017062,660328.540910,,0.000000,,,-3.059999,,-2.736306,-3.059999,,"",,,"D1 PROFILE",
"62503800000889","Nodes","889",21.000000,29.869298,"Default Known Flow Node","Known Flow",239944.326741,660500.671648,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000887","Nodes","887",21.000000,29.552825,"DDS demands","Known Flow",239972.606546,660616.230128,,0.000000,,,-2.150000,,-1.922568,-2.150000,,"",,,"D1 PROFILE",
"62503800000899","Nodes","899",21.000000,28.778363,"DDS demands","Known Flow",239882.245565,660523.607529,,0.000000,,,-5.509999,,-4.927140,-5.509999,,"",,,"D1 PROFILE",
"62503800000054","Nodes","54",21.000000,27.655903,"DDS demands","Known Flow",240272.916594,660560.273700,,0.000000,,,-7.369999,,-6.590385,-7.369999,,"",,,"D1 PROFILE",
"62503800000056","Nodes","56",21.000000,27.649513,"DDS demands","Known Flow",240286.350421,660542.334067,,0.000000,,,-1.970000,,-1.761609,-1.970000,,"",,,"D1 PROFILE",
"62503800000032","Nodes","32",21.000000,28.594878,"DDS demands","Known Flow",239774.687809,660578.920748,,0.000000,,,-19.120001,,-17.097448,-19.120001,,"",,,"D1 PROFILE",
"62503800000937","Nodes","937",21.000000,28.964855,"Default Known Flow Node","Known Flow",239869.439693,660576.170687,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800001031","Nodes","1031",21.000000,28.919501,"Default Known Flow Node","Known Flow",239859.648264,660574.484287,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800001001","Nodes","1001",21.000000,30.263875,"Default Known Flow Node","Known Flow",239380.168461,660206.657591,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800001011","Nodes","1011",21.000000,30.903671,"Default Known Flow Node","Known Flow",239495.916207,660114.745561,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800001012","Nodes","1012",21.000000,30.903671,"Default Known Flow Node","Known Flow",239496.040132,660114.623697,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000907","Nodes","907",21.000000,28.310888,"DDS demands","Known Flow",239198.527233,660140.250868,,0.000000,,,-12.239999,,-10.945226,-12.239999,,"",,,"D1 PROFILE",
"62503800000043","Nodes","43",21.000000,26.110182,"DDS demands","Known Flow",239719.705328,660191.845462,,0.000000,,,-10.719999,,-9.586015,-10.719999,,"",,,"D1 PROFILE",
"62503800001026","Nodes","1026",21.000000,24.557235,"Default Known Flow Node","Known Flow",239620.661006,660036.550483,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800001027","Nodes","1027",21.000000,29.271135,"Default Known Flow Node","Known Flow",239739.506737,660433.563974,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800001014","Nodes","1014",21.000000,30.708129,"Default Known Flow Node","Known Flow",239552.139873,660166.795540,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000037","Nodes","37",21.000000,24.532717,"Default Known Flow Node","Known Flow",239602.464448,660054.438302,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800001023","Nodes","1023",21.000000,29.981673,"Default Known Flow Node","Known Flow",239865.003214,660403.038344,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800001029","Nodes","1029",21.000000,29.271135,"Default Known Flow Node","Known Flow",239733.825985,660439.692513,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800001028","Nodes","1028",21.000000,28.289237,"Default Known Flow Node","Known Flow",240102.454647,660538.595369,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000052","Nodes","52",21.000000,27.877879,"DDS demands","Known Flow",240190.408476,660492.234143,,0.000000,-4.150000,,-6.560000,,-9.577073,-10.710000,,"","C1 PROFILE",,"D1 PROFILE",
"62503800000053","Nodes","53",21.000000,27.723603,"DDS demands","Known Flow",240267.905015,660616.664448,,0.000000,,,-12.149999,,-10.864747,-12.149999,,"",,,"D1 PROFILE",
"62503800000010","Nodes","10",21.000000,28.863699,"Default Known Flow Node","Known Flow",239654.943368,660464.530928,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000009","Nodes","9",21.000000,25.599741,"Default Known Flow Node","Known Flow",239822.291408,660153.057447,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000008","Nodes","8",21.000000,28.465350,"Default Known Flow Node","Known Flow",239901.632728,660328.675046,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000011","Nodes","11",21.000000,28.825710,"Default Known Flow Node","Known Flow",239623.242712,660387.362421,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000012","Nodes","12",21.000000,28.246074,"DDS demands","Known Flow",239558.528342,660360.059900,,0.000000,,,-13.590000,,-12.152421,-13.590000,,"",,,"",
"62503800000673","Nodes","673",21.000000,25.552879,"Default Known Flow Node","Known Flow",239823.482414,660154.075843,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000502","Nodes","502",21.000000,29.271135,"Default Known Flow Node","Known Flow",239727.683388,660453.104925,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000503","Nodes","503",21.000000,29.271135,"Default Known Flow Node","Known Flow",239735.206390,660460.039927,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000555","Nodes","555",21.000000,28.391254,"Default Known Flow Node","Known Flow",239801.684578,660487.420878,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000508","Nodes","508",21.000000,29.213421,"Default Known Flow Node","Known Flow",239780.845403,660467.866929,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000509","Nodes","509",21.000000,29.213421,"Default Known Flow Node","Known Flow",239785.937404,660449.589924,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000511","Nodes","511",21.000000,30.729772,"Default Known Flow Node","Known Flow",239541.037337,660189.983853,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000512","Nodes","512",21.000000,30.773237,"Default Known Flow Node","Known Flow",239519.630332,660169.461848,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000601","Nodes","601",21.000000,29.706616,"Default Known Flow Node","Known Flow",239338.329051,660274.275084,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000521","Nodes","521",21.000000,28.596559,"Default Known Flow Node","Known Flow",239777.803402,660583.028960,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000522","Nodes","522",21.000000,28.610223,"Default Known Flow Node","Known Flow",239832.425417,660631.327973,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000525","Nodes","525",21.000000,29.699276,"Default Known Flow Node","Known Flow",239747.941394,660396.654909,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000557","Nodes","557",21.000000,29.699276,"Default Known Flow Node","Known Flow",239751.288761,660393.968502,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000528","Nodes","528",21.000000,28.860660,"Default Known Flow Node","Known Flow",239200.586245,660138.107839,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000529","Nodes","529",21.000000,25.621986,"Default Known Flow Node","Known Flow",239803.743409,660073.718822,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000531","Nodes","531",21.000000,29.143334,"Default Known Flow Node","Known Flow",239681.319376,660439.189921,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000534","Nodes","534",21.000000,29.351568,"Default Known Flow Node","Known Flow",239749.519394,660416.849915,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000535","Nodes","535",21.000000,29.351568,"Default Known Flow Node","Known Flow",239733.953390,660424.176917,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000536","Nodes","536",21.000000,29.227653,"Default Known Flow Node","Known Flow",239711.688384,660454.553925,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000537","Nodes","537",21.000000,29.271135,"Default Known Flow Node","Known Flow",239735.804390,660437.480921,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000538","Nodes","538",21.000000,25.454847,"Default Known Flow Node","Known Flow",239805.744409,660152.418843,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000505","Nodes","505",21.000000,29.136683,"Default Known Flow Node","Known Flow",239793.700406,660479.900932,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000542","Nodes","542",21.000000,28.661975,"Default Known Flow Node","Known Flow",239623.757360,660455.773926,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000543","Nodes","543",21.000000,30.267822,"Default Known Flow Node","Known Flow",239382.473757,660205.206547,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000544","Nodes","544",21.000000,30.267822,"Default Known Flow Node","Known Flow",239344.345284,660171.488848,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000546","Nodes","546",21.000000,30.667565,"Default Known Flow Node","Known Flow",239662.199370,660273.044876,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000547","Nodes","547",21.000000,29.148258,"Default Known Flow Node","Known Flow",239684.053376,660436.325920,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000549","Nodes","549",21.000000,30.773237,"Default Known Flow Node","Known Flow",239503.517327,660154.838844,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000550","Nodes","550",21.000000,30.773237,"Default Known Flow Node","Known Flow",239512.656330,660162.949846,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000585","Nodes","585",21.000000,30.506627,"Default Known Flow Node","Known Flow",239517.729890,660246.847846,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000572","Nodes","572",21.000000,28.436821,"Default Known Flow Node","Known Flow",239795.677689,660481.763250,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000554","Nodes","554",21.000000,28.391254,"Default Known Flow Node","Known Flow",239820.479413,660483.315933,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000558","Nodes","558",21.000000,30.903671,"Default Known Flow Node","Known Flow",239497.136325,660113.038832,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000559","Nodes","559",21.000000,28.441243,"Default Known Flow Node","Known Flow",239804.064409,660464.396928,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000560","Nodes","560",21.000000,30.377721,"Default Known Flow Node","Known Flow",239760.646397,660343.779895,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000561","Nodes","561",21.000000,30.381500,"Default Known Flow Node","Known Flow",239760.215397,660344.752895,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000563","Nodes","563",21.000000,26.307543,"Default Known Flow Node","Known Flow",239799.095408,660095.511828,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000565","Nodes","565",21.000000,30.366527,"Default Known Flow Node","Known Flow",239762.500645,660343.783857,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000567","Nodes","567",21.000000,24.548260,"Default Known Flow Node","Known Flow",239623.311360,660034.249811,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000569","Nodes","569",21.000000,29.520556,"DDS demands","Known Flow",239444.456311,660251.123870,,0.000000,,,-22.609999,,-20.218265,-22.609999,,"",,,"",
"62503800000570","Nodes","570",21.000000,29.477077,"Default Known Flow Node","Known Flow",239480.858321,660277.321877,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000593","Nodes","593",21.000000,28.379334,"Default Known Flow Node","Known Flow",239769.074435,660508.426295,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000577","Nodes","577",21.000000,24.615957,"Default Known Flow Node","Known Flow",239604.695355,660052.590816,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000578","Nodes","578",21.000000,29.493986,"Default Known Flow Node","Known Flow",239497.081325,660345.383896,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000579","Nodes","579",21.000000,30.947578,"Default Known Flow Node","Known Flow",239731.335389,660331.259892,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000518","Nodes","518",21.000000,30.299803,"Default Known Flow Node","Known Flow",239398.154299,660190.706853,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000582","Nodes","582",21.000000,28.378744,"Default Known Flow Node","Known Flow",239770.334784,660507.135729,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000581","Nodes","581",21.000000,28.422285,"Default Known Flow Node","Known Flow",239788.276405,660517.217942,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000587","Nodes","587",21.000000,29.698269,"Default Known Flow Node","Known Flow",239348.490285,660263.769873,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000589","Nodes","589",21.000000,26.334146,"Default Known Flow Node","Known Flow",239815.017412,660125.158836,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000591","Nodes","591",21.000000,28.599283,"Default Known Flow Node","Known Flow",239771.698400,660577.829959,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000551","Nodes","551",21.000000,28.599283,"Default Known Flow Node","Known Flow",239773.098401,660576.824958,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000501","Nodes","501",21.000000,26.327365,"Default Known Flow Node","Known Flow",239803.285409,660137.865839,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000594","Nodes","594",21.000000,28.379334,"Default Known Flow Node","Known Flow",239753.755395,660481.929933,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000595","Nodes","595",21.000000,28.310888,"Default Known Flow Node","Known Flow",239194.098243,660148.186842,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000596","Nodes","596",21.000000,30.367696,"Default Known Flow Node","Known Flow",239762.863152,660345.316313,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000588","Nodes","588",21.000000,30.078019,"DDS demands","Known Flow",239859.116424,660398.263910,,0.000000,,,-2.039999,,-1.824204,-2.039999,,"",,,"D1 PROFILE",
"62503800000599","Nodes","599",21.000000,28.448743,"Default Known Flow Node","Known Flow",239659.382370,660506.207939,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000600","Nodes","600",21.000000,28.599283,"Default Known Flow Node","Known Flow",239760.194397,660586.975961,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000603","Nodes","603",21.000000,30.729772,"DDS demands","Known Flow",239542.717357,660191.820937,,0.000000,,,-2.369999,,-2.119296,-2.369999,,"",,,"D1 PROFILE",
"62503800000602","Nodes","602",21.000000,30.687371,"DDS demands","Known Flow",239552.386340,660164.611846,,0.000000,,,-2.049999,,-1.833146,-2.049999,,"",,,"D1 PROFILE",
"62503800000663","Nodes","663",21.000000,24.745615,"Default Known Flow Node","Known Flow",239892.521717,660214.524064,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000608","Nodes","608",21.000000,24.740330,"Default Known Flow Node","Known Flow",239915.525439,660193.804854,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000611","Nodes","611",21.000000,27.655889,"Default Known Flow Node","Known Flow",240232.935526,660484.473933,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000612","Nodes","612",21.000000,29.254947,"Default Known Flow Node","Known Flow",239922.378441,660613.095968,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000613","Nodes","613",21.000000,29.264306,"Default Known Flow Node","Known Flow",239923.888442,660615.935969,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000615","Nodes","615",21.000000,25.617842,"Default Known Flow Node","Known Flow",239831.507416,660048.546815,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000616","Nodes","616",21.000000,24.892660,"Default Known Flow Node","Known Flow",239922.937441,660167.027847,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000617","Nodes","617",21.000000,24.825304,"Default Known Flow Node","Known Flow",239942.855447,660178.635850,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000619","Nodes","619",21.000000,29.142288,"Default Known Flow Node","Known Flow",239908.230437,660586.155961,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000620","Nodes","620",21.000000,28.240316,"Default Known Flow Node","Known Flow",240112.174493,660537.333948,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000626","Nodes","626",21.000000,27.721464,"Default Known Flow Node","Known Flow",240268.796535,660614.924969,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000628","Nodes","628",21.000000,28.759946,"Default Known Flow Node","Known Flow",239868.647427,660623.148971,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000629","Nodes","629",21.000000,28.949555,"Default Known Flow Node","Known Flow",239866.079426,660582.925960,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000631","Nodes","631",21.000000,25.621783,"Default Known Flow Node","Known Flow",239809.968411,660065.886819,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000651","Nodes","651",21.000000,29.454262,"Default Known Flow Node","Known Flow",239970.099686,660443.189299,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000640","Nodes","640",21.000000,29.369845,"Default Known Flow Node","Known Flow",239971.609455,660625.796972,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000627","Nodes","627",21.000000,27.655052,"Default Known Flow Node","Known Flow",240274.094537,660558.670954,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000641","Nodes","641",21.000000,24.821020,"Default Known Flow Node","Known Flow",239948.647448,660181.978851,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000642","Nodes","642",21.000000,24.816306,"Default Known Flow Node","Known Flow",239950.161449,660189.179853,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000643","Nodes","643",21.000000,28.256588,"Default Known Flow Node","Known Flow",240111.318493,660543.828950,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000646","Nodes","646",21.000000,28.909640,"Default Known Flow Node","Known Flow",239857.032423,660574.551958,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000647","Nodes","647",21.000000,24.807364,"Default Known Flow Node","Known Flow",239943.355447,660201.368856,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000648","Nodes","648",21.000000,24.744386,"Default Known Flow Node","Known Flow",239894.246433,660214.108860,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000649","Nodes","649",21.000000,29.866740,"Default Known Flow Node","Known Flow",239951.032875,660510.675376,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000633","Nodes","633",21.000000,28.287819,"Default Known Flow Node","Known Flow",240103.182490,660536.822948,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000625","Nodes","625",21.000000,29.614547,"Default Known Flow Node","Known Flow",239959.451451,660451.312924,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000652","Nodes","652",21.000000,29.039246,"Default Known Flow Node","Known Flow",239875.973429,660574.061958,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000656","Nodes","656",21.000000,24.893704,"Default Known Flow Node","Known Flow",239921.527441,660166.213847,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000658","Nodes","658",21.000000,29.039246,"Default Known Flow Node","Known Flow",239875.394428,660575.026958,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000660","Nodes","660",21.000000,29.262788,"Default Known Flow Node","Known Flow",239939.533446,660640.696976,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000661","Nodes","661",21.000000,29.998214,"Default Known Flow Node","Known Flow",239864.093425,660400.292910,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000665","Nodes","665",21.000000,25.304039,"Default Known Flow Node","Known Flow",239835.080417,660139.208839,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000654","Nodes","654",21.000000,28.955351,"Default Known Flow Node","Known Flow",239865.727426,660581.744960,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000667","Nodes","667",21.000000,29.986930,"Default Known Flow Node","Known Flow",239869.530791,660402.988772,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000670","Nodes","670",21.000000,29.279974,"Default Known Flow Node","Known Flow",239945.298447,660641.984976,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000666","Nodes","666",21.000000,25.299893,"Default Known Flow Node","Known Flow",239851.670422,660113.994833,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000672","Nodes","672",21.000000,29.774952,"Default Known Flow Node","Known Flow",239976.974763,660598.074148,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000650","Nodes","650",21.000000,29.774952,"Default Known Flow Node","Known Flow",239984.161458,660617.929970,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000607","Nodes","607",21.000000,29.635504,"Default Known Flow Node","Known Flow",239968.859454,660602.517965,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000677","Nodes","677",21.000000,28.636068,"Default Known Flow Node","Known Flow",239864.957426,660631.479973,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000678","Nodes","678",21.000000,28.614088,"Default Known Flow Node","Known Flow",239837.025418,660633.143974,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000574","Nodes","574",21.000000,30.370873,"Default Known Flow Node","Known Flow",239762.053692,660344.934524,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000564","Nodes","564",21.000000,26.307543,"Default Known Flow Node","Known Flow",239816.425412,660122.824835,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000669","Nodes","669",21.000000,29.878377,"DDS demands","Known Flow",239947.118448,660499.377937,,0.000000,,,-3.260000,,-2.915150,-3.260000,,"",,,"D1 PROFILE",
"62503800000539","Nodes","539",21.000000,25.498871,"Default Known Flow Node","Known Flow",239759.049397,660142.249840,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000590","Nodes","590",21.000000,26.334146,"Default Known Flow Node","Known Flow",239790.452405,660122.045835,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000639","Nodes","639",21.000000,28.778363,"Default Known Flow Node","Known Flow",239882.694430,660521.535943,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62503800000621","Nodes","621",21.000000,27.877879,"Default Known Flow Node","Known Flow",240191.944514,660491.391935,,0.000000,,,,,0.000000,0.000000,,"",,,,
