"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"62502600000368","Nodes","WEST TOWARD INNELLAN RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",212938.266325,667664.466056,,999998.967025,,,,,,,,,,,,,6.840766,7.649999,,"",,,,,,,,,,,,
"62502600000327","Nodes","327",21.000000,36.750970,"Default Known Flow Node","Known Flow",213272.494191,667538.780853,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000319","Nodes","5 plots @ Toward Farm ( DH potential removed )",21.000000,49.999793,"Point Loads","Known Flow",213414.422477,667821.254045,,0.000000,,,,,,-1.019999,,-4.990000,,,-27.690000,,-0.912102,-1.019999,,"C1 PROFILE",,,,,,"D1 PROFILE",,"DH PROFILE",,,"PL-AF PROFILE",
"62502600000103","Nodes","103",21.000000,50.500481,"Default Known Flow Node","Known Flow",213361.229215,667975.683972,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000389","Nodes","TOLLARD HOUSE INNELLAN RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",213411.598229,667820.464930,,999998.967025,,,,,,,,,,,,,0.912102,1.019999,,"",,,,,,,,,,,,
"62502600000325","Nodes","325",21.000000,48.275715,"DDS demands","Known Flow",213531.754451,667689.211529,,0.000000,,,-1.029999,,,-9.050000,,-8.669999,,,,,-9.013716,-10.079999,,"C1 PROFILE",,,"C3  PROFILE",,,"D1 PROFILE",,"DH PROFILE",,,,
"62502600000320","Nodes","320",21.000000,49.916426,"Default Known Flow Node","Known Flow",213507.363255,667858.730940,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000515","Nodes","515",21.000000,49.916426,"Default Known Flow Node","Known Flow",213491.705250,667869.060943,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000324","Nodes","324",21.000000,48.614978,"DDS demands","Known Flow",213530.064760,667703.462451,,0.000000,,,,,,-1.700000,,,,,,,-1.520170,-1.700000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000318","Nodes","318",21.000000,48.518600,"DDS demands","Known Flow",214052.405831,669264.320191,,0.000000,,,,,,-20.239999,,,,,,,-18.098969,-20.239999,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000344","Nodes","344",21.000000,49.475392,"DDS demands","Known Flow",214102.525869,669228.051352,,0.000000,,,,,,-19.010001,,,,,,,-16.999083,-19.010001,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000554","Nodes","554",21.000000,48.720595,"Default Known Flow Node","Known Flow",214010.250392,669016.668255,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000583","Nodes","583",21.000000,48.583647,"Default Known Flow Node","Known Flow",214054.881105,669267.184447,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000345","Nodes","345",21.000000,47.750661,"DDS demands","Known Flow",213927.113369,668727.985176,,0.000000,,,,,,-7.329999,,,,,,,-6.554617,-7.329999,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502601462499","Nodes","1462499",21.000000,48.845814,"Default Known Flow Node","Known Flow",213973.199381,669005.959252,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502601462694","Nodes","1462694",21.000000,48.416555,"Default Known Flow Node","Known Flow",214139.801427,669297.763332,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000029","Nodes","29",21.000000,28.268364,"DDS demands","Known Flow",214271.458463,669511.730390,,0.000000,,,,,,-10.710000,,,,,,,-9.577073,-10.710000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502601462580","Nodes","1462580",21.000000,28.528056,"Default Known Flow Node","Known Flow",214219.220448,669555.409402,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000307","Nodes","INNELLAN PARK INNELLAN RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",214401.564498,669592.239412,,999998.967025,,,,,,,,,,,,,15.317952,17.130000,,"",,,,,,,,,,,,
"62502600000027","Nodes","27",21.000000,28.622879,"DDS demands","Known Flow",214542.299536,669821.262474,,0.000000,,,,,,-18.010000,,,,,,,-16.104864,-18.010000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000028","Nodes","28",21.000000,28.824243,"DDS demands","Known Flow",214457.414513,669867.744487,,0.000000,,,,,,-4.760000,,,,,,,-4.256477,-4.760000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000025","Nodes","25",21.000000,29.552993,"DDS demands","Known Flow",214618.892318,669922.004749,,0.000000,,,,,,-9.540000,,,,,,,-8.530839,-9.540000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000026","Nodes","26",21.000000,29.022325,"DDS demands","Known Flow",214494.995523,669937.280506,,0.000000,,,,,,-10.119999,,,,,,,-9.049484,-10.119999,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000018","Nodes","18",21.000000,39.401101,"DDS demands","Known Flow",215167.398169,670531.701374,,0.000000,,,,,,-29.980000,,,,,,,-26.808652,-29.980000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000022","Nodes","22",21.000000,33.468149,"DDS demands","Known Flow",215194.066714,670761.607730,,0.000000,,,,,,-34.349997,,,,,,,-30.716383,-34.349997,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000364","Nodes","364",21.000000,30.481429,"DDS demands","Known Flow",215186.652712,670875.181761,,0.000000,,,,,,-11.260000,,,,,,,-10.068893,-11.260000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000015","Nodes","15",21.000000,39.263417,"DDS demands","Known Flow",215423.730776,670901.960768,,0.000000,,,,,,-5.969999,,,,,,,-5.338480,-5.969999,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000241","Nodes","241",21.000000,39.722455,"DDS demands","Known Flow",215374.320372,670813.776538,,0.000000,-0.379999,,,-1.200000,,-11.929999,,,,,,,-12.080884,-13.510000,,"C1 PROFILE","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"62502600000016","Nodes","16",21.000000,38.943238,"DDS demands","Known Flow",215286.351957,670871.779218,,0.000000,,,,,,-11.439999,,,,,,,-10.229852,-11.439999,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000242","Nodes","242",21.000000,39.760851,"DDS demands","Known Flow",215368.783746,670807.689797,,0.000000,,,,,,-3.450000,,,,,,,-3.085051,-3.450000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000593","Nodes","593",21.000000,39.732408,"Default Known Flow Node","Known Flow",215344.730881,670774.287381,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000017","Nodes","17",21.000000,37.379459,"DDS demands","Known Flow",215377.411763,671038.180805,,0.000000,,,,,,-17.639999,,,,,,,-15.774003,-17.639999,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000365","Nodes","365",21.000000,27.686172,"DDS demands","Known Flow",215349.685756,671125.415829,,0.000000,,,,,,-15.840000,,,,,,,-14.164411,-15.840000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000362","Nodes","362",21.000000,37.196804,"DDS demands","Known Flow",215577.388597,671429.919025,,0.000000,,,,,,-3.260000,,,,,,,-2.915150,-3.260000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502601462588","Nodes","1462588",21.000000,37.870642,"Default Known Flow Node","Known Flow",215552.500392,671353.557922,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000012","Nodes","12",21.000000,37.404881,"Default Known Flow Node","Known Flow",215597.582823,671814.798016,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000011","Nodes","11",21.000000,36.736644,"DDS demands","Known Flow",215707.151819,671802.128699,,0.000000,,,,,,-12.579999,,,,,,,-11.249261,-12.579999,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502601462546","Nodes","1462546",21.000000,37.419199,"Default Known Flow Node","Known Flow",215602.491825,671814.018016,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000240","Nodes","240",21.000000,36.624794,"DDS demands","Known Flow",215701.651897,672094.777691,,0.000000,,,,,,-10.470000,,,,,,,-9.362461,-10.470000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000342","Nodes","342",21.000000,36.438600,"DDS demands","Known Flow",215704.189525,672101.608908,,0.000000,,,,,,-10.359999,,,,,,,-9.264096,-10.359999,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000341","Nodes","341",21.000000,22.893200,"DDS demands","Known Flow",215968.949924,673323.979427,,0.000000,,,-1.479999,,,-52.790001,,,,,,,-48.529207,-54.270003,,"C1 PROFILE",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"62502600000597","Nodes","597",21.000000,22.702032,"DDS demands","Known Flow",216058.612949,673594.344501,,0.000000,,,,,,-10.939999,,,,,,,-9.782743,-10.939999,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502601462538","Nodes","1462538",21.000000,23.051401,"Default Known Flow Node","Known Flow",216013.355936,673632.056511,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000598","Nodes","598",21.000000,22.971710,"Default Known Flow Node","Known Flow",216161.395977,673747.403542,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000599","Nodes","599",21.000000,23.233637,"Default Known Flow Node","Known Flow",216057.391948,673812.310560,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000600","Nodes","600",21.000000,23.120839,"Default Known Flow Node","Known Flow",216240.104998,673883.694579,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502601462470","Nodes","1462470",21.000000,23.644658,"Default Known Flow Node","Known Flow",216110.473963,673902.438584,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000601","Nodes","601",21.000000,24.664062,"DDS demands","Known Flow",216362.379031,674084.060634,,0.000000,,,-0.059999,,,,,,,,,,-0.053653,-0.060000,,"C1 PROFILE",,,"C3  PROFILE",,,,,,,,,
"62502600000339","Nodes","339",21.000000,30.125466,"DDS demands","Known Flow",216578.225090,674543.180759,,0.000000,,,,,,-13.040000,,,,,,,-11.660601,-13.040000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000420","Nodes","420",21.000000,34.616512,"DDS demands","Known Flow",216748.434136,675469.332011,,0.000000,,-8.510000,,,,-24.629998,,0.000000,,,,,-29.634380,-33.139998,,"C1 PROFILE",,"C2 PROFILE",,,,"D1 PROFILE",,"DH PROFILE",,,,
"62502600000101","Nodes","101",21.000000,39.995052,"Default Known Flow Node","Known Flow",216751.021137,675465.245010,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000336","Nodes","336",21.000000,39.910280,"Default Known Flow Node","Known Flow",216785.783147,675862.971118,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000337","Nodes","337",21.000000,39.783577,"DDS demands","Known Flow",216699.324654,675868.845586,,0.000000,,,-27.900000,,,-4.210000,,,,,,,-28.713337,-32.109999,,"C1 PROFILE",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"62502601462596","Nodes","1462596",21.000000,39.783577,"Default Known Flow Node","Known Flow",216701.556124,675868.788120,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000333","Nodes","333",21.000000,39.920282,"Default Known Flow Node","Known Flow",216785.376614,675869.868515,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502601462597","Nodes","1462597",21.000000,39.783577,"Default Known Flow Node","Known Flow",216690.761121,675869.066120,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000334","Nodes","334",21.000000,39.940078,"Default Known Flow Node","Known Flow",216786.810147,675867.080119,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000335","Nodes","335",21.000000,38.811781,"Default Known Flow Node","Known Flow",216775.263213,675829.466218,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000338","Nodes","338",21.000000,38.337283,"DDS demands","Known Flow",216769.101193,675804.939217,,0.000000,-7.909999,,-0.150000,,,-16.590000,,,,,,,-22.042471,-24.650000,,"C1 PROFILE","C1 PROFILE",,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"62502600000100","Nodes","100",21.000000,36.332803,"Default Known Flow Node","Known Flow",216794.018149,675903.759129,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000096","Nodes","96",21.000000,26.905329,"DDS demands","Known Flow",216627.088278,676416.057840,,0.000000,,,,,,-16.870000,,,,,,,-15.085456,-16.870000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000331","Nodes","331",21.000000,37.012324,"DDS demands","Known Flow",216817.823950,676161.912121,,0.000000,,,,,,-14.590000,,,,,,,-13.046639,-14.590000,,"",,,,,,"D1 PROFILE",,,,,,
"62502600000081","Nodes","81",21.000000,29.998886,"DDS demands","Known Flow",216830.444159,676379.294258,,0.000000,,,-0.990000,,,-3.479999,,,,,,,-3.997153,-4.470000,,"C1 PROFILE",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"62502600000516","Nodes","516",21.000000,29.912464,"Default Known Flow Node","Known Flow",216833.668160,676371.253256,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000082","Nodes","82",21.000000,31.093103,"DDS demands","Known Flow",216941.589189,676402.669265,,0.000000,-4.619999,,,,,-27.379998,,,,,,,-28.614970,-31.999997,,"C1 PROFILE","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"62502600000084","Nodes","84",21.000000,32.876678,"DDS demands","Known Flow",216996.259204,676352.595251,,0.000000,,,,,,-22.479999,,,,,,,-20.102017,-22.479999,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000097","Nodes","97",21.000000,29.249555,"DDS demands","Known Flow",216727.545131,676240.281221,,0.000000,,,,,,-12.220000,,,,,,,-10.927343,-12.220000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000093","Nodes","93",21.000000,32.741070,"Default Known Flow Node","Known Flow",216824.828157,676185.935206,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000284","Nodes","284",21.000000,27.805264,"DDS demands","Known Flow",216694.288122,676261.628226,,0.000000,,,,,,-4.940000,,,,,,,-4.417436,-4.940000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000094","Nodes","94",21.000000,33.066093,"DDS demands","Known Flow",216815.526918,676086.663961,,0.000000,,,-28.929999,,,-9.899999,,,,,,,-34.722480,-38.830000,,"C1 PROFILE",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"62502600000283","Nodes","283",21.000000,32.655580,"Default Known Flow Node","Known Flow",216841.811162,676187.820206,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000503","Nodes","503",21.000000,32.656321,"Default Known Flow Node","Known Flow",216864.752168,676207.952212,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000098","Nodes","98",21.000000,29.285111,"DDS demands","Known Flow",216653.079110,676073.979175,,0.000000,,,,,,-28.379999,,,,,,,-25.377903,-28.379999,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000099","Nodes","99",21.000000,32.830168,"DDS demands","Known Flow",216700.602123,676018.727160,,0.000000,,,,,,-8.619999,,,,,,,-7.708158,-8.619999,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000602","Nodes","602",21.000000,32.845897,"Default Known Flow Node","Known Flow",216747.183136,676051.958169,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000603","Nodes","603",21.000000,32.845897,"Default Known Flow Node","Known Flow",216730.252131,676073.688175,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000517","Nodes","517",21.000000,30.033208,"Default Known Flow Node","Known Flow",216833.280859,676398.630904,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000518","Nodes","518",21.000000,30.599113,"DDS demands","Known Flow",216887.986174,676454.355279,,0.000000,,,,,,-0.560000,,,,,,,-0.500762,-0.560000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000083","Nodes","83",21.000000,31.179388,"Default Known Flow Node","Known Flow",217002.495206,676468.566283,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000085","Nodes","85",21.000000,32.898163,"DDS demands","Known Flow",217005.418206,676363.419254,,0.000000,,,-33.650002,,,-7.190000,,,,,,,-36.519859,-40.840003,,"C1 PROFILE",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"62502600000086","Nodes","86",21.000000,31.664713,"DDS demands","Known Flow",217195.781758,676377.380282,,0.000000,,,-6.959999,,,-38.240003,,,,,,,-40.418653,-45.200002,,"C1 PROFILE",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"62502601462684","Nodes","1462684",21.000000,32.361411,"Default Known Flow Node","Known Flow",217301.083287,676465.548282,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
"62502600000087","Nodes","87",21.000000,30.545183,"DDS demands","Known Flow",217313.352290,676358.706253,,0.000000,,,-15.899999,-3.049999,,-17.090000,,,,,,,-32.227613,-36.039999,,"C1 PROFILE",,,"C3  PROFILE","C4 PROFILE",,"D1 PROFILE",,,,,,
"62502600000089","Nodes","89",21.000000,30.545097,"DDS demands","Known Flow",217357.103302,676348.411250,,0.000000,,,,,,-0.410000,,,,,,,-0.366629,-0.410000,,"C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"62502600000581","Nodes","581",21.000000,30.603862,"Default Known Flow Node","Known Flow",217427.103320,676399.002735,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"C1 PROFILE",,,,,,,,,,,,
