"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"62504900001001","Nodes","1001",21.000000,49.730754,"Default Known Flow Node","Known Flow",242303.767181,665671.420299,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000208","Nodes","208",21.000000,49.361754,"DDS demands","Known Flow",243032.027929,666098.930813,,0.000000,,,,,-3.450000,,,,-3.085051,-3.450000,,"",,,,,"D1 PROFILE",,,
"62504900000181","Nodes","181",21.000000,49.326111,"DDS demands","Known Flow",243055.453742,666267.095779,,0.000000,,,,,-1.630000,,,,-1.457575,-1.630000,,"",,,,,"D1 PROFILE",,,
"62504900000182","Nodes","182",21.000000,49.335933,"Default Known Flow Node","Known Flow",243020.359921,666225.735204,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900011765","Nodes",,21.000000,49.329177,"Default Known Flow Node","Known Flow",243044.506509,666254.193682,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900012495","Nodes","12495",21.000000,25.511083,"Default Known Flow Node","Known Flow",240555.160577,665800.470672,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000250","Nodes","250",21.000000,25.857261,"DDS demands","Known Flow",240593.706624,665800.583380,,0.000000,,,,,-11.230000,,,,-10.042066,-11.230000,,"",,,,,"D1 PROFILE",,,
"62504900000384","Nodes","384",21.000000,26.904244,"Default Known Flow Node","Known Flow",240246.706529,666914.958683,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000198","Nodes","198",21.000000,26.907803,"DDS demands","Known Flow",240248.206530,666914.333683,,0.000000,,,,,-5.739999,,,,-5.132810,-5.739999,,"",,,,,"D1 PROFILE",,,
"62504910000371","Nodes","10000371",21.000000,27.836080,"Default Known Flow Node","Known Flow",240346.581557,666882.083674,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504910000388","Nodes","10000388",21.000000,31.679325,"DDS demands","Known Flow",240492.613467,666919.338534,,0.000000,,,,,-6.449999,,,,-5.767705,-6.449999,,"",,,,,"D1 PROFILE",,,
"62504900000432","Nodes","432",21.000000,31.689775,"Default Known Flow Node","Known Flow",240493.831597,666911.333682,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000193","Nodes","193",21.000000,31.676086,"DDS demands","Known Flow",240495.217794,666919.711056,,0.000000,,,,-21.249999,-14.310000,,,,-31.798389,-35.559998,,"",,,,"C4 PROFILE","D1 PROFILE",,,
"62504901462682","Nodes","1462682",21.000000,31.676086,"Default Known Flow Node","Known Flow",240495.456597,666918.583684,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504910000370","Nodes","10000370",21.000000,29.032398,"Default Known Flow Node","Known Flow",240395.586429,666881.959500,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000276","Nodes","276",21.000000,29.075910,"Default Known Flow Node","Known Flow",240420.956577,666832.583661,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504910000402","Nodes","10000402",21.000000,31.442653,"Default Known Flow Node","Known Flow",240475.831592,667013.083710,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504910000397","Nodes","10000397",21.000000,31.594194,"DDS demands","Known Flow",240490.081596,666943.958691,,0.000000,,,,,-1.679999,,,,-1.502286,-1.679999,,"",,,,,"D1 PROFILE",,,
"62504910000373","Nodes","10000373",21.000000,26.904244,"Default Known Flow Node","Known Flow",240238.581527,666892.583677,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504910000390","Nodes","10000390",21.000000,31.280807,"DDS demands","Known Flow",240537.707182,666922.080748,,0.000000,,,,,-2.450000,,,,-2.190834,-2.450000,,"",,,,,"D1 PROFILE",,,
"62504900000196","Nodes","196",21.000000,30.601503,"DDS demands","Known Flow",240634.456635,666940.958690,,0.000000,,,,,-12.989999,,,,-11.615890,-12.989999,,"",,,,,"D1 PROFILE",,,
"62504910000380","Nodes","10000380",21.000000,31.694267,"DDS demands","Known Flow",240494.046597,666909.828682,,0.000000,,,,,-2.509999,,,,-2.244486,-2.509999,,"",,,,,"D1 PROFILE",,,
"62504910000360","Nodes","10000360",21.000000,32.103704,"Default Known Flow Node","Known Flow",240515.331602,666805.458653,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504910000365","Nodes","10000365",21.000000,27.524671,"Default Known Flow Node","Known Flow",240305.081545,666866.458670,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504910000368","Nodes","10000368",21.000000,27.524671,"Default Known Flow Node","Known Flow",240310.956547,666879.458674,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504910000356","Nodes","10000356",21.000000,32.142273,"DDS demands","Known Flow",240525.112790,666783.722681,,0.000000,,,,,-2.480000,,,,-2.217660,-2.480000,,"",,,,,"D1 PROFILE",,,
"62504900000015","Nodes","Logger 9108, Rosemount, Main Street",21.000000,32.162605,"Val Log Cath","Known Flow",240527.504498,666778.407775,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504910000361","Nodes","10000361",21.000000,26.175699,"Default Known Flow Node","Known Flow",240216.456521,666817.458657,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000205","Nodes","205",21.000000,26.835155,"DDS demands","Known Flow",240228.956525,666870.333671,,0.000000,,,,,-5.469999,,,,-4.891371,-5.469999,,"",,,,,"D1 PROFILE",,,
"62504910000363","Nodes","10000363",21.000000,26.731004,"Default Known Flow Node","Known Flow",240267.456535,666829.583660,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000036","Nodes","36",21.000000,26.818444,"DDS demands","Known Flow",240282.956539,666823.208658,,0.000000,,,,,-15.529999,,,,-13.887203,-15.529999,,"",,,,,"D1 PROFILE",,,
"62504900000086","Nodes","86",21.000000,32.642127,"DDS demands","Known Flow",240629.245038,666732.960111,,0.000000,,,,,-5.760000,,,,-5.150695,-5.760000,,"",,,,,"D1 PROFILE",,,
"62504900012595","Nodes","12595",21.000000,32.728661,"Default Known Flow Node","Known Flow",240634.206635,666720.333630,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504910000374","Nodes","10000374",21.000000,27.976752,"Default Known Flow Node","Known Flow",240342.206555,666895.083678,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504910000375","Nodes","10000375",21.000000,28.651794,"Default Known Flow Node","Known Flow",240372.331564,666895.333678,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000434","Nodes","434",21.000000,31.604787,"Default Known Flow Node","Known Flow",240489.586565,666912.685351,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504901462665","Nodes","1462665",21.000000,31.604787,"Default Known Flow Node","Known Flow",240491.456596,666913.083683,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900012616","Nodes","12616",21.000000,26.362858,"Default Known Flow Node","Known Flow",240121.899078,667054.306189,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000439","Nodes","439",21.000000,26.444164,"Default Known Flow Node","Known Flow",240241.581528,666948.958692,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000278","Nodes","278",21.000000,26.641521,"DDS demands","Known Flow",240787.050383,665838.726408,,0.000000,,,,,-5.150000,,-3.739999,,-7.949597,-8.890000,,"",,,,,"D1 PROFILE",,"I2 PROFILE",
"62504910000100","Nodes","10000100",21.000000,26.640239,"Default Known Flow Node","Known Flow",240787.831677,665840.083391,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900012656","Nodes","12656",21.000000,27.291840,"Default Known Flow Node","Known Flow",240841.761409,665920.005618,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000010","Nodes","Logger 9082, 7 Brieriehill Road, Crosslee",21.000000,27.378873,"Val Log Post","Known Flow",240859.110291,665932.285253,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000236","Nodes","236",21.000000,29.855953,"Default Known Flow Node","Known Flow",241091.456759,665872.208399,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504910000105","Nodes","10000105",21.000000,29.849314,"Default Known Flow Node","Known Flow",241093.956760,665874.208400,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000118","Nodes","118",21.000000,29.547308,"Default Known Flow Node","Known Flow",241087.333846,665903.705636,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000237","Nodes","237",21.000000,29.518039,"Default Known Flow Node","Known Flow",241096.596030,665922.082010,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900326856","Nodes","326856",21.000000,29.518039,"Default Known Flow Node","Known Flow",241096.706761,665923.208413,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000125","Nodes","125",21.000000,29.438192,"Default Known Flow Node","Known Flow",241088.333724,665917.200048,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000156","Nodes","156",21.000000,27.460535,"Default Known Flow Node","Known Flow",240864.774221,665981.082280,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000241","Nodes","241",21.000000,27.495261,"DDS demands","Known Flow",240876.956701,665945.083419,,0.000000,,,,,-4.190000,,,,-3.746773,-4.190000,,"",,,,,"D1 PROFILE",,,
"62504910000205","Nodes","10000205",21.000000,22.471794,"Default Known Flow Node","Known Flow",240997.830558,666225.948065,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000174","Nodes","174",21.000000,22.471891,"DDS demands","Known Flow",241004.456736,666225.333496,,0.000000,,,,,-4.590000,,,,-4.104460,-4.590000,,"",,,,,"D1 PROFILE",,,
"62504900000062","Nodes","62",21.000000,33.919798,"Default Known Flow Node","Known Flow",240717.956658,666632.333606,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000270","Nodes","270",21.000000,33.534581,"Default Known Flow Node","Known Flow",240673.706646,666679.458619,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000005","Nodes","MANSE DG, DAG, Clocked, Site ID 3370",21.000000,33.999999,"Default Known Pressure Node","Known Pressure",240707.701790,666631.037536,,999998.967025,,,,,,,,,486.646254,544.214403,,"",,,,,,,,
"62504901462562","Nodes","1462562",21.000000,33.999999,"Default Known Flow Node","Known Flow",240712.456656,666632.083606,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504910000407","Nodes","10000407",21.000000,23.277817,"Default Known Flow Node","Known Flow",240979.583569,667072.345845,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504900000265","Nodes","265",21.000000,23.244965,"DDS demands","Known Flow",240982.956730,667071.833726,,0.000000,-8.560000,,,,-5.680000,,,,-12.733663,-14.240000,,"","C1 PROFILE",,,,"D1 PROFILE",,,
