"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"62600100000077","Nodes","77,",21.000000,55.914557,"DDS demands","Known Flow",336228.849647,950343.657807,,0.000000,,,,,,-9.479999,,,,,,,-8.477185,-9.479999,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000049","Nodes","49,",21.000000,34.484660,"DDS demands","Known Flow",336560.508737,950169.424759,,0.000000,,,,,,-5.460000,,,,,,,-4.882429,-5.460000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100006086","Nodes","6086,",21.000000,44.964581,"DDS demands","Known Flow",336504.983722,950374.160815,,0.000000,-6.000000,,,,,-1.179999,,,,,,,-6.420484,-7.180000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"62600100000200","Nodes","200,",21.000000,45.346383,"DDS demands","Known Flow",336537.726731,950314.389799,,0.000000,,,,,,-3.670000,,,,,,,-3.281779,-3.670000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000036","Nodes","36,",21.000000,34.743786,"DDS demands","Known Flow",336884.131825,950256.289783,,0.000000,,,,,,-5.940000,,,,,,,-5.311654,-5.940000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000035","Nodes","35,",21.000000,34.827984,"DDS demands","Known Flow",336898.816829,950320.412800,,0.000000,,,,,,-3.150000,,,,,,,-2.816786,-3.150000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000031","Nodes","31,",21.000000,47.458690,"DDS demands","Known Flow",336880.735824,950384.647818,,0.000000,,,,,,-3.810000,,,,,,,-3.406970,-3.810000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000030","Nodes","30,",21.000000,47.670425,"DDS demands","Known Flow",336803.848803,950424.776829,,0.000000,,,,-2.259999,,-13.729999,,,,,,,-14.298543,-15.989998,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"62600100000045","Nodes","45,",21.000000,36.061532,"DDS demands","Known Flow",336614.598752,950271.431787,,0.000000,,,,,,-8.680000,,,,,,,-7.761811,-8.680000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000046","Nodes","46,",21.000000,34.830758,"DDS demands","Known Flow",336761.058791,950197.685767,,0.000000,-16.229999,,,,,-12.239999,,,,,,,-25.458383,-28.469997,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"62600100000201","Nodes","201,",21.000000,45.808190,"DDS demands","Known Flow",336516.473725,950275.030788,,0.000000,,,,,,-5.940000,,,,,,,-5.311654,-5.940000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100006063","Nodes","6063,",21.000000,71.632190,"Default Known Flow Node","Known Flow",336037.619595,950727.304911,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62600100000202","Nodes","202,",21.000000,34.627855,"DDS demands","Known Flow",336534.622730,950254.909783,,0.000000,,,,,,-6.269999,,,,,,,-5.606746,-6.269999,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000204","Nodes","204,",21.000000,35.201221,"Default Known Flow Node","Known Flow",336568.718739,950270.542787,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62600100006090","Nodes","6090,",21.000000,42.361189,"DDS demands","Known Flow",336712.971796,950390.020071,,0.000000,-2.209999,,,,,-11.249999,,,,,,,-12.036172,-13.459999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"62600100000206","Nodes","206,",21.000000,42.161467,"DDS demands","Known Flow",336729.867783,950423.259828,,0.000000,-0.499999,,,,,-2.939999,,,,,,,-3.076109,-3.439999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"62600100006088","Nodes","6088,",21.000000,44.115448,"DDS demands","Known Flow",336234.445648,951055.136000,,0.000000,,,-24.999999,,,,,,,,,,-22.355447,-24.999999,,"",,,"C3  PROFILE",,,,,,,,,
"62600100000044","Nodes","44,",21.000000,37.544311,"DDS demands","Known Flow",336633.464757,950311.315798,,0.000000,,,,,,-17.849999,,,,,,,-15.961788,-17.849999,,"",,,,,,"D1 PROFILE",,,,,,
"62600100006076","Nodes","6076,",21.000000,37.503326,"Default Known Flow Node","Known Flow",336634.219757,950312.816798,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62600100000034","Nodes","34,",21.000000,34.836844,"DDS demands","Known Flow",336836.381812,950327.751802,,0.000000,,,,,,-11.589999,,,,,,,-10.363985,-11.589999,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000039","Nodes","39,",21.000000,33.629585,"DDS demands","Known Flow",336802.863803,950259.533784,,0.000000,,,,,,-15.640000,,,,,,,-13.985568,-15.640000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100006059","Nodes","6059,",21.000000,31.713664,"Default Known Flow Node","Known Flow",336862.494819,950208.757770,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62600100000163","Nodes","163,",21.000000,47.828788,"DDS demands","Known Flow",336733.100784,950461.531839,,0.000000,,,,,,-7.369999,,,,,,,-6.590385,-7.369999,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000033","Nodes","33,",21.000000,48.766175,"DDS demands","Known Flow",336639.849758,950426.914829,,0.000000,,,,,,-13.319999,,,,,,,-11.910982,-13.319999,,"",,,,,,"D1 PROFILE",,,,,,
"62600100006074","Nodes","6074,",21.000000,36.197667,"Default Known Flow Node","Known Flow",336616.471752,950275.273788,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62600100000041","Nodes","41,",21.000000,29.654732,"DDS demands","Known Flow",336994.471855,950138.533751,,0.000000,,,,,,-11.430000,,,,,,,-10.220911,-11.430000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000171","Nodes","171,",21.000000,29.120616,"DDS demands","Known Flow",336957.843889,950066.918469,,0.000000,,,,,,-12.780000,,,,,,,-11.428104,-12.780000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100006078","Nodes","6078,",21.000000,59.725808,"DDS demands","Known Flow",336324.254336,950589.133647,,0.000000,-0.990000,,,,,-10.130000,,,,,,,-9.943703,-11.120000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"62600100000203","Nodes","203,",21.000000,34.553566,"DDS demands","Known Flow",336549.100734,950285.878791,,0.000000,,,,,,-3.640000,,,,,,,-3.254953,-3.640000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000050","Nodes","50,",21.000000,34.484660,"Default Known Flow Node","Known Flow",336563.741738,950167.074759,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62600100006075","Nodes","6075,",21.000000,36.696120,"Default Known Flow Node","Known Flow",336623.808754,950290.914792,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62600100000205","Nodes","205,",21.000000,36.023034,"DDS demands","Known Flow",336577.717742,950294.520793,,0.000000,,,,,,-5.780000,,,,,,,-5.168579,-5.780000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100006041","Nodes","6041,",21.000000,69.453151,"DDS demands","Known Flow",335963.939575,950755.395919,,0.000000,,,,,,-2.180000,,,,,,,-1.949395,-2.180000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100006082","Nodes","6082,",21.000000,36.714790,"Default Known Flow Node","Known Flow",336646.975760,950338.646805,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62600100000040","Nodes","40,",21.000000,30.281043,"DDS demands","Known Flow",336926.718837,950173.656760,,0.000000,,,,,,-4.800000,,,,,,,-4.292246,-4.800000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100006097","Nodes","6097,",21.000000,47.862100,"DDS demands","Known Flow",336730.220783,950463.028839,,0.000000,-2.799999,,,,,-6.309999,,,,,,,-8.146325,-9.109999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"62600100000180","Nodes","180,",21.000000,37.412878,"DDS demands","Known Flow",336672.372767,950401.399822,,0.000000,,,,,,-3.759999,,,,,,,-3.362259,-3.759999,,"",,,,,,"D1 PROFILE",,,,,,
"62600100006017","Nodes","6017,",21.000000,37.503326,"Default Known Flow Node","Known Flow",336649.714761,950305.446796,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62600100000088","Nodes","88,",21.000000,67.423332,"DDS demands","Known Flow",335839.633541,950652.820891,,0.000000,,,,,,-10.289999,,,,,,,-9.201502,-10.289999,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000087","Nodes","87,",21.000000,68.133088,"DDS demands","Known Flow",335953.983572,950624.279883,,0.000000,,,,,,-3.160000,,,,,,,-2.825728,-3.160000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000092","Nodes","92,",21.000000,68.580791,"DDS demands","Known Flow",335938.571895,950745.161305,,0.000000,,,,,,-17.200001,,,,,,,-15.380549,-17.200001,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000093","Nodes","93,",21.000000,68.280429,"DDS demands","Known Flow",335661.679492,950821.477937,,0.000000,,,,,,-16.600000,,,,,,,-14.844017,-16.600000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100006016","Nodes","6016,",21.000000,69.603793,"DDS demands","Known Flow",336030.457344,950680.591077,,0.000000,,,,,,-8.169999,,,,,,,-7.305760,-8.169999,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000086","Nodes","86,",21.000000,68.089226,"DDS demands","Known Flow",335961.450574,950614.773880,,0.000000,,,,,,-10.329999,,,,,,,-9.237270,-10.329999,,"",,,,,,"D1 PROFILE",,,,,,
"62600100006102","Nodes","6102,",21.000000,29.854730,"Default Known Flow Node","Known Flow",336742.482786,949936.535696,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62600100000084","Nodes","84, Former Laundry Potential",21.000000,67.963324,"DDS demands","Known Flow",335941.845569,950588.685873,,0.000000,,,,,,-5.489999,,,-0.920000,,,,-4.909256,-5.489999,,"",,,,,,"D1 PROFILE",,,"DM PROFILE",,,
"62600100000197","Nodes","197,",21.000000,50.445022,"DDS demands","Known Flow",336419.437698,950504.678850,,0.000000,,,,,,-1.019999,,,,,,,-0.912102,-1.019999,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000069","Nodes","69,",21.000000,63.814605,"DDS demands","Known Flow",336219.441644,950635.537886,,0.000000,,,,-1.900000,,-10.560000,,,,,,,-11.141955,-12.460000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"62600100000070","Nodes","70,",21.000000,59.410352,"DDS demands","Known Flow",336222.275645,950542.931861,,0.000000,,,-1.919999,,,-11.949999,,,,,,,-12.402801,-13.869998,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"62600100000071","Nodes","71,",21.000000,59.072744,"DDS demands","Known Flow",336222.786645,950524.993856,,0.000000,,,-4.849999,,,-2.019999,,,,,,,-6.143276,-6.869999,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"62600100000074","Nodes","74,",21.000000,58.439937,"DDS demands","Known Flow",336149.500625,950559.794865,,0.000000,,,-1.770000,,,-10.499999,,,,,,,-10.972053,-12.270000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"62600100000019","Nodes","19,",21.000000,48.842338,"DDS demands","Known Flow",336456.996709,950703.778905,,0.000000,-4.869999,,,-0.529999,,-13.279999,,,,,,,-16.703989,-18.679999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"62600100006107","Nodes","6107,",21.000000,32.031554,"Default Known Flow Node","Known Flow",336877.384823,950223.849774,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62600100006110","Nodes","6110,",21.000000,34.960535,"DDS demands","Known Flow",336719.417780,950338.028805,,0.000000,,,-1.860000,,,-5.870000,,,,,,,-6.912304,-7.730000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"62600100000165","Nodes","165,",21.000000,60.844880,"DDS demands","Known Flow",336415.443697,950619.143882,,0.000000,-0.249999,,,,,-5.619999,,,,,,,-5.249058,-5.870000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"62600100000096","Nodes","96,",21.000000,60.791525,"DDS demands","Known Flow",336314.815670,950671.420896,,0.000000,,,,,,-17.159999,,,,,,,-15.344779,-17.159999,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000098","Nodes","98,",21.000000,52.951288,"Default Known Flow Node","Known Flow",336371.857686,950999.408985,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62600100006012","Nodes","6012,",21.000000,52.329782,"Default Known Flow Node","Known Flow",336389.732690,950998.408985,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62600100000067","Nodes","67,",21.000000,61.256263,"DDS demands","Known Flow",336285.018662,950608.882879,,0.000000,,,,-4.199999,,-9.300000,,,,,,,-12.071942,-13.500000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"62600100000068","Nodes","68,",21.000000,54.531691,"DDS demands","Known Flow",336465.984711,950516.046854,,0.000000,,,,,,-10.670000,,,,,,,-9.541305,-10.670000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000091","Nodes","91,",21.000000,71.024094,"DDS demands","Known Flow",336052.487599,950724.149910,,0.000000,,,,,,-11.660000,,,,,,,-10.426580,-11.660000,,"",,,,,,"D1 PROFILE",,,,,,
"62600100000001","Nodes","WICK DG, GCM",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",336063.737602,950758.650920,,999998.967025,,,,,,,,,,,,,2666.924501,2982.409896,,"",,,,,,,,,,,,
"62600100006003","Nodes","6003,",21.000000,62.077627,"DDS demands","Known Flow",336270.367658,950912.386961,,0.000000,,-24.999999,,,,,,,,,,,-22.355447,-24.999999,,"",,"C2 PROFILE",,,,,,,,,,
"62600100000010","Nodes","10,",21.000000,62.137566,"DDS demands","Known Flow",336269.749658,950911.260961,,0.000000,-9.739999,,,-5.260000,,,,,,,,,-13.413268,-14.999999,,"","C1 PROFILE",,,"C4 PROFILE",,,,,,,,
"62600100000095","Nodes","95,",21.000000,60.546495,"DDS demands","Known Flow",336228.813647,950716.529908,,0.000000,,,-1.690000,,,-3.510000,,,,,,,-4.649933,-5.200000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"62600100000164","Nodes","164,",21.000000,46.500867,"DDS demands","Known Flow",336744.244787,950585.802873,,0.000000,-3.069999,,,-0.990000,,-8.819999,,,,,,,-11.517525,-12.879999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"62600100000119","Nodes","119,",21.000000,49.573821,"DDS demands","Known Flow",336559.138736,950771.535923,,0.000000,,,,,,-7.730000,,,,,,,-6.912304,-7.730000,,"",,,,,,"D1 PROFILE",,,,,,
