"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"62503600000191","Nodes","191",21.000000,28.393234,"DDS demands","Known Flow",240955.753722,641262.139703,,0.000000,,,,,-0.660000,,,,-0.590183,-0.660000,,"",,,,,"D1 PROFILE",,,
"62503600000055","Nodes","55",21.000000,26.642972,"DDS demands","Known Flow",240544.224411,641319.719151,,0.000000,,,,,-6.999999,,,,-6.259525,-6.999999,,"",,,,,"D1 PROFILE",,,
"62503600000123","Nodes","123",21.000000,26.434720,"DDS demands","Known Flow",240568.533617,641441.504752,,0.000000,,,,,-20.909998,,,,-18.698094,-20.909998,,"",,,,,"D1 PROFILE",,,
"62503600000131","Nodes","131",21.000000,25.481070,"Default Known Flow Node","Known Flow",240785.052676,641400.632740,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62503600000132","Nodes","132",21.000000,25.388635,"DDS demands","Known Flow",240734.894662,641408.475743,,0.000000,,,,,-5.330000,,,,-4.766181,-5.330000,,"",,,,,"D1 PROFILE",,,
"62503600000130","Nodes","130",21.000000,25.481183,"DDS demands","Known Flow",240785.665676,641414.632744,,0.000000,,,,,-6.010000,,,,-5.374249,-6.010000,,"",,,,,"D1 PROFILE",,,
"62503600000082","Nodes","82",21.000000,25.526185,"DDS demands","Known Flow",240787.129676,641442.183752,,0.000000,,,,,-6.480000,,,,-5.794532,-6.480000,,"",,,,,"D1 PROFILE",,,
"62503600000083","Nodes","83",21.000000,25.531109,"DDS demands","Known Flow",240789.507677,641471.992760,,0.000000,,,,,-5.680000,,,,-5.079157,-5.680000,,"",,,,,"D1 PROFILE",,,
"62503600000134","Nodes","134",21.000000,25.133456,"DDS demands","Known Flow",240706.598655,641485.002763,,0.000000,,,,,-9.229999,,,,-8.253630,-9.229999,,"",,,,,"D1 PROFILE",,,
"62503600000161","Nodes","161",21.000000,26.175226,"Default Known Flow Node","Known Flow",240781.556043,641355.624178,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62503600000038","Nodes","38",21.000000,26.223672,"DDS demands","Known Flow",240876.780701,641375.037734,,0.000000,,,,,-12.080000,,,,-10.802152,-12.080000,,"",,,,,"D1 PROFILE",,,
"62503600000036","Nodes","36",21.000000,26.789146,"DDS demands","Known Flow",240950.736453,641368.988081,,0.000000,,,,,-14.529999,,,,-12.992986,-14.529999,,"",,,,,"D1 PROFILE",,,
"62503600000031","Nodes","31",21.000000,27.251414,"DDS demands","Known Flow",240707.683839,641268.208812,,0.000000,,,,,-6.139999,,,,-5.490497,-6.139999,,"",,,,,"D1 PROFILE",,,
"62503600000029","Nodes","29",21.000000,26.901766,"DDS demands","Known Flow",240647.993056,641284.872228,,0.000000,,,,,-5.530000,,,,-4.945025,-5.530000,,"",,,,,"D1 PROFILE",,,
"62503600000030","Nodes","30",21.000000,27.036856,"Default Known Flow Node","Known Flow",240513.998602,641334.560723,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62503600000073","Nodes",,21.000000,27.415895,"DDS demands","Known Flow",240766.649336,641254.806927,,0.000000,,,,,-7.760000,,,,-6.939131,-7.760000,,"",,,,,"D1 PROFILE",,,
"62503600000032","Nodes","32",21.000000,27.549245,"DDS demands","Known Flow",240809.248730,641241.794235,,0.000000,,,,,-6.969999,,,,-6.232698,-6.969999,,"",,,,,"D1 PROFILE",,,
"62503600000037","Nodes","37",21.000000,26.184049,"DDS demands","Known Flow",240873.850700,641356.140728,,0.000000,,,,,-2.880000,,,-2.880000,-5.150695,-5.760000,,"",,,,,"D1 PROFILE",,,"I2 PROFILE"
"62503600000142","Nodes","142",21.000000,25.837039,"DDS demands","Known Flow",240916.456525,641436.699367,,0.000000,,,,,-4.150000,,,,-3.711004,-4.150000,,"",,,,,"D1 PROFILE",,,
"62503600000135","Nodes","135",21.000000,26.468579,"DDS demands","Known Flow",240991.508732,641426.756748,,0.000000,,,,,-5.899999,,,,-5.275885,-5.899999,,"",,,,,"D1 PROFILE",,,
"62503600000066","Nodes","66",21.000000,26.618785,"DDS demands","Known Flow",240973.215727,641003.145632,,0.000000,,,,,-14.500000,,,,-12.966160,-14.500000,,"",,,,,"D1 PROFILE",,,
"62503600000190","Nodes","190",21.000000,28.101519,"DDS demands","Known Flow",240944.724862,641240.055035,,0.000000,,,,,-4.409999,,,,-3.943500,-4.409999,,"",,,,,"D1 PROFILE",,,
"62503600000201","Nodes","201",21.000000,25.150801,"DDS demands","Known Flow",240908.297709,641164.253676,,0.000000,,-41.150002,,,,,,,-36.797070,-41.150002,,"",,"C2 PROFILE",,,,,,
"62503600000164","Nodes","164",21.000000,25.512311,"DDS demands","Known Flow",240816.520696,641453.591631,,0.000000,,,,,-2.440000,,,,-2.181891,-2.440000,,"",,,,,"D1 PROFILE",,,
"62503600000151","Nodes","151",21.000000,26.245545,"DDS demands","Known Flow",240986.189656,641476.320393,,0.000000,,,,,-3.629999,,,,-3.246011,-3.629999,,"",,,,,"D1 PROFILE",,,
"62503600000033","Nodes","33",21.000000,28.594979,"Default Known Flow Node","Known Flow",240987.088118,641236.771229,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62503600000035","Nodes","35",21.000000,28.403624,"DDS demands","Known Flow",240960.663724,641238.723696,,0.000000,,,,,-9.949999,,,,-8.897467,-9.949999,,"",,,,,"D1 PROFILE",,,
"62503600000111","Nodes","111",21.000000,27.541899,"DDS demands","Known Flow",240867.013698,641328.421721,,0.000000,,,,,-8.909999,,,,-7.967481,-8.909999,,"",,,,,"D1 PROFILE",,,
"62503600000139","Nodes","139",21.000000,30.099629,"DDS demands","Known Flow",241133.155771,641042.065643,,0.000000,-3.199999,,,,-14.919999,,,,-16.203227,-18.119999,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"62503600000136","Nodes","136",21.000000,26.429248,"DDS demands","Known Flow",241021.020740,641425.454747,,0.000000,,,,,-4.419999,,,,-3.952443,-4.419999,,"",,,,,"D1 PROFILE",,,
"62503600000137","Nodes","137",21.000000,27.260807,"DDS demands","Known Flow",241053.575749,641360.368730,,0.000000,,,,,-18.510000,,,,-16.551973,-18.510000,,"",,,,,"D1 PROFILE",,,
"62503600000047","Nodes","47",21.000000,28.332408,"DDS demands","Known Flow",241041.145746,641231.747695,,0.000000,-5.469999,,-2.669999,,-8.399999,,,,-14.790363,-16.539999,,"","C1 PROFILE",,"C3  PROFILE",,"D1 PROFILE",,,
"62503600000045","Nodes","45",21.000000,27.782859,"DDS demands","Known Flow",241065.547752,641275.460706,,0.000000,,,,,-7.519999,,,,-6.724518,-7.519999,,"",,,,,"D1 PROFILE",,,
"62503600000048","Nodes","48",21.000000,24.784206,"DDS demands","Known Flow",241397.504842,641371.160732,,0.000000,,,,,-11.119999,,,,-9.943702,-11.119999,,"",,,,,"D1 PROFILE",,,
"62503600000091","Nodes","91",21.000000,24.849054,"DDS demands","Known Flow",241444.054855,641407.423742,,0.000000,,,,,-0.469999,,,,-0.420282,-0.469999,,"",,,,,"D1 PROFILE",,,
"62503600000092","Nodes","92",21.000000,24.681100,"DDS demands","Known Flow",241466.987861,641454.804755,,0.000000,,,,,-1.279999,,,,-1.144598,-1.279999,,"",,,,,"D1 PROFILE",,,
"62503600000175","Nodes","175",21.000000,25.710856,"DDS demands","Known Flow",241270.399808,641432.397749,,0.000000,,,,,-6.489999,,,,-5.803474,-6.489999,,"",,,,,"D1 PROFILE",,,
"62503600000176","Nodes","176",21.000000,25.008021,"DDS demands","Known Flow",241338.188826,641387.189737,,0.000000,,,,,-7.960000,,,,-7.117974,-7.960000,,"",,,,,"D1 PROFILE",,,
"62503600000138","Nodes","138",21.000000,27.309947,"DDS demands","Known Flow",241081.775757,641364.237731,,0.000000,,,,,-8.949999,,,,-8.003250,-8.949999,,"",,,,,"D1 PROFILE",,,
"62503600000049","Nodes","49",21.000000,27.576372,"DDS demands","Known Flow",241088.193758,641329.132721,,0.000000,,,,,-5.119999,,,,-4.578395,-5.119999,,"",,,,,"D1 PROFILE",,,
"62503600000182","Nodes","182",21.000000,24.423852,"DDS demands","Known Flow",241298.185815,641355.068728,,0.000000,,,,,-15.670000,,,,-14.012395,-15.670000,,"",,,,,"D1 PROFILE",,,
"62503600000140","Nodes","140",21.000000,29.672704,"DDS demands","Known Flow",241094.738760,641003.096632,,0.000000,,,,,-5.519999,,,,-4.936082,-5.519999,,"",,,,,"D1 PROFILE",,,
"62503600000069","Nodes","69",21.000000,29.040623,"DDS demands","Known Flow",241028.559858,641132.571750,,0.000000,,,,,-20.520001,,,,-18.349353,-20.520001,,"",,,,,"D1 PROFILE",,,
"62503600000181","Nodes","181",21.000000,30.291753,"Default Known Flow Node","Known Flow",241144.641453,641030.430174,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62503600000173","Nodes","173",21.000000,24.239465,"DDS demands","Known Flow",241405.082845,641278.182707,,0.000000,,,,,-7.940000,,,,-7.100090,-7.940000,,"",,,,,"D1 PROFILE",,,
"62503600000116","Nodes","116",21.000000,27.418118,"DDS demands","Known Flow",241087.802758,641476.873761,,0.000000,,,,,-8.739999,,,,-7.815464,-8.739999,,"",,,,,"D1 PROFILE",,,
"62503600000117","Nodes","117",21.000000,26.896419,"DDS demands","Known Flow",241176.939782,641472.686760,,0.000000,,,,,-9.890000,,,,-8.843815,-9.890000,,"",,,,,"D1 PROFILE",,,
"62503600000121","Nodes","121",21.000000,27.350579,"Default Known Flow Node","Known Flow",241081.394756,641356.376728,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62503600000113","Nodes","113",21.000000,27.351641,"Default Known Flow Node","Known Flow",241035.313744,641456.202756,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62503600001002","Nodes","1002",21.000000,24.905104,"DDS demands","Known Flow",241281.532053,641286.491641,,0.000000,,,,,-1.249999,,,-8.239999,-8.486127,-9.489999,,"",,,,,"D1 PROFILE",,,"I2 PROFILE"
"62503600000192","Nodes","192",21.000000,25.034240,"Default Known Flow Node","Known Flow",241423.178849,641398.655740,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62503600000154","Nodes","154",21.000000,28.628334,"DDS demands","Known Flow",240949.261974,641109.749012,,0.000000,,,,,-8.140000,,,,-7.278933,-8.140000,,"",,,,,"D1 PROFILE",,,
"62503600001003","Nodes","1003",21.000000,29.161069,"Default Known Flow Node","Known Flow",241046.811747,641123.380665,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62503600000184","Nodes","184",21.000000,29.159919,"DDS demands","Known Flow",241041.492746,641137.820669,,0.000000,-2.119999,,,,-7.269999,,,,-8.396705,-9.389999,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"62503600000122","Nodes","122",21.000000,28.849624,"DDS demands","Known Flow",241034.567744,641201.916686,,0.000000,,,,-11.680000,-2.209999,,,,-12.420687,-13.890000,,"",,,,"C4 PROFILE","D1 PROFILE",,,
"62503600000189","Nodes","189",21.000000,28.584588,"DDS demands","Known Flow",241032.465743,641224.701693,,0.000000,,,,,-1.590000,,,,-1.421806,-1.590000,,"",,,,,"D1 PROFILE",,,
"62503600000174","Nodes","174",21.000000,24.715576,"DDS demands","Known Flow",241555.161885,641493.891766,,0.000000,,,,,-4.190000,,,,-3.746773,-4.190000,,"",,,,,"D1 PROFILE",,,
"62503600000104","Nodes","104",21.000000,25.360817,"DDS demands","Known Flow",240442.137583,641551.675782,,0.000000,,,,,-14.479999,,,,-12.948275,-14.479999,,"",,,,,"D1 PROFILE",,,
"62503600000107","Nodes","107",21.000000,25.514146,"DDS demands","Known Flow",240364.725561,641525.063774,,0.000000,,,,,-19.960000,,,,-17.848589,-19.960000,,"",,,,,"D1 PROFILE",,,
"62503600000133","Nodes","133",21.000000,24.974106,"DDS demands","Known Flow",240700.830285,641497.310345,,0.000000,,,,,-9.790000,,,,-8.754393,-9.790000,,"",,,,,"D1 PROFILE",,,
"62503600000086","Nodes","86",21.000000,25.724868,"DDS demands","Known Flow",240743.007664,641609.148797,,0.000000,,,,,-14.860000,,,,-13.288078,-14.860000,,"",,,,,"D1 PROFILE",,,
"62503600000152","Nodes","152",21.000000,26.106421,"DDS demands","Known Flow",240920.153713,641487.868764,,0.000000,,,,,-1.450000,,,,-1.296616,-1.450000,,"",,,,,"D1 PROFILE",,,
"62503600000157","Nodes","157",21.000000,26.072182,"DDS demands","Known Flow",240883.562864,641538.081626,,0.000000,,,,,-7.539999,,,,-6.742402,-7.539999,,"",,,,,"D1 PROFILE",,,
"62503600000084","Nodes","84",21.000000,25.676410,"DDS demands","Known Flow",240790.218443,641527.815709,,0.000000,,,,,-9.739999,,,,-8.709681,-9.739999,,"",,,,,"D1 PROFILE",,,
"62503600000085","Nodes","85",21.000000,25.706048,"DDS demands","Known Flow",240760.168053,641582.042797,,0.000000,,,,,-0.730000,,,,-0.652779,-0.730000,,"",,,,,"D1 PROFILE",,,
"62503600000144","Nodes","144",21.000000,26.325898,"DDS demands","Known Flow",240982.969730,641499.444767,,0.000000,,,,,-4.849999,,,,-4.336956,-4.849999,,"",,,,,"D1 PROFILE",,,
"62503600000149","Nodes","149",21.000000,26.305007,"DDS demands","Known Flow",240984.038730,641519.412773,,0.000000,,,,,-1.399999,,,,-1.251905,-1.399999,,"",,,,,"D1 PROFILE",,,
"62503600000153","Nodes","153",21.000000,25.822682,"DDS demands","Known Flow",240742.774664,641760.489838,,0.000000,,,,,-3.420000,,,,-3.058225,-3.420000,,"",,,,,"D1 PROFILE",,,
"62503600000022","Nodes","22",21.000000,25.828187,"DDS demands","Known Flow",240772.572226,641708.023252,,0.000000,,,,,-24.990000,,,,-22.346506,-24.990000,,"",,,,,"D1 PROFILE",,,
"62503600000039","Nodes","39",21.000000,26.089794,"DDS demands","Known Flow",240913.100236,641550.470486,,0.000000,,,,,-6.429999,,,,-5.749820,-6.429999,,"",,,,,"D1 PROFILE",,,
"62503600000145","Nodes","145",21.000000,26.175598,"DDS demands","Known Flow",240930.381016,641530.499473,,0.000000,,,,,-5.169999,,,,-4.623106,-5.169999,,"",,,,,"D1 PROFILE",,,
"62503600000019","Nodes","19",21.000000,25.389215,"DDS demands","Known Flow",240595.538590,641646.070516,,0.000000,,,,,-3.329999,,,,-2.977745,-3.329999,,"",,,,,"D1 PROFILE",,,
"62503600000166","Nodes","166",21.000000,25.686969,"DDS demands","Known Flow",240779.702203,641550.317608,,0.000000,,,,,-1.929999,,,,-1.725840,-1.929999,,"",,,,,"D1 PROFILE",,,
"62503600000127","Nodes","127",21.000000,25.615240,"DDS demands","Known Flow",240746.692665,641567.343786,,0.000000,,,,,-2.730000,,,,-2.441214,-2.730000,,"",,,,,"D1 PROFILE",,,
"62503600000167","Nodes","167",21.000000,25.655751,"Default Known Flow Node","Known Flow",240766.393013,641572.399761,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62503600000168","Nodes","168",21.000000,25.723633,"DDS demands","Known Flow",240788.510957,641586.895554,,0.000000,,,,,-3.110000,,,,-2.781017,-3.110000,,"",,,,,"D1 PROFILE",,,
"62503600000158","Nodes","158",21.000000,26.028193,"Default Known Flow Node","Known Flow",240870.103699,641560.150784,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62503600000159","Nodes","159",21.000000,25.825019,"DDS demands","Known Flow",240539.089163,641589.500733,,0.000000,,,,,-13.460000,,,,-12.036173,-13.460000,,"",,,,,"D1 PROFILE",,,
"62503600000150","Nodes","150",21.000000,26.090527,"DDS demands","Known Flow",240923.030713,641569.088786,,0.000000,,,,,-3.400000,,,,-3.040340,-3.400000,,"",,,,,"D1 PROFILE",,,
"62503600000041","Nodes","41",21.000000,26.467700,"DDS demands","Known Flow",240957.565723,641619.415800,,0.000000,,,,,-24.030000,,,,-21.488056,-24.030000,,"",,,,,"D1 PROFILE",,,
"62503600000042","Nodes","42",21.000000,26.467102,"DDS demands","Known Flow",240927.937715,641600.709795,,0.000000,,,,,-2.779999,,,,-2.485925,-2.779999,,"",,,,,"D1 PROFILE",,,
"62503600000200","Nodes","200",21.000000,26.288376,"DDS demands","Known Flow",240951.489721,641536.435777,,0.000000,,,,,-2.460000,,,,-2.199776,-2.460000,,"",,,,,"D1 PROFILE",,,
"62503600000160","Nodes","160",21.000000,25.876828,"DDS demands","Known Flow",240549.427612,641637.464805,,0.000000,,,,,-2.869999,,,,-2.566405,-2.869999,,"",,,,,"D1 PROFILE",,,
"62503600000165","Nodes","165",21.000000,25.588331,"DDS demands","Known Flow",240816.833644,641505.219937,,0.000000,,,,,-3.420000,,,,-3.058225,-3.420000,,"",,,,,"D1 PROFILE",,,
"62503600000026","Nodes","26",21.000000,25.372211,"DDS demands","Known Flow",240602.310626,641635.771804,,0.000000,,,,,-0.779999,,,,-0.697489,-0.779999,,"",,,,,"D1 PROFILE",,,
"62503600000021","Nodes","21",21.000000,25.886770,"DDS demands","Known Flow",240758.482669,641700.793822,,0.000000,,,,,-3.549999,,,,-3.174473,-3.549999,,"",,,,,"D1 PROFILE",,,
"62503600000040","Nodes","40",21.000000,27.069164,"DDS demands","Known Flow",241089.802759,641496.357767,,0.000000,,,,,-13.709999,,,,-12.259727,-13.709999,,"",,,,,"D1 PROFILE",,,
"62503600000169","Nodes","169",21.000000,26.822555,"DDS demands","Known Flow",241093.040760,641575.002788,,0.000000,,,,,-4.530000,,,,-4.050807,-4.530000,,"",,,,,"D1 PROFILE",,,
"62503600000043","Nodes","43",21.000000,26.464959,"DDS demands","Known Flow",241032.088743,641564.056785,,0.000000,,,,,-3.540000,,,,-3.165531,-3.540000,,"",,,,,"D1 PROFILE",,,
"62503600000171","Nodes","171",21.000000,26.612323,"DDS demands","Known Flow",241019.055740,641659.439811,,0.000000,,,,,-2.419999,,,,-2.164007,-2.419999,,"",,,,,"D1 PROFILE",,,
"62503600000170","Nodes","170",21.000000,26.729520,"DDS demands","Known Flow",241067.815753,641602.898796,,0.000000,,,,,-4.889999,,,,-4.372725,-4.889999,,"",,,,,"D1 PROFILE",,,
"62503600000172","Nodes","172",21.000000,26.478566,"DDS demands","Known Flow",241211.411792,641931.118885,,0.000000,,,,,-5.780000,,,,-5.168579,-5.780000,,"",,,,,"D1 PROFILE",,,
"62503600000148","Nodes","148",21.000000,26.475340,"DDS demands","Known Flow",241028.320742,641521.121773,,0.000000,,,,,-1.729999,,,,-1.546996,-1.729999,,"",,,,,"D1 PROFILE",,,
"62503600000143","Nodes","143",21.000000,26.479488,"DDS demands","Known Flow",241027.849742,641501.355768,,0.000000,,,,,-7.369999,,,,-6.590385,-7.369999,,"",,,,,"D1 PROFILE",,,
"62503600000028","Nodes","28",21.000000,26.277485,"DDS demands","Known Flow",240673.041034,641411.901370,,0.000000,,,,,-14.279999,,,,-12.769430,-14.279999,,"",,,,,"D1 PROFILE",,,
"62503600000081","Nodes","81",21.000000,26.280105,"DDS demands","Known Flow",240714.163490,641386.026642,,0.000000,,,,,-1.900000,,,,-1.699014,-1.900000,,"",,,,,"D1 PROFILE",,,
"62503600000080","Nodes","80",21.000000,26.094914,"DDS demands","Known Flow",240640.905637,641456.109756,,0.000000,,,,,-8.159999,,,,-7.296817,-8.159999,,"",,,,,"D1 PROFILE",,,
"62503600000206","Nodes","206",21.000000,28.461778,"Default Known Flow Node","Known Flow",241035.104744,641220.322691,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62503600000027","Nodes","27",21.000000,25.964472,"DDS demands","Known Flow",240623.031632,641512.907771,,0.000000,,,,,-17.100000,,,,-15.291126,-17.100000,,"",,,,,"D1 PROFILE",,,
"62503600000023","Nodes","23",21.000000,25.843089,"DDS demands","Known Flow",240708.504655,641670.082814,,0.000000,,,,,-9.580000,,,,-8.566607,-9.580000,,"",,,,,"D1 PROFILE",,,
"62503600000025","Nodes","25",21.000000,25.870251,"DDS demands","Known Flow",240579.291966,641614.504531,,0.000000,,,,,-3.209999,,,,-2.870439,-3.209999,,"",,,,,"D1 PROFILE",,,
"62503600000205","Nodes","205",21.000000,25.893129,"Default Known Flow Node","Known Flow",240617.390579,641598.812227,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62503600000024","Nodes","24",21.000000,25.896850,"DDS demands","Known Flow",240633.569122,641592.759765,,0.000000,,,,,-15.030000,,,,-13.440095,-15.030000,,"",,,,,"D1 PROFILE",,,
"62503600000054","Nodes","54",21.000000,26.841505,"DDS demands","Known Flow",240708.013475,641262.592683,,0.000000,,,,,-10.339999,,,,-9.246212,-10.339999,,"",,,,,"D1 PROFILE",,,
