"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"62501500000327","Nodes","327",21.000000,41.021551,"DDS demands","Known Flow",246949.825000,672335.470000,,0.000000,,,,,-12.870000,,,,-11.508585,-12.870000,,"",,,,,"D1 PROFILE",,,
"62501500000328","Nodes","328",21.000000,40.542722,"DDS demands","Known Flow",246899.200000,672278.345000,,0.000000,,,,,-8.899999,,,,-7.958538,-8.899999,,"",,,,,"D1 PROFILE",,,
"62501500000329","Nodes","329",21.000000,40.579983,"DDS demands","Known Flow",246884.325000,672359.970000,,0.000000,,,,,-11.479999,,,,-10.265620,-11.479999,,"",,,,,"D1 PROFILE",,,
"62501500000315","Nodes","315",21.000000,42.267881,"DDS demands","Known Flow",246977.325000,672325.345000,,0.000000,,,,,-7.089999,,,,-6.340004,-7.089999,,"",,,,,"D1 PROFILE",,,
"62501500186767","Nodes","186767",21.000000,40.579983,"Default Known Flow Node","Known Flow",246881.450000,672361.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000198","Nodes","198",21.000000,22.649462,"DDS demands","Known Flow",246688.575000,672388.595000,,0.000000,,,,,-3.199999,,,,-2.861497,-3.199999,,"",,,,,"D1 PROFILE",,,
"62501500000199","Nodes","199",21.000000,22.649462,"Default Known Flow Node","Known Flow",246695.450000,672391.470000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000197","Nodes","197",21.000000,22.688296,"DDS demands","Known Flow",246686.218692,672402.726471,,0.000000,,,,,-5.859999,,,,-5.240117,-5.859999,,"",,,,,"D1 PROFILE",,,
"62501500000195","Nodes","195",21.000000,22.669301,"DDS demands","Known Flow",246738.211599,672415.682615,,0.000000,,,,,-18.290000,,,,-16.355246,-18.290000,,"",,,,,"D1 PROFILE",,,
"62501500000194","Nodes","194",21.000000,22.606279,"DDS demands","Known Flow",246770.480986,672424.573954,,0.000000,,,,,-16.129999,,,,-14.423734,-16.129999,,"",,,,,"D1 PROFILE",,,
"62501500000190","Nodes","190",21.000000,22.663850,"Default Known Flow Node","Known Flow",246744.824293,672417.976806,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000188","Nodes","188",21.000000,22.500237,"Default Known Flow Node","Known Flow",246665.575000,672478.345000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500170685","Nodes","170685",21.000000,22.543059,"Default Known Flow Node","Known Flow",246697.200000,672348.470000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000200","Nodes","200",21.000000,22.399864,"DDS demands","Known Flow",246708.075000,672313.595000,,0.000000,,,,,-7.900000,,,,-7.064321,-7.900000,,"",,,,,"D1 PROFILE",,,
"62501500170686","Nodes","170686",21.000000,22.543059,"Default Known Flow Node","Known Flow",246708.950000,672368.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000196","Nodes","196",21.000000,22.545931,"DDS demands","Known Flow",246758.439301,672354.324163,,0.000000,,,,,-5.379999,,,,-4.810892,-5.379999,,"",,,,,"D1 PROFILE",,,
"62501500170696","Nodes","170696",21.000000,22.627203,"Default Known Flow Node","Known Flow",246771.325000,672377.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500170691","Nodes","170691",21.000000,22.583401,"Default Known Flow Node","Known Flow",246735.950000,672372.470000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500069808","Nodes","69808",21.000000,22.647804,"Default Known Flow Node","Known Flow",246742.200000,672434.845000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000325","Nodes","325",21.000000,42.044179,"Default Known Flow Node","Known Flow",246996.575000,672291.970000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500172907","Nodes","172907",21.000000,24.019528,"Default Known Flow Node","Known Flow",246788.075000,672178.345000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500170690","Nodes","170690",21.000000,22.647804,"Default Known Flow Node","Known Flow",246731.450000,672429.845000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500069807","Nodes","69807",21.000000,22.428814,"Default Known Flow Node","Known Flow",246722.950000,672461.845000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000401","Nodes","401",21.000000,24.923343,"Default Known Flow Node","Known Flow",247049.325000,672043.345000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000398","Nodes","398",21.000000,43.226629,"DDS demands","Known Flow",247016.825000,672403.595000,,0.000000,,,,,-18.909999,,,,-16.909660,-18.909999,,"",,,,,"D1 PROFILE",,,
"62501500000217","Nodes","217",21.000000,25.723323,"DDS demands","Known Flow",247178.450000,672086.220000,,0.000000,,,,,-14.100000,,,,-12.608473,-14.100000,,"",,,,,"D1 PROFILE",,,
"62501500169644","Nodes","169644",21.000000,25.308572,"Default Known Flow Node","Known Flow",247158.450000,672047.845000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000378","Nodes","378",21.000000,44.580329,"Default Known Flow Node","Known Flow",247360.575000,672112.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169655","Nodes","169655",21.000000,44.609713,"Default Known Flow Node","Known Flow",247323.325000,672129.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000314","Nodes","314",21.000000,47.421963,"Default Known Flow Node","Known Flow",247146.700000,672232.845000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000386","Nodes","386",21.000000,46.626259,"DDS demands","Known Flow",247128.075000,672218.220000,,0.000000,,,,,-9.999999,,,,-8.942178,-9.999999,,"",,,,,"D1 PROFILE",,,
"62501500000302","Nodes","302",21.000000,48.442770,"Default Known Flow Node","Known Flow",247145.325000,672360.970000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000392","Nodes","392",21.000000,47.138976,"DDS demands","Known Flow",247126.575000,672374.595000,,0.000000,,,,,-9.200000,,,,-8.226804,-9.200000,,"",,,,,"D1 PROFILE",,,
"62501500169630","Nodes","169630",21.000000,24.946831,"Default Known Flow Node","Known Flow",247006.950000,672084.345000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169629","Nodes","169629",21.000000,24.946831,"Default Known Flow Node","Known Flow",247006.575000,672092.970000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169647","Nodes","169647",21.000000,25.701034,"Default Known Flow Node","Known Flow",247187.575000,672062.220000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169650","Nodes","169650",21.000000,25.701034,"Default Known Flow Node","Known Flow",247204.200000,672073.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169653","Nodes","169653",21.000000,43.358456,"Default Known Flow Node","Known Flow",247314.200000,672057.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000308","Nodes","308",21.000000,43.358456,"DDS demands","Known Flow",247342.200000,672040.345000,,0.000000,,,,,-10.110000,,,,-9.040542,-10.110000,,"",,,,,"D1 PROFILE",,,
"62501500000316","Nodes","316",21.000000,24.772272,"DDS demands","Known Flow",247043.991594,672068.722518,,0.000000,,,,,-26.399998,,,,-23.607350,-26.399998,,"",,,,,"D1 PROFILE",,,
"62501500169632","Nodes","169632",21.000000,24.772272,"Default Known Flow Node","Known Flow",247041.700000,672069.470000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000210","Nodes","210",21.000000,24.803682,"DDS demands","Known Flow",247067.325000,672066.720000,,0.000000,,,,,-11.819999,,,,-10.569655,-11.819999,,"",,,,,"D1 PROFILE",,,
"62501500169633","Nodes","169633",21.000000,24.793307,"Default Known Flow Node","Known Flow",247059.575000,672065.470000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000211","Nodes","211",21.000000,24.917100,"DDS demands","Known Flow",247093.325000,672031.845000,,0.000000,,,,,-9.720000,,,,-8.691797,-9.720000,,"",,,,,"D1 PROFILE",,,
"62501500000209","Nodes","209",21.000000,24.898186,"DDS demands","Known Flow",247119.450000,672115.970000,,0.000000,,,,,-8.800000,,,,-7.869117,-8.800000,,"",,,,,"D1 PROFILE",,,
"62501500000216","Nodes","216",21.000000,25.765886,"Default Known Flow Node","Known Flow",247171.325000,672089.720000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000208","Nodes","208",21.000000,24.928167,"DDS demands","Known Flow",247076.075000,672138.220000,,0.000000,,,,,-6.459999,,,,-5.776647,-6.459999,,"",,,,,"D1 PROFILE",,,
"62501500000215","Nodes","215",21.000000,24.870430,"DDS demands","Known Flow",247143.325000,672015.470000,,0.000000,,,,,-12.979999,,,,-11.606948,-12.979999,,"",,,,,"D1 PROFILE",,,
"62501500000379","Nodes","379",21.000000,43.691531,"DDS demands","Known Flow",247357.825000,672093.095000,,0.000000,,,,,-16.040000,,,,-14.343256,-16.040000,,"",,,,,"D1 PROFILE",,,
"62501500169659","Nodes","169659",21.000000,44.194122,"Default Known Flow Node","Known Flow",247359.325000,672103.845000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000298","Nodes","298",21.000000,46.312162,"Default Known Flow Node","Known Flow",247370.825000,672135.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000296","Nodes","296",21.000000,46.151395,"Default Known Flow Node","Known Flow",247409.575000,672081.970000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000299","Nodes","Logger ID 9394, Western Isles Rd",21.000000,46.541046,"Val Log Cath","Known Flow",247266.950000,672161.970000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000384","Nodes","384",21.000000,45.909258,"DDS demands","Known Flow",247232.200000,672115.720000,,0.000000,,,,,-7.710000,,,,-6.894420,-7.710000,,"",,,,,"D1 PROFILE",,,
"62501500000385","Nodes","385",21.000000,45.343284,"DDS demands","Known Flow",247275.200000,672071.845000,,0.000000,,,,,-6.340000,,,,-5.669341,-6.340000,,"",,,,,"D1 PROFILE",,,
"62501500169652","Nodes","169652",21.000000,45.909258,"Default Known Flow Node","Known Flow",247243.325000,672095.595000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000383","Nodes","383",21.000000,46.401267,"DDS demands","Known Flow",247218.825000,672146.470000,,0.000000,,,,,-1.109999,,,,-0.992581,-1.109999,,"",,,,,"D1 PROFILE",,,
"62501500000312","Nodes","312",21.000000,46.772680,"Default Known Flow Node","Known Flow",247218.700000,672169.345000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169662","Nodes","169662",21.000000,46.138491,"Default Known Flow Node","Known Flow",247431.825000,672085.220000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000307","Nodes","307",21.000000,46.067370,"Default Known Flow Node","Known Flow",247417.200000,671994.845000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000297","Nodes","297",21.000000,45.009293,"DDS demands","Known Flow",247439.575000,672091.095000,,0.000000,,,,,-23.569999,,,,-21.076716,-23.569999,,"",,,,,"D1 PROFILE",,,
"62501500169661","Nodes","169661",21.000000,43.684680,"Default Known Flow Node","Known Flow",247420.075000,672137.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000382","Nodes","382",21.000000,43.934326,"DDS demands","Known Flow",247489.825000,672106.470000,,0.000000,,,,,-13.890000,,,,-12.420687,-13.890000,,"",,,,,"D1 PROFILE",,,
"62501500000323","Nodes","323",21.000000,42.114383,"DDS demands","Known Flow",247368.325000,672194.345000,,0.000000,,,,,-22.870001,,,,-20.450765,-22.870001,,"",,,,,"D1 PROFILE",,,
"62501500169660","Nodes","169660",21.000000,42.114383,"Default Known Flow Node","Known Flow",247365.325000,672198.470000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169658","Nodes","169658",21.000000,42.114383,"Default Known Flow Node","Known Flow",247352.825000,672176.345000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000300","Nodes","300",21.000000,46.654652,"DDS demands","Known Flow",247275.825000,672179.720000,,0.000000,,,,,-7.440000,,,,-6.652981,-7.440000,,"",,,,,"D1 PROFILE",,,
"62501500000309","Nodes","309",21.000000,40.269680,"DDS demands","Known Flow",247245.075000,672238.220000,,0.000000,,,,,-6.119999,,,,-5.472613,-6.119999,,"",,,,,"D1 PROFILE",,,
"62501500000310","Nodes","310",21.000000,39.897191,"DDS demands","Known Flow",247250.950000,672243.595000,,0.000000,,,,,-17.940000,,,,-16.042270,-17.940000,,"",,,,,"D1 PROFILE",,,
"62501500000388","Nodes","388",21.000000,39.850460,"DDS demands","Known Flow",247210.700000,672228.345000,,0.000000,,,,,-7.040000,,,,-6.295294,-7.040000,,"",,,,,"D1 PROFILE",,,
"62501500000311","Nodes","311",21.000000,39.679649,"DDS demands","Known Flow",247213.825000,672285.845000,,0.000000,,,,,-17.860000,,,,-15.970732,-17.860000,,"",,,,,"D1 PROFILE",,,
"62501500169651","Nodes","169651",21.000000,39.722726,"Default Known Flow Node","Known Flow",247223.075000,672213.220000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000389","Nodes","389",21.000000,39.806368,"DDS demands","Known Flow",247174.950000,672261.095000,,0.000000,,,,,-5.330000,,,,-4.766181,-5.330000,,"",,,,,"D1 PROFILE",,,
"62501500000313","Nodes","313",21.000000,46.363462,"DDS demands","Known Flow",247163.825000,672147.595000,,0.000000,,,,,-9.140000,,,,-8.173152,-9.140000,,"",,,,,"D1 PROFILE",,,
"62501500169645","Nodes","169645",21.000000,46.321393,"Default Known Flow Node","Known Flow",247178.450000,672163.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000387","Nodes","387",21.000000,45.834705,"DDS demands","Known Flow",247061.200000,672195.595000,,0.000000,,,,,-12.170000,,,,-10.882632,-12.170000,,"",,,,,"D1 PROFILE",,,
"62501500169637","Nodes","169637",21.000000,47.599259,"Default Known Flow Node","Known Flow",247130.825000,672265.720000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000324","Nodes","324",21.000000,42.119952,"DDS demands","Known Flow",247028.700000,672297.345000,,0.000000,,,,,-19.950001,,,,-17.839648,-19.950001,,"",,,,,"D1 PROFILE",,,
"62501500171939","Nodes","171939",21.000000,41.333096,"Default Known Flow Node","Known Flow",247009.200000,672213.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000301","Nodes","301",21.000000,47.780139,"DDS demands","Known Flow",247131.075000,672277.470000,,0.000000,,,,,-5.530000,,,,-4.945025,-5.530000,,"",,,,,"D1 PROFILE",,,
"62501500169640","Nodes","169640",21.000000,48.387352,"Default Known Flow Node","Known Flow",247142.450000,672352.970000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000393","Nodes","393",21.000000,45.913774,"DDS demands","Known Flow",247105.700000,672395.720000,,0.000000,,,,,-9.090000,,,,-8.128440,-9.090000,,"",,,,,"D1 PROFILE",,,
"62501500000394","Nodes","394",21.000000,45.752181,"DDS demands","Known Flow",247123.950000,672414.720000,,0.000000,,,,,-11.079999,,,,-9.907934,-11.079999,,"",,,,,"D1 PROFILE",,,
"62501500000396","Nodes","396",21.000000,44.283793,"DDS demands","Known Flow",247059.575000,672422.345000,,0.000000,,,,,-7.989999,,,,-7.144800,-7.989999,,"",,,,,"D1 PROFILE",,,
"62501500000303","Nodes","303, 7114638, Littlemill Distillery, 22.30",24.000000,29.034874,"CSEP Unmatched","Known Flow",243971.140052,673753.372558,,0.000000,,,,,,-22.299999,,,-19.941059,-22.299999,,"",,,,,,"DC PROFILE",,
"62501500186764","Nodes","186764",21.000000,45.836625,"Default Known Flow Node","Known Flow",247112.075000,672429.845000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500186765","Nodes","186765",21.000000,45.709971,"Default Known Flow Node","Known Flow",247150.075000,672398.720000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000317","Nodes","317",21.000000,24.728646,"Default Known Flow Node","Known Flow",246974.700000,672069.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169634","Nodes","169634",21.000000,24.967860,"Default Known Flow Node","Known Flow",247060.325000,672076.720000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169636","Nodes","169636",21.000000,47.641288,"Default Known Flow Node","Known Flow",247120.450000,672266.845000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169638","Nodes","169638",21.000000,46.422632,"Default Known Flow Node","Known Flow",247131.700000,672159.970000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169639","Nodes","169639",21.000000,48.387352,"Default Known Flow Node","Known Flow",247140.700000,672354.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169643","Nodes","169643",21.000000,25.215048,"Default Known Flow Node","Known Flow",247153.575000,672038.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169641","Nodes","169641",21.000000,25.215048,"Default Known Flow Node","Known Flow",247147.200000,672041.720000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169646","Nodes","169646",21.000000,25.264996,"Default Known Flow Node","Known Flow",247179.200000,672052.970000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169649","Nodes","169649",21.000000,46.864829,"Default Known Flow Node","Known Flow",247197.575000,672172.595000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169648","Nodes","169648",21.000000,46.864829,"Default Known Flow Node","Known Flow",247196.200000,672170.595000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000380","Nodes","380",21.000000,44.572764,"DDS demands","Known Flow",247308.575000,672134.470000,,0.000000,,,,,-6.260000,,,,-5.597804,-6.260000,,"",,,,,"D1 PROFILE",,,
"62501500169654","Nodes","169654",21.000000,44.525392,"Default Known Flow Node","Known Flow",247322.325000,672099.595000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169657","Nodes","169657",21.000000,44.194122,"Default Known Flow Node","Known Flow",247340.075000,672112.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500169663","Nodes","169663",21.000000,43.642462,"Default Known Flow Node","Known Flow",247441.075000,672147.470000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000391","Nodes","391",21.000000,41.284890,"DDS demands","Known Flow",247006.200000,672207.345000,,0.000000,,,,,-9.479999,,,,-8.477185,-9.479999,,"",,,,,"D1 PROFILE",,,
"62501500169627","Nodes","169627",21.000000,41.284890,"Default Known Flow Node","Known Flow",247002.450000,672200.220000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500291521","Nodes","291521",21.000000,24.971832,"Default Known Flow Node","Known Flow",247074.075000,672139.220000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500291520","Nodes","291520",21.000000,24.884509,"Default Known Flow Node","Known Flow",247064.950000,672118.470000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000291","Nodes","291",21.000000,25.451941,"DDS demands","Known Flow",246441.950000,672897.345000,,0.000000,,,,,-2.720000,,,,-2.432272,-2.720000,,"",,,,,"D1 PROFILE",,,
"62501500000128","Nodes","128",21.000000,25.409142,"DDS demands","Known Flow",246407.075000,672899.845000,,0.000000,,-14.210000,,,-2.490000,,,,-14.933439,-16.700000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,
"62501500168889","Nodes","168889",21.000000,25.409076,"Default Known Flow Node","Known Flow",246369.075000,672900.345000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500168890","Nodes","168890",21.000000,25.409076,"Default Known Flow Node","Known Flow",246399.075000,672904.595000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000132","Nodes","132",21.000000,25.478107,"DDS demands","Known Flow",246456.075000,672854.470000,,0.000000,,,,,-3.880000,,,,-3.469565,-3.880000,,"",,,,,"D1 PROFILE",,,
"62501500168897","Nodes","168897",21.000000,25.468359,"Default Known Flow Node","Known Flow",246459.575000,672838.470000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000281","Nodes","281",21.000000,25.648966,"Default Known Flow Node","Known Flow",246477.700000,672881.595000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000282","Nodes","282",21.000000,25.584792,"DDS demands","Known Flow",246499.575000,672874.845000,,0.000000,,,,,-3.599999,,,,-3.219184,-3.599999,,"",,,,,"D1 PROFILE",,,
"62501500000284","Nodes","284",21.000000,25.584792,"Default Known Flow Node","Known Flow",246495.075000,672861.595000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500000127","Nodes","127",21.000000,25.452387,"DDS demands","Known Flow",246396.950000,672933.720000,,0.000000,,,,,-1.559999,,,,-1.394979,-1.559999,,"",,,,,"D1 PROFILE",,,
"62501500168894","Nodes","168894",21.000000,25.468359,"Default Known Flow Node","Known Flow",246436.450000,672835.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500168895","Nodes","168895",21.000000,25.468359,"Default Known Flow Node","Known Flow",246438.450000,672818.345000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62501500168893","Nodes","168893",21.000000,25.468359,"Default Known Flow Node","Known Flow",246430.200000,672839.095000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
