"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"62506800001019","Nodes","1019",21.000000,34.799899,"Default Known Flow Node","Known Flow",241979.888498,609426.067367,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62506800001021","Nodes","1021",21.000000,38.054912,"Default Known Flow Node","Known Flow",241663.081506,609949.365095,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62506800001014","Nodes","1014",21.000000,55.496237,"Default Known Flow Node","Known Flow",241433.726757,610126.957828,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62506800001015","Nodes","1015",21.000000,55.036452,"Default Known Flow Node","Known Flow",241551.552117,610271.266998,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62506800001017","Nodes","1017",21.000000,48.368382,"Default Known Flow Node","Known Flow",241918.791072,610180.233328,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62506800001016","Nodes","1016",21.000000,48.986572,"DDS demands","Known Flow",241884.681521,610238.948819,,0.000000,,,,-25.339999,,,,-22.659481,-25.339999,,"",,,,"D1 PROFILE",,,
"62506800001013","Nodes","1013",21.000000,57.085874,"Default Known Flow Node","Known Flow",241282.826221,610660.543917,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62506800001012","Nodes","1012",21.000000,57.085874,"Default Known Flow Node","Known Flow",241277.766984,610626.260146,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62506800001011","Nodes","1011",21.000000,36.767043,"Default Known Flow Node","Known Flow",241191.905566,610662.038046,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62506800001010","Nodes","PATNA DISTRICT DG, Tel, Site ID 3781",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",241712.864224,610660.590635,,999998.967025,,,,,,,,945.545900,1057.400020,,"",,,,,,,
"62506800001018","Nodes","1018",21.000000,74.885979,"Default Known Flow Node","Known Flow",243592.383247,608675.421267,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62506800000123","Nodes","123",21.000000,29.188760,"Default Known Flow Node","Known Flow",241657.550386,609814.366968,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62506800000124","Nodes","124",21.000000,32.435990,"Default Known Flow Node","Known Flow",241757.593334,609638.805047,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
