"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)"
"62504700000125","Nodes","125",21.000000,29.896192,"DDS demands","Known Flow",236325.940943,635051.375047,,0.000000,,,,,-4.269999,,,-3.818310,-4.269999,,"",,,,,"D1 PROFILE",,
"62504700000127","Nodes","127",21.000000,29.468792,"DDS demands","Known Flow",236421.300489,635067.359017,,0.000000,,,,,-6.190000,,,-5.535208,-6.190000,,"",,,,,"D1 PROFILE",,
"62504700000133","Nodes","133",21.000000,29.542413,"DDS demands","Known Flow",236569.108088,635005.406040,,0.000000,,,,,-3.420000,,,-3.058225,-3.420000,,"",,,,,"D1 PROFILE",,
"62504700000128","Nodes","128",21.000000,29.443618,"DDS demands","Known Flow",236556.402525,635141.742037,,0.000000,,,,,-0.259999,,,-0.232496,-0.259999,,"",,,,,"D1 PROFILE",,
"62504700000102","Nodes","102",21.000000,29.443976,"DDS demands","Known Flow",236567.582782,635096.433101,,0.000000,,,,,-4.489999,,,-4.015038,-4.489999,,"",,,,,"D1 PROFILE",,
"62504700000098","Nodes","98",21.000000,29.513636,"DDS demands","Known Flow",236597.858954,635016.325745,,0.000000,,,,,-1.900000,,,-1.699014,-1.900000,,"",,,,,"D1 PROFILE",,
"62504700000138","Nodes","138",21.000000,29.331675,"DDS demands","Known Flow",236575.929719,635068.435130,,0.000000,,,,,-10.110000,,,-9.040542,-10.110000,,"",,,,,"D1 PROFILE",,
"62504700000099","Nodes","99",21.000000,29.401624,"DDS demands","Known Flow",236622.576543,635021.000005,,0.000000,,,,,-4.760000,,,-4.256477,-4.760000,,"",,,,,"D1 PROFILE",,
"62504700000137","Nodes","137",21.000000,29.514172,"Default Known Flow Node","Known Flow",236608.555851,634980.077168,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700000132","Nodes","132",21.000000,29.354981,"DDS demands","Known Flow",236623.398544,634963.741989,,0.000000,,,,,-4.380000,,,-3.916674,-4.380000,,"",,,,,"D1 PROFILE",,
"62504700000129","Nodes","129",21.000000,29.474771,"DDS demands","Known Flow",236511.201513,635040.584010,,0.000000,,,,,-4.530000,,,-4.050807,-4.530000,,"",,,,,"D1 PROFILE",,
"62504700000130","Nodes","130",21.000000,29.369570,"DDS demands","Known Flow",236510.455513,635109.021028,,0.000000,,,,,-11.159999,,,-9.979471,-11.159999,,"",,,,,"D1 PROFILE",,
"62504700001001","Nodes","1001",21.000000,27.853028,"Default Known Flow Node","Known Flow",236654.027002,634500.141929,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700000001","Nodes","1",21.000000,33.910736,"Default Known Flow Node","Known Flow",236478.508504,634687.109914,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700000021","Nodes","21",21.000000,33.695611,"DDS demands","Known Flow",236485.973549,634686.417227,,0.000000,,,,,-3.910000,,,-3.496392,-3.910000,,"",,,,,"D1 PROFILE",,
"62504700003028","Nodes","3028",21.000000,32.683808,"Default Known Flow Node","Known Flow",236514.887514,634646.463903,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700003019","Nodes","3019",21.000000,26.798964,"Default Known Flow Node","Known Flow",236683.498888,634480.786836,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700000142","Nodes","142",21.000000,24.736576,"DDS demands","Known Flow",236736.110736,634516.467397,,0.000000,,,,,-1.490000,,,-1.332384,-1.490000,,"",,,,,"D1 PROFILE",,
"62504700003029","Nodes","3029",21.000000,32.683808,"Default Known Flow Node","Known Flow",236515.628933,634648.599789,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700003025","Nodes","3025",21.000000,32.304201,"Default Known Flow Node","Known Flow",236524.320517,634630.340898,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700003002","Nodes","3002",21.000000,22.760163,"Default Known Flow Node","Known Flow",236569.762529,634884.653967,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700003001","Nodes","3001",21.000000,22.846694,"Default Known Flow Node","Known Flow",236575.112316,634874.851413,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700000056","Nodes","56",21.000000,22.650512,"DDS demands","Known Flow",236555.457525,634909.583974,,0.000000,,,,,-8.270000,,,-7.395182,-8.270000,,"",,,,,"D1 PROFILE",,
"62504700003012","Nodes","3012",21.000000,32.304201,"Default Known Flow Node","Known Flow",236524.701210,634627.310115,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700003022","Nodes","3022",21.000000,24.294246,"Default Known Flow Node","Known Flow",236792.503072,634552.550225,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700000002","Nodes","MAIN STREET DG, SITE ID 3086",21.000000,33.999999,"Default Known Pressure Node","Known Pressure",236480.210505,634683.164913,,999998.967025,,,,,,,,975.439712,1090.830021,,"",,,,,,,
"62504700000032","Nodes","32",21.000000,24.287360,"Default Known Flow Node","Known Flow",236832.604706,634457.567763,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700000031","Nodes","P00053546, Tarbolton Road, 127.57",24.000000,24.255770,"CSEP DDS Matched","Known Flow",236796.548609,634556.498803,,0.000000,,,,,,-127.569995,,-114.075378,-127.569995,,"",,,,,,"DC PROFILE",
"62504700003010","Nodes","3010",21.000000,32.683808,"Default Known Flow Node","Known Flow",236512.766513,634647.215903,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700003016","Nodes","3016",21.000000,32.727015,"Default Known Flow Node","Known Flow",236542.017521,634645.302902,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002040","Nodes","2040",21.000000,26.875999,"Default Known Flow Node","Known Flow",235998.878442,634763.938372,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002188","Nodes","2188",21.000000,30.792104,"Default Known Flow Node","Known Flow",236333.466465,634776.513938,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002145","Nodes","2145",21.000000,33.708830,"Default Known Flow Node","Known Flow",236467.861501,634711.344920,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002141","Nodes","2141",21.000000,33.708830,"Default Known Flow Node","Known Flow",236470.580502,634707.483919,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002181","Nodes","2181",21.000000,32.573299,"Default Known Flow Node","Known Flow",236439.713494,634751.006931,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002182","Nodes","2182",21.000000,31.475096,"Default Known Flow Node","Known Flow",236414.989487,634791.107942,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002189","Nodes","2189",21.000000,30.835415,"Default Known Flow Node","Known Flow",236325.919509,634739.319517,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002204","Nodes","2204",21.000000,26.163391,"Default Known Flow Node","Known Flow",236748.592647,634370.395141,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002252","Nodes","Logger 9586,  Castle View",21.000000,29.737824,"Val Log Cath","Known Flow",236469.822502,635066.769017,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002513","Nodes","2513",21.000000,49.079091,"Default Known Flow Node","Known Flow",233543.190705,634144.310766,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002504","Nodes","2504",21.000000,48.402266,"Default Known Flow Node","Known Flow",233519.199699,634034.923736,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002505","Nodes","2505",21.000000,48.485941,"Default Known Flow Node","Known Flow",233612.907724,633970.254719,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002510","Nodes","2510",21.000000,38.276235,"Default Known Flow Node","Known Flow",233065.144575,634585.908886,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002511","Nodes","2511",21.000000,46.920535,"Default Known Flow Node","Known Flow",233428.691674,634177.877775,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002514","Nodes","2514",21.000000,49.079091,"Default Known Flow Node","Known Flow",233549.599707,634114.310758,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002518","Nodes","2518",21.000000,38.136237,"Default Known Flow Node","Known Flow",233053.758572,634631.742899,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002519","Nodes","2519",21.000000,38.136237,"Default Known Flow Node","Known Flow",233042.608569,634629.991898,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002522","Nodes","2522",21.000000,38.196997,"Default Known Flow Node","Known Flow",233060.862574,634603.948891,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002523","Nodes","2523",21.000000,38.196997,"Default Known Flow Node","Known Flow",233052.483572,634602.364891,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002524","Nodes","2524",21.000000,37.942774,"Default Known Flow Node","Known Flow",233039.311568,634698.525917,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002526","Nodes","2526",21.000000,38.034697,"Default Known Flow Node","Known Flow",233047.501571,634659.230906,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002527","Nodes","2527",21.000000,38.034697,"Default Known Flow Node","Known Flow",233033.609567,634656.969905,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002528","Nodes","2528",21.000000,38.034697,"Default Known Flow Node","Known Flow",233067.355576,634661.909907,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002529","Nodes","2529",21.000000,38.136237,"Default Known Flow Node","Known Flow",233070.505577,634633.375899,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002530","Nodes","2530",21.000000,38.239548,"Default Known Flow Node","Known Flow",233077.059579,634606.521892,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002531","Nodes","2531",21.000000,26.609444,"Default Known Flow Node","Known Flow",235995.179373,634757.245933,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002532","Nodes","2532",21.000000,26.368537,"Default Known Flow Node","Known Flow",236037.038384,634726.578924,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002533","Nodes","2533",21.000000,26.321994,"Default Known Flow Node","Known Flow",236045.289386,634698.440917,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002534","Nodes","2534",21.000000,27.252585,"Default Known Flow Node","Known Flow",235983.346369,634917.541976,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002536","Nodes","2536",21.000000,27.004072,"Default Known Flow Node","Known Flow",235916.515351,634852.929959,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002538","Nodes","2538",21.000000,27.104467,"Default Known Flow Node","Known Flow",235945.802359,634891.758969,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002540","Nodes","2540",21.000000,26.873800,"Default Known Flow Node","Known Flow",235999.974374,634763.133934,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002539","Nodes","2539",21.000000,27.022649,"Default Known Flow Node","Known Flow",235871.534339,634940.067983,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002541","Nodes","2541",21.000000,27.015606,"Default Known Flow Node","Known Flow",235949.624360,634800.091944,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002548","Nodes","2548",21.000000,25.219922,"Default Known Flow Node","Known Flow",236637.590547,634332.327817,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002549","Nodes","2549",21.000000,25.176116,"Default Known Flow Node","Known Flow",236622.464543,634326.389816,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002550","Nodes","2550",21.000000,27.227264,"Default Known Flow Node","Known Flow",236667.007555,634469.145854,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002552","Nodes","2552",21.000000,25.119177,"Default Known Flow Node","Known Flow",236685.195560,634478.726857,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002554","Nodes","2554",21.000000,24.896715,"Default Known Flow Node","Known Flow",236557.787526,634338.472819,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002555","Nodes","2555",21.000000,25.071909,"Default Known Flow Node","Known Flow",236606.510539,634333.116817,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002556","Nodes","2556",21.000000,28.162101,"Default Known Flow Node","Known Flow",236647.578550,634516.356867,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002564","Nodes","2564",21.000000,27.220855,"Default Known Flow Node","Known Flow",236667.347257,634468.321900,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002561","Nodes","2561",21.000000,25.653051,"Default Known Flow Node","Known Flow",236596.902536,634438.610846,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002563","Nodes","2563",21.000000,25.685983,"Default Known Flow Node","Known Flow",236593.797535,634439.540846,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002565","Nodes","2565",21.000000,25.212744,"Default Known Flow Node","Known Flow",236666.344575,634467.897361,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002568","Nodes","2568",21.000000,24.992162,"Default Known Flow Node","Known Flow",236675.341558,634234.944791,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002572","Nodes","2572",21.000000,26.735958,"Default Known Flow Node","Known Flow",236574.044143,634470.228444,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002576","Nodes","2576",21.000000,29.272219,"Default Known Flow Node","Known Flow",236202.366429,634638.578900,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002578","Nodes","2578",21.000000,29.204613,"Default Known Flow Node","Known Flow",236215.538433,634850.113958,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002582","Nodes","2582",21.000000,23.498945,"Default Known Flow Node","Known Flow",236629.997545,634779.070939,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002585","Nodes","2585",21.000000,22.852856,"Default Known Flow Node","Known Flow",236673.961557,634794.283943,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002590","Nodes","2590",21.000000,29.733908,"Default Known Flow Node","Known Flow",236452.790497,634965.104989,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002592","Nodes","2592",21.000000,30.209109,"Default Known Flow Node","Known Flow",236470.557502,634930.501980,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002596","Nodes","2596",21.000000,29.353548,"Default Known Flow Node","Known Flow",236517.437515,634952.770986,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002638","Nodes","2638",21.000000,29.353548,"Default Known Flow Node","Known Flow",236529.810518,634956.769987,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002598","Nodes","2598",21.000000,29.514172,"Default Known Flow Node","Known Flow",236598.431537,635014.265003,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002600","Nodes","2600",21.000000,21.251452,"Default Known Flow Node","Known Flow",236641.024548,634905.921973,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002601","Nodes","2601",21.000000,21.227172,"Default Known Flow Node","Known Flow",236648.850550,634918.022977,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002602","Nodes","2602",21.000000,21.223866,"Default Known Flow Node","Known Flow",236652.276551,634919.974977,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002603","Nodes","2603",21.000000,29.377885,"Default Known Flow Node","Known Flow",236219.643434,634641.200901,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002535","Nodes","2535",21.000000,29.740136,"Default Known Flow Node","Known Flow",236207.045430,634812.271948,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002607","Nodes","2607",21.000000,24.060550,"Default Known Flow Node","Known Flow",236509.107512,634837.402955,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002611","Nodes","2611",21.000000,22.352797,"Default Known Flow Node","Known Flow",236674.781558,634830.311953,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002613","Nodes","2613",21.000000,29.604201,"Default Known Flow Node","Known Flow",236295.071454,635078.675020,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002615","Nodes","2615",21.000000,29.939655,"Default Known Flow Node","Known Flow",236326.550463,635048.837012,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002616","Nodes","2616",21.000000,29.939655,"Default Known Flow Node","Known Flow",236359.707472,635053.537013,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002617","Nodes","2617",21.000000,29.914929,"Default Known Flow Node","Known Flow",236492.929508,634982.976994,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002639","Nodes","2639",21.000000,29.710906,"Default Known Flow Node","Known Flow",236518.436515,634990.642996,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002619","Nodes","2619",21.000000,29.262326,"Default Known Flow Node","Known Flow",236199.310428,634845.544957,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002620","Nodes","2620",21.000000,31.056910,"Default Known Flow Node","Known Flow",236377.402477,634881.991967,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002621","Nodes","2621",21.000000,25.129231,"Default Known Flow Node","Known Flow",236535.884520,634786.438941,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002624","Nodes","2624",21.000000,22.855478,"DDS demands","Known Flow",236576.215531,634872.829964,,0.000000,,,,,-2.039999,,,-1.824204,-2.039999,,"",,,,,"D1 PROFILE",,
"62504700002626","Nodes","2626",21.000000,30.869122,"Default Known Flow Node","Known Flow",236345.536468,634927.152979,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002627","Nodes","2627",21.000000,30.788808,"Default Known Flow Node","Known Flow",236362.496473,634934.491981,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002631","Nodes","2631",21.000000,29.597796,"Default Known Flow Node","Known Flow",236552.501524,635000.388999,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002630","Nodes","2630",21.000000,29.554376,"Default Known Flow Node","Known Flow",236561.957527,635025.470006,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002632","Nodes","2632",21.000000,29.513636,"Default Known Flow Node","Known Flow",236617.662542,635042.172010,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002544","Nodes","2544",21.000000,26.378314,"Default Known Flow Node","Known Flow",236084.230397,634729.388925,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002597","Nodes","2597",21.000000,29.353548,"Default Known Flow Node","Known Flow",236536.934520,634958.645988,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002641","Nodes","2641",21.000000,29.228820,"Default Known Flow Node","Known Flow",236152.401415,634645.648902,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002645","Nodes","2645",21.000000,23.134945,"Default Known Flow Node","Known Flow",236734.715574,634750.329931,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002614","Nodes","2614",21.000000,29.647600,"Default Known Flow Node","Known Flow",236340.921467,635092.308024,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002674","Nodes","2674",21.000000,29.962925,"Default Known Flow Node","Known Flow",236325.170462,635048.616012,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002649","Nodes","2649",21.000000,29.453892,"Default Known Flow Node","Known Flow",236443.276495,635127.547034,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002651","Nodes","2651",21.000000,28.403788,"Default Known Flow Node","Known Flow",236181.151023,634915.676899,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002655","Nodes","2655",21.000000,24.104385,"Default Known Flow Node","Known Flow",236541.492521,634856.558960,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002656","Nodes","2656",21.000000,27.943020,"Default Known Flow Node","Known Flow",236159.690417,634975.385992,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002691","Nodes","2691",21.000000,28.112021,"Default Known Flow Node","Known Flow",236173.082421,634946.837984,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002658","Nodes","2658",21.000000,29.708492,"Default Known Flow Node","Known Flow",236323.413462,635064.273016,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002659","Nodes","2659",21.000000,29.751883,"Default Known Flow Node","Known Flow",236344.273468,635070.993018,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002661","Nodes","2661",21.000000,29.970779,"Default Known Flow Node","Known Flow",236473.253503,635041.850010,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002650","Nodes","2650",21.000000,29.497321,"Default Known Flow Node","Known Flow",236504.468511,635139.499037,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002696","Nodes","2696",21.000000,29.620341,"DDS demands","Known Flow",236465.804270,635081.027392,,0.000000,,,,,-0.270000,,,-0.241438,-0.270000,,"",,,,,"D1 PROFILE",,
"62504700002670","Nodes","2670",21.000000,21.932973,"Default Known Flow Node","Known Flow",236663.016554,634868.978963,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002675","Nodes","2675",21.000000,29.917855,"DDS demands","Known Flow",236302.561456,635042.657010,,0.000000,,,,,-1.019999,,,-0.912102,-1.019999,,"",,,,,"D1 PROFILE",,
"62504700002545","Nodes","2545",21.000000,29.360159,"Default Known Flow Node","Known Flow",236180.307423,634789.054941,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002608","Nodes","2608",21.000000,23.901159,"Default Known Flow Node","Known Flow",236505.301511,634845.654957,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002688","Nodes","2688",21.000000,23.319419,"Default Known Flow Node","Known Flow",236617.701542,634800.208944,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002689","Nodes","2689",21.000000,23.319419,"Default Known Flow Node","Known Flow",236610.605540,634796.275943,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002692","Nodes","2692",21.000000,28.155513,"Default Known Flow Node","Known Flow",236194.628427,634953.826986,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002700","Nodes","2700",21.000000,29.414785,"Default Known Flow Node","Known Flow",236572.851530,634969.220990,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002682","Nodes","2682",21.000000,29.458224,"Default Known Flow Node","Known Flow",236577.983531,634971.994991,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002702","Nodes","2702",21.000000,24.663791,"Default Known Flow Node","Known Flow",236729.084572,634190.245778,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002703","Nodes","2703",21.000000,24.777495,"Default Known Flow Node","Known Flow",236730.872573,634199.352781,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002704","Nodes","2704",21.000000,24.287360,"Default Known Flow Node","Known Flow",236793.393590,634553.133877,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002705","Nodes","2705",21.000000,24.287360,"Default Known Flow Node","Known Flow",236791.895589,634467.700854,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002711","Nodes","2711",21.000000,24.287360,"Default Known Flow Node","Known Flow",236811.166595,634519.380868,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002706","Nodes","2706",21.000000,24.287360,"Default Known Flow Node","Known Flow",236803.437593,634539.526874,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002712","Nodes","2712",21.000000,24.287360,"Default Known Flow Node","Known Flow",236827.246599,634482.706858,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002567","Nodes","2567",21.000000,24.797809,"Default Known Flow Node","Known Flow",236694.121563,634212.143784,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002717","Nodes","2717",21.000000,26.145156,"Default Known Flow Node","Known Flow",236750.498529,634368.620435,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002718","Nodes","2718",21.000000,26.145156,"Default Known Flow Node","Known Flow",236779.031586,634383.170831,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002719","Nodes","2719",21.000000,24.283312,"Default Known Flow Node","Known Flow",236794.426590,634555.252878,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002553","Nodes","2553",21.000000,24.508015,"Default Known Flow Node","Known Flow",236769.635583,634533.794872,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002713","Nodes","2713",21.000000,23.883305,"Default Known Flow Node","Known Flow",236802.774592,634167.623772,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002725","Nodes","2725",21.000000,23.678902,"Default Known Flow Node","Known Flow",236784.601587,634701.791918,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002727","Nodes","2727",21.000000,24.800616,"Default Known Flow Node","Known Flow",236718.332629,634690.643019,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002690","Nodes","2690",21.000000,25.148596,"Default Known Flow Node","Known Flow",236721.461570,634682.579912,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002728","Nodes","2728",21.000000,23.294091,"Default Known Flow Node","Known Flow",236744.629577,634613.405894,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002701","Nodes","2701",21.000000,29.458224,"Default Known Flow Node","Known Flow",236582.811532,634973.040991,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002503","Nodes","2503",21.000000,48.001897,"Default Known Flow Node","Known Flow",233453.665681,634091.778752,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002502","Nodes","2502",21.000000,49.999998,"Default Known Flow Node","Known Flow",233596.173720,634210.727784,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504700002574","Nodes","2574",21.000000,24.984134,"Default Known Flow Node","Known Flow",236594.190536,634305.759810,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
