"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-AF)"
"62102000000304","Nodes","304,",21.000000,69.205548,"Default Known Flow Node","Known Flow",252355.633112,686151.186074,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102000000310","Nodes","310,",21.000000,67.817269,"Default Known Flow Node","Known Flow",252332.844679,686159.947571,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102000000311","Nodes","311,",21.000000,67.776050,"Default Known Flow Node","Known Flow",252314.250813,686122.024910,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102000000103","Nodes","103,",21.000000,52.654830,"DDS demands","Known Flow",252087.209751,686178.713925,,0.000000,,,,,-10.399999,,-9.299865,-10.399999,,"",,,,,"D1 PROFILE",
"62102000001007","Nodes","1007,",21.000000,52.208384,"Default Known Flow Node","Known Flow",252063.649891,686205.723157,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102010119259","Nodes","10119259,",21.000000,73.219555,"Default Known Flow Node","Known Flow",252653.295901,684996.580308,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102010001008","Nodes","10001008,",21.000000,72.602647,"Default Known Flow Node","Known Flow",252288.515572,685981.567185,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102010000118","Nodes","10000118,",21.000000,25.365208,"Default Known Flow Node","Known Flow",251519.334597,685594.588766,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102010000123","Nodes","10000123,",21.000000,46.763519,"Default Known Flow Node","Known Flow",252031.459736,686067.213895,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102010108397","Nodes","10108397,",21.000000,46.717903,"Default Known Flow Node","Known Flow",252031.834736,686065.088894,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102010158380","Nodes","10158380,",21.000000,40.808370,"Default Known Flow Node","Known Flow",251607.209620,685820.588828,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102010383339","Nodes","10383339,",21.000000,43.240688,"DDS demands","Known Flow",252022.709734,685863.088839,,0.000000,,,,,-12.740000,,-11.392336,-12.740000,,"",,,,,"D1 PROFILE",
"62102010000113","Nodes","10000113,",21.000000,41.354724,"Default Known Flow Node","Known Flow",252495.209862,685596.588767,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102010161652","Nodes","10161652,",21.000000,53.726074,"Default Known Flow Node","Known Flow",252623.084897,685675.838788,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102010115772","Nodes","10115772,",21.000000,69.590971,"Default Known Flow Node","Known Flow",252315.834813,686064.463894,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102010001009","Nodes","10001009,",21.000000,69.205400,"Default Known Flow Node","Known Flow",252358.438857,686150.194389,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102010000127","Nodes","10000127,",21.000000,43.869534,"Default Known Flow Node","Known Flow",251849.959687,685962.088866,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62102000000002","Nodes","2,",21.000000,26.962520,"DDS demands","Known Flow",251672.039600,685682.820980,,0.000000,,,,,-5.579999,,-4.989735,-5.579999,,"",,,,,"D1 PROFILE",
"62102000000001","Nodes","1,",21.000000,25.500969,"DDS demands","Known Flow",251610.441167,685727.178251,,0.000000,,,,,-7.880000,,-7.046437,-7.880000,,"",,,,,"D1 PROFILE",
"62102000009182","Nodes","Maximo Ref:331138",0.000000,51.442253,"Point Loads","Known Flow",252522.521115,685674.456378,,0.000000,,,,,,-8.310000,-7.430950,-8.310000,,"",,,,,,"PL-AF PROFILE"
