"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"62504600000122","Nodes","122",21.000000,36.952267,"DDS demands","Known Flow",252875.375000,625348.750000,,0.000000,,,,,-3.910000,,,,-3.496392,-3.910000,,"",,,,,"D1 PROFILE",,,
"62504600000121","Nodes","121",21.000000,36.732005,"DDS demands","Known Flow",252813.875000,625399.500000,,0.000000,,,,,-19.209998,,,,-17.177924,-19.209998,,"",,,,,"D1 PROFILE",,,
"62504600000156","Nodes","156",21.000000,32.921294,"Default Known Flow Node","Known Flow",252864.000000,625872.625000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504600000160","Nodes","160",21.000000,32.862401,"Default Known Flow Node","Known Flow",252872.875000,625901.125000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504600000131","Nodes","131",21.000000,32.820366,"Default Known Flow Node","Known Flow",252874.875000,625907.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504600000204","Nodes","204",21.000000,46.548805,"Default Known Flow Node","Known Flow",252755.542515,625731.934033,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504600000001","Nodes","CATRINEHOLM FARM DG, 2 Stage Clock, Site ID 3252",21.000000,46.999998,"Default Known Pressure Node","Known Pressure",252754.631160,625742.282190,,999998.967025,,,,,,,,,683.338662,764.174737,,"",,,,,,,,
"62504600000105","Nodes","105",21.000000,45.665164,"Default Known Flow Node","Known Flow",252882.500000,625461.875000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62504600000106","Nodes","106",21.000000,35.867411,"DDS demands","Known Flow",252956.250000,625483.125000,,0.000000,,,,,-24.420000,,,,-21.836802,-24.420000,,"",,,,,"D1 PROFILE",,,
"62504600000104","Nodes","GORDON ST DG, Tel, Site ID 3253",21.000000,46.999998,"Default Known Pressure Node","Known Pressure",252876.250000,625468.875000,,999998.967025,,,,,,,,,479.931380,536.705238,,"",,,,,,,,
"62504600000109","Nodes","109",21.000000,42.527418,"DDS demands","Known Flow",252862.000000,625444.750000,,0.000000,,,,,-9.630000,,,,-8.611318,-9.630000,,"",,,,,"D1 PROFILE",,,
"62504600000111","Nodes","111",21.000000,32.396503,"DDS demands","Known Flow",252967.375000,625374.750000,,0.000000,,,,,-24.990000,,,,-22.346506,-24.990000,,"",,,,,"D1 PROFILE",,,
"62504600000110","Nodes","110",21.000000,41.991177,"DDS demands","Known Flow",252840.250000,625425.250000,,0.000000,,,,,-2.190000,,,,-1.958337,-2.190000,,"",,,,,"D1 PROFILE",,,
"62504600000123","Nodes","123",21.000000,30.347997,"DDS demands","Known Flow",252746.250000,625336.875000,,0.000000,,,,,-25.379998,,,,-22.695248,-25.379998,,"",,,,,"D1 PROFILE",,,
"62504600000112","Nodes","112",21.000000,30.697333,"DDS demands","Known Flow",252955.000000,625314.250000,,0.000000,,,,,-20.370001,,,,-18.215221,-20.370001,,"",,,,,"D1 PROFILE",,,
"62504600000113","Nodes","113",21.000000,27.990895,"DDS demands","Known Flow",252992.250000,625267.625000,,0.000000,,,,,-3.479999,,,,-3.111878,-3.479999,,"",,,,,"D1 PROFILE",,,
"62504600000115","Nodes","115",21.000000,28.122854,"DDS demands","Known Flow",252876.250000,625331.500000,,0.000000,,,,,-18.629998,,,,-16.659278,-18.629998,,"",,,,,"D1 PROFILE",,,
"62504600000107","Nodes","107",21.000000,35.386305,"DDS demands","Known Flow",253044.750000,625444.875000,,0.000000,,,,,-10.560000,,,,-9.442941,-10.560000,,"",,,,,"D1 PROFILE",,,
"62504600000139","Nodes","139",21.000000,24.226583,"DDS demands","Known Flow",253038.375000,625369.875000,,0.000000,,,,,-7.869999,,,,-7.037494,-7.869999,,"",,,,,"D1 PROFILE",,,
"62504600000065","Nodes","65",21.000000,27.784075,"DDS demands","Known Flow",253251.625000,625473.375000,,0.000000,,,,,-26.840000,,,,-24.000809,-26.840000,,"",,,,,"D1 PROFILE",,,
"62504600000069","Nodes","69",21.000000,27.056089,"DDS demands","Known Flow",253337.000000,625420.625000,,0.000000,,,,,-14.319999,,,,-12.805199,-14.319999,,"",,,,,"D1 PROFILE",,,
"62504600000068","Nodes","68",21.000000,31.519568,"DDS demands","Known Flow",253185.875000,625367.750000,,0.000000,,,,,-9.180000,,,,-8.208920,-9.180000,,"",,,,,"D1 PROFILE",,,
