"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"62505600000077","Nodes","77",21.000000,27.271870,"DDS demands","Known Flow",242255.750000,619635.625000,,0.000000,,,,,-23.079999,,-20.638546,-23.079999,,"",,,,,"D1 PROFILE",
"62505600000080","Nodes","80",21.000000,31.352127,"DDS demands","Known Flow",242123.000000,619586.875000,,0.000000,,,,,-13.539999,,-12.107708,-13.539999,,"",,,,,"D1 PROFILE",
"62505600001040","Nodes","1040",21.000000,30.746923,"Default Known Flow Node","Known Flow",242204.000000,619609.500000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62505600000081","Nodes","81",21.000000,29.944849,"DDS demands","Known Flow",242274.875000,619595.625000,,0.000000,,,,,-11.929999,,-10.668018,-11.929999,,"",,,,,"D1 PROFILE",
"62505600001028","Nodes","1028",21.000000,30.746923,"Default Known Flow Node","Known Flow",242211.125000,619586.875000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62505600000060","Nodes","60",21.000000,68.949907,"DDS demands","Known Flow",240489.125000,620053.625000,,0.000000,,,,,-10.869999,,-9.720146,-10.869999,,"",,,,,"D1 PROFILE",
"62505600000061","Nodes","100826/01, BARCLAUGH DRIVE, 8.90",22.999998,68.016145,"CSEP DDS Matched","Known Flow",240523.980522,620063.406110,,0.000000,-15.999999,,,,-2.840000,-8.899999,-24.805600,-27.739999,,"","C1 PROFILE",,,,"D1 PROFILE","DC PROFILE"
"62505600000062","Nodes","62",21.000000,66.931253,"DDS demands","Known Flow",240549.875000,620069.250000,,0.000000,,,,,-7.139999,,-6.384714,-7.139999,,"",,,,,"D1 PROFILE",
"62505600000063","Nodes","63",21.000000,62.763658,"DDS demands","Known Flow",240652.250000,619979.500000,,0.000000,,,,,-22.609999,,-20.218263,-22.609999,,"",,,,,"D1 PROFILE",
"62505600000035","Nodes","35",21.000000,50.467851,"DDS demands","Known Flow",240845.750000,620134.375000,,0.000000,,,,,-6.630000,,-5.928663,-6.630000,,"",,,,,"D1 PROFILE",
"62505600000034","Nodes","34",21.000000,50.729686,"DDS demands","Known Flow",240826.375000,620046.125000,,0.000000,,,,,-19.810000,,-17.714455,-19.810000,,"",,,,,"D1 PROFILE",
"62505600001019","Nodes","1019",21.000000,49.702127,"Default Known Flow Node","Known Flow",240727.125000,620072.750000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62505600000036","Nodes","36",21.000000,49.744497,"DDS demands","Known Flow",240750.625000,620078.625000,,0.000000,,,,,-12.969999,,-11.598004,-12.969999,,"",,,,,"D1 PROFILE",
"62505600000064","Nodes","64",21.000000,65.293526,"DDS demands","Known Flow",240624.000000,620083.875000,,0.000000,,,,,-7.849999,,-7.019609,-7.849999,,"",,,,,"D1 PROFILE",
"62505600000065","Nodes","65",21.000000,59.595358,"DDS demands","Known Flow",240685.625000,620098.625000,,0.000000,,,,,-4.079999,,-3.648408,-4.079999,,"",,,,,"D1 PROFILE",
"62505600001030","Nodes","1030",21.000000,59.595358,"Default Known Flow Node","Known Flow",240689.000000,620099.500000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62505600000066","Nodes","66",21.000000,55.557585,"DDS demands","Known Flow",240696.750000,620049.250000,,0.000000,,,,,-20.079999,,-17.955892,-20.079999,,"",,,,,"D1 PROFILE",
"62505600000067","Nodes","67",21.000000,55.121623,"DDS demands","Known Flow",240614.000000,620031.375000,,0.000000,,,,,-10.020000,,-8.960062,-10.020000,,"",,,,,"D1 PROFILE",
"62505600001016","Nodes","1016",21.000000,49.744497,"Default Known Flow Node","Known Flow",240775.000000,620090.500000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62505600000049","Nodes","49",21.000000,44.304773,"DDS demands","Known Flow",240677.750000,619378.750000,,0.000000,,,,,-19.500000,,-17.437247,-19.500000,,"",,,,,"D1 PROFILE",
"62505600001055","Nodes","1055",21.000000,38.113326,"Default Known Flow Node","Known Flow",240855.141093,619331.959659,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"62505600000046","Nodes","46",21.000000,65.163995,"DDS demands","Known Flow",240555.000000,619745.750000,,0.000000,,,,,-28.309999,,-25.315304,-28.309999,,"",,,,,"D1 PROFILE",
