"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"62505001462501","Nodes","-1462501",21.000000,24.890877,"Default Known Flow Node","Known Flow",236366.830474,638552.700966,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000023","Nodes","-23",21.000000,24.934560,"Default Known Flow Node","Known Flow",236378.955477,638555.700966,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505001462476","Nodes","-1462476",21.000000,26.065490,"Default Known Flow Node","Known Flow",236035.830384,638503.075952,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000084","Nodes","84",21.000000,26.065490,"Default Known Flow Node","Known Flow",236033.080383,638502.825952,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000083","Nodes","83",21.000000,25.717017,"DDS demands","Known Flow",236224.705435,638527.700959,,0.000000,,,,,-7.570000,-6.769229,-7.570000,,"",,,,,"D1 PROFILE"
"62505001462506","Nodes","-1462506",21.000000,25.978896,"Default Known Flow Node","Known Flow",236216.330433,638525.950958,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000500","Nodes","-22",21.000000,25.675501,"Default Known Flow Node","Known Flow",236356.580471,638554.325966,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505010000025","Nodes","-25",21.000000,24.934560,"Default Known Flow Node","Known Flow",236375.580476,638569.200970,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000021","Nodes","21",21.000000,24.877486,"DDS demands","Known Flow",236353.955470,638564.700969,,0.000000,,,,,-18.860000,-16.864950,-18.860000,,"",,,,,"D1 PROFILE"
"62505001462487","Nodes","-1462487",21.000000,24.934560,"Default Known Flow Node","Known Flow",236391.330480,638558.075967,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505010000027","Nodes","-27",21.000000,24.938595,"Default Known Flow Node","Known Flow",236452.830497,638584.325974,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505010000028","Nodes","-28",21.000000,24.932246,"Default Known Flow Node","Known Flow",236458.455499,638585.825975,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505010000026","Nodes","-26",21.000000,25.677458,"Default Known Flow Node","Known Flow",236459.705499,638575.325972,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000085","Nodes","85",21.000000,25.977483,"DDS demands","Known Flow",235930.955355,638518.450956,,0.000000,,,,,-11.600000,-10.372928,-11.600000,,"",,,,,"D1 PROFILE"
"62505000000106","Nodes","106",21.000000,29.113102,"DDS demands","Known Flow",236896.455618,638824.576040,,0.000000,,,,,-4.429999,-3.961385,-4.429999,,"",,,,,"D1 PROFILE"
"62505000000098","Nodes","98",21.000000,29.264128,"DDS demands","Known Flow",236960.455635,638858.201049,,0.000000,,,,,-3.250000,-2.906208,-3.250000,,"",,,,,"D1 PROFILE"
"62505000000059","Nodes","59",21.000000,27.558302,"DDS demands","Known Flow",236776.580585,638737.576016,,0.000000,,-24.999999,,,-6.269999,-27.962193,-31.269999,,"",,"C2 PROFILE",,,"D1 PROFILE"
"62505010000060","Nodes","-60",21.000000,28.133362,"Default Known Flow Node","Known Flow",236844.205604,638741.576017,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000077","Nodes","77",21.000000,27.095852,"DDS demands","Known Flow",236903.080620,638694.326004,,0.000000,,,,,-4.929999,-4.408494,-4.929999,,"",,,,,"D1 PROFILE"
"62505010000064","Nodes","-64",21.000000,27.095852,"Default Known Flow Node","Known Flow",236897.705618,638756.951021,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000079","Nodes","79",21.000000,27.322305,"DDS demands","Known Flow",236907.455621,638697.576005,,0.000000,,,,,-0.600000,-0.536530,-0.600000,,"",,,,,"D1 PROFILE"
"62505000000080","Nodes","80",21.000000,27.320718,"DDS demands","Known Flow",236911.455622,638695.201004,,0.000000,,,,,-6.599999,-5.901837,-6.599999,,"",,,,,"D1 PROFILE"
"62505000000076","Nodes","76",21.000000,25.674441,"DDS demands","Known Flow",236912.330622,638617.575983,,0.000000,,,,,-1.039999,-0.929986,-1.039999,,"",,,,,"D1 PROFILE"
"62505000000075","Nodes","75",21.000000,25.666477,"DDS demands","Known Flow",236904.580620,638619.950984,,0.000000,,,,,-2.949999,-2.637942,-2.949999,,"",,,,,"D1 PROFILE"
"62505000000044","Nodes","44",21.000000,23.602843,"Default Known Flow Node","Known Flow",236623.205543,638780.451028,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505001462507","Nodes","-1462507",21.000000,23.602843,"Default Known Flow Node","Known Flow",236627.580545,638796.326032,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000041","Nodes","41",21.000000,24.559331,"DDS demands","Known Flow",236635.205547,638622.200984,,0.000000,,,,,-16.620000,-14.861901,-16.620000,,"",,,,,"D1 PROFILE"
"62505000000022","Nodes","22",21.000000,25.575784,"DDS demands","Known Flow",236692.860258,638623.671334,,0.000000,,-39.999997,,,-6.289999,-41.393343,-46.289997,,"",,"C2 PROFILE",,,"D1 PROFILE"
"62505001462493","Nodes","-1462493",21.000000,23.662765,"Default Known Flow Node","Known Flow",236593.205535,638732.576014,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505010000059","Nodes","-59",21.000000,23.662765,"Default Known Flow Node","Known Flow",236602.330538,638736.201015,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505001462477","Nodes","-1462477",21.000000,23.812811,"Default Known Flow Node","Known Flow",236637.080547,638732.826015,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000043","Nodes","43",21.000000,23.812811,"DDS demands","Known Flow",236637.830547,638730.576014,,0.000000,,,,,-6.390000,-5.714052,-6.390000,,"",,,,,"D1 PROFILE"
"62505001462517","Nodes","-1462517",21.000000,28.255462,"Default Known Flow Node","Known Flow",236866.705610,638832.826042,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000100","Nodes","100",21.000000,28.255462,"DDS demands","Known Flow",236861.080608,638831.951042,,0.000000,,,,,-9.249999,-8.271515,-9.249999,,"",,,,,"D1 PROFILE"
"62505010000047","Nodes","-47",21.000000,25.623238,"Default Known Flow Node","Known Flow",236882.330614,638634.825988,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000031","Nodes","31",21.000000,25.622479,"DDS demands","Known Flow",236881.330614,638625.325985,,0.000000,,,,,-1.409999,-1.260847,-1.409999,,"",,,,,"D1 PROFILE"
"62505001462518","Nodes","-1462518",21.000000,25.663386,"Default Known Flow Node","Known Flow",236885.830615,638636.325988,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000050","Nodes","50",21.000000,25.663386,"DDS demands","Known Flow",236888.955616,638634.700988,,0.000000,,,,,-5.300000,-4.739355,-5.300000,,"",,,,,"D1 PROFILE"
"62505000000071","Nodes","71",21.000000,29.162775,"DDS demands","Known Flow",236926.080626,638784.326029,,0.000000,,,,,-5.400000,-4.828776,-5.400000,,"",,,,,"D1 PROFILE"
"62505000000072","Nodes","72",21.000000,29.112457,"DDS demands","Known Flow",236964.705636,638763.076023,,0.000000,,,,,-1.370000,-1.225078,-1.370000,,"",,,,,"D1 PROFILE"
"62505010000077","Nodes","-77",21.000000,29.736074,"Default Known Flow Node","Known Flow",236963.330636,638869.951052,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000025","Nodes","25",21.000000,28.735286,"DDS demands","Known Flow",236981.580641,638848.701046,,0.000000,,,,,-1.120000,-1.001524,-1.120000,,"",,,,,"D1 PROFILE"
"62505000009134","Nodes","9134",21.000000,28.735286,"Default Known Flow Node","Known Flow",236979.205640,638869.326052,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000056","Nodes","56",21.000000,29.681167,"DDS demands","Known Flow",236962.080636,638869.700000,,0.000000,,,,,-3.790000,-3.389085,-3.790000,,"",,,,,"D1 PROFILE"
"62505000000055","Nodes","55",21.000000,28.935015,"DDS demands","Known Flow",236902.455619,638764.326023,,0.000000,,,,,-2.089999,-1.868915,-2.089999,,"",,,,,"D1 PROFILE"
"62505000000099","Nodes","99",21.000000,28.641279,"DDS demands","Known Flow",236888.830616,638762.826023,,0.000000,,,,,-2.640000,-2.360735,-2.640000,,"",,,,,"D1 PROFILE"
"62505001462492","Nodes","-1462492",21.000000,28.255462,"Default Known Flow Node","Known Flow",236852.705606,638831.576041,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505004904543","Nodes","-4904543",21.000000,27.258894,"Default Known Flow Node","Known Flow",236907.830621,638694.576004,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000057","Nodes","57",21.000000,25.828411,"Default Known Flow Node","Known Flow",236913.080622,638628.700986,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000058","Nodes","58",21.000000,25.819915,"DDS demands","Known Flow",236916.080623,638625.075985,,0.000000,,,,,-11.640000,-10.408696,-11.640000,,"",,,,,"D1 PROFILE"
"62505000000074","Nodes","74",21.000000,25.634597,"DDS demands","Known Flow",236877.955613,638629.200986,,0.000000,,,,,-10.629999,-9.505536,-10.629999,,"",,,,,"D1 PROFILE"
"62505000000049","Nodes","49",21.000000,25.492055,"DDS demands","Known Flow",236859.859608,638559.642967,,0.000000,,,,,-9.999999,-8.942178,-9.999999,,"",,,,,"D1 PROFILE"
"62505000000030","Nodes","30",21.000000,24.615530,"DDS demands","Known Flow",236967.837807,638535.826932,,0.000000,,,,,-20.079999,-17.955894,-20.079999,,"",,,,,"D1 PROFILE"
"62505010000057","Nodes","-57",21.000000,23.984222,"Default Known Flow Node","Known Flow",236634.830547,638716.076010,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000042","Nodes","42",21.000000,24.541958,"DDS demands","Known Flow",236599.080537,638700.701006,,0.000000,,,,,-2.609999,-2.333908,-2.609999,,"",,,,,"D1 PROFILE"
"62505001462472","Nodes","-1462472",21.000000,24.541958,"Default Known Flow Node","Known Flow",236598.205537,638702.451006,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000047","Nodes","47",21.000000,23.646604,"DDS demands","Known Flow",236630.580545,638754.451020,,0.000000,,,,-6.000000,-1.389999,-6.608270,-7.389999,,"",,,,"C4 PROFILE","D1 PROFILE"
"62505001462494","Nodes","-1462494",21.000000,23.646604,"Default Known Flow Node","Known Flow",236631.205546,638751.701020,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505010000063","Nodes","-63",21.000000,23.653856,"Default Known Flow Node","Known Flow",236632.830546,638754.951021,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000052","Nodes","52",21.000000,25.291585,"DDS demands","Known Flow",236762.830581,638649.075992,,0.000000,,,,,-4.110000,-3.675235,-4.110000,,"",,,,,"D1 PROFILE"
"62505010000061","Nodes","-61",21.000000,23.717848,"Default Known Flow Node","Known Flow",236636.871053,638742.088741,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000110","Nodes","110",21.000000,23.654191,"DDS demands","Known Flow",236596.205536,638761.951022,,0.000000,,,,,-2.150000,-1.922568,-2.150000,,"",,,,,"D1 PROFILE"
"62505001462509","Nodes","-1462509",21.000000,23.984222,"Default Known Flow Node","Known Flow",236645.830550,638686.951002,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505010000048","Nodes","-48",21.000000,25.602649,"Default Known Flow Node","Known Flow",236777.330585,638641.575990,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000111","Nodes","111",21.000000,28.036933,"DDS demands","Known Flow",236822.580598,638770.076025,,0.000000,,,,,-8.359999,-7.475661,-8.359999,,"",,,,,"D1 PROFILE"
"62505000000078","Nodes","78",21.000000,27.139356,"Default Known Flow Node","Known Flow",236936.705629,638799.951033,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000060","Nodes","60",21.000000,30.235622,"DDS demands","Known Flow",236961.205635,638944.826072,,0.000000,,,,,-8.279999,-7.404124,-8.279999,,"",,,,,"D1 PROFILE"
"62505010000070","Nodes","-70",21.000000,27.896621,"Default Known Flow Node","Known Flow",236989.705643,638806.076034,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505001462473","Nodes","-1462473",21.000000,27.896621,"Default Known Flow Node","Known Flow",236988.205643,638805.326034,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000112","Nodes","112",21.000000,27.640942,"DDS demands","Known Flow",236967.705637,638796.451032,,0.000000,-12.870000,,,,,-11.508585,-12.870000,,"","C1 PROFILE",,,,
"62505000000081","Nodes","81",21.000000,27.069228,"DDS demands","Known Flow",237010.330649,638711.076009,,0.000000,,,,,-6.480000,-5.794532,-6.480000,,"",,,,,"D1 PROFILE"
"62505000000092","Nodes","92",21.000000,25.577884,"DDS demands","Known Flow",237073.693254,638623.007190,,0.000000,,,,-2.789999,-11.419999,-12.706835,-14.209998,,"",,,,"C4 PROFILE","D1 PROFILE"
"62505000000029","Nodes","29",21.000000,23.355160,"DDS demands","Known Flow",237089.606670,638550.997965,,0.000000,,,,,-19.580000,-17.508786,-19.580000,,"",,,,,"D1 PROFILE"
"62505000000061","Nodes","61",21.000000,29.944138,"DDS demands","Known Flow",237016.205650,638949.826074,,0.000000,,,,,-12.610000,-11.276088,-12.610000,,"",,,,,"D1 PROFILE"
"62505000000028","Nodes","28",21.000000,23.550730,"DDS demands","Known Flow",237075.658002,638615.931485,,0.000000,,,,,-7.639999,-6.831824,-7.639999,,"",,,,,"D1 PROFILE"
"62505010000031","Nodes","-31",21.000000,23.551632,"Default Known Flow Node","Known Flow",237075.330666,638617.325983,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000051","Nodes","51",21.000000,24.425940,"DDS demands","Known Flow",237023.705652,638625.950985,,0.000000,,,,,-0.999999,-0.894217,-0.999999,,"",,,,,"D1 PROFILE"
"62505001462480","Nodes","-1462480",21.000000,24.425940,"Default Known Flow Node","Known Flow",237026.580653,638626.325986,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000038","Nodes","-38",21.000000,24.172988,"Default Known Flow Node","Known Flow",237035.837829,638625.022901,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000024","Nodes","24",21.000000,23.592822,"DDS demands","Known Flow",237075.080666,638630.325987,,0.000000,,,,,-14.250000,-12.742605,-14.250000,,"",,,,,"D1 PROFILE"
"62505010000036","Nodes","-36",21.000000,25.576049,"Default Known Flow Node","Known Flow",237077.455667,638623.450985,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000035","Nodes","35",21.000000,21.658626,"DDS demands","Known Flow",237188.396690,638538.975487,,0.000000,,,,,-16.100000,-14.396908,-16.100000,,"",,,,,"D1 PROFILE"
"62505000000011","Nodes","-11",21.000000,21.598994,"Default Known Flow Node","Known Flow",237173.928584,638508.713914,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000090","Nodes","90",21.000000,25.513351,"DDS demands","Known Flow",237204.830702,638617.325983,,0.000000,,,,,-20.679999,-18.492425,-20.679999,,"",,,,,"D1 PROFILE"
"62505000000091","Nodes","91",21.000000,25.311985,"DDS demands","Known Flow",237248.080713,638580.200973,,0.000000,,,,,-3.819999,-3.415912,-3.819999,,"",,,,,"D1 PROFILE"
"62505000000046","Nodes","46",21.000000,21.359259,"DDS demands","Known Flow",237227.454817,638520.822833,,0.000000,,,,,-5.489999,-4.909256,-5.489999,,"",,,,,"D1 PROFILE"
"62505000000093","Nodes","93",21.000000,21.425280,"DDS demands","Known Flow",237233.704305,638526.197973,,0.000000,,,,,-0.790000,-0.706432,-0.790000,,"",,,,,"D1 PROFILE"
"62505000000014","Nodes","-14",21.000000,21.424080,"Default Known Flow Node","Known Flow",237234.705710,638525.700958,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505010000050","Nodes","-50",21.000000,24.216698,"Default Known Flow Node","Known Flow",237042.330658,638649.825992,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505001462498","Nodes","-1462498",21.000000,23.551632,"Default Known Flow Node","Known Flow",237074.955666,638619.200984,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000010","Nodes","-10",21.000000,21.555108,"Default Known Flow Node","Known Flow",237187.580697,638502.950952,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505001462490","Nodes","-1462490",21.000000,21.555108,"Default Known Flow Node","Known Flow",237190.830698,638509.200954,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505001462488","Nodes","-1462488",21.000000,21.555108,"Default Known Flow Node","Known Flow",237185.580696,638495.450950,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505001462474","Nodes","-1462474",21.000000,21.447032,"Default Known Flow Node","Known Flow",237203.455701,638514.700955,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505001462485","Nodes","-1462485",21.000000,21.424080,"Default Known Flow Node","Known Flow",237236.330710,638528.700959,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000095","Nodes","95",21.000000,21.363389,"DDS demands","Known Flow",237271.955720,638550.700965,,0.000000,,,,,-3.910000,-3.496392,-3.910000,,"",,,,,"D1 PROFILE"
"62505000000103","Nodes","103",21.000000,26.058197,"DDS demands","Known Flow",238110.455948,638529.200959,,0.000000,,,,,-6.179999,-5.526266,-6.179999,,"",,,,,"D1 PROFILE"
"62505000000104","Nodes","104",21.000000,26.058197,"Default Known Flow Node","Known Flow",238101.830946,638533.325960,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505010000081","Nodes","-81",21.000000,31.155783,"Default Known Flow Node","Known Flow",236956.251868,639071.577914,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505001462486","Nodes","-1462486",21.000000,31.198995,"Default Known Flow Node","Known Flow",236967.330637,639077.576108,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505010000082","Nodes","-82",21.000000,31.155783,"Default Known Flow Node","Known Flow",236967.330637,639072.576107,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000066","Nodes","66",21.000000,31.080234,"DDS demands","Known Flow",236960.830635,639213.451145,,0.000000,,,,,-13.020000,-11.642717,-13.020000,,"",,,,,"D1 PROFILE"
"62505000000069","Nodes","69",21.000000,30.477753,"DDS demands","Known Flow",236956.205634,639304.951170,,0.000000,,,,,-11.920000,-10.659077,-11.920000,,"",,,,,"D1 PROFILE"
"62505000000070","Nodes","70",21.000000,31.538232,"DDS demands","Known Flow",236964.080636,639146.076127,,0.000000,,,,,-6.589999,-5.892895,-6.589999,,"",,,,,"D1 PROFILE"
"62505000000063","Nodes","63",21.000000,31.495642,"DDS demands","Known Flow",236962.580636,639110.701117,,0.000000,,,,,-4.400000,-3.934558,-4.400000,,"",,,,,"D1 PROFILE"
"62505000000064","Nodes","64",21.000000,31.576803,"Default Known Flow Node","Known Flow",236952.705633,639110.326117,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505010000083","Nodes","-83",21.000000,31.298756,"Default Known Flow Node","Known Flow",236955.705634,639085.326110,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505001462508","Nodes","-1462508",21.000000,31.298756,"Default Known Flow Node","Known Flow",236955.455634,639091.951112,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505001462495","Nodes","-1462495",21.000000,31.155783,"Default Known Flow Node","Known Flow",236967.330637,639069.201106,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000065","Nodes","Springside DG, Clocked, Site ID 3101",21.000000,32.000001,"Default Known Pressure Node","Known Pressure",236947.330632,639115.576119,,3171.899981,,,,,,623.091062,696.799982,,"",,,,,
"62505000000062","Nodes","62",21.000000,29.161236,"DDS demands","Known Flow",237048.455659,639081.826110,,0.000000,,,,,-9.270000,-8.289400,-9.270000,,"",,,,,"D1 PROFILE"
"62505000000068","Nodes","68",21.000000,30.772148,"DDS demands","Known Flow",237045.705658,639193.076140,,0.000000,,,,,-1.729999,-1.546996,-1.729999,,"",,,,,"D1 PROFILE"
"62505000000067","Nodes","67",21.000000,30.913536,"DDS demands","Known Flow",237061.455663,639227.201149,,0.000000,,,,,-9.419999,-8.423532,-9.419999,,"",,,,,"D1 PROFILE"
"62505000000048","Nodes","48",21.000000,23.624949,"DDS demands","Known Flow",236696.830564,638734.451015,,0.000000,,,,,-2.030000,-1.815262,-2.030000,,"",,,,,"D1 PROFILE"
"62505010000051","Nodes","-51",21.000000,25.602649,"Default Known Flow Node","Known Flow",236786.580588,638675.075999,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505010000029","Nodes","-29",21.000000,25.569264,"Default Known Flow Node","Known Flow",236640.705548,638613.075982,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000009070","Nodes","9070",21.000000,25.587735,"Default Known Flow Node","Known Flow",236730.477335,638631.468501,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000009075","Nodes","9075",21.000000,25.640383,"Default Known Flow Node","Known Flow",236512.005443,638586.233833,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000026","Nodes","26",21.000000,25.505481,"Default Known Flow Node","Known Flow",237132.637171,638630.218579,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000027","Nodes","27",21.000000,25.485369,"Default Known Flow Node","Known Flow",237173.717275,638625.831037,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000107","Nodes","107",21.000000,24.757993,"DDS demands","Known Flow",238034.330927,638416.700929,,0.000000,,-99.069997,,,,-88.590163,-99.069997,,"",,"C2 PROFILE",,,
"62505000000108","Nodes","9506",21.000000,25.850056,"DDS demands","Known Flow",238056.455933,638441.825935,,0.000000,,,,,-3.520000,-3.147647,-3.520000,,"",,,,,"D1 PROFILE"
"62505000000109","Nodes","102",21.000000,25.850445,"DDS demands","Known Flow",238061.955935,638425.325931,,0.000000,,,-5.199999,,-1.429999,-5.928664,-6.629999,,"",,,"C3  PROFILE",,"D1 PROFILE"
"62505000000097","Nodes","97",21.000000,27.921843,"DDS demands","Known Flow",236992.418696,638807.643213,,0.000000,,,,,-6.480000,-5.794532,-6.480000,,"",,,,,"D1 PROFILE"
"62505000000096","Nodes","96",21.000000,27.920004,"DDS demands","Known Flow",236998.205646,638810.826036,,0.000000,,,,,-1.999999,-1.788435,-1.999999,,"",,,,,"D1 PROFILE"
"62505010000075","Nodes","-75",21.000000,28.735695,"Default Known Flow Node","Known Flow",236979.967226,638853.080316,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000105","Nodes","105",21.000000,23.503262,"DDS demands","Known Flow",237057.955662,638695.326004,,0.000000,0.000000,,,,-14.919999,-13.341730,-14.919999,,"","C1 PROFILE",,,,"D1 PROFILE"
"62505000000054","Nodes","-54",21.000000,23.506800,"Default Known Flow Node","Known Flow",237059.580662,638696.201005,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000040","Nodes","40",21.000000,23.506800,"Default Known Flow Node","Known Flow",237028.248244,638764.813649,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505001462516","Nodes","-1462516",21.000000,23.630700,"Default Known Flow Node","Known Flow",237074.455666,638633.325987,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000001000","Nodes","1000",21.000000,24.852154,"Default Known Flow Node","Known Flow",236984.415350,638621.039698,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000275","Nodes","275",21.000000,25.610693,"Default Known Flow Node","Known Flow",237016.669651,638616.280983,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000276","Nodes","276",21.000000,25.610693,"Default Known Flow Node","Known Flow",237020.325652,638585.718975,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000295","Nodes","295",21.000000,24.654686,"Default Known Flow Node","Known Flow",236967.684637,638536.841961,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000309","Nodes","309",21.000000,25.669312,"DDS demands","Known Flow",236919.934624,638615.231983,,0.000000,,,,,-4.079999,-3.648408,-4.079999,,"",,,,,"D1 PROFILE"
"62505000000310","Nodes","310",21.000000,25.669312,"Default Known Flow Node","Known Flow",236908.978621,638582.010974,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000321","Nodes","321",21.000000,21.671327,"Default Known Flow Node","Known Flow",237188.925697,638540.081962,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"62505000000352","Nodes","352",21.000000,24.562919,"Default Known Flow Node","Known Flow",236639.378548,638623.092985,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
