"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"62501900000820","Nodes","-3344360",21.000000,31.590385,"Default Known Flow Node","Known Flow",257855.866321,619651.323822,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900001000","Nodes","1000",21.000000,31.001819,"Default Known Flow Node","Known Flow",256828.208041,620235.063981,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900001003","Nodes","1003",21.000000,31.714343,"Default Known Flow Node","Known Flow",256823.336040,620214.570976,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000836","Nodes","-3573821",21.000000,33.277871,"Default Known Flow Node","Known Flow",256818.008217,620198.072392,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000032","Nodes","32",21.000000,31.229003,"DDS demands","Known Flow",256854.578877,620257.322439,,0.000000,-6.020000,,,,,-6.829999,,,-9.840000,,,-20.289805,-22.689999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,"I2 PROFILE",,
"62501900000839","Nodes",,21.000000,27.507878,"DDS demands","Known Flow",256911.086064,620219.820977,,0.000000,,-19.379999,,,,,,,,,,-17.329941,-19.379999,,"",,"C2 PROFILE",,,,,,,,,
"62501900000823","Nodes","-3378058",21.000000,30.869601,"Default Known Flow Node","Known Flow",256823.709040,620236.305982,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000908","Nodes",,21.000000,73.659766,"Default Known Flow Node","Known Flow",256450.075938,620833.229144,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900001001","Nodes","1001",21.000000,65.364802,"DDS demands","Known Flow",256455.330940,620883.443158,,0.000000,,,,,,-5.830000,,,,,,-5.213290,-5.830000,,"",,,,,,"D1 PROFILE",,,,,
"62501900000909","Nodes",,21.000000,64.500739,"DDS demands","Known Flow",256460.591941,620889.808159,,0.000000,,,,,,-0.939999,,,,,,-0.840564,-0.939999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000274","Nodes","274",21.000000,23.077349,"DDS demands","Known Flow",257399.890197,618761.357580,,0.000000,,,,,,-9.239999,,,,,,-8.262573,-9.239999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000726","Nodes",,21.000000,23.077349,"Default Known Flow Node","Known Flow",257395.058195,618731.793572,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000273","Nodes","273",21.000000,23.469267,"DDS demands","Known Flow",257403.656198,618917.940623,,0.000000,,,,,,-15.599999,,,,,,-13.949799,-15.599999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000130","Nodes","130",21.000000,33.072110,"DDS demands","Known Flow",257969.578352,618984.873641,,0.000000,,,,,,-24.299999,,,,,,-21.729495,-24.299999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000809","Nodes","-289310",21.000000,33.097815,"Default Known Flow Node","Known Flow",257969.664352,618970.464637,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000592","Nodes","-168792",21.000000,30.969561,"Default Known Flow Node","Known Flow",257637.556727,618633.858003,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000182","Nodes","182",21.000000,31.978355,"DDS demands","Known Flow",257563.953241,618830.569599,,0.000000,,,,,,-13.069999,,,,,,-11.687427,-13.069999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000183","Nodes","183",21.000000,31.834244,"DDS demands","Known Flow",257526.848231,618821.955597,,0.000000,,,,,,-9.609999,,,,,,-8.593433,-9.609999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000577","Nodes","-168775",21.000000,32.746225,"Default Known Flow Node","Known Flow",257538.103234,618978.153639,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000581","Nodes","-168780",21.000000,32.746225,"Default Known Flow Node","Known Flow",257566.846242,618979.481640,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000578","Nodes","-168776",21.000000,31.878541,"Default Known Flow Node","Known Flow",257543.680236,618723.738570,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000579","Nodes","-168777",21.000000,31.834244,"Default Known Flow Node","Known Flow",257555.724239,618726.054571,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000582","Nodes",,21.000000,32.590810,"DDS demands","Known Flow",257573.417244,618932.448627,,0.000000,,,,,,-2.880000,,,,,,-2.575347,-2.880000,,"",,,,,,"D1 PROFILE",,,,,
"62501900000586","Nodes",,21.000000,32.702365,"DDS demands","Known Flow",257583.507247,618958.447634,,0.000000,,,,,,-6.329999,,,,,,-5.660399,-6.329999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000583","Nodes",,21.000000,32.557445,"DDS demands","Known Flow",257574.834244,618997.450644,,0.000000,,,,,,-0.899999,,,,,,-0.804796,-0.899999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000588","Nodes",,21.000000,32.735916,"DDS demands","Known Flow",257593.038249,618973.546638,,0.000000,,,,,,-1.960000,,,,,,-1.752667,-1.960000,,"",,,,,,"D1 PROFILE",,,,,
"62501900000587","Nodes","-168786",21.000000,31.632288,"Default Known Flow Node","Known Flow",257589.806248,618733.813573,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000589","Nodes","-168788",21.000000,31.632288,"Default Known Flow Node","Known Flow",257604.874252,618738.813574,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000597","Nodes","-168798",21.000000,31.198907,"Default Known Flow Node","Known Flow",257678.136272,618884.904614,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000595","Nodes","-168796",21.000000,31.110201,"Default Known Flow Node","Known Flow",257671.074270,618879.441612,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000600","Nodes","-168802",21.000000,31.444494,"Default Known Flow Node","Known Flow",257716.814283,618691.573561,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000601","Nodes","-168803",21.000000,31.533309,"Default Known Flow Node","Known Flow",257725.371285,618668.742555,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000603","Nodes","-168806",21.000000,32.206855,"Default Known Flow Node","Known Flow",257749.574292,618945.347630,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000602","Nodes","-168804",21.000000,32.206855,"Default Known Flow Node","Known Flow",257728.205128,618953.818496,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000604","Nodes",,21.000000,31.264432,"DDS demands","Known Flow",257766.709296,618926.072625,,0.000000,,,,,,-1.109999,,,,,,-0.992581,-1.109999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000605","Nodes",,21.000000,31.264860,"DDS demands","Known Flow",257771.435298,618927.464625,,0.000000,,,,,,-2.089999,,,,,,-1.868915,-2.089999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000606","Nodes","-168809",21.000000,32.081843,"Default Known Flow Node","Known Flow",257772.541298,618951.949632,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000610","Nodes","-168813",21.000000,32.126138,"Default Known Flow Node","Known Flow",257788.745302,618956.066633,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000619","Nodes","-168822",21.000000,31.680576,"Default Known Flow Node","Known Flow",257869.090324,618801.290591,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000617","Nodes",,21.000000,31.636178,"DDS demands","Known Flow",257866.209323,618834.661600,,0.000000,,,,,,-4.079999,,,,,,-3.648408,-4.079999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000622","Nodes","-168826",21.000000,32.146993,"Default Known Flow Node","Known Flow",257880.425327,618929.439626,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000180","Nodes","180",21.000000,32.146993,"DDS demands","Known Flow",257879.824327,618943.760630,,0.000000,,,,,,-13.380000,,,,,,-11.964636,-13.380000,,"",,,,,,"D1 PROFILE",,,,,
"62501900000623","Nodes","-168827",21.000000,32.568900,"Default Known Flow Node","Known Flow",257881.196328,618920.566623,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000625","Nodes","-168829",21.000000,32.568900,"Default Known Flow Node","Known Flow",257881.934376,618903.838827,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000630","Nodes","-168834",21.000000,31.981713,"Default Known Flow Node","Known Flow",257892.528331,618746.071576,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000618","Nodes","-168821",21.000000,32.026086,"Default Known Flow Node","Known Flow",257868.783324,618740.071574,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000638","Nodes","-168843",21.000000,33.246032,"Default Known Flow Node","Known Flow",257916.145337,618792.581589,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000648","Nodes","-168854",21.000000,32.980517,"Default Known Flow Node","Known Flow",257938.291343,618793.075589,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000640","Nodes","-168846",21.000000,33.246032,"Default Known Flow Node","Known Flow",257918.442338,618846.332603,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000649","Nodes","-168855",21.000000,32.936284,"Default Known Flow Node","Known Flow",257938.295343,618846.424603,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000643","Nodes","-168849",21.000000,32.404348,"Default Known Flow Node","Known Flow",257933.052342,618932.410627,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000642","Nodes","-168848",21.000000,32.404348,"Default Known Flow Node","Known Flow",257932.472342,618950.172632,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000644","Nodes","-168850",21.000000,32.391158,"Default Known Flow Node","Known Flow",257933.694342,618919.787623,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000645","Nodes","-168851",21.000000,32.391158,"Default Known Flow Node","Known Flow",257934.217267,618905.027396,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000137","Nodes","137",21.000000,32.027122,"DDS demands","Known Flow",257874.394326,618717.829568,,0.000000,,,,,,-3.089999,,,,,,-2.763133,-3.089999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000352","Nodes","352",21.000000,31.840051,"DDS demands","Known Flow",257841.319317,618709.573566,,0.000000,,,,,,-13.420000,,,,,,-12.000404,-13.420000,,"",,,,,,"D1 PROFILE",,,,,
"62501900000248","Nodes","248",21.000000,32.025106,"DDS demands","Known Flow",257863.545323,618761.150580,,0.000000,,,,,,-2.730000,,,,,,-2.441214,-2.730000,,"",,,,,,"D1 PROFILE",,,,,
"62501900000243","Nodes","243",21.000000,32.025106,"Default Known Flow Node","Known Flow",257857.644321,618784.874587,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000620","Nodes","-168823",21.000000,31.977424,"Default Known Flow Node","Known Flow",257877.903327,618764.812581,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000132","Nodes","132",21.000000,31.657562,"DDS demands","Known Flow",257843.653317,618920.725624,,0.000000,,,,,,-22.469998,,,,,,-20.093074,-22.469998,,"",,,,,,"D1 PROFILE",,,,,
"62501900000616","Nodes",,21.000000,31.690821,"DDS demands","Known Flow",257850.790319,618833.604600,,0.000000,,,,,,-4.079999,,,,,,-3.648408,-4.079999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000129","Nodes","129",21.000000,31.924004,"DDS demands","Known Flow",257838.660316,618981.042640,,0.000000,,,,,,-27.529999,,,,,,-24.617819,-27.529999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000803","Nodes","-289304",21.000000,32.037562,"Default Known Flow Node","Known Flow",257854.984046,618981.670757,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000131","Nodes","131",21.000000,32.390517,"DDS demands","Known Flow",257912.093336,618983.938641,,0.000000,,,,,,-3.960000,,,,,,-3.541102,-3.960000,,"",,,,,,"D1 PROFILE",,,,,
"62501900000635","Nodes","-168839",21.000000,32.448612,"Default Known Flow Node","Known Flow",257913.762797,618949.931421,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000136","Nodes","136",21.000000,32.986098,"DDS demands","Known Flow",257971.791352,618814.636595,,0.000000,,,,,,-15.250000,,,,,,-13.636823,-15.250000,,"",,,,,,"D1 PROFILE",,,,,
"62501900000134","Nodes","134",21.000000,32.980517,"DDS demands","Known Flow",257938.820795,618814.128322,,0.000000,,,,,,-8.790000,,,,,,-7.860175,-8.790000,,"",,,,,,"D1 PROFILE",,,,,
"62501900000236","Nodes","236",21.000000,31.341641,"DDS demands","Known Flow",257686.449120,618654.139685,,0.000000,,,,-3.219999,,-7.849999,,,,,,-9.898992,-11.069999,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,
"62501900000596","Nodes","-168797",21.000000,31.392769,"Default Known Flow Node","Known Flow",257676.711272,618682.066559,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000135","Nodes","135",21.000000,31.354749,"DDS demands","Known Flow",257659.352267,618734.313573,,0.000000,-7.139999,,,,,-31.719999,,,,,,-34.749309,-38.859998,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"62501900000599","Nodes",,21.000000,31.338216,"DDS demands","Known Flow",257694.287277,618864.128608,,0.000000,,,,,,-13.359999,,,,,,-11.946751,-13.359999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000594","Nodes",,21.000000,31.354749,"Default Known Flow Node","Known Flow",257669.285344,618737.111743,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000580","Nodes","-168778",21.000000,32.184928,"Default Known Flow Node","Known Flow",257557.908465,618853.312768,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000128","Nodes","128",21.000000,32.285767,"DDS demands","Known Flow",257554.957239,618864.416608,,0.000000,,,,,,-13.060000,,,,,,-11.678486,-13.060000,,"",,,,,,"D1 PROFILE",,,,,
"62501900000127","Nodes","127",21.000000,32.360790,"DDS demands","Known Flow",257626.814258,618896.952617,,0.000000,,,,,,-19.969998,,,,,,-17.857530,-19.969998,,"",,,,,,"D1 PROFILE",,,,,
"62501900000124","Nodes","124",21.000000,33.161309,"DDS demands","Known Flow",257478.002218,618991.449643,,0.000000,,,,,,-11.230000,,,,,,-10.042066,-11.230000,,"",,,,,,"D1 PROFILE",,,,,
"62501900000184","Nodes","184",21.000000,31.878541,"Default Known Flow Node","Known Flow",257560.028240,618704.279565,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000585","Nodes","-168784",21.000000,32.273457,"Default Known Flow Node","Known Flow",257579.589246,618831.987599,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000584","Nodes","-168783",21.000000,32.751701,"Default Known Flow Node","Known Flow",257579.486693,618963.376998,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000593","Nodes",,21.000000,31.463998,"DDS demands","Known Flow",257638.328261,618728.816571,,0.000000,,,,,,-1.469999,,,,,,-1.314500,-1.469999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000590","Nodes",,21.000000,32.734420,"DDS demands","Known Flow",257614.119255,618945.655630,,0.000000,,,,,,-0.779999,,,,,,-0.697489,-0.779999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000591","Nodes","-168790",21.000000,31.765320,"Default Known Flow Node","Known Flow",257628.004259,618744.153575,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000800","Nodes","-289300",21.000000,31.508374,"Default Known Flow Node","Known Flow",257649.963265,618688.324560,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000598","Nodes","-168799",21.000000,31.392769,"Default Known Flow Node","Known Flow",257686.106274,618706.483565,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000802","Nodes",,21.000000,31.192142,"DDS demands","Known Flow",257702.831279,618899.463618,,0.000000,,,,,,-1.830000,,,,,,-1.636418,-1.830000,,"",,,,,,"D1 PROFILE",,,,,
"62501900000607","Nodes",,21.000000,31.473284,"DDS demands","Known Flow",257778.580300,618905.823619,,0.000000,,,,,,-9.609999,,,,,,-8.593433,-9.609999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000615","Nodes","-168818",21.000000,31.836102,"Default Known Flow Node","Known Flow",257822.606312,618704.482565,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000609","Nodes","-168812",21.000000,32.126138,"Default Known Flow Node","Known Flow",257784.939301,618972.820638,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000608","Nodes",,21.000000,31.308278,"DDS demands","Known Flow",257779.504300,618929.793626,,0.000000,,,,,,-1.259999,,,,,,-1.126714,-1.259999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000733","Nodes","-171956",21.000000,31.942505,"Default Known Flow Node","Known Flow",257808.761102,618977.802348,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000611","Nodes","-168814",21.000000,32.126138,"Default Known Flow Node","Known Flow",257804.985307,618959.077634,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000614","Nodes","-168817",21.000000,31.836102,"Default Known Flow Node","Known Flow",257818.435310,618721.340569,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000613","Nodes","-168816",21.000000,31.836102,"Default Known Flow Node","Known Flow",257817.688310,618724.469570,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000612","Nodes","-168815",21.000000,31.836102,"Default Known Flow Node","Known Flow",257805.410307,618761.626580,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000242","Nodes","242",21.000000,31.730243,"DDS demands","Known Flow",257851.783320,618821.982597,,0.000000,,-6.000000,,,,-9.239999,,,,,,-13.627880,-15.239999,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,
"62501900000250","Nodes","250",21.000000,31.606626,"DDS demands","Known Flow",257864.556323,618863.639608,,0.000000,,,,,,-3.800000,,,,,,-3.398028,-3.800000,,"",,,,,,"D1 PROFILE",,,,,
"62501900000249","Nodes","249",21.000000,32.015023,"DDS demands","Known Flow",257870.907325,618794.333589,,0.000000,,,,,,-1.779999,,,,,,-1.591707,-1.779999,,"",,,,,,"D1 PROFILE",,,,,
"62501900000624","Nodes","-168828",21.000000,31.977424,"Default Known Flow Node","Known Flow",257881.900328,618747.405576,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000621","Nodes","-168824",21.000000,32.146993,"Default Known Flow Node","Known Flow",257879.199327,618960.287634,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000636","Nodes","-168840",21.000000,32.444575,"Default Known Flow Node","Known Flow",257913.984336,618945.418630,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000626","Nodes","-168830",21.000000,32.568900,"Default Known Flow Node","Known Flow",257882.697328,618886.546614,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62501900000637","Nodes","-168841",21.000000,32.568900,"Default Known Flow Node","Known Flow",257915.786337,618906.278620,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
