"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"62102100000069","Nodes","69, LCH Generators",21.000000,30.340677,"DDS demands","Known Flow",254342.345010,689198.227395,,0.000000,,,,,-2.599999,,,,,-2.324966,-2.599999,,"",,,,,"D1 PROFILE",,,,
"62102100001004","Nodes","1004",21.000000,73.165431,"DDS demands","Known Flow",254748.649475,688625.559591,,0.000000,,,,,-6.659999,,,,,-5.955491,-6.659999,,"",,,,,"D1 PROFILE",,,,
"62102100000032","Nodes","32",21.000000,73.356651,"DDS demands","Known Flow",254692.638460,688652.088598,,0.000000,,,,,-2.939999,,,,,-2.629000,-2.939999,,"",,,,,"D1 PROFILE",,,,
"62102100000030","Nodes","30, Mansefield House",21.000000,62.325530,"DDS demands","Known Flow",255068.925076,688621.072724,,0.000000,,,-2.980000,,,,,,,-2.664769,-2.980000,,"",,,"C3  PROFILE",,,,,,
"62102100000086","Nodes","86",21.000000,57.727978,"DDS demands","Known Flow",254453.672395,688579.611578,,0.000000,,,,,-12.090000,,,,,-10.811094,-12.090000,,"",,,,,"D1 PROFILE",,,,
"62102100000011","Nodes","11",21.000000,69.559738,"DDS demands","Known Flow",254605.119436,688747.699624,,0.000000,,,,,-5.700000,,,,,-5.097042,-5.700000,,"",,,,,"D1 PROFILE",,,,
"62102100000002","Nodes","2",21.000000,74.226258,"DDS demands","Known Flow",254690.252012,688667.853349,,0.000000,,,,,-3.319999,,,,,-2.968803,-3.319999,,"",,,,,"D1 PROFILE",,,,
"62102100000003","Nodes","3",21.000000,73.541599,"DDS demands","Known Flow",254688.008582,688687.239885,,0.000000,,,,,-0.750000,,,,,-0.670663,-0.750000,,"",,,,,"D1 PROFILE",,,,
"62102100000015","Nodes","15",21.000000,65.975723,"DDS demands","Known Flow",254693.246994,688862.597939,,0.000000,,,,,-16.649999,,,,,-14.888727,-16.649999,,"",,,,,"D1 PROFILE",,,,
"62102100000018","Nodes","18",21.000000,65.272969,"DDS demands","Known Flow",254726.921199,688872.913705,,0.000000,,,,,-10.810000,,,,,-9.666496,-10.810000,,"",,,,,"D1 PROFILE",,,,
