"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"96114907313026","Nodes","7313026","21.000000","22.499978","DDS demands","Known Flow","582967.370000","175883.725000","","0.000000","","","-2.689999","-2.405446","-2.689999","","","","","D1 PROFILE"
"96114907313027","Nodes","7313027","21.000000","22.502711","DDS demands","Known Flow","582970.495000","175895.225000","","0.000000","","","-2.660000","-2.378619","-2.660000","","","","","D1 PROFILE"
"96114907313018","Nodes","7313018","21.000000","22.452083","Default Known Flow Node","Known Flow","582996.495000","175875.506250","","0.000000","","","0.000000","0.000000","0.000000","","","","","D1 PROFILE"
"96114900002303","Nodes","Logger 2303","21.000000","22.452678","Val Log Post","Known Flow","582992.370000","175876.865625","","0.000000","","","","0.000000","0.000000","","","","",""
"96114907313076","Nodes","7313076","21.000000","21.953208","Default Known Flow Node","Known Flow","583239.370000","176264.100000","","0.000000","","","","0.000000","0.000000","","","","",""
"96114900002305","Nodes","Logger 2305","21.000000","21.913220","Val Log Post","Known Flow","583244.057500","176259.975000","","0.000000","","","","0.000000","0.000000","","","","",""
"96114907313054","Nodes","7313054","21.000000","22.621940","Default Known Flow Node","Known Flow","583087.495000","176020.850000","","0.000000","","","","0.000000","0.000000","","","","",""
"96114900002304","Nodes","Logger 2304","21.000000","22.556918","Val Log Post","Known Flow","583064.995000","176039.850000","","0.000000","","","","0.000000","0.000000","","","","",""
"96114907313043","Nodes","7313043","21.000000","22.499232","DDS demands","Known Flow","583046.120000","176059.975000","","0.000000","","","-3.520000","-3.147647","-3.520000","","","","","D1 PROFILE"
"96114907313068","Nodes","7313068","21.000000","23.107438","DDS demands","Known Flow","583176.495000","175953.975000","","0.000000","","","-4.280000","-3.827252","-4.280000","","","","","D1 PROFILE"
"96114900002302","Nodes","Logger 2302","21.000000","23.009397","Val Log Post","Known Flow","583162.370000","175965.006250","","0.000000","","","","0.000000","0.000000","","","","",""
"96114907313015","Nodes","7313015","21.000000","22.664978","DDS demands","Known Flow","583112.495000","176003.350000","","0.000000","","","-5.969999","-5.338480","-5.969999","","","","","D1 PROFILE"
"96114907313037","Nodes","7313037","21.000000","22.493137","Default Known Flow Node","Known Flow","583014.870000","175868.975000","","0.000000","","","","0.000000","0.000000","","","","",""
"96114907313028","Nodes","7313028","21.000000","22.488348","Default Known Flow Node","Known Flow","582987.870000","175824.975000","","0.000000","","","","0.000000","0.000000","","","","",""
"96114907313025","Nodes","7313025","21.000000","22.487503","DDS demands","Known Flow","582965.120000","175831.975000","","0.000000","","","-4.019999","-3.594755","-4.019999","","","","","D1 PROFILE"
"96114907313029","Nodes","7313029","21.000000","22.478380","Default Known Flow Node","Known Flow","582988.745000","175831.975000","","0.000000","","","","0.000000","0.000000","","","","",""
"96114907313024","Nodes","7313024","21.000000","22.425695","DDS demands","Known Flow","582952.995000","175842.475000","","0.000000","","","-4.590000","-4.104460","-4.590000","","","","","D1 PROFILE"
"96114907313040","Nodes","7313040","21.000000","22.513090","DDS demands","Known Flow","583027.870000","175987.100000","","0.000000","","","-5.989999","-5.356365","-5.989999","","","","","D1 PROFILE"
"96114907313031","Nodes","7313031","21.000000","22.511752","DDS demands","Known Flow","582999.620000","175995.600000","","0.000000","","","-3.559999","-3.183415","-3.559999","","","","","D1 PROFILE"
"96114907313036","Nodes","7313036","21.000000","22.512165","Default Known Flow Node","Known Flow","583013.870000","175991.350000","","0.000000","","","","0.000000","0.000000","","","","",""
