"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"96113316510230","Nodes","-516","21.000000","31.065390","Default Known Flow Node","Known Flow","552513.041500","152790.443786","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508599","Nodes","-1462817","21.000000","31.199527","Default Known Flow Node","Known Flow","552583.041519","152902.068816","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510232","Nodes","-519","21.000000","31.199527","Default Known Flow Node","Known Flow","552585.041519","152903.443816","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508682","Nodes","-1462993","21.000000","31.110096","Default Known Flow Node","Known Flow","552665.541541","152946.068828","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510235","Nodes","-523","21.000000","31.110096","Default Known Flow Node","Known Flow","552658.465220","152941.861943","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508329","Nodes","-1336","21.000000","31.154809","Default Known Flow Node","Known Flow","552813.541582","152964.193833","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508324","Nodes","-1328","21.000000","31.199527","Default Known Flow Node","Known Flow","552789.416575","152887.443812","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506107","Nodes","6506107","21.000000","30.730653","DDS demands","Known Flow","552818.541583","152682.193756","","0.000000","","","","","-10.620000","","","","","","","-9.496594","-10.620000","","","","","","","D1 PROFILE","","","","","",""
"96113316508299","Nodes","-1301","21.000000","28.032667","Default Known Flow Node","Known Flow","552982.166627","152586.568730","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510234","Nodes","-522","21.000000","31.110096","Default Known Flow Node","Known Flow","552662.166540","152933.443825","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510228","Nodes","-512","21.000000","31.199527","Default Known Flow Node","Known Flow","552554.541511","152645.068746","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510231","Nodes","-517","21.000000","31.288981","Default Known Flow Node","Known Flow","552607.416526","152863.693806","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510183","Nodes","-4904667","21.000000","30.817760","Default Known Flow Node","Known Flow","552856.341890","152502.569936","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508303","Nodes","-1308","21.000000","30.763286","Default Known Flow Node","Known Flow","552819.916583","152696.318760","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506108","Nodes","6506108","21.000000","31.110096","DM site","Known Flow","552871.916597","152959.943832","","0.000000","","-189.080004","","","-20.980000","","","","","","","-187.839410","-210.060000","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"96113316508328","Nodes","-1335","21.000000","31.154809","Default Known Flow Node","Known Flow","552823.037785","152963.279384","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506109","Nodes","6506109","21.000000","27.071710","DDS demands","Known Flow","552983.041628","152650.693748","","0.000000","","","","","-37.580002","","","","","","","-33.604711","-37.580002","","","","","","","D1 PROFILE","","","","","",""
"96113316508301","Nodes","-1303","21.000000","26.483216","Default Known Flow Node","Known Flow","553159.666676","152646.818747","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506112","Nodes","6506112","21.000000","26.486119","DDS demands","Known Flow","553168.166678","152649.068747","","0.000000","","","","","-32.799998","","","","","","","-29.330346","-32.799998","","","","","","","D1 PROFILE","","","","","",""
"96113316508314","Nodes","-1318","21.000000","26.031413","Default Known Flow Node","Known Flow","553248.791700","152792.443786","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506114","Nodes","6506114","21.000000","26.008964","DDS demands","Known Flow","553352.541728","152853.943803","","0.000000","","","","","-25.860001","","","","","","","-23.124477","-25.860001","","","","","","","D1 PROFILE","","","","","",""
"96113316508306","Nodes","-1310","21.000000","26.282065","Default Known Flow Node","Known Flow","553380.791736","152733.943770","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508307","Nodes","-1311","21.000000","26.282065","Default Known Flow Node","Known Flow","553405.666743","152740.818772","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508312","Nodes","-1316","21.000000","26.101599","Default Known Flow Node","Known Flow","553470.291760","152786.193785","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508311","Nodes","-1315","21.000000","26.101599","Default Known Flow Node","Known Flow","553467.166759","152783.318784","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508319","Nodes","-1322","21.000000","26.006708","Default Known Flow Node","Known Flow","553181.791682","152825.818795","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506113","Nodes","6506113","21.000000","26.029744","DDS demands","Known Flow","553241.916698","152798.068788","","0.000000","","","","","-41.970001","","","","","","","-37.530325","-41.970001","","","","","","","D1 PROFILE","","","","","",""
"96113316508322","Nodes","-1326","21.000000","25.961624","Default Known Flow Node","Known Flow","553172.666679","152860.193805","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508302","Nodes","-1307","21.000000","26.302071","Default Known Flow Node","Known Flow","553317.791719","152686.818757","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508323","Nodes","-1327","21.000000","26.156248","Default Known Flow Node","Known Flow","553322.041720","152880.818810","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508321","Nodes","-1325","21.000000","26.101297","Default Known Flow Node","Known Flow","553336.916724","152858.068804","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508327","Nodes","-1334","21.000000","25.823932","Default Known Flow Node","Known Flow","553425.166748","152960.818832","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508309","Nodes","-1313","21.000000","26.282065","Default Known Flow Node","Known Flow","553419.416746","152761.693778","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508304","Nodes","-1309","21.000000","26.417472","Default Known Flow Node","Known Flow","553415.416745","152720.818767","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508326","Nodes","-1331","21.000000","25.823611","Default Known Flow Node","Known Flow","553433.666750","152958.443831","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506115","Nodes","6506115","21.000000","25.823548","DDS demands","Known Flow","553433.851682","152960.200681","","0.000000","","","","-8.290000","-89.889996","","","-15.999999","","","","-102.101798","-114.179999","","","","","","C4 PROFILE","D1 PROFILE","","","I2 PROFILE","","",""
"96113306506191","Nodes","P00072129, Tonbridge Road, 13.38","22.999998","25.876140","CSEP DDS Matched","Known Flow","553472.666761","152887.443812","","0.000000","","","","","","-13.380000","","","","","","-11.964636","-13.380000","","","","","","","","DC PROFILE","","","","",""
"96113316508308","Nodes","-1312","21.000000","26.282065","Default Known Flow Node","Known Flow","553441.166752","152758.818777","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508320","Nodes","-1323","21.000000","26.011399","Default Known Flow Node","Known Flow","553480.916763","152850.818802","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508462","Nodes","-1462508","21.000000","26.146708","Default Known Flow Node","Known Flow","553497.666768","152776.943782","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508310","Nodes","","21.000000","26.146708","Default Known Flow Node","Known Flow","553499.166768","152778.068782","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508318","Nodes","-1321","21.000000","26.146708","Default Known Flow Node","Known Flow","553516.791773","152804.943790","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508315","Nodes","-1319","21.000000","26.146708","Default Known Flow Node","Known Flow","553511.791772","152800.318788","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508313","Nodes","-1317","21.000000","26.146708","Default Known Flow Node","Known Flow","553518.041773","152790.943786","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508317","Nodes","-1320","21.000000","26.146708","Default Known Flow Node","Known Flow","553519.041774","152802.193789","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508838","Nodes","-1463318","21.000000","31.693326","Default Known Flow Node","Known Flow","552282.166437","153267.193915","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506116","Nodes","6506116","21.000000","32.334417","DDS demands","Known Flow","552046.041373","153244.443909","","0.000000","","","-2.460000","","-19.390000","","","","","","","-19.538661","-21.849999","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"96113306506134","Nodes","6506134","21.000000","26.646640","DDS demands","Known Flow","552384.166465","153297.943924","","0.000000","","","-2.990000","","-10.159999","","","","","","","-11.758964","-13.149999","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"96113316508851","Nodes","-1463343","21.000000","26.825424","Default Known Flow Node","Known Flow","552363.291459","153304.818926","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510239","Nodes","-538","21.000000","26.888157","Default Known Flow Node","Known Flow","552483.284500","153246.537020","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508338","Nodes","-1347","21.000000","30.797266","Default Known Flow Node","Known Flow","552764.916568","153101.943870","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510238","Nodes","-536","21.000000","27.330300","Default Known Flow Node","Known Flow","552606.166525","153203.818898","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506133","Nodes","6506133","21.000000","27.154037","DDS demands","Known Flow","552610.416526","153233.068906","","0.000000","","","-5.700000","","-30.170000","","","","","","","-32.075597","-35.870000","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"96113316510237","Nodes","-534","21.000000","27.330300","Default Known Flow Node","Known Flow","552608.916526","153202.443898","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508347","Nodes","-1359","21.000000","37.967846","Default Known Flow Node","Known Flow","552857.541594","153268.943916","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508346","Nodes","-1358","21.000000","37.967846","Default Known Flow Node","Known Flow","552860.907736","153268.274381","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508339","Nodes","-1348","21.000000","38.144210","Default Known Flow Node","Known Flow","552798.791578","153141.443881","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508345","Nodes","-1356","21.000000","37.791569","Default Known Flow Node","Known Flow","552948.666618","153250.818911","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510147","Nodes","-4904596","21.000000","31.445604","Default Known Flow Node","Known Flow","552889.787869","153002.061016","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506127","Nodes","6506127","21.000000","31.907286","DDS demands","Known Flow","552905.916607","153042.193854","","0.000000","","","","","-14.460000","","","","","","","-12.930391","-14.460000","","","","","","","D1 PROFILE","","","","","",""
"96113316508334","Nodes","-1340","21.000000","31.907286","Default Known Flow Node","Known Flow","552898.291605","153025.318850","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506171","Nodes","6506171","21.000000","33.081872","Default Known Flow Node","Known Flow","552910.916608","153052.818857","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508341","Nodes","-1350","21.000000","39.214870","Default Known Flow Node","Known Flow","552942.541617","153216.818902","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508336","Nodes","-1344","21.000000","33.265119","Default Known Flow Node","Known Flow","552919.666610","153059.693859","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506128","Nodes","6506128","21.000000","39.314298","DDS demands","Known Flow","552940.416616","153217.818902","","0.000000","","","","","-52.330002","","","","","","","-46.794424","-52.330002","","","","","","","D1 PROFILE","","","","","",""
"96113316508342","Nodes","-1352","21.000000","39.184200","Default Known Flow Node","Known Flow","552942.666617","153218.568902","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508344","Nodes","-1355","21.000000","37.791569","Default Known Flow Node","Known Flow","552953.291620","153250.193911","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508343","Nodes","-1353","21.000000","38.098844","Default Known Flow Node","Known Flow","552953.541620","153230.068905","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506182","Nodes","6506182","21.000000","36.571229","Default Known Flow Node","Known Flow","553025.071092","153267.929223","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508360","Nodes","-1372","21.000000","31.338315","Default Known Flow Node","Known Flow","553107.041661","153387.693948","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506178","Nodes","6506178","21.000000","31.224929","Default Known Flow Node","Known Flow","553116.416664","153394.943950","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508356","Nodes","-1369","21.000000","26.637360","Default Known Flow Node","Known Flow","553403.666742","153358.318940","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508358","Nodes","-1370","21.000000","26.637360","Default Known Flow Node","Known Flow","553401.666742","153360.693941","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506176","Nodes","6506176","21.000000","34.188442","Default Known Flow Node","Known Flow","553002.588057","153481.308572","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508380","Nodes","-1393","21.000000","34.167738","Default Known Flow Node","Known Flow","553003.916633","153476.818972","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508787","Nodes","-1463197","21.000000","34.150394","Default Known Flow Node","Known Flow","553007.666634","153475.693972","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506177","Nodes","6506177","21.000000","32.261363","Default Known Flow Node","Known Flow","553054.541647","153466.318970","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506143","Nodes","6506143","21.000000","32.547688","DDS demands","Known Flow","553044.754645","153306.896933","","0.000000","","","","","-41.729999","","","","","","","-37.315711","-41.729999","","","","","","","D1 PROFILE","","","","","",""
"96113316508349","Nodes","-1361","21.000000","33.251192","Default Known Flow Node","Known Flow","553041.041644","153299.943924","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508379","Nodes","-1392","21.000000","31.902024","Default Known Flow Node","Known Flow","553086.166656","153476.193972","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508377","Nodes","-1390","21.000000","31.775306","Default Known Flow Node","Known Flow","553094.916658","153465.443969","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508381","Nodes","-1395","21.000000","31.902024","Default Known Flow Node","Known Flow","553090.166657","153483.193974","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508368","Nodes","-1381","21.000000","31.537065","Default Known Flow Node","Known Flow","553111.291663","153433.943961","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508545","Nodes","-1462691","21.000000","31.775306","Default Known Flow Node","Known Flow","553102.416660","153470.818971","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508753","Nodes","-1463128","21.000000","31.775306","Default Known Flow Node","Known Flow","553122.166666","153455.693967","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508362","Nodes","-1375","21.000000","31.159325","Default Known Flow Node","Known Flow","553118.666665","153396.693951","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506145","Nodes","6506145","21.000000","26.816927","DDS demands","Known Flow","553124.629240","153076.950526","","0.000000","","","","","-21.909999","","","","","","","-19.592315","-21.909999","","","","","","","D1 PROFILE","","","","","",""
"96113316510127","Nodes","-4904560","21.000000","26.740577","Default Known Flow Node","Known Flow","553125.417899","153003.685424","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508337","Nodes","-1345","21.000000","26.951449","Default Known Flow Node","Known Flow","553039.416643","153064.068860","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506111","Nodes","6506111","21.000000","26.593285","DDS demands","Known Flow","553054.416647","152950.318829","","0.000000","","","","","-25.360001","","","","","","","-22.677367","-25.360001","","","","","","","D1 PROFILE","","","","","",""
"96113316508382","Nodes","-1397","21.000000","27.472149","Default Known Flow Node","Known Flow","553162.588816","153499.106448","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508543","Nodes","-1462688","21.000000","27.472149","Default Known Flow Node","Known Flow","553170.666679","153488.943976","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508354","Nodes","-1367","21.000000","27.003760","Default Known Flow Node","Known Flow","553194.041685","153325.568931","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508353","Nodes","-1366","21.000000","27.048501","Default Known Flow Node","Known Flow","553181.416682","153319.318930","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508352","Nodes","-1365","21.000000","27.048501","Default Known Flow Node","Known Flow","553200.041687","153310.693927","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508359","Nodes","-1371","21.000000","27.003760","Default Known Flow Node","Known Flow","553203.541688","153362.943941","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508484","Nodes","-1462550","21.000000","26.959025","Default Known Flow Node","Known Flow","553269.416706","153422.068958","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508375","Nodes","-1388","21.000000","26.959025","Default Known Flow Node","Known Flow","553294.166712","153449.318965","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508372","Nodes","-1385","21.000000","26.959025","Default Known Flow Node","Known Flow","553298.666714","153443.568963","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508363","Nodes","-1376","21.000000","26.045614","Default Known Flow Node","Known Flow","553322.666720","153398.818951","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508361","Nodes","-1374","21.000000","26.101009","Default Known Flow Node","Known Flow","553330.291722","153395.568950","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506148","Nodes","6506148","21.000000","26.323708","DDS demands","Known Flow","553351.791728","153457.193967","","0.000000","","","","","-40.720001","","","","","","","-36.412556","-40.720001","","","","","","","D1 PROFILE","","","","","",""
"96113316508378","Nodes","-1391","21.000000","26.347761","Default Known Flow Node","Known Flow","553348.541727","153472.193971","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508371","Nodes","-1384","21.000000","26.323708","Default Known Flow Node","Known Flow","553358.041730","153442.568963","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510170","Nodes","-4904640","21.000000","25.824918","Default Known Flow Node","Known Flow","553431.543728","153004.060932","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508330","Nodes","-1337","21.000000","25.899801","Default Known Flow Node","Known Flow","553490.291766","153009.193845","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508348","Nodes","-1360","21.000000","33.675045","Default Known Flow Node","Known Flow","553038.920555","153295.691972","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508351","Nodes","-1363","21.000000","33.807997","Default Known Flow Node","Known Flow","553022.666639","153306.818926","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508350","Nodes","-1362","21.000000","33.251192","Default Known Flow Node","Known Flow","553035.666642","153304.318925","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506142","Nodes","6506142","21.000000","27.382718","DDS demands","Known Flow","553248.666700","153489.818976","","0.000000","","","","","-74.640000","","","","","","","-66.744426","-74.640000","","","","","","","D1 PROFILE","","","","","",""
"96113316508364","Nodes","-1377","21.000000","31.159325","Default Known Flow Node","Known Flow","553110.416662","153406.943953","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508370","Nodes","-1383","21.000000","31.537065","Default Known Flow Node","Known Flow","553116.166664","153440.193962","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508335","Nodes","-1343","21.000000","27.445147","Default Known Flow Node","Known Flow","553550.416782","153053.568857","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506022","Nodes","6506022","21.000000","33.691033","DDS demands","Known Flow","551979.791355","153959.319104","","0.000000","","","-1.749999","","-23.289999","","","","","","","-22.391215","-25.040000","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"96113316510165","Nodes","-4904628","21.000000","33.596077","Default Known Flow Node","Known Flow","551957.794899","153998.937720","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510298","Nodes","-627","21.000000","33.691033","Default Known Flow Node","Known Flow","551993.926312","153965.045530","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506135","Nodes","6506135","21.000000","26.901203","DDS demands","Known Flow","552440.166480","153534.318988","","0.000000","","","-1.999999","","-32.790000","","","","","","","-31.109840","-34.789999","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"96113306506120","Nodes","6506120","21.000000","33.812398","DDS demands","Known Flow","552057.291376","153815.194065","","0.000000","","-1.090000","","","-6.449999","","","","","","","-6.742402","-7.539999","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"96113306506121","Nodes","6506121","21.000000","33.812770","DDS demands","Known Flow","552087.416384","153829.319068","","0.000000","","","","","-12.099999","","","","","","","-10.820037","-12.099999","","","","","","","D1 PROFILE","","","","","",""
"96113316510279","Nodes","-596","21.000000","33.731739","Default Known Flow Node","Known Flow","552099.916387","153731.319042","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510273","Nodes","-589","21.000000","33.731739","Default Known Flow Node","Known Flow","552005.666362","153688.444030","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508814","Nodes","-1463259","21.000000","34.277208","Default Known Flow Node","Known Flow","552129.416395","153688.069030","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510272","Nodes","-588","21.000000","34.277208","Default Known Flow Node","Known Flow","552145.916400","153686.944030","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508588","Nodes","-1462793","21.000000","34.277208","Default Known Flow Node","Known Flow","552160.916404","153692.069031","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508624","Nodes","-1462870","21.000000","34.277208","Default Known Flow Node","Known Flow","552187.041411","153695.319032","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508856","Nodes","-1463357","21.000000","34.321439","Default Known Flow Node","Known Flow","552163.791405","153664.569024","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510269","Nodes","-585","21.000000","34.321439","Default Known Flow Node","Known Flow","552143.542746","153656.065348","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316508662","Nodes","-1462958","21.000000","34.992084","Default Known Flow Node","Known Flow","552376.666463","153871.944080","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506125","Nodes","6506125","21.000000","34.992084","DDS demands","Known Flow","552375.166462","153870.194079","","0.000000","","-59.159998","0.000000","","-39.560000","","","","","","","-88.277193","-98.719994","","","","C2 PROFILE","C3 PROFILE","","D1 PROFILE","","","","","",""
"96113316510193","Nodes","-4904694","21.000000","33.650829","Default Known Flow Node","Known Flow","552011.169805","153901.687517","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510289","Nodes","-610","21.000000","33.803412","Default Known Flow Node","Known Flow","552141.791399","153854.819075","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506123","Nodes","6506123","21.000000","33.983858","DDS demands","Known Flow","552129.541395","153755.194048","","0.000000","","","-0.560000","","-23.970000","","","","","","","-21.935164","-24.529999","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"96113316510281","Nodes","-598","21.000000","34.027917","Default Known Flow Node","Known Flow","552127.916395","153748.194046","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113316510280","Nodes","-597","21.000000","34.232982","Default Known Flow Node","Known Flow","552159.548398","153739.275525","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113306506122","Nodes","6506122","21.000000","33.740657","DDS demands","Known Flow","552250.291428","153836.319070","","0.000000","","","","","-25.229998","","","","","","","-22.561117","-25.229998","","","","","","","D1 PROFILE","","","","","",""
"96113316510136","Nodes","-4904576","21.000000","33.800745","Default Known Flow Node","Known Flow","552157.663901","153861.188706","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
