"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"D1","Flow Categories","-11214.201015","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-278.680000","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-197.750002","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-566.429999","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-222.770000","0.000000","1.000000","Volumetric","-1.000000"
"IH","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"I2","Flow Categories","-208.309996","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-433.000005","0.000000","1.000000","Volumetric","-1.000000"
"CH","Flow Categories","-46.560002","0.000000","1.000000","Volumetric","0"
"DH","Flow Categories","-9.720000","0.000000","1.000000","Volumetric","0"
"CT","Flow Categories","","","1.000000","Volumetric","-1.000000"
"DM","Flow Categories","","","1.000000","Volumetric","0"
"PL-BC","Flow Categories","-806.230002","0.000000","1.000000","Volumetric","0"
"PL-DC","Flow Categories","-104.839997","0.000000","1.000000","Volumetric","0"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"PL-AF","Flow Categories","-72.779999","0.000000","1.000000","Volumetric","-1.000000"
"TT","Flow Categories","","","1.000000","Volumetric","0.000000"
"PL-PL","Flow Categories","","","1.000000","Volumetric","0"
