"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"96110000117581","Nodes","117581","21.000000","23.967451","Default Known Flow Node","Known Flow","563791.019600","161652.361200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802064","Nodes","5802064","21.000000","23.970543","DDS demands","Known Flow","563811.589799","161656.491640","","0.000000","","","","-13.090000","-11.705312","-13.090000","","","","","","D1 PROFILE"
"96110000117583","Nodes","117583","21.000000","24.080619","Default Known Flow Node","Known Flow","563842.144600","161619.611200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802063","Nodes","5802063","21.000000","24.080619","DDS demands","Known Flow","563849.364500","161620.371600","","0.000000","","","","-11.669999","-10.435522","-11.669999","","","","","","D1 PROFILE"
"96110000117587","Nodes","117587","21.000000","24.136409","Default Known Flow Node","Known Flow","563953.652036","161569.219894","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117593","Nodes","117593","21.000000","24.136409","Default Known Flow Node","Known Flow","563966.049390","161557.961757","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802058","Nodes","5802058","21.000000","24.122228","DDS demands","Known Flow","563959.476253","161527.240874","","0.000000","","","","-6.800000","-6.080681","-6.800000","","","","","","D1 PROFILE"
"96110000117596","Nodes","117596","21.000000","24.102665","Default Known Flow Node","Known Flow","563975.019600","161588.986200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802059","Nodes","5802059","21.000000","24.188173","DDS demands","Known Flow","563979.250896","161563.724851","","0.000000","","","","-1.120000","-1.001524","-1.120000","","","","","","D1 PROFILE"
"96110000117576","Nodes","117576","21.000000","24.186831","Default Known Flow Node","Known Flow","563711.643700","161509.358700","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117580","Nodes","117580","21.000000","23.957867","Default Known Flow Node","Known Flow","563789.019600","161644.361200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000320395","Nodes","320395","21.000000","23.970110","Default Known Flow Node","Known Flow","563813.211708","161649.517431","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117584","Nodes","117584","21.000000","24.080619","Default Known Flow Node","Known Flow","563849.144600","161617.361200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802062","Nodes","5802062","21.000000","24.046004","DDS demands","Known Flow","563870.140716","161672.061967","","0.000000","","","","-9.720000","-8.691797","-9.720000","","","","","","D1 PROFILE"
"96110005802061","Nodes","5802061","21.000000","23.946985","DDS demands","Known Flow","563969.279606","161679.414937","","0.000000","","","","-6.269999","-5.606746","-6.269999","","","","","","D1 PROFILE"
"96110000117588","Nodes","117588","21.000000","24.024745","Default Known Flow Node","Known Flow","563953.961175","161650.186018","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117589","Nodes","117589","21.000000","24.069987","Default Known Flow Node","Known Flow","563957.452876","161591.277639","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802060","Nodes","5802060","21.000000","24.024745","DDS demands","Known Flow","563963.084652","161652.044504","","0.000000","","","","-19.200001","-17.168985","-19.200001","","","","","","D1 PROFILE"
"96110000117592","Nodes","117592","21.000000","24.024412","Default Known Flow Node","Known Flow","563963.394600","161650.361200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117582","Nodes","117582","21.000000","24.015365","Default Known Flow Node","Known Flow","563825.700407","161652.436867","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117624","Nodes","117624","21.000000","24.050298","Default Known Flow Node","Known Flow","564295.769700","161544.611200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802020","Nodes","5802020","21.000000","24.177270","DDS demands","Known Flow","564012.154142","161570.560149","","0.000000","","","","-6.959999","-6.223756","-6.959999","","","","","","D1 PROFILE"
"96110005802021","Nodes","5802021","21.000000","24.155350","DDS demands","Known Flow","564012.928816","161535.129460","","0.000000","","","","-7.369999","-6.590385","-7.369999","","","","","","D1 PROFILE"
"96110000117603","Nodes","117603","21.000000","24.218177","Default Known Flow Node","Known Flow","564020.644700","161504.860100","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117622","Nodes","117622","21.000000","24.093264","Default Known Flow Node","Known Flow","564278.767900","161507.608200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802018","Nodes","5802018","21.000000","24.030687","DDS demands","Known Flow","564352.343458","161647.944111","","0.000000","-8.130000","-30.709997","","-10.949999","-44.523106","-49.789998","","","C1 PROFILE","C2 PROFILE","","D1 PROFILE"
"96110000133834","Nodes","133834","21.000000","24.023411","Default Known Flow Node","Known Flow","564351.510005","161643.544069","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000133835","Nodes","133835","21.000000","23.978181","Default Known Flow Node","Known Flow","564430.255331","161667.246172","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000352756","Nodes","352756","21.000000","23.978181","Default Known Flow Node","Known Flow","564429.648539","161688.830601","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000304549","Nodes","304549","21.000000","24.212021","Default Known Flow Node","Known Flow","564068.370708","161487.071007","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117645","Nodes","117645","21.000000","23.998041","Default Known Flow Node","Known Flow","564527.644800","161623.611200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117642","Nodes","117642","21.000000","23.908273","Default Known Flow Node","Known Flow","564520.844349","161642.536091","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117693","Nodes","117693","21.000000","24.497287","Default Known Flow Node","Known Flow","564781.269800","161607.236200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802044","Nodes","5802044","21.000000","24.406832","DDS demands","Known Flow","564752.894800","161699.986200","","0.000000","","","","-50.330000","-45.005988","-50.330000","","","","","","D1 PROFILE"
"96110000117717","Nodes","117717","21.000000","24.497287","Default Known Flow Node","Known Flow","564907.644900","161655.236200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117718","Nodes","117718","21.000000","24.497287","Default Known Flow Node","Known Flow","564909.394900","161748.611200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000133847","Nodes","133847","21.000000","24.589787","Default Known Flow Node","Known Flow","564884.519900","161944.486300","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000133848","Nodes","133848","21.000000","24.589787","Default Known Flow Node","Known Flow","564897.585010","161944.402851","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000133850","Nodes","133850","21.000000","24.416860","Default Known Flow Node","Known Flow","564909.605125","161917.205822","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000133855","Nodes","133855","21.000000","24.326430","Default Known Flow Node","Known Flow","564955.985773","161921.819604","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000133853","Nodes","133853","21.000000","24.333020","Default Known Flow Node","Known Flow","564912.769900","161945.611300","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802048","Nodes","5802048","21.000000","24.330476","DDS demands","Known Flow","564913.854661","161947.195403","","0.000000","","","","-32.220000","-28.811701","-32.220000","","","","","","D1 PROFILE"
"96110000304561","Nodes","304561","21.000000","24.497287","Default Known Flow Node","Known Flow","564796.394800","161614.486200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000133845","Nodes","133845","21.000000","24.406832","Default Known Flow Node","Known Flow","564760.269800","161704.736200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802050","Nodes","5802050","21.000000","24.728944","DDS demands","Known Flow","564863.082826","161804.046754","","0.000000","","","","-24.160000","-21.604304","-24.160000","","","","","","D1 PROFILE"
"96110000304567","Nodes","304567","21.000000","24.726251","Default Known Flow Node","Known Flow","564863.204242","161814.124225","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000352758","Nodes","352758","21.000000","23.460672","Default Known Flow Node","Known Flow","564715.124045","161931.003533","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117690","Nodes","117690","21.000000","23.505931","Default Known Flow Node","Known Flow","564773.465997","161935.152522","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117640","Nodes","117640","21.000000","23.909333","Default Known Flow Node","Known Flow","564494.443595","161629.335714","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117667","Nodes","117667","21.000000","23.523538","Default Known Flow Node","Known Flow","564579.483156","161912.459500","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000133838","Nodes","133838","21.000000","23.515740","Default Known Flow Node","Known Flow","564578.701943","161920.532039","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802041","Nodes","5802041","21.000000","23.911698","DDS demands","Known Flow","564714.236062","161807.982496","","0.000000","","","","-3.270000","-2.924092","-3.270000","","","","","","D1 PROFILE"
"96110005802045","Nodes","5802045","21.000000","23.954329","DDS demands","Known Flow","564733.576400","161815.588975","","0.000000","","","","-13.000000","-11.624833","-13.000000","","","","","","D1 PROFILE"
"96110000117686","Nodes","117686","21.000000","24.662840","Default Known Flow Node","Known Flow","564731.210179","161715.723987","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802042","Nodes","5802042","21.000000","24.755519","DDS demands","Known Flow","564781.204513","161744.494377","","0.000000","","","","-10.600000","-9.478710","-10.600000","","","","","","D1 PROFILE"
"96110005802074","Nodes","5802074","21.000000","23.953538","DDS demands","Known Flow","564816.185215","161893.713857","","0.000000","","","","-20.709999","-18.519252","-20.709999","","","","","","D1 PROFILE"
"96110000117691","Nodes","117691","21.000000","24.044814","Default Known Flow Node","Known Flow","564778.519800","161805.486200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000352759","Nodes","352759","21.000000","23.551196","Default Known Flow Node","Known Flow","564805.479799","161929.518093","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117698","Nodes","117698","21.000000","24.044814","Default Known Flow Node","Known Flow","564799.269800","161818.861200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117695","Nodes","117695","21.000000","24.770573","Default Known Flow Node","Known Flow","564789.609816","161746.934626","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117694","Nodes","117694","21.000000","24.725373","Default Known Flow Node","Known Flow","564786.220581","161791.062464","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117701","Nodes","117701","21.000000","23.672345","Default Known Flow Node","Known Flow","564832.019900","161939.986300","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117700","Nodes","117700","21.000000","24.670635","Default Known Flow Node","Known Flow","564820.487870","161876.861791","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802073","Nodes","5802073","21.000000","23.553748","DDS demands","Known Flow","564853.394900","161943.111300","","0.000000","","","","-13.850000","-12.384918","-13.850000","","","","","","D1 PROFILE"
"96110000117703","Nodes","117703","21.000000","23.672345","Default Known Flow Node","Known Flow","564839.750851","161965.002982","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117702","Nodes","117702","21.000000","24.796629","Default Known Flow Node","Known Flow","564840.499579","161844.478052","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117707","Nodes","117707","21.000000","24.795275","Default Known Flow Node","Known Flow","564847.663082","161844.356637","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117709","Nodes","117709","21.000000","24.742368","Default Known Flow Node","Known Flow","564855.676492","161877.138770","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000117710","Nodes","117710","21.000000","23.553748","Default Known Flow Node","Known Flow","564862.519900","161943.236300","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802078","Nodes","5802078","21.000000","23.389163","DDS demands","Known Flow","564655.000448","161947.093293","","0.000000","","","","-20.969999","-18.751748","-20.969999","","","","","","D1 PROFILE"
"96110000133842","Nodes","133842","21.000000","23.384069","Default Known Flow Node","Known Flow","564665.519800","161941.736300","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000133840","Nodes","133840","21.000000","48.334552","DDS demands","Known Flow","564533.734780","162284.156650","","0.000000","","","","-35.669997","-31.896749","-35.669997","","","","","","D1 PROFILE"
"96110000133841","Nodes","133841","21.000000","23.328758","Default Known Flow Node","Known Flow","564662.291773","162000.085600","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000133843","Nodes","133843","21.000000","23.519799","Default Known Flow Node","Known Flow","564679.144800","161930.736300","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802043","Nodes","5802043","21.000000","24.572059","Default Known Flow Node","Known Flow","564728.114709","161711.373611","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000304572","Nodes","304572","21.000000","24.430656","Default Known Flow Node","Known Flow","564906.691158","161949.138048","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000133849","Nodes","133849","21.000000","24.497287","Default Known Flow Node","Known Flow","564901.509700","161747.011300","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000133852","Nodes","133852","21.000000","24.385448","Default Known Flow Node","Known Flow","564913.369000","161984.227072","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000133854","Nodes","133854","21.000000","24.248214","Default Known Flow Node","Known Flow","564921.503826","161993.576051","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000304552","Nodes","304552","21.000000","23.392646","Default Known Flow Node","Known Flow","564710.075990","162030.683123","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802075","Nodes","5802075","21.000000","23.505960","DDS demands","Known Flow","564744.268500","162023.725800","","0.000000","","","","-39.189999","-35.044401","-39.189999","","","","","","D1 PROFILE"
"96110000304574","Nodes","304574","21.000000","24.385448","Default Known Flow Node","Known Flow","564914.218907","162005.474751","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802068","Nodes","5802068","21.000000","24.215005","DDS demands","Known Flow","564912.397677","162033.157441","","0.000000","","","","-10.979999","-9.818512","-10.979999","","","","","","D1 PROFILE"
"96110000304554","Nodes","304554","21.000000","23.462573","Default Known Flow Node","Known Flow","564734.519800","162051.986300","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000304553","Nodes","304553","21.000000","23.462573","Default Known Flow Node","Known Flow","564732.519800","162072.986300","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000304557","Nodes","304557","21.000000","23.505931","Default Known Flow Node","Known Flow","564763.542509","162007.053150","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802072","Nodes","5802072","21.000000","23.548469","DDS demands","Known Flow","564846.833411","162014.702315","","0.000000","","","","-11.890000","-10.632251","-11.890000","","","","","","D1 PROFILE"
"96110000304571","Nodes","304571","21.000000","23.615291","Default Known Flow Node","Known Flow","564906.326912","162028.422244","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000003653","Nodes","Logger 3653, 123 High View","21.000000","23.578601","Val Log Post","Known Flow","564845.266400","162024.858400","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000304564","Nodes","304564","21.000000","23.598964","Default Known Flow Node","Known Flow","564849.394900","162030.486300","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000304556","Nodes","304556","21.000000","23.461132","Default Known Flow Node","Known Flow","564744.394800","162031.486300","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802071","Nodes","5802071","21.000000","23.331698","DDS demands","Known Flow","564802.269800","162044.611300","","0.000000","","","","-14.930000","-13.350673","-14.930000","","","","","","D1 PROFILE"
"96110000304558","Nodes","304558","21.000000","23.376976","Default Known Flow Node","Known Flow","564786.769800","162024.111300","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000304566","Nodes","304566","21.000000","23.572893","Default Known Flow Node","Known Flow","564860.189095","162041.656513","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802070","Nodes","5802070","21.000000","23.600747","DDS demands","Known Flow","564866.502691","162031.943288","","0.000000","","","","-1.919999","-1.716898","-1.919999","","","","","","D1 PROFILE"
"96110005802067","Nodes","5802067","21.000000","23.608732","DDS demands","Known Flow","564890.178676","162032.671780","","0.000000","","","","-10.379999","-9.281981","-10.379999","","","","","","D1 PROFILE"
"96110000324810","Nodes","324810","21.000000","24.034599","Default Known Flow Node","Known Flow","563968.829064","161672.262581","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802028","Nodes","5802028","21.000000","24.000847","DDS demands","Known Flow","564480.803206","161613.641933","","0.000000","-1.120000","","-5.330000","-1.120000","-6.769229","-7.570000","","","C1 PROFILE","","C4 PROFILE","D1 PROFILE"
"96110000133836","Nodes","133836","21.000000","23.910356","Default Known Flow Node","Known Flow","564479.644800","161668.986200","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000133808","Nodes","133808","21.000000","24.315318","Default Known Flow Node","Known Flow","563533.210133","161260.750549","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000497034","Nodes","497034","21.000000","24.315318","Default Known Flow Node","Known Flow","563525.853132","161271.904710","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000497035","Nodes","497035","21.000000","24.315318","Default Known Flow Node","Known Flow","563537.244616","161246.036548","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000496766","Nodes","496766","21.000000","24.344366","Default Known Flow Node","Known Flow","563644.394500","161259.111100","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110003361719","Nodes","3361719","21.000000","24.275352","Default Known Flow Node","Known Flow","563605.593521","161340.728260","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802023","Nodes","5802023","21.000000","24.221475","DDS demands","Known Flow","564197.025507","161473.855106","","0.000000","","","","-6.390000","-5.714052","-6.390000","","","","","","D1 PROFILE"
"96110002794214","Nodes","2794214","21.000000","24.221309","Default Known Flow Node","Known Flow","564196.269700","161475.361100","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110002794213","Nodes","2794213","21.000000","24.060081","Default Known Flow Node","Known Flow","564177.854171","161563.560356","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110000496768","Nodes","496768","21.000000","24.220415","Default Known Flow Node","Known Flow","564072.197541","161620.350601","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96110005802047","Nodes","5802047","21.000000","24.175172","DDS demands","Known Flow","564071.594426","161624.170326","","0.000000","","","","-16.940001","-15.148052","-16.940001","","","","","","D1 PROFILE"
"96110000117666","Nodes","117666","21.000000","23.551332","Default Known Flow Node","Known Flow","564578.289457","161886.324014","","0.000000","","","","","0.000000","0.000000","","","","","",""
