"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"96113100000115","Nodes","115","21.000000","33.190481","Default Known Flow Node","Known Flow","544429.414300","154105.569144","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000209","Nodes","209","21.000000","27.232631","Default Known Flow Node","Known Flow","544485.539316","154327.444204","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000211","Nodes","211","21.000000","27.232631","Default Known Flow Node","Known Flow","544484.289315","154329.194204","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000201","Nodes","201","21.000000","27.190514","DDS demands","Known Flow","544499.494785","154307.537930","","0.000000","","","","","","","-7.730000","","","","","-6.912304","-7.730000","","","","","","","","","D1 PROFILE","","","",""
"96113100000200","Nodes","200","21.000000","27.254685","Default Known Flow Node","Known Flow","544477.232241","154249.199795","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000176","Nodes","176","21.000000","31.471959","DDS demands","Known Flow","544030.999433","154241.328567","","0.000000","","","","","","","-1.510000","","","","","-1.350269","-1.510000","","","","","","","","","D1 PROFILE","","","",""
"96113100000102","Nodes","102","21.000000","32.069892","Default Known Flow Node","Known Flow","544012.789187","154060.944131","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505019","Nodes","6505019","21.000000","31.516235","DDS demands","Known Flow","544045.664196","154129.694150","","0.000000","","","","","","","-13.040000","","","","","-11.660601","-13.040000","","","","","","","","","D1 PROFILE","","","",""
"96113100000123","Nodes","123","21.000000","31.724865","Default Known Flow Node","Known Flow","544069.923345","154114.001117","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000120","Nodes","120","21.000000","31.719899","Default Known Flow Node","Known Flow","544064.850742","154112.666221","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000103","Nodes","103","21.000000","31.687143","Default Known Flow Node","Known Flow","544080.789205","154062.444132","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000093","Nodes","93","21.000000","33.966791","Default Known Flow Node","Known Flow","544499.539319","154044.319127","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000077","Nodes","77","21.000000","33.837084","Default Known Flow Node","Known Flow","544526.895291","154017.302622","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462513","Nodes","1462513","21.000000","27.342725","DDS demands","Known Flow","544726.539381","154355.569212","","0.000000","","","","","","","-9.620000","","","","","-8.602376","-9.620000","","","","","","","","","D1 PROFILE","","","",""
"96113106505037","Nodes","6505037","21.000000","27.399082","DDS demands","Known Flow","544724.666449","154345.694214","","0.000000","","","","","","","-13.539999","","","","","-12.107709","-13.539999","","","","","","","","","D1 PROFILE","","","",""
"96113100000225","Nodes","225","21.000000","27.338264","Default Known Flow Node","Known Flow","544727.039381","154356.819212","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462479","Nodes","1462479","21.000000","27.374441","DDS demands","Known Flow","544721.789380","154360.694213","","0.000000","-10.710000","","","","","","","","","","","-9.577073","-10.710000","","","C1 PROFILE","","","","","","","","","",""
"96113100000183","Nodes","183","21.000000","26.933837","DDS demands","Known Flow","544770.414393","154253.694184","","0.000000","","","","","","","-10.150000","","","","","-9.076311","-10.150000","","","","","","","","","D1 PROFILE","","","",""
"96113100000187","Nodes","187","21.000000","26.946367","Default Known Flow Node","Known Flow","544747.034585","154264.054217","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462584","Nodes","2584","21.000000","26.962766","Default Known Flow Node","Known Flow","544771.289393","154276.444190","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505032","Nodes","6505032","21.000000","26.874231","DDS demands","Known Flow","544775.289394","154261.944186","","0.000000","","","","","","","-14.510000","","","","","-12.975102","-14.510000","","","","","","","","","D1 PROFILE","","","",""
"96113100000234","Nodes","234","21.000000","26.766414","Default Known Flow Node","Known Flow","544805.943148","154488.552757","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505082","Nodes","6505082","21.000000","26.808909","DDS demands","Known Flow","544803.880038","154483.083063","","0.000000","","","","","","","-6.989999","","","","","-6.250582","-6.989999","","","","","","","","","D1 PROFILE","","","",""
"96113106505029","Nodes","6505029","21.000000","30.349172","DDS demands","Known Flow","544732.789383","154003.569116","","0.000000","","","","","","","-18.209999","","","","","-16.283707","-18.209999","","","","","","","","","D1 PROFILE","","","",""
"96113100000098","Nodes","98","21.000000","29.142494","Default Known Flow Node","Known Flow","544735.289383","154050.819129","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462577","Nodes","2577","21.000000","29.037375","Default Known Flow Node","Known Flow","544735.664384","154056.194130","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505030","Nodes","6505030","21.000000","29.028479","DDS demands","Known Flow","544732.664383","154055.194130","","0.000000","-10.050000","","","-14.040000","","","-15.279999","","","","","-35.205358","-39.369997","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","","",""
"96113100000312","Nodes","312","21.000000","27.844671","Default Known Flow Node","Known Flow","544880.789423","154360.694213","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000229","Nodes","229","21.000000","27.888872","Default Known Flow Node","Known Flow","544847.296377","154396.680052","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505002","Nodes","5002,GRANGE CLOSE DG, Site ID 7152","21.000000","33.999999","Default Known Pressure Node","Known Pressure","544503.039320","154052.319129","","2250.000066","","","","","","","","","","","","685.372916","766.449569","","","","","","","","","","","","",""
"96113100000096","Nodes","96","21.000000","33.051321","DDS demands","Known Flow","544615.789351","154044.819127","","0.000000","","","","-13.300000","","","","","","","","-11.893098","-13.300000","","","","","","C4 PROFILE","","","","","","",""
"96113101462544","Nodes","1462544","21.000000","32.958315","DDS demands","Known Flow","544628.039354","154041.444126","","0.000000","","","","","","","-1.640000","","","","","-1.466517","-1.640000","","","","","","","","","D1 PROFILE","","","",""
"96113101462565","Nodes","2565","21.000000","26.826998","Default Known Flow Node","Known Flow","544771.914393","154479.444245","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000235","Nodes","235","21.000000","26.826998","Default Known Flow Node","Known Flow","544771.039393","154496.569250","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000210","Nodes","210","21.000000","26.962766","Default Known Flow Node","Known Flow","544791.164399","154328.319204","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000206","Nodes","206","21.000000","26.918496","Default Known Flow Node","Known Flow","544793.539399","154321.319202","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462601","Nodes","1462601","21.000000","30.572422","DDS demands","Known Flow","544538.414330","154094.819141","","0.000000","","","","","","","-3.849999","","","","","-3.442738","-3.849999","","","","","","","","","D1 PROFILE","","","",""
"96113100000110","Nodes","110","21.000000","30.605097","DDS demands","Known Flow","544565.289337","154080.694137","","0.000000","","","","","","","-3.130000","","","","","-2.798902","-3.130000","","","","","","","","","D1 PROFILE","","","",""
"96113100000132","Nodes","132","21.000000","28.102935","Default Known Flow Node","Known Flow","544600.414347","154124.194149","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000059","Nodes","59","21.000000","36.052919","Default Known Flow Node","Known Flow","544818.539406","154004.194116","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000287","Nodes","287","21.000000","36.265964","Default Known Flow Node","Known Flow","544891.539426","154027.319122","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000286","Nodes","286","21.000000","36.265964","Default Known Flow Node","Known Flow","544891.661087","154026.193761","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505038","Nodes","6505038","21.000000","27.203552","DDS demands","Known Flow","544517.289324","154282.194192","","0.000000","","-8.290000","","","","","-9.840000","","","","","-16.212170","-18.130000","","","","C2 PROFILE","","","","","D1 PROFILE","","","",""
"96113100000197","Nodes","197","21.000000","27.209967","Default Known Flow Node","Known Flow","544543.664331","154290.069194","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000232","Nodes","232","21.000000","27.564321","Default Known Flow Node","Known Flow","544446.789305","154476.319244","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462470","Nodes","1462470","21.000000","27.217436","DDS demands","Known Flow","544574.414340","154299.069196","","0.000000","","","","","","","-11.069999","","","","","-9.898992","-11.069999","","","","","","","","","D1 PROFILE","","","",""
"96113104904551","Nodes","4904551","21.000000","27.881641","DDS demands","Known Flow","544602.161194","154136.561585","","0.000000","-3.739999","","","","","","-8.909999","","","","","-11.311855","-12.650000","","","C1 PROFILE","","","","","","D1 PROFILE","","","",""
"96113100000140","Nodes","140","21.000000","27.914333","Default Known Flow Node","Known Flow","544599.557098","154130.311754","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000188","Nodes","188","21.000000","27.103245","Default Known Flow Node","Known Flow","544720.039379","154266.444187","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505048","Nodes","6505048","21.000000","27.114197","DDS demands","Known Flow","544717.539379","154261.944186","","0.000000","-8.260000","","","","","","-4.030000","","","","","-10.989938","-12.290000","","","C1 PROFILE","","","","","","D1 PROFILE","","","",""
"96113100000191","Nodes","191","21.000000","27.001849","Default Known Flow Node","Known Flow","544724.795942","154270.220162","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505036","Nodes","6505036","21.000000","27.449322","DDS demands","Known Flow","544724.664381","154332.694205","","0.000000","","","","-5.010000","","","-5.070000","","","","","-9.013716","-10.080000","","","","","","C4 PROFILE","","","D1 PROFILE","","","",""
"96113100000228","Nodes","228","21.000000","27.797688","Default Known Flow Node","Known Flow","544844.035260","154395.077675","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462594","Nodes","2594","21.000000","27.001849","Default Known Flow Node","Known Flow","544723.414380","154270.569188","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000230","Nodes","230","21.000000","27.262218","Default Known Flow Node","Known Flow","544759.664390","154404.069225","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000175","Nodes","175","21.000000","26.824684","Default Known Flow Node","Known Flow","544807.289403","154237.069179","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000171","Nodes","171","21.000000","26.821945","Default Known Flow Node","Known Flow","544802.164402","154230.319177","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000154","Nodes","154","21.000000","26.973932","DDS demands","Known Flow","544856.414416","154174.694162","","0.000000","","","","","","","-8.939999","","","","","-7.994307","-8.939999","","","","","","","","","D1 PROFILE","","","",""
"96113106505083","Nodes","6505083","21.000000","26.812468","DDS demands","Known Flow","544818.789406","154233.819178","","0.000000","","","","","","","-18.669999","","","","","-16.695048","-18.669999","","","","","","","","","D1 PROFILE","","","",""
"96113106505085","Nodes","6505085","21.000000","26.753304","DDS demands","Known Flow","544861.435588","154180.463849","","0.000000","","","","","","","-11.490000","","","","","-10.274563","-11.490000","","","","","","","","","D1 PROFILE","","","",""
"96113100000181","Nodes","181","21.000000","26.763687","Default Known Flow Node","Known Flow","544850.289415","154252.319183","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000184","Nodes","184","21.000000","26.763272","Default Known Flow Node","Known Flow","544852.539415","154257.069185","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505084","Nodes","6505084","21.000000","26.788417","DDS demands","Known Flow","544831.164410","154279.944191","","0.000000","","","","","","","-17.329999","","","","","-15.496796","-17.329999","","","","","","","","","D1 PROFILE","","","",""
"96113100000300","Nodes","300","21.000000","26.920947","DDS demands","Known Flow","544885.914424","154123.319148","","0.000000","","","","","","","-3.720000","","","","","-3.326490","-3.720000","","","","","","","","","D1 PROFILE","","","",""
"96113100000303","Nodes","303","21.000000","26.974682","Default Known Flow Node","Known Flow","544871.164420","154174.444162","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462481","Nodes","1462481","21.000000","29.435233","DDS demands","Known Flow","544875.914422","154439.319234","","0.000000","","","","","","","","","","-20.129998","","-18.000605","-20.129998","","","","","","","","","","","","I2 PROFILE",""
"96113106505045","Nodes","6505045","21.000000","28.314141","DDS demands","Known Flow","544872.539421","154498.694250","","0.000000","-11.709999","","","","","","-10.369999","","","-79.989995","","-91.272816","-102.069996","","","C1 PROFILE","","","","","","D1 PROFILE","","","I2 PROFILE",""
"96113106505035","Nodes","6505035","21.000000","28.749101","DDS demands","Known Flow","544879.658437","154412.581409","","0.000000","-8.489999","","","","","","-0.479999","","","","","-8.021134","-8.969999","","","C1 PROFILE","","","","","","D1 PROFILE","","","",""
"96113100000318","Nodes","318","21.000000","28.748840","Default Known Flow Node","Known Flow","544881.414423","154413.444227","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113104904547","Nodes","4547","21.000000","29.360436","Default Known Flow Node","Known Flow","544884.786788","154430.311032","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000324","Nodes","324","21.000000","28.520176","Default Known Flow Node","Known Flow","544926.914436","154439.944235","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505086","Nodes","6505086","21.000000","26.919953","DDS demands","Known Flow","544885.039424","154113.444146","","0.000000","","","","","","","-20.120000","","","","","-17.991664","-20.120000","","","","","","","","","D1 PROFILE","","","",""
"96113101462583","Nodes","2583","21.000000","27.008533","Default Known Flow Node","Known Flow","544841.414412","154089.819139","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000301","Nodes","301","21.000000","26.919953","Default Known Flow Node","Known Flow","544897.789428","154145.194154","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000323","Nodes","323","21.000000","29.468714","Default Known Flow Node","Known Flow","544885.789424","154438.069234","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000302","Nodes","302","21.000000","26.787124","Default Known Flow Node","Known Flow","544925.414435","154146.194155","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462496","Nodes","2496","21.000000","26.787124","Default Known Flow Node","Known Flow","544955.414443","154141.444153","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505091","Nodes","6505091","21.000000","27.202524","DDS demands","Known Flow","544783.850069","154442.073203","","0.000000","-26.940000","","","","","","","","","","","-24.090230","-26.940000","","","C1 PROFILE","","","","","","","","","",""
"96113100000088","Nodes","88","21.000000","28.358776","DDS demands","Known Flow","544640.164358","154033.319124","","0.000000","","","-15.479999","","","","","","","","","-13.842492","-15.479999","","","","","C3 PROFILE","","","","","","","",""
"96113101462545","Nodes","2545","21.000000","29.131624","Default Known Flow Node","Known Flow","544735.117383","154053.394129","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000204","Nodes","204","21.000000","26.962766","Default Known Flow Node","Known Flow","544769.914393","154318.319201","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462469","Nodes","2469","21.000000","26.962766","Default Known Flow Node","Known Flow","544755.789389","154280.944191","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000208","Nodes","208","21.000000","26.918496","Default Known Flow Node","Known Flow","544795.789400","154322.319203","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462542","Nodes","2542","21.000000","26.918496","Default Known Flow Node","Known Flow","544829.664409","154330.319205","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000199","Nodes","199","21.000000","26.788417","Default Known Flow Node","Known Flow","544856.414416","154292.569194","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462497","Nodes","2497","21.000000","26.788417","Default Known Flow Node","Known Flow","544812.414404","154270.944189","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000178","Nodes","178","21.000000","26.763593","DDS demands","Known Flow","544853.664416","154244.819181","","0.000000","","","","","","","-6.370000","","","","","-5.696168","-6.370000","","","","","","","","","D1 PROFILE","","","",""
"96113100000307","Nodes","307","21.000000","26.763593","Default Known Flow Node","Known Flow","544888.664425","154261.944186","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462595","Nodes","2595","21.000000","26.788417","Default Known Flow Node","Known Flow","544858.789417","154311.569200","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000308","Nodes","308","21.000000","26.763593","Default Known Flow Node","Known Flow","544885.914424","154269.694188","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462520","Nodes","2520","21.000000","26.763593","Default Known Flow Node","Known Flow","544902.914429","154277.694190","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462573","Nodes","2573","21.000000","27.262218","Default Known Flow Node","Known Flow","544747.539387","154412.069227","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505033","Nodes","6505033","21.000000","33.834485","DDS demands","Known Flow","544528.289327","154015.694119","","0.000000","-28.409999","-6.000000","","-4.280000","","","-6.099999","","","","","-40.052017","-44.789998","","","C1 PROFILE","C2 PROFILE","","C4 PROFILE","","","D1 PROFILE","","","",""
"96113100000076","Nodes","76","21.000000","33.781095","Default Known Flow Node","Known Flow","544530.164328","154015.944119","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462569","Nodes","2569","21.000000","33.797607","Default Known Flow Node","Known Flow","544530.083939","154017.444232","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000068","Nodes","68","21.000000","33.757019","Default Known Flow Node","Known Flow","544532.789328","154010.694118","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462517","Nodes","1462517","21.000000","33.754290","DDS demands","Known Flow","544530.414328","154009.694117","","0.000000","-9.809999","","","","","","-5.980000","","","","","-14.119701","-15.789999","","","C1 PROFILE","","","","","","D1 PROFILE","","","",""
"96113101462475","Nodes","1462475","21.000000","33.303811","DDS demands","Known Flow","544548.314200","154040.474506","","0.000000","","","","","","","-1.640000","","","","","-1.466517","-1.640000","","","","","","","","","D1 PROFILE","","","",""
"96113100000109","Nodes","109","21.000000","30.607478","Default Known Flow Node","Known Flow","544568.321178","154079.176448","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462500","Nodes","2500","21.000000","33.292131","Default Known Flow Node","Known Flow","544550.539333","154041.944126","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462597","Nodes","2597","21.000000","30.605097","Default Known Flow Node","Known Flow","544566.164337","154079.694136","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000128","Nodes","128","21.000000","28.308634","DDS demands","Known Flow","544596.237018","154124.098177","","0.000000","","","","","","","-3.289999","","","","","-2.941976","-3.289999","","","","","","","","","D1 PROFILE","","","",""
"96113100000133","Nodes","133","21.000000","28.113846","Default Known Flow Node","Known Flow","544596.914346","154125.319149","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000129","Nodes","129","21.000000","28.308634","DDS demands","Known Flow","544598.914346","154124.069149","","0.000000","","","","","","","-0.059999","","","","","-0.053653","-0.059999","","","","","","","","","D1 PROFILE","","","",""
"96113106505034","Nodes","6505034","21.000000","27.964349","DDS demands","Known Flow","544599.164346","154125.569149","","0.000000","-0.799999","","","-9.130000","","","-9.750000","","","","","-17.598209","-19.680000","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","","",""
"96113101462531","Nodes","2531","21.000000","27.914333","Default Known Flow Node","Known Flow","544599.039346","154129.069150","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000130","Nodes","130","21.000000","28.113864","Default Known Flow Node","Known Flow","544607.414349","154124.069149","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000089","Nodes","89","21.000000","28.340095","DDS demands","Known Flow","544637.664357","154038.069125","","0.000000","","","","","","","-5.229999","","","","","-4.676759","-5.229999","","","","","","","","","D1 PROFILE","","","",""
"96113101462504","Nodes","2504","21.000000","31.920661","Default Known Flow Node","Known Flow","544642.789358","154009.069117","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000066","Nodes","66","21.000000","31.920661","Default Known Flow Node","Known Flow","544642.414358","154007.694117","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462561","Nodes","2561","21.000000","26.990634","Default Known Flow Node","Known Flow","544736.164384","154321.694202","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000047","Nodes","47","21.000000","36.052919","Default Known Flow Node","Known Flow","544813.414405","153979.569109","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462518","Nodes","2518","21.000000","36.265964","Default Known Flow Node","Known Flow","544895.414427","153974.569108","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000289","Nodes","289","21.000000","36.265964","Default Known Flow Node","Known Flow","544893.038508","154029.475036","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000285","Nodes","285","21.000000","36.144600","Default Known Flow Node","Known Flow","544904.414430","154022.319121","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505075","Nodes","6505075","21.000000","36.305704","DDS demands","Known Flow","544904.914430","154029.194123","","0.000000","-9.469999","","","-4.719999","","","-9.649999","","","","","-21.318154","-23.840000","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","","",""
"96113100000290","Nodes","290","21.000000","36.567156","Default Known Flow Node","Known Flow","544909.664431","154032.444124","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505088","Nodes","6505088","21.000000","28.307695","DDS demands","Known Flow","544979.023608","154471.592938","","0.000000","","","","","","","-18.400000","","","","","-16.453609","-18.400000","","","","","","","","","D1 PROFILE","","","",""
"96113106505087","Nodes","6505087","21.000000","28.446688","DDS demands","Known Flow","544950.414442","154390.819221","","0.000000","","","","","","","-2.759999","","","","","-2.468041","-2.759999","","","","","","","","","D1 PROFILE","","","",""
"96113101462478","Nodes","2478","21.000000","28.534972","Default Known Flow Node","Known Flow","544888.664425","154356.194212","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000311","Nodes","311","21.000000","28.446688","Default Known Flow Node","Known Flow","544971.914448","154351.694210","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462588","Nodes","2588","21.000000","28.534972","Default Known Flow Node","Known Flow","544899.164428","154334.944206","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505039","Nodes","6505039","21.000000","26.199304","DDS demands","Known Flow","544822.949936","154543.220978","","0.000000","","","","","","","-4.889999","","","","","-4.372725","-4.889999","","","","","","","","","D1 PROFILE","","","",""
"96113100000332","Nodes","332","21.000000","28.225789","Default Known Flow Node","Known Flow","544884.414424","154500.319251","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462512","Nodes","2512","21.000000","26.826998","Default Known Flow Node","Known Flow","544770.164393","154508.194253","","0.000000","","","","","","","","","0.000000","","","0.000000","0.000000","","","","","","","","","","","DM PROFILE","",""
"96113100000239","Nodes","239","21.000000","26.092190","Default Known Flow Node","Known Flow","544828.661703","154636.212546","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113101462480","Nodes","2480","21.000000","28.396000","Default Known Flow Node","Known Flow","544952.289443","154521.694257","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000238","Nodes","238","21.000000","26.185023","DDS demands","Known Flow","544821.849609","154549.530912","","0.000000","","","","","","","-4.790000","","","","","-4.283303","-4.790000","","","","","","","","","D1 PROFILE","","","",""
"96113100000247","Nodes","247","21.000000","25.791406","Default Known Flow Node","Known Flow","544841.934316","154714.837768","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000241","Nodes","241","21.000000","26.033318","Default Known Flow Node","Known Flow","544830.756342","154665.196767","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113106505043","Nodes","6505043","21.000000","25.987779","DDS demands","Known Flow","544830.328151","154690.937819","","0.000000","","","","","","","-12.159999","","","","","-10.873689","-12.159999","","","","","","","","","D1 PROFILE","","","",""
"96113100000242","Nodes","242","21.000000","26.020159","DDS demands","Known Flow","544830.654409","154672.057298","","0.000000","","","","","","","-2.390000","","","","","-2.137181","-2.390000","","","","","","","","","D1 PROFILE","","","",""
"96113101462521","Nodes","2521","21.000000","28.225789","Default Known Flow Node","Known Flow","544905.664430","154518.319256","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96113100000345","Nodes","345","21.000000","24.911302","DDS demands","Known Flow","544944.164440","154697.444305","","0.000000","","","","","","","-4.990000","","","","","-4.462147","-4.990000","","","","","","","","","D1 PROFILE","","","",""
