"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C3)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(D1)"
"96107205214264","Nodes","","21.000000","26.157662","Default Known Flow Node","Known Flow","629918.125000","144934.375000","","0.000000","","","0.000000","0.000000","","","",""
"96107205214248","Nodes","","21.000000","26.113165","Default Known Flow Node","Known Flow","629935.375000","144947.125000","","0.000000","","","0.000000","0.000000","","","",""
"96107205214288","Nodes","","21.000000","28.578429","Default Known Flow Node","Known Flow","630030.250000","145693.125000","","0.000000","","","0.000000","0.000000","","","",""
"96107205214230","Nodes","","21.000000","28.515879","Default Known Flow Node","Known Flow","630034.875000","145724.875000","","0.000000","","","0.000000","0.000000","","","",""
"96107205214299","Nodes","","21.000000","28.515879","Default Known Flow Node","Known Flow","629998.750000","145770.125000","","0.000000","","","0.000000","0.000000","","","",""
"96107205214002","Nodes","Singledge Lane DG, Site ID 7252","21.000000","25.999999","Default Known Pressure Node","Known Pressure","629965.875000","144736.250000","","99999.002583","","","58.004619","64.866324","","","",""
"96107205214227","Nodes","","21.000000","25.112477","DDS demands","Known Flow","629946.750000","144758.125000","","0.000000","-42.320000","","-37.843304","-42.320000","","","C3 PROFILE",""
"96107205214228","Nodes","","21.000000","23.386748","DDS demands","Known Flow","629909.250000","144824.125000","","0.000000","","-11.180000","-9.997356","-11.180000","","","","D1 PROFILE"
"96107205214269","Nodes","","21.000000","24.919245","Default Known Flow Node","Known Flow","629951.250000","144764.000000","","0.000000","","","0.000000","0.000000","","","",""
"96107205214249","Nodes","","21.000000","25.157020","Default Known Flow Node","Known Flow","629865.125000","144760.750000","","0.000000","","","0.000000","0.000000","","","",""
"96107205214267","Nodes","","21.000000","26.113165","Default Known Flow Node","Known Flow","629942.500000","144952.375000","","0.000000","","","0.000000","0.000000","","","",""
"96107205214251","Nodes","","21.000000","22.941488","DDS demands","Known Flow","629557.201607","145157.280995","","0.000000","","-8.369999","-7.484603","-8.369999","","","","D1 PROFILE"
"96107205214252","Nodes","","21.000000","22.983671","Default Known Flow Node","Known Flow","629581.375000","145151.875000","","0.000000","","","0.000000","0.000000","","","",""
"96107205214254","Nodes","","21.000000","25.632527","DDS demands","Known Flow","629704.125000","145457.250000","","0.000000","","-18.069999","-16.158517","-18.069999","","","","D1 PROFILE"
"96107205214242","Nodes","","21.000000","25.827285","DDS demands","Known Flow","629727.125000","145427.000000","","0.000000","","-19.420000","-17.365711","-19.420000","","","","D1 PROFILE"
