"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"96123005914064","Nodes","5914064","21.000000","29.648116","DDS demands","Known Flow","583820.050000","144582.446250","","0.000000","","","-4.539999","","","-4.059749","-4.539999","","","","","D1 PROFILE","",""
"96123005914029","Nodes","5914029","21.000000","30.017191","DDS demands","Known Flow","583794.300000","144488.790000","","0.000000","","","-17.249999","","","-15.425258","-17.249999","","","","","D1 PROFILE","",""
"96123005914030","Nodes","5914030","21.000000","31.253053","DDS demands","Known Flow","583770.925000","144437.165000","","0.000000","","","-11.340000","","","-10.140432","-11.340000","","","","","D1 PROFILE","",""
"96123005914131","Nodes","-387205","21.000000","29.426136","Default Known Flow Node","Known Flow","583735.300000","144508.290000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914088","Nodes","-381332","21.000000","26.068081","DDS demands","Known Flow","582722.300000","145379.415000","","0.000000","","","-5.409999","","","-4.837718","-5.409999","","","","","D1 PROFILE","",""
"96123005914054","Nodes","5914054","21.000000","26.210591","DDS demands","Known Flow","582825.175000","145154.836875","","0.000000","","","-6.989999","","","-6.250582","-6.989999","","","","","D1 PROFILE","",""
"96123005914024","Nodes","5914024","21.000000","26.636432","DDS demands","Known Flow","582937.925000","144914.290000","","0.000000","","0.000000","-25.909999","","","-23.169185","-25.909999","","","","C4 PROFILE","D1 PROFILE","",""
"96123005914023","Nodes","5914023","21.000000","28.869358","DDS demands","Known Flow","583166.675000","144526.790000","","0.000000","","","-30.909999","","","-27.640274","-30.909999","","","","","D1 PROFILE","",""
"96123005914052","Nodes","5914052","21.000000","25.348322","DDS demands","Known Flow","583069.737500","144450.540000","","0.000000","","","-10.150000","","","-9.076311","-10.150000","","","","","D1 PROFILE","",""
"96123005914103","Nodes","-387157","21.000000","24.198340","DDS demands","Known Flow","583144.175000","144527.415000","","0.000000","","","-12.560000","","","-11.231377","-12.560000","","","","","D1 PROFILE","",""
"96123005914109","Nodes","-387169","21.000000","25.528298","Default Known Flow Node","Known Flow","583305.175000","144205.165000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914050","Nodes","P07113838, Ulcombe Road, 6.28","22.999998","29.280459","CSEP DDS Matched","Known Flow","583512.175000","144640.665000","","0.000000","","","","-6.280000","","-5.615688","-6.280000","","","","","","DC PROFILE",""
"96123005914042","Nodes","5914042","21.000000","28.937567","Default Known Flow Node","Known Flow","583944.550000","144033.540000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914043","Nodes","5914043","21.000000","27.696564","DDS demands","Known Flow","584064.425000","144017.336875","","0.000000","","","-4.760000","","","-4.256477","-4.760000","","","","","D1 PROFILE","",""
"96123005914141","Nodes","-387223","21.000000","27.046802","DDS demands","Known Flow","584193.550000","143998.665000","","0.000000","","","-9.689999","","","-8.664970","-9.689999","","","","","D1 PROFILE","",""
"96123005914011","Nodes","5914011","21.000000","36.796690","DDS demands","Known Flow","584351.675000","144554.790000","","0.000000","","","-11.369999","","","-10.167257","-11.369999","","","","","D1 PROFILE","",""
"96123005914132","Nodes","-387206","21.000000","29.424242","Default Known Flow Node","Known Flow","583736.425000","144509.665000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914028","Nodes","5914028","21.000000","29.461316","DDS demands","Known Flow","583746.675000","144508.836875","","0.000000","","","-9.439999","","","-8.441416","-9.439999","","","","","D1 PROFILE","",""
"96123005914055","Nodes","5914055","21.000000","30.241856","DDS demands","Known Flow","583546.675000","144501.665000","","0.000000","","","-15.569999","","","-13.922972","-15.569999","","","","","D1 PROFILE","",""
"96123005914025","Nodes","5914025","21.000000","29.549451","DDS demands","Known Flow","583408.362500","144426.383750","","0.000000","","","-11.899999","","","-10.641192","-11.899999","","","","","D1 PROFILE","",""
"96123005914051","Nodes","5914051","21.000000","26.340740","DDS demands","Known Flow","583147.300000","144233.415000","","0.000000","","","-4.249999","","","-3.800425","-4.249999","","","","","D1 PROFILE","",""
"96123005914020","Nodes","5914020","21.000000","25.892671","DDS demands","Known Flow","583300.300000","144234.290000","","0.000000","","-4.900000","-8.930000","","","-12.367034","-13.829999","","","","C4 PROFILE","D1 PROFILE","",""
"96123005914021","Nodes","5914021","21.000000","27.108121","DDS demands","Known Flow","583160.675000","144348.915000","","0.000000","","","-5.440000","","","-4.864545","-5.440000","","","","","D1 PROFILE","",""
"96123005914102","Nodes","-387156","21.000000","26.988809","DDS demands","Known Flow","583071.425000","144350.415000","","0.000000","","","-3.479999","","","-3.111878","-3.479999","","","","","D1 PROFILE","",""
"96123005914106","Nodes","-387163","21.000000","28.915194","Default Known Flow Node","Known Flow","583260.050000","144367.790000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914107","Nodes","-387164","21.000000","28.927544","Default Known Flow Node","Known Flow","583262.175000","144363.915000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914022","Nodes","5914022","21.000000","28.927439","DDS demands","Known Flow","583262.425000","144363.415000","","0.000000","","","-6.969999","","","-6.232698","-6.969999","","","","","D1 PROFILE","",""
"96123005914108","Nodes","-387167","21.000000","25.949587","Default Known Flow Node","Known Flow","583302.925000","144234.540000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914113","Nodes","-387173","21.000000","26.885401","DDS demands","Known Flow","583467.800000","144249.165000","","0.000000","","","-2.700000","","","-2.414388","-2.700000","","","","","D1 PROFILE","",""
"96123005914047","Nodes","5914047","21.000000","26.910441","DDS demands","Known Flow","583515.925000","144238.665000","","0.000000","","","-1.980000","","","-1.770551","-1.980000","","","","","D1 PROFILE","",""
"96123005914115","Nodes","-387175","21.000000","28.102620","DDS demands","Known Flow","583490.550000","144299.790000","","0.000000","","","-6.670000","","","-5.964433","-6.670000","","","","","D1 PROFILE","",""
"96123005914048","Nodes","5914048","21.000000","28.320980","DDS demands","Known Flow","583545.800000","144304.665000","","0.000000","","","-5.889999","","","-5.266943","-5.889999","","","","","D1 PROFILE","",""
"96123005914093","Nodes","-381342","21.000000","27.565048","DDS demands","Known Flow","583784.550000","144214.540000","","0.000000","","","-11.649999","","","-10.417637","-11.649999","","","","","D1 PROFILE","",""
"96123005914070","Nodes","5914070","21.000000","28.397975","Default Known Flow Node","Known Flow","583750.550000","144274.665000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914094","Nodes","-381343","21.000000","28.388137","DDS demands","Known Flow","583787.300000","144268.415000","","0.000000","","","-4.630000","","","-4.140228","-4.630000","","","","","D1 PROFILE","",""
"96123005914096","Nodes","P12130040, KNOWLES GARDENS CSEP2, 4.80 SCMH","22.999998","29.265523","CSEP Unmatched","Known Flow","583868.800000","144080.540000","","0.000000","","","-3.199999","","-4.800000","-7.153743","-8.000000","","","","","D1 PROFILE","","DC PROFILE"
"96123005914044","Nodes","P12130040, KNOWLES GARDENS CSEP1, 8.68 SCMH","22.999998","29.459229","CSEP Unmatched","Known Flow","583860.425000","144134.040000","","0.000000","","","","","-8.680000","-7.761811","-8.680000","","","","","","","DC PROFILE"
"96123005914097","Nodes","-381352","21.000000","31.930400","DDS demands","Known Flow","583873.425000","144369.290000","","0.000000","","","-6.360000","","","-5.687226","-6.360000","","","","","D1 PROFILE","",""
"96123005914065","Nodes","5914065","21.000000","32.107109","Default Known Flow Node","Known Flow","583815.425000","144394.165000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914100","Nodes","-381356","21.000000","28.281125","DDS demands","Known Flow","583910.550000","144438.040000","","0.000000","","","-5.079999","","","-4.542626","-5.079999","","","","","D1 PROFILE","",""
"96123005914016","Nodes","5914016","21.000000","29.512701","Default Known Flow Node","Known Flow","583947.175000","144140.415000","","0.000000","","0.000000","0.000000","","","0.000000","0.000000","","","","C4 PROFILE","D1 PROFILE","",""
"96123005914041","Nodes","5914041","21.000000","29.526842","DDS demands","Known Flow","583952.175000","144141.040000","","0.000000","","","-3.469999","","","-3.102936","-3.469999","","","","","D1 PROFILE","",""
"96123005914099","Nodes","-381355","21.000000","28.773343","DDS demands","Known Flow","583904.675000","144197.165000","","0.000000","","-3.989999","-9.220000","","","-11.812618","-13.210000","","","","C4 PROFILE","D1 PROFILE","",""
"96123005914013","Nodes","5914013","21.000000","34.356806","DDS demands","Known Flow","583978.675000","144263.165000","","0.000000","","","-1.549999","","","-1.386037","-1.549999","","","","","D1 PROFILE","",""
"96123005914116","Nodes","-387177","21.000000","28.221840","DDS demands","Known Flow","583504.925000","144433.540000","","0.000000","","","-1.630000","","","-1.457575","-1.630000","","","","","D1 PROFILE","",""
"96123005914058","Nodes","5914058","21.000000","28.227577","Default Known Flow Node","Known Flow","583522.425000","144409.415000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914124","Nodes","-387194","21.000000","24.613524","DDS demands","Known Flow","583622.050000","144079.790000","","0.000000","","","-17.830000","","","-15.943905","-17.830000","","","","","D1 PROFILE","",""
"96123005914046","Nodes","5914046","21.000000","25.671447","DDS demands","Known Flow","583566.675000","144075.540000","","0.000000","","","-6.599999","","","-5.901837","-6.599999","","","","","D1 PROFILE","",""
"96123005914136","Nodes","-387214","21.000000","27.781486","DDS demands","Known Flow","583850.300000","144035.290000","","0.000000","","","-16.410000","","","-14.674116","-16.410000","","","","","D1 PROFILE","",""
"96123005914069","Nodes","5914069","21.000000","29.027939","DDS demands","Known Flow","583699.425000","144285.540000","","0.000000","","","-4.130000","","","-3.693120","-4.130000","","","","","D1 PROFILE","",""
"96123005914091","Nodes","-381337","21.000000","28.835780","DDS demands","Known Flow","583665.925000","144295.290000","","0.000000","","","-10.310000","","","-9.219387","-10.310000","","","","","D1 PROFILE","",""
"96123005914032","Nodes","5914032","21.000000","32.327330","DDS demands","Known Flow","583707.550000","144370.915000","","0.000000","","","-2.430000","","","-2.172949","-2.430000","","","","","D1 PROFILE","",""
"96123005914092","Nodes","-381338","21.000000","32.186046","DDS demands","Known Flow","583666.425000","144385.665000","","0.000000","","","-3.599999","","","-3.219184","-3.599999","","","","","D1 PROFILE","",""
"96123005914034","Nodes","5914034","21.000000","32.786709","DDS demands","Known Flow","583807.925000","144350.290000","","0.000000","","","-15.640000","","","-13.985568","-15.640000","","","","","D1 PROFILE","",""
"96123005914031","Nodes","5914031","21.000000","32.542681","DDS demands","Known Flow","583763.800000","144359.415000","","0.000000","","","-2.440000","","","-2.181891","-2.440000","","","","","D1 PROFILE","",""
"96123005914066","Nodes","5914066","21.000000","31.182559","Default Known Flow Node","Known Flow","583841.925000","144459.540000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914095","Nodes","-381347","21.000000","31.178509","DDS demands","Known Flow","583843.175000","144462.290000","","0.000000","","","-6.630000","","","-5.928664","-6.630000","","","","","D1 PROFILE","",""
"96123005914059","Nodes","5914059","21.000000","26.586352","DDS demands","Known Flow","583500.675000","144388.040000","","0.000000","","","-6.789999","","","-6.071739","-6.789999","","","","","D1 PROFILE","",""
"96123005914114","Nodes","-387174","21.000000","26.562321","DDS demands","Known Flow","583486.425000","144421.790000","","0.000000","","","-3.010000","","","-2.691595","-3.010000","","","","","D1 PROFILE","",""
"96123005914112","Nodes","-387172","21.000000","26.121801","DDS demands","Known Flow","583443.675000","144370.790000","","0.000000","","","-5.249999","","","-4.694643","-5.249999","","","","","D1 PROFILE","",""
"96123005914117","Nodes","-387178","21.000000","26.312308","DDS demands","Known Flow","583505.300000","144201.540000","","0.000000","","-5.429999","-3.420000","","","-7.913828","-8.849999","","","","C4 PROFILE","D1 PROFILE","",""
"96123005914019","Nodes","5914019","21.000000","26.393694","DDS demands","Known Flow","583507.050000","144207.665000","","0.000000","","0.000000","-4.999999","","","-4.471089","-4.999999","","","","C4 PROFILE","D1 PROFILE","",""
"96123005914018","Nodes","5914018","21.000000","26.433783","DDS demands","Known Flow","583592.300000","144176.415000","","0.000000","0.000000","0.000000","-0.739999","","","-0.661721","-0.739999","","","C1 PROFILE","C4 PROFILE","D1 PROFILE","",""
"96123005914125","Nodes","-387195","21.000000","31.590553","Default Known Flow Node","Known Flow","583626.300000","144406.165000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914111","Nodes","-387171","21.000000","24.864545","DDS demands","Known Flow","583438.925000","144082.665000","","0.000000","","","-11.119999","","","-9.943702","-11.119999","","","","","D1 PROFILE","",""
"96123005914122","Nodes","-387190","21.000000","29.684848","DDS demands","Known Flow","583580.175000","144440.040000","","0.000000","","","-2.059999","","","-1.842088","-2.059999","","","","","D1 PROFILE","",""
"96123005914123","Nodes","-387191","21.000000","29.888236","DDS demands","Known Flow","583583.550000","144432.915000","","0.000000","","","-2.219999","","","-1.985163","-2.219999","","","","","D1 PROFILE","",""
"96123005914057","Nodes","5914057","21.000000","31.105011","DDS demands","Known Flow","583619.550000","144447.665000","","0.000000","","","-4.469999","","","-3.997153","-4.469999","","","","","D1 PROFILE","",""
"96123005914126","Nodes","-387196","21.000000","31.661255","Default Known Flow Node","Known Flow","583628.675000","144404.665000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914033","Nodes","5914033","21.000000","31.662868","DDS demands","Known Flow","583630.175000","144403.790000","","0.000000","","","-3.980000","","","-3.558987","-3.980000","","","","","D1 PROFILE","",""
"96123005914134","Nodes","","21.000000","29.478486","DDS demands","Known Flow","583602.250964","144572.800201","","0.000000","","","-2.049999","","","-1.833146","-2.049999","","","","","D1 PROFILE","",""
"96123005914015","Nodes","5914015","21.000000","29.705796","DDS demands","Known Flow","583991.675000","144142.040000","","0.000000","","","-7.289999","","","-6.518848","-7.289999","","","","","D1 PROFILE","",""
"96123005914014","Nodes","5914014","21.000000","30.216467","DDS demands","Known Flow","584077.925000","144142.540000","","0.000000","","","-3.289999","","","-2.941976","-3.289999","","","","","D1 PROFILE","",""
"96123005914137","Nodes","-387216","21.000000","29.631934","DDS demands","Known Flow","584008.050000","144098.415000","","0.000000","","","-4.210000","","","-3.764657","-4.210000","","","","","D1 PROFILE","",""
"96123005914140","Nodes","-387221","21.000000","27.916047","DDS demands","Known Flow","584148.425000","144085.540000","","0.000000","","","-5.539999","","","-4.953967","-5.539999","","","","","D1 PROFILE","",""
"96123005914039","Nodes","P10125310, -41.63 SCMH","24.000000","28.072926","CSEP DDS Matched","Known Flow","584151.925000","144133.290000","","0.000000","","","","-41.629999","","-37.226290","-41.629999","","","","","","DC PROFILE",""
"96123005914142","Nodes","-387225","21.000000","27.904145","DDS demands","Known Flow","584274.425000","144038.290000","","0.000000","","","-5.969999","","","-5.338480","-5.969999","","","","","D1 PROFILE","",""
"96123005914040","Nodes","5914040","21.000000","27.980218","DDS demands","Known Flow","584204.050000","144109.915000","","0.000000","","","-4.639999","","","-4.149170","-4.639999","","","","","D1 PROFILE","",""
"96123005914138","Nodes","-387218","21.000000","30.194236","Default Known Flow Node","Known Flow","584080.300000","144142.540000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914038","Nodes","5914038","21.000000","28.484872","Default Known Flow Node","Known Flow","584127.300000","144140.790000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914139","Nodes","-387219","21.000000","28.472550","DDS demands","Known Flow","584124.925000","144193.790000","","0.000000","","","-1.809999","","","-1.618534","-1.809999","","","","","D1 PROFILE","",""
"96123005914090","Nodes","-381335","21.000000","27.742110","DDS demands","Known Flow","583008.675000","144797.665000","","0.000000","","","-3.899999","","","-3.487449","-3.899999","","","","","D1 PROFILE","",""
"96123005914089","Nodes","-381334","21.000000","27.782448","Default Known Flow Node","Known Flow","583005.175000","144795.040000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914053","Nodes","5914053","21.000000","28.054084","DDS demands","Known Flow","583020.425000","144769.790000","","0.000000","","","-14.430000","","","-12.903564","-14.430000","","","","","D1 PROFILE","",""
"96123005914105","Nodes","-387161","21.000000","28.868234","DDS demands","Known Flow","583165.925000","144528.040000","","0.000000","","","-10.750000","","","-9.612842","-10.750000","","","","","D1 PROFILE","",""
"96123005914098","Nodes","-381353","21.000000","30.931393","DDS demands","Known Flow","583882.300000","144501.415000","","0.000000","","","-7.170000","","","-6.411542","-7.170000","","","","","D1 PROFILE","",""
"96123005914026","Nodes","5914026","21.000000","30.491516","Default Known Flow Node","Known Flow","583577.800000","144509.165000","","0.000000","","0.000000","0.000000","","","0.000000","0.000000","","","","C4 PROFILE","D1 PROFILE","",""
"96123005914056","Nodes","5914056","21.000000","29.404637","DDS demands","Known Flow","583524.550000","144598.165000","","0.000000","","","-13.850000","","","-12.384918","-13.850000","","","","","D1 PROFILE","",""
"96123005914110","Nodes","-387170","21.000000","28.652277","DDS demands","Known Flow","583416.925000","144509.665000","","0.000000","","","-9.890000","","","-8.843815","-9.890000","","","","","D1 PROFILE","",""
"96123005914121","Nodes","-387188","21.000000","30.461637","Default Known Flow Node","Known Flow","583575.800000","144512.915000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914127","Nodes","-387199","21.000000","28.611625","DDS demands","Known Flow","583682.425000","144556.040000","","0.000000","","","-3.170000","","","-2.834670","-3.170000","","","","","D1 PROFILE","",""
"96123005914061","Nodes","5914061","21.000000","27.160855","DDS demands","Known Flow","583648.050000","144610.290000","","0.000000","","","-6.659999","","","-5.955491","-6.659999","","","","","D1 PROFILE","",""
"96123005914120","Nodes","-387187","21.000000","26.337035","DDS demands","Known Flow","583573.800000","144691.165000","","0.000000","","","-10.899999","","","-9.746974","-10.899999","","","","","D1 PROFILE","",""
"96123005914128","Nodes","-387201","21.000000","27.048990","DDS demands","Known Flow","583692.925000","144639.040000","","0.000000","","","-5.749999","","","-5.141752","-5.749999","","","","","D1 PROFILE","",""
"96123005914060","Nodes","5914060","21.000000","28.608399","DDS demands","Known Flow","583684.175000","144556.915000","","0.000000","","","-6.190000","","","-5.535208","-6.190000","","","","","D1 PROFILE","",""
"96123005914027","Nodes","5914027","21.000000","28.665666","DDS demands","Known Flow","583722.550000","144573.415000","","0.000000","","","-6.439999","","","-5.758763","-6.439999","","","","","D1 PROFILE","",""
"96123005914129","Nodes","-387203","21.000000","28.661455","Default Known Flow Node","Known Flow","583724.800000","144574.665000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914170","Nodes","-5914062","21.000000","29.081164","Default Known Flow Node","Known Flow","583739.175000","144536.665000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914130","Nodes","-387204","21.000000","29.166173","Default Known Flow Node","Known Flow","583731.925000","144532.665000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914143","Nodes","-387227","21.000000","36.796690","Default Known Flow Node","Known Flow","584352.425000","144555.290000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914001","Nodes","GRIGGS LANE DG, Tel, Site ID 2001,","21.000000","37.000000","Default Known Pressure Node","Known Pressure","584352.925000","144544.915000","","8229.999859","","","","","","839.607885","938.930010","","","","","","",""
"96123005914036","Nodes","5914036","21.000000","36.795144","DDS demands","Known Flow","584480.050000","144649.290000","","0.000000","","","-1.960000","","","-1.752667","-1.960000","","","","","D1 PROFILE","",""
"96123005914144","Nodes","-387231","21.000000","36.795107","Default Known Flow Node","Known Flow","584486.425000","144654.290000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914145","Nodes","-387232","21.000000","36.795144","Default Known Flow Node","Known Flow","584501.050000","144627.290000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914037","Nodes","5914037","21.000000","36.782010","Default Known Flow Node","Known Flow","584559.050000","144712.165000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914146","Nodes","-387234","21.000000","36.734096","DDS demands","Known Flow","584609.550000","144778.040000","","0.000000","","","-3.960000","","","-3.541102","-3.960000","","","","","D1 PROFILE","",""
"96123005914167","Nodes","-496049","21.000000","27.461922","DDS demands","Known Flow","583730.300000","144137.165000","","0.000000","","","-6.619999","","","-5.919722","-6.619999","","","","","D1 PROFILE","",""
"96123005914166","Nodes","-496048","21.000000","27.248297","DDS demands","Known Flow","583679.425000","144053.290000","","0.000000","","","-4.239999","","","-3.791483","-4.239999","","","","","D1 PROFILE","",""
"96123005914169","Nodes","-499225","21.000000","26.779234","DDS demands","Known Flow","583643.800000","144160.415000","","0.000000","","","-4.239999","","","-3.791483","-4.239999","","","","","D1 PROFILE","",""
"96123005914168","Nodes","-499224","21.000000","26.779234","Default Known Flow Node","Known Flow","583592.675000","144244.040000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914045","Nodes","5914045","21.000000","27.207454","DDS demands","Known Flow","583706.050000","144142.149375","","0.000000","","","-11.149999","","","-9.970529","-11.149999","","","","","D1 PROFILE","",""
"96123000002004","Nodes","Logger 2004","21.000000","28.985542","Val Log Post","Known Flow","583275.612500","144370.165000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123000002003","Nodes","Logger 2003","21.000000","31.695769","Val Log Post","Known Flow","583632.425000","144402.633750","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123000002002","Nodes","Logger 2002","21.000000","34.438904","Val Log Post","Known Flow","583989.362500","144277.602500","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914078","Nodes","-3413819","21.000000","25.606429","DDS demands","Known Flow","583415.425000","144215.680625","","0.000000","","-4.340000","-6.309999","","","-9.523420","-10.650000","","","","C4 PROFILE","D1 PROFILE","",""
"96123005914076","Nodes","-1587775","21.000000","25.763997","DDS demands","Known Flow","583406.800000","144273.165000","","0.000000","","","-6.569999","","","-5.875011","-6.569999","","","","","D1 PROFILE","",""
"96123005914077","Nodes","-3413818","21.000000","25.565251","Default Known Flow Node","Known Flow","583414.425000","144213.665000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914079","Nodes","-3413820","21.000000","24.808837","DDS demands","Known Flow","583415.925000","144173.665000","","0.000000","","","-14.089999","","","-12.599530","-14.089999","","","","","D1 PROFILE","",""
"96123005914152","Nodes","-440251","21.000000","28.695405","Default Known Flow Node","Known Flow","584114.800000","144141.915000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914151","Nodes","-440250","21.000000","28.099014","DDS demands","Known Flow","584108.175000","144209.165000","","0.000000","","","-2.349999","","","-2.101411","-2.349999","","","","","D1 PROFILE","",""
"96123005914154","Nodes","-440253","21.000000","27.601073","DDS demands","Known Flow","584138.925000","144268.165000","","0.000000","","","-7.320000","","","-6.545675","-7.320000","","","","","D1 PROFILE","",""
"96123005914080","Nodes","-3414596","21.000000","29.322743","DDS demands","Known Flow","584099.550000","144142.915000","","0.000000","","","-5.670000","","","-5.070216","-5.670000","","","","","D1 PROFILE","",""
"96123005914153","Nodes","-440252","21.000000","27.527055","Default Known Flow Node","Known Flow","584115.175000","144308.790000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914156","Nodes","-440255","21.000000","27.500772","DDS demands","Known Flow","584155.925000","144355.415000","","0.000000","","","-3.999999","","","-3.576871","-3.999999","","","","","D1 PROFILE","",""
"96123005914150","Nodes","-440249","21.000000","27.474417","DDS demands","Known Flow","584094.675000","144297.540000","","0.000000","","","-6.020000","","","-5.383191","-6.020000","","","","","D1 PROFILE","",""
"96123005914160","Nodes","-440259","21.000000","26.844092","DDS demands","Known Flow","584190.425000","144262.415000","","0.000000","","","-2.419999","","","-2.164007","-2.419999","","","","","D1 PROFILE","",""
"96123005914155","Nodes","-440254","21.000000","27.500772","Default Known Flow Node","Known Flow","584151.550000","144378.290000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96123005914149","Nodes","P11127886, GRIGG LANE, 39.97","24.000000","35.754163","CSEP Unmatched","Known Flow","584187.802530","144456.272919","","0.000000","","","","","-39.969999","-35.741889","-39.969999","","","","","","","DC PROFILE"
"96123005914158","Nodes","-440257","21.000000","27.486680","DDS demands","Known Flow","584176.925000","144338.040000","","0.000000","","","-2.710000","","","-2.423330","-2.710000","","","","","D1 PROFILE","",""
"96123005914163","Nodes","-440262","21.000000","26.514574","DDS demands","Known Flow","584235.425000","144291.915000","","0.000000","","","-2.009999","","","-1.797377","-2.009999","","","","","D1 PROFILE","",""
