"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C3)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"96113706807017","Nodes","","21.000000","67.056509","DDS demands","Known Flow","564331.875000","145194.750000","","0.000000","","-19.059998","","-17.043792","-19.059998","","","","D1 PROFILE",""
"96113706807019","Nodes","","21.000000","66.571125","Default Known Flow Node","Known Flow","564289.875000","145088.000000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807041","Nodes","","21.000000","66.571602","Default Known Flow Node","Known Flow","564289.750000","145089.750000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807049","Nodes","","21.000000","67.106646","Default Known Flow Node","Known Flow","564416.875000","145227.875000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807048","Nodes","","21.000000","69.211918","DDS demands","Known Flow","565164.875000","145532.937500","","0.000000","-3.180000","-3.520000","","-5.991259","-6.699999","","","C3 PROFILE","D1 PROFILE",""
"96113706807015","Nodes","","21.000000","65.494094","DDS demands","Known Flow","564459.125000","145377.875000","","0.000000","","-17.499999","","-15.648813","-17.499999","","","","D1 PROFILE",""
"96113706807050","Nodes","","21.000000","67.125361","DDS demands","Known Flow","564430.000000","145240.875000","","0.000000","","-7.139999","","-6.384715","-7.139999","","","","D1 PROFILE",""
"96113706807051","Nodes","","21.000000","67.167205","Default Known Flow Node","Known Flow","564464.125000","145251.125000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807016","Nodes","","21.000000","67.168064","DDS demands","Known Flow","564467.500000","145252.000000","","0.000000","","-19.470000","","-17.410422","-19.470000","","","","D1 PROFILE",""
"96113706807014","Nodes","P00074591, Five Oak Green Road, -23.72","24.000000","67.227115","CSEP DDS Matched","Known Flow","564561.875000","145287.875000","","0.000000","","-20.659999","-23.719998","-39.685389","-44.379998","","","","D1 PROFILE","DC PROFILE"
"96113706807052","Nodes","","21.000000","65.539353","DDS demands","Known Flow","564548.875000","145361.125000","","0.000000","","-15.299999","","-13.681533","-15.299999","","","","D1 PROFILE",""
"96113706807057","Nodes","","21.000000","64.303816","DDS demands","Known Flow","564616.375000","145383.250000","","0.000000","","-6.749999","","-6.035970","-6.749999","","","","D1 PROFILE",""
"96113706807032","Nodes","","21.000000","68.025642","Default Known Flow Node","Known Flow","564904.250000","145381.125000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807031","Nodes","","21.000000","67.687513","DDS demands","Known Flow","564842.125000","145399.250000","","0.000000","","-7.979999","","-7.135858","-7.979999","","","","D1 PROFILE",""
"96113706807061","Nodes","","21.000000","67.892841","DDS demands","Known Flow","564914.875000","145311.625000","","0.000000","","-7.840000","","-7.010668","-7.840000","","","","D1 PROFILE",""
"96113706807059","Nodes","","21.000000","67.861562","DDS demands","Known Flow","564889.500000","145325.250000","","0.000000","","-11.170000","","-9.988414","-11.170000","","","","D1 PROFILE",""
"96113706807064","Nodes","","21.000000","67.475199","Default Known Flow Node","Known Flow","564952.500000","145411.750000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807066","Nodes","","21.000000","67.475199","DDS demands","Known Flow","564970.500000","145399.625000","","0.000000","","-12.300000","","-10.998880","-12.300000","","","","D1 PROFILE",""
"96113706807065","Nodes","","21.000000","68.470144","Default Known Flow Node","Known Flow","564961.250000","145478.750000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807070","Nodes","","21.000000","68.510583","Default Known Flow Node","Known Flow","564982.500000","145483.125000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807067","Nodes","","21.000000","68.454659","Default Known Flow Node","Known Flow","564976.500000","145469.250000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807068","Nodes","","21.000000","68.454659","Default Known Flow Node","Known Flow","564978.750000","145470.000000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807060","Nodes","","21.000000","68.070716","Default Known Flow Node","Known Flow","564913.500000","145387.875000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807054","Nodes","","21.000000","63.693224","DDS demands","Known Flow","564718.375000","145411.500000","","0.000000","","-25.909999","","-23.169185","-25.909999","","","","D1 PROFILE",""
"96113706807055","Nodes","","21.000000","63.693224","Default Known Flow Node","Known Flow","564774.500000","145393.500000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807013","Nodes","","21.000000","67.768340","DDS demands","Known Flow","564824.875000","145343.375000","","0.000000","","-10.060000","","-8.995832","-10.060000","","","","D1 PROFILE",""
"96113706807058","Nodes","","21.000000","67.881383","Default Known Flow Node","Known Flow","564863.625000","145354.500000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807056","Nodes","","21.000000","68.237537","Default Known Flow Node","Known Flow","564940.750000","145416.625000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807062","Nodes","","21.000000","67.776095","Default Known Flow Node","Known Flow","564944.750000","145378.375000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807063","Nodes","","21.000000","67.763643","Default Known Flow Node","Known Flow","564949.375000","145372.625000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807075","Nodes","","21.000000","67.515719","Default Known Flow Node","Known Flow","565025.625000","145389.000000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807072","Nodes","","21.000000","67.908897","Default Known Flow Node","Known Flow","564998.625000","145239.750000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807073","Nodes","","21.000000","67.909550","Default Known Flow Node","Known Flow","565005.375000","145266.125000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807077","Nodes","","21.000000","67.907023","DDS demands","Known Flow","565075.250000","145157.875000","","0.000000","","-7.860000","","-7.028552","-7.860000","","","","D1 PROFILE",""
"96113706807074","Nodes","","21.000000","67.908926","Default Known Flow Node","Known Flow","565009.625000","145265.125000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807076","Nodes","","21.000000","67.656227","DDS demands","Known Flow","565055.500000","145296.125000","","0.000000","","-14.140000","","-12.644242","-14.140000","","","","D1 PROFILE",""
"96113706807069","Nodes","","21.000000","66.971831","DDS demands","Known Flow","564981.250000","145345.875000","","0.000000","","-11.570000","","-10.346101","-11.570000","","","","D1 PROFILE",""
"96113700003103","Nodes","","21.000000","67.292293","DDS demands","Known Flow","564576.437500","145292.187500","","0.000000","","-2.150000","","-1.922568","-2.150000","","","","D1 PROFILE",""
"96113700003102","Nodes","","21.000000","66.580043","Default Known Flow Node","Known Flow","564286.437500","145120.500000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807027","Nodes","","21.000000","67.494954","DDS demands","Known Flow","564682.920231","145327.568820","","0.000000","","-9.079999","","-8.119498","-9.079999","","","","D1 PROFILE",""
"96113706807022","Nodes","","21.000000","67.680420","Default Known Flow Node","Known Flow","565052.625000","145290.500000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807023","Nodes","","21.000000","67.720940","Default Known Flow Node","Known Flow","565066.000000","145274.500000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807024","Nodes","","21.000000","67.720940","Default Known Flow Node","Known Flow","565127.125000","145267.125000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807026","Nodes","","21.000000","69.211918","Default Known Flow Node","Known Flow","565161.000000","145536.625000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113706807025","Nodes","","21.000000","69.211918","Default Known Flow Node","Known Flow","565120.750000","145577.375000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113716807043","Nodes","","21.000000","66.646100","Default Known Flow Node","Known Flow","564307.625000","144964.875000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113716807046","Nodes","","21.000000","66.529429","Default Known Flow Node","Known Flow","564385.125000","145084.875000","","0.000000","","","","0.000000","0.000000","","","","",""
"96113716807048","Nodes","","21.000000","66.028342","Default Known Flow Node","Known Flow","564408.750000","145354.250000","","0.000000","","","","0.000000","0.000000","","","","",""
