"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"96114607311115","Nodes","-74890","21.000000","29.512049","DDS demands","Known Flow","573496.565000","175250.770000","","0.000000","","","","-5.119999","","","-4.578395","-5.119999","","","","","","D1 PROFILE","",""
"96114607311063","Nodes","7311063","21.000000","29.190122","DDS demands","Known Flow","574537.315000","175111.895000","","0.000000","","","","-2.990000","","","-2.673711","-2.990000","","","","","","D1 PROFILE","",""
"96114607311062","Nodes","7311062","21.000000","29.204582","DDS demands","Known Flow","574529.940000","175030.520000","","0.000000","","","","-1.090000","","","-0.974697","-1.090000","","","","","","D1 PROFILE","",""
"96114607311145","Nodes","-77184","21.000000","29.240041","DDS demands","Known Flow","574674.315000","175093.645000","","0.000000","","","","-2.119999","","","-1.895741","-2.119999","","","","","","D1 PROFILE","",""
"96114607311151","Nodes","-77436","21.000000","63.763083","DDS demands","Known Flow","573400.190000","175456.145000","","0.000000","","","","-13.770000","","","-12.313380","-13.770000","","","","","","D1 PROFILE","",""
"96114607311013","Nodes","7311013","21.000000","65.809625","DDS demands","Known Flow","573414.065000","175671.770000","","0.000000","","","","-33.080002","","","-29.580730","-33.080002","","","","","","D1 PROFILE","",""
"96114607311149","Nodes","-77434","21.000000","60.975775","DDS demands","Known Flow","573371.940000","175792.520000","","0.000000","","","","-13.290000","","","-11.884156","-13.290000","","","","","","D1 PROFILE","",""
"96114607311147","Nodes","-77431","21.000000","60.960697","DDS demands","Known Flow","573347.315000","175793.145000","","0.000000","","","","-3.010000","","","-2.691595","-3.010000","","","","","","D1 PROFILE","",""
"96114607311150","Nodes","-77435","21.000000","60.969060","DDS demands","Known Flow","573373.690000","175806.395000","","0.000000","","","","-2.669999","","","-2.387561","-2.669999","","","","","","D1 PROFILE","",""
"96114607311152","Nodes","-77437","21.000000","65.805474","Default Known Flow Node","Known Flow","573410.190000","175672.145000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311015","Nodes","7311015","21.000000","62.336787","DDS demands","Known Flow","573460.940000","175782.270000","","0.000000","","","","-8.430000","","","-7.538257","-8.430000","","","","","","D1 PROFILE","",""
"96114607311153","Nodes","-77440","21.000000","62.336787","Default Known Flow Node","Known Flow","573465.565000","175781.520000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311014","Nodes","7311014","21.000000","69.484491","DDS demands","Known Flow","573509.565000","175667.270000","","0.000000","","","","-22.759999","","","-20.352399","-22.759999","","","","","","D1 PROFILE","",""
"96114607311012","Nodes","7311012","21.000000","69.705160","DDS demands","Known Flow","573507.940000","175647.020000","","0.000000","","","","-15.640000","","","-13.985568","-15.640000","","","","","","D1 PROFILE","",""
"96114607311001","Nodes","STATION ROAD DG, Site ID: 3508","21.000000","69.999999","Default Known Pressure Node","Known Pressure","573524.315000","175638.145000","","8149.999854","","","","","","","711.278714","795.419995","","","","","","","",""
"96114607311159","Nodes","-77455","21.000000","29.958929","DDS demands","Known Flow","573839.565000","175631.395000","","0.000000","","","","-2.730000","","","-2.441214","-2.730000","","","","","","D1 PROFILE","",""
"96114607311050","Nodes","7311050","21.000000","29.992558","DDS demands","Known Flow","573903.940000","175639.145000","","0.000000","","","","-4.670000","","","-4.175997","-4.670000","","","","","","D1 PROFILE","",""
"96114607311163","Nodes","-77801","21.000000","68.819957","Default Known Flow Node","Known Flow","573525.190000","175754.020000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311165","Nodes","-77803","21.000000","68.741768","Default Known Flow Node","Known Flow","573534.940000","175753.145000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311175","Nodes","-77817","21.000000","60.561823","DDS demands","Known Flow","573721.190000","175985.770000","","0.000000","","","","-16.790000","","","-15.013919","-16.790000","","","","","","D1 PROFILE","",""
"96114607311170","Nodes","-77811","21.000000","61.918163","DDS demands","Known Flow","573614.815000","175995.770000","","0.000000","","","","-11.979999","","","-10.712730","-11.979999","","","","","","D1 PROFILE","",""
"96114607311156","Nodes","-77443","21.000000","69.336554","Default Known Flow Node","Known Flow","573506.440000","175667.395000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311158","Nodes","-77452","21.000000","68.099619","DDS demands","Known Flow","573681.815000","175651.020000","","0.000000","","","","-11.770000","","","-10.524945","-11.770000","","","","","","D1 PROFILE","",""
"96114607311157","Nodes","-77444","21.000000","69.705045","Default Known Flow Node","Known Flow","573507.690000","175642.895000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311154","Nodes","-77441","21.000000","66.503518","DDS demands","Known Flow","573502.690000","175509.770000","","0.000000","","","","-24.450001","","","-21.863629","-24.450001","","","","","","D1 PROFILE","",""
"96114607311160","Nodes","-77461","21.000000","29.978895","DDS demands","Known Flow","573916.440000","175640.895000","","0.000000","","","","-3.950000","","","-3.532160","-3.950000","","","","","","D1 PROFILE","",""
"96114607311004","Nodes","MORNING CROSS COTTAGES DG,","21.000000","30.000000","Default Known Pressure Node","Known Pressure","573903.690000","175640.270000","","999998.967025","","","","","","","10.149371","11.350000","","","","","","","",""
"96114607311177","Nodes","-83670","21.000000","68.729628","Default Known Flow Node","Known Flow","573535.190000","175754.645000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311166","Nodes","-77804","21.000000","68.036763","Default Known Flow Node","Known Flow","573542.440000","175842.520000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311164","Nodes","-77802","21.000000","67.908132","Default Known Flow Node","Known Flow","573526.190000","175844.520000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311178","Nodes","-83671","21.000000","68.457310","DDS demands","Known Flow","573584.315000","175695.395000","","0.000000","","","","-6.030000","","","-5.392134","-6.030000","","","","","","D1 PROFILE","",""
"96114607311076","Nodes","-110506","21.000000","29.039113","DDS demands","Known Flow","574569.815000","175564.020000","","0.000000","","","","-1.420000","","","-1.269789","-1.420000","","","","","","D1 PROFILE","",""
"96114607311035","Nodes","7311035","21.000000","49.143674","Default Known Flow Node","Known Flow","573113.815000","176493.395000","","0.000000","","","","0.000000","","","0.000000","0.000000","","","","","","D1 PROFILE","",""
"96114607311162","Nodes","-77800","21.000000","49.021085","DDS demands","Known Flow","573132.065000","176140.270000","","0.000000","","","","-2.250000","","","-2.011990","-2.250000","","","","","","D1 PROFILE","",""
"96114607311016","Nodes","7311016","21.000000","66.522825","DDS demands","Known Flow","573559.940000","176009.270000","","0.000000","","","0.000000","-12.930000","","","-11.562238","-12.930000","","","","","C4 PROFILE","D1 PROFILE","",""
"96114607311171","Nodes","-77812","21.000000","60.943580","DDS demands","Known Flow","573626.565000","176041.145000","","0.000000","","","","-3.690000","","","-3.299664","-3.690000","","","","","","D1 PROFILE","",""
"96114607311141","Nodes","-77173","21.000000","47.252528","DDS demands","Known Flow","573975.940000","176313.770000","","0.000000","","","","-3.309999","","","-2.959861","-3.309999","","","","","","D1 PROFILE","",""
"96114607311142","Nodes","-77175","21.000000","47.259280","Default Known Flow Node","Known Flow","573976.690000","176322.770000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311081","Nodes","-1122039","21.000000","53.903033","DDS demands","Known Flow","573594.190000","176450.895000","","0.000000","","","","-2.250000","","","-2.011990","-2.250000","","","","","","D1 PROFILE","",""
"96114607311080","Nodes","-1122038","21.000000","53.906769","Default Known Flow Node","Known Flow","573593.815000","176440.020000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311083","Nodes","-1122041","21.000000","53.148269","Default Known Flow Node","Known Flow","573638.190000","176442.645000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311082","Nodes","-1122040","21.000000","53.129998","DDS demands","Known Flow","573637.690000","176428.645000","","0.000000","","","","-4.449999","","","-3.979269","-4.449999","","","","","","D1 PROFILE","",""
"96114607311095","Nodes","-1122053","21.000000","53.181125","DDS demands","Known Flow","573685.065000","176474.270000","","0.000000","","","","-1.240000","","","-1.108830","-1.240000","","","","","","D1 PROFILE","",""
"96114607311094","Nodes","-1122052","21.000000","53.182823","DDS demands","Known Flow","573684.315000","176458.020000","","0.000000","","","","-1.590000","","","-1.421806","-1.590000","","","","","","D1 PROFILE","",""
"96114607311128","Nodes","-77151","21.000000","47.025892","Default Known Flow Node","Known Flow","573741.690000","176351.020000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311024","Nodes","7311024","21.000000","47.110398","DDS demands","Known Flow","573743.190000","176418.020000","","0.000000","","","","-38.900001","","","-34.785076","-38.900001","","","","","","D1 PROFILE","",""
"96114607311027","Nodes","7311027","21.000000","47.807213","DDS demands","Known Flow","573957.065000","176410.395000","","0.000000","","","","-11.300000","","","-10.104662","-11.300000","","","","","","D1 PROFILE","",""
"96114607311025","Nodes","7311025","21.000000","46.868043","DDS demands","Known Flow","573802.940000","176346.395000","","0.000000","","","","-9.899999","","","-8.852757","-9.899999","","","","","","D1 PROFILE","",""
"96114607311132","Nodes","-77158","21.000000","46.864184","DDS demands","Known Flow","573800.815000","176313.895000","","0.000000","","","","-4.639999","","","-4.149170","-4.639999","","","","","","D1 PROFILE","",""
"96114607311026","Nodes","7311026","21.000000","47.418934","DDS demands","Known Flow","573939.440000","176327.145000","","0.000000","","","","-9.390000","","","-8.396706","-9.390000","","","","","","D1 PROFILE","",""
"96114607311139","Nodes","-77169","21.000000","47.896292","Default Known Flow Node","Known Flow","573957.815000","176418.770000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311143","Nodes","-77176","21.000000","47.885299","DDS demands","Known Flow","573992.190000","176415.395000","","0.000000","","","","-2.160000","","","-1.931510","-2.160000","","","","","","D1 PROFILE","",""
"96114607311144","Nodes","-77177","21.000000","47.177643","DDS demands","Known Flow","573997.190000","176344.145000","","0.000000","","","","-5.650000","","","-5.052331","-5.650000","","","","","","D1 PROFILE","",""
"96114607311168","Nodes","-77807","21.000000","66.418790","DDS demands","Known Flow","573562.315000","176025.020000","","0.000000","","","","-4.940000","","","-4.417436","-4.940000","","","","","","D1 PROFILE","",""
"96114607311169","Nodes","-77808","21.000000","62.407755","Default Known Flow Node","Known Flow","573573.315000","176148.395000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311167","Nodes","-77805","21.000000","62.377163","DDS demands","Known Flow","573547.815000","176151.895000","","0.000000","","","-4.230000","","","","-3.782541","-4.230000","","","","","C4 PROFILE","","",""
"96114607311017","Nodes","7311017","21.000000","59.269713","DDS demands","Known Flow","573574.940000","176250.020000","","0.000000","","","","-13.369999","","","-11.955693","-13.369999","","","","","","D1 PROFILE","",""
"96114607311173","Nodes","-77814","21.000000","60.591121","Default Known Flow Node","Known Flow","573687.565000","176037.520000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311172","Nodes","-77813","21.000000","60.851270","DDS demands","Known Flow","573631.190000","176075.645000","","0.000000","","","","-6.380000","","","-5.705110","-6.380000","","","","","","D1 PROFILE","",""
"96114607311176","Nodes","-77818","21.000000","60.544995","DDS demands","Known Flow","573734.440000","176038.145000","","0.000000","","","","-5.519999","","","-4.936082","-5.519999","","","","","","D1 PROFILE","",""
"96114607311174","Nodes","-77815","21.000000","60.553802","DDS demands","Known Flow","573695.690000","176081.645000","","0.000000","","","","-5.270000","","","-4.712528","-5.270000","","","","","","D1 PROFILE","",""
"96114607311018","Nodes","7311018","21.000000","55.162949","DDS demands","Known Flow","573579.190000","176388.395000","","0.000000","","","","-10.739999","","","-9.603899","-10.739999","","","","","","D1 PROFILE","",""
"96114607311078","Nodes","-1122036","21.000000","55.066608","Default Known Flow Node","Known Flow","573583.815000","176388.895000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311077","Nodes","-1122035","21.000000","53.911474","Default Known Flow Node","Known Flow","573582.315000","176441.145000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311089","Nodes","-1122047","21.000000","53.911548","Default Known Flow Node","Known Flow","573661.815000","176375.645000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311079","Nodes","-1122037","21.000000","53.906753","DDS demands","Known Flow","573593.565000","176434.270000","","0.000000","","","","-0.199999","","","-0.178843","-0.199999","","","","","","D1 PROFILE","",""
"96114607311085","Nodes","-1122043","21.000000","52.811085","Default Known Flow Node","Known Flow","573650.690000","176246.645000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311086","Nodes","-1122044","21.000000","52.765547","DDS demands","Known Flow","573659.315000","176236.020000","","0.000000","","","","-7.770000","","","-6.948073","-7.770000","","","","","","D1 PROFILE","",""
"96114607311090","Nodes","-1122048","21.000000","53.188161","Default Known Flow Node","Known Flow","573664.440000","176317.020000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311084","Nodes","-1122042","21.000000","53.144751","DDS demands","Known Flow","573638.565000","176341.520000","","0.000000","","","","-4.199999","","","-3.755715","-4.199999","","","","","","D1 PROFILE","",""
"96114607311093","Nodes","-1122051","21.000000","53.207460","DDS demands","Known Flow","573683.565000","176441.895000","","0.000000","","","","-3.420000","","","-3.058225","-3.420000","","","","","","D1 PROFILE","",""
"96114607311092","Nodes","-1122050","21.000000","53.802994","DDS demands","Known Flow","573668.940000","176372.645000","","0.000000","","","","-3.890000","","","-3.478507","-3.890000","","","","","","D1 PROFILE","",""
"96114607311087","Nodes","-1122045","21.000000","53.175725","DDS demands","Known Flow","573659.690000","176458.395000","","0.000000","","","","-2.059999","","","-1.842088","-2.059999","","","","","","D1 PROFILE","",""
"96114607311096","Nodes","-1122054","21.000000","53.400315","Default Known Flow Node","Known Flow","573687.315000","176332.270000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311019","Nodes","7311019","21.000000","53.451356","DDS demands","Known Flow","573694.190000","176334.895000","","0.000000","","","","-22.609999","","","-20.218265","-22.609999","","","","","","D1 PROFILE","",""
"96114607311097","Nodes","-1122056","21.000000","53.451274","Default Known Flow Node","Known Flow","573694.565000","176334.145000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311100","Nodes","-1122059","21.000000","53.403011","Default Known Flow Node","Known Flow","573720.315000","176285.020000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311098","Nodes","-1122057","21.000000","53.371975","Default Known Flow Node","Known Flow","573702.690000","176252.895000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311088","Nodes","-1122046","21.000000","53.366201","DDS demands","Known Flow","573661.565000","176263.770000","","0.000000","","","","-1.360000","","","-1.216136","-1.360000","","","","","","D1 PROFILE","",""
"96114607311099","Nodes","-1122058","21.000000","53.363970","DDS demands","Known Flow","573715.565000","176231.645000","","0.000000","","","","-1.909999","","","-1.707956","-1.909999","","","","","","D1 PROFILE","",""
"96114607311161","Nodes","-77798","21.000000","49.022063","DDS demands","Known Flow","573057.440000","176596.770000","","0.000000","","","","-3.780000","","","-3.380143","-3.780000","","","","","","D1 PROFILE","",""
"96114607311121","Nodes","-77141","21.000000","49.617050","DDS demands","Known Flow","573327.315000","176522.145000","","0.000000","-14.979999","","","-8.169999","","","-20.701143","-23.149999","","","C1 PROFILE","","","D1 PROFILE","",""
"96114607311023","Nodes","7311023","21.000000","51.326625","DDS demands","Known Flow","573748.190000","176503.895000","","0.000000","","","","-12.470000","","","-11.150897","-12.470000","","","","","","D1 PROFILE","",""
"96114607311125","Nodes","-77147","21.000000","45.477146","DDS demands","Known Flow","573694.315000","176704.145000","","0.000000","","","","-7.639999","","","-6.831824","-7.639999","","","","","","D1 PROFILE","",""
"96114607311126","Nodes","-77148","21.000000","45.590620","Default Known Flow Node","Known Flow","573694.565000","176764.645000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311129","Nodes","-77155","21.000000","45.897681","DDS demands","Known Flow","573768.065000","176789.145000","","0.000000","","","","-2.240000","","","-2.003048","-2.240000","","","","","","D1 PROFILE","",""
"96114607311131","Nodes","-77157","21.000000","45.899222","DDS demands","Known Flow","573772.565000","176789.145000","","0.000000","","","","-7.340000","","","-6.563559","-7.340000","","","","","","D1 PROFILE","",""
"96114607311029","Nodes","7311029","21.000000","47.318446","DDS demands","Known Flow","573969.690000","176568.395000","","0.000000","","","","-31.809998","","","-28.445069","-31.809998","","","","","","D1 PROFILE","",""
"96114607311030","Nodes","7311030","21.000000","44.410176","DDS demands","Known Flow","573976.065000","176646.145000","","0.000000","","","","-19.489999","","","-17.428306","-19.489999","","","","","","D1 PROFILE","",""
"96114607311122","Nodes","-77142","21.000000","52.259064","Default Known Flow Node","Known Flow","573590.815000","176513.145000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311020","Nodes","P09121884, WHARF LANE, ROCHESTER, -25.75 SCMHS","22.999998","40.976695","CSEP DDS Matched","Known Flow","573973.940000","176774.770000","","0.000000","","","","","-25.749998","","-23.026111","-25.749998","","","","","","","DC PROFILE",""
"96114607311034","Nodes","7311034","21.000000","51.043696","DDS demands","Known Flow","573608.190000","176537.770000","","0.000000","","","","-17.260000","","","-15.434201","-17.260000","","","","","","D1 PROFILE","",""
"96114607311123","Nodes","P14133656, POND HILL CSEP, 19.75 SCMH","24.000000","46.429976","CSEP Unmatched","Known Flow","573626.690000","176744.270000","","0.000000","","","","-8.329999","","-19.749999","-25.109637","-28.080000","","","","","","D1 PROFILE","","DC PROFILE"
"96114607311124","Nodes","-77145","21.000000","47.432360","Default Known Flow Node","Known Flow","573647.815000","176654.520000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311033","Nodes","7311033","21.000000","47.435697","DDS demands","Known Flow","573649.440000","176654.395000","","0.000000","","","","-38.840001","","","-34.731423","-38.840001","","","","","","D1 PROFILE","",""
"96114607311032","Nodes","7311032","21.000000","46.400038","DDS demands","Known Flow","573756.440000","176650.145000","","0.000000","","","","-39.660000","","","-35.464682","-39.660000","","","","","","D1 PROFILE","",""
"96114607311127","Nodes","-77149","21.000000","45.477590","DDS demands","Known Flow","573698.065000","176782.020000","","0.000000","","","","-8.640000","","","-7.726043","-8.640000","","","","","","D1 PROFILE","",""
"96114607311022","Nodes","7311022","21.000000","51.469520","DDS demands","Known Flow","573719.065000","176521.895000","","0.000000","","","","-21.329999","","","-19.073667","-21.329999","","","","","","D1 PROFILE","",""
"96114607311021","Nodes","7311021","21.000000","51.474690","DDS demands","Known Flow","573711.315000","176508.395000","","0.000000","-7.479999","","","-11.830000","","","-17.267347","-19.310000","","","C1 PROFILE","","","D1 PROFILE","",""
"96114607311028","Nodes","7311028","21.000000","48.399948","DDS demands","Known Flow","573961.440000","176462.520000","","0.000000","","-15.999999","","-16.139999","","","-28.740161","-32.139997","","","","C2 PROFILE","","D1 PROFILE","",""
"96114607311130","Nodes","-77156","21.000000","46.370724","Default Known Flow Node","Known Flow","573768.815000","176649.895000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311133","Nodes","-77160","21.000000","45.315581","DDS demands","Known Flow","573876.440000","176789.145000","","0.000000","","","","-10.540000","","","-9.425056","-10.540000","","","","","","D1 PROFILE","",""
"96114607311136","Nodes","-77163","21.000000","43.415280","DDS demands","Known Flow","573898.315000","176716.645000","","0.000000","","","","-2.829999","","","-2.530636","-2.829999","","","","","","D1 PROFILE","",""
"96114607311135","Nodes","-77162","21.000000","43.415280","Default Known Flow Node","Known Flow","573897.565000","176716.520000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311134","Nodes","-77161","21.000000","43.360260","DDS demands","Known Flow","573897.440000","176681.770000","","0.000000","","","","-4.960000","","","-4.435321","-4.960000","","","","","","D1 PROFILE","",""
"96114607311137","Nodes","-77164","21.000000","43.471844","DDS demands","Known Flow","573915.065000","176715.895000","","0.000000","","","","-3.089999","","","-2.763133","-3.089999","","","","","","D1 PROFILE","",""
"96114607311138","Nodes","-77167","21.000000","43.322986","DDS demands","Known Flow","573946.815000","176734.645000","","0.000000","","","","-6.619999","","","-5.919722","-6.619999","","","","","","D1 PROFILE","",""
"96114607311031","Nodes","7311031","21.000000","44.477372","DDS demands","Known Flow","573927.690000","176646.020000","","0.000000","","","","-16.500000","","","-14.754595","-16.500000","","","","","","D1 PROFILE","",""
"96114607311103","Nodes","-1355982","21.000000","41.530130","Default Known Flow Node","Known Flow","573975.690000","176753.770000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311102","Nodes","-1355981","21.000000","41.530130","Default Known Flow Node","Known Flow","573974.190000","176753.520000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311101","Nodes","-1355980","21.000000","41.530130","Default Known Flow Node","Known Flow","573959.565000","176751.895000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311140","Nodes","","21.000000","52.279123","Default Known Flow Node","Known Flow","573590.190000","176510.270000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311106","Nodes","-3425793","21.000000","65.739536","Default Known Flow Node","Known Flow","573356.690000","175723.770000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311108","Nodes","-3425795","21.000000","65.698966","Default Known Flow Node","Known Flow","573385.190000","175680.145000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311107","Nodes","-3425794","21.000000","65.658400","DDS demands","Known Flow","573384.815000","175674.645000","","0.000000","","","","-3.569999","","","-3.192357","-3.569999","","","","","","D1 PROFILE","",""
"96114607311146","Nodes","-77430","21.000000","65.624660","DDS demands","Known Flow","573345.565000","175676.145000","","0.000000","","","","-7.250000","","","-6.483080","-7.250000","","","","","","D1 PROFILE","",""
"96114607311111","Nodes","-3905917","21.000000","48.280967","Default Known Flow Node","Known Flow","573961.190000","176452.145000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311091","Nodes","-1122049","21.000000","53.803499","Default Known Flow Node","Known Flow","573668.815000","176372.395000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311112","Nodes","-3905918","21.000000","48.280967","Default Known Flow Node","Known Flow","573971.190000","176452.020000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96114607311110","Nodes","-3427372","21.000000","52.452252","DDS demands","Known Flow","573588.690000","176502.895000","","0.000000","","","","-2.710000","","","-2.423330","-2.710000","","","","","","D1 PROFILE","",""
