"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-AF)"
"96110300003904","Nodes","","21.000000","29.408337","DDS demands","Known Flow","569721.000000","149738.750000","","0.000000","","","","","-12.680000","","-11.338683","-12.680000","","","","","","","D1 PROFILE",""
"96110315902188","Nodes","","21.000000","32.906951","Default Known Flow Node","Known Flow","569744.430862","149893.134514","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902191","Nodes","","21.000000","32.907194","Default Known Flow Node","Known Flow","569744.120164","149893.864857","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902213","Nodes","","21.000000","29.524397","Default Known Flow Node","Known Flow","569792.125000","149740.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902174","Nodes","","21.000000","29.284918","DDS demands","Known Flow","569693.453543","149824.286330","","0.000000","","","","","-4.819999","","-4.310130","-4.819999","","","","","","","D1 PROFILE",""
"96110315902203","Nodes","","21.000000","29.229819","Default Known Flow Node","Known Flow","569730.048175","149829.792732","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902194","Nodes","","21.000000","26.677357","Default Known Flow Node","Known Flow","570462.250000","149898.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902225","Nodes","","21.000000","26.677357","Default Known Flow Node","Known Flow","570466.250000","149906.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902197","Nodes","","21.000000","24.890088","Default Known Flow Node","Known Flow","569778.125000","150266.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902253","Nodes","","21.000000","24.933711","DDS demands","Known Flow","569792.250000","150288.625000","","0.000000","","","","","-21.129999","","-18.894825","-21.129999","","","","","","","D1 PROFILE",""
"96110315902239","Nodes","","21.000000","24.846471","Default Known Flow Node","Known Flow","569818.125000","150195.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902243","Nodes","","21.000000","24.846471","Default Known Flow Node","Known Flow","569791.875000","150207.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902251","Nodes","","21.000000","24.933711","Default Known Flow Node","Known Flow","569853.750000","150273.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902236","Nodes","","21.000000","29.018144","DDS demands","Known Flow","569968.250000","150102.250000","","0.000000","","","","","-2.789999","","-2.494867","-2.789999","","","","","","","D1 PROFILE",""
"96110315902293","Nodes","","21.000000","29.133942","DDS demands","Known Flow","569873.832996","150161.741822","","0.000000","-0.950000","","","","-5.899999","","-6.125392","-6.849999","","","C1 PROFILE","","","","D1 PROFILE",""
"96110315902207","Nodes","","21.000000","25.056282","Default Known Flow Node","Known Flow","569970.500000","150332.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902264","Nodes","","21.000000","25.099936","DDS demands","Known Flow","569987.250000","150358.125000","","0.000000","","","","","-20.879998","","-18.671268","-20.879998","","","","","","","D1 PROFILE",""
"96110315902250","Nodes","","21.000000","24.846471","Default Known Flow Node","Known Flow","569772.625000","150248.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902249","Nodes","","21.000000","24.890088","Default Known Flow Node","Known Flow","569780.000000","150248.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902182","Nodes","","21.000000","24.762783","DDS demands","Known Flow","569778.750000","150345.875000","","0.000000","","","","","-11.549999","","-10.328216","-11.549999","","","","","","","D1 PROFILE",""
"96110300003906","Nodes","","21.000000","24.781905","DDS demands","Known Flow","569784.875000","150342.750000","","0.000000","","","","","-17.090000","","-15.282183","-17.090000","","","","","","","D1 PROFILE",""
"96110315902259","Nodes","","21.000000","25.056286","DDS demands","Known Flow","569810.875000","150332.750000","","0.000000","","","","","-14.210000","","-12.706836","-14.210000","","","","","","","D1 PROFILE",""
"96110315902242","Nodes","","21.000000","24.846471","Default Known Flow Node","Known Flow","569789.375000","150202.625000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902240","Nodes","","21.000000","24.802860","Default Known Flow Node","Known Flow","569763.500000","150198.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902258","Nodes","","21.000000","25.056282","Default Known Flow Node","Known Flow","569982.625000","150323.625000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902237","Nodes","","21.000000","24.759255","Default Known Flow Node","Known Flow","569751.500000","150158.625000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902241","Nodes","","21.000000","24.802860","Default Known Flow Node","Known Flow","569758.375000","150200.625000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902211","Nodes","","21.000000","23.975892","Default Known Flow Node","Known Flow","569937.125000","150617.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902215","Nodes","","21.000000","23.975892","Default Known Flow Node","Known Flow","569950.000000","150613.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902280","Nodes","","21.000000","24.019688","Default Known Flow Node","Known Flow","569999.875000","150573.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902279","Nodes","","21.000000","24.019688","Default Known Flow Node","Known Flow","569990.375000","150558.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902263","Nodes","","21.000000","25.079846","Default Known Flow Node","Known Flow","570013.000000","150347.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902221","Nodes","","21.000000","24.911661","Default Known Flow Node","Known Flow","570096.000000","150264.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902254","Nodes","","21.000000","24.999015","Default Known Flow Node","Known Flow","570091.250000","150309.625000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300003909","Nodes","","21.000000","25.071580","Default Known Flow Node","Known Flow","570022.875000","150351.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902269","Nodes","","21.000000","25.205840","DDS demands","Known Flow","570028.625000","150431.625000","","0.000000","","","","","-10.930000","","-9.773801","-10.930000","","","","","","","D1 PROFILE",""
"96110305902194","Nodes","","21.000000","25.094573","DDS demands","Known Flow","570030.125000","150350.375000","","0.000000","","","","","-8.350000","","-7.466719","-8.350000","","","","","","","D1 PROFILE",""
"96110315902261","Nodes","","21.000000","25.071206","Default Known Flow Node","Known Flow","570033.750000","150338.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902255","Nodes","","21.000000","25.032781","Default Known Flow Node","Known Flow","570077.500000","150319.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902256","Nodes","","21.000000","25.015350","Default Known Flow Node","Known Flow","570086.875000","150322.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902257","Nodes","","21.000000","25.012761","Default Known Flow Node","Known Flow","570087.625000","150323.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902265","Nodes","","21.000000","25.056446","Default Known Flow Node","Known Flow","570095.250000","150365.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902193","Nodes","","21.000000","24.999015","DDS demands","Known Flow","570094.875000","150319.375000","","0.000000","","","","","-10.379999","","-9.281981","-10.379999","","","","","","","D1 PROFILE",""
"96110315902260","Nodes","","21.000000","25.073250","DDS demands","Known Flow","570135.250000","150336.375000","","0.000000","","","","","-20.659999","","-18.474541","-20.659999","","","","","","","D1 PROFILE",""
"96110315902199","Nodes","","21.000000","24.985872","Default Known Flow Node","Known Flow","570170.500000","150308.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902262","Nodes","","21.000000","25.072983","DDS demands","Known Flow","570137.000000","150342.875000","","0.000000","","","","","-11.779999","","-10.533886","-11.779999","","","","","","","D1 PROFILE",""
"96110315902205","Nodes","","21.000000","25.072983","Default Known Flow Node","Known Flow","570228.125000","150286.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902277","Nodes","","21.000000","24.485065","Default Known Flow Node","Known Flow","570007.875000","150534.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902278","Nodes","","21.000000","24.478358","DDS demands","Known Flow","570008.500000","150535.125000","","0.000000","","","","","-7.809999","","-6.983841","-7.809999","","","","","","","D1 PROFILE",""
"96110315902275","Nodes","","21.000000","24.486750","Default Known Flow Node","Known Flow","570079.750000","150502.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902274","Nodes","","21.000000","24.486750","Default Known Flow Node","Known Flow","570080.875000","150502.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902282","Nodes","","21.000000","24.501819","Default Known Flow Node","Known Flow","570102.125000","150722.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902214","Nodes","","21.000000","24.019688","Default Known Flow Node","Known Flow","570021.500000","150590.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902281","Nodes","","21.000000","24.019688","Default Known Flow Node","Known Flow","570013.000000","150589.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902217","Nodes","","21.000000","24.486750","DDS demands","Known Flow","570028.375000","150532.000000","","0.000000","","","","","-12.760000","","-11.410220","-12.760000","","","","","","","D1 PROFILE",""
"96110315902271","Nodes","","21.000000","24.442978","Default Known Flow Node","Known Flow","570135.125000","150479.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902195","Nodes","","21.000000","24.477673","DDS demands","Known Flow","570007.625000","150536.000000","","0.000000","","","","","-9.000000","","-8.047961","-9.000000","","","","","","","D1 PROFILE",""
"96110315902179","Nodes","","21.000000","37.497947","Default Known Flow Node","Known Flow","569005.500000","148080.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902285","Nodes","","21.000000","37.497947","Default Known Flow Node","Known Flow","569008.875000","148102.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902227","Nodes","","21.000000","32.905963","Default Known Flow Node","Known Flow","569685.000000","149943.015625","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300003902","Nodes","","21.000000","32.905963","Default Known Flow Node","Known Flow","569710.000000","149933.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902177","Nodes","","21.000000","29.550575","DDS demands","Known Flow","569792.090013","149757.579856","","0.000000","","-6.769999","-2.140000","0.000000","0.000000","","-7.967481","-8.909999","","","","C2 PROFILE","C3 PROFILE","C4 PROFILE","D1 PROFILE",""
"96110305902158","Nodes","","21.000000","37.461396","DDS demands","Known Flow","569115.437500","148177.968750","","0.000000","","","","","-10.670000","","-9.541305","-10.670000","","","","","","","D1 PROFILE",""
"96110300001000","Nodes","","21.000000","37.989401","Default Known Flow Node","Known Flow","569036.000000","148212.312500","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902006","Nodes","Lees Road Cleavesland DG, Site ID 3913","21.000000","38.000000","Default Known Pressure Node","Known Pressure","569042.562500","148211.828125","","499.999994","","","","","","","89.457547","100.040000","","","","","","","",""
"96110305902159","Nodes","","21.000000","36.583484","DDS demands","Known Flow","569074.000000","148320.750000","","0.000000","","","-2.799999","","-15.699999","","-16.543030","-18.499999","","","","","C3 PROFILE","","D1 PROFILE",""
"96110315902230","Nodes","","21.000000","34.335241","Default Known Flow Node","Known Flow","569648.612611","149957.440261","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902189","Nodes","","21.000000","26.938230","Default Known Flow Node","Known Flow","570529.750000","149887.625000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300003910","Nodes","","21.000000","26.938230","Default Known Flow Node","Known Flow","570530.812500","149891.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902193","Nodes","","21.000000","26.938230","Default Known Flow Node","Known Flow","570532.375000","149897.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902192","Nodes","","21.000000","27.176383","DDS demands","Known Flow","570336.687500","150075.843750","","0.000000","","","","","-12.390000","","-11.079359","-12.390000","","","","","","","D1 PROFILE",""
"96110300003908","Nodes","","21.000000","27.156865","Default Known Flow Node","Known Flow","570389.812500","150062.796875","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902233","Nodes","","21.000000","26.964903","Default Known Flow Node","Known Flow","570521.250000","149965.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902191","Nodes","","21.000000","27.181103","DDS demands","Known Flow","570235.750000","150096.625000","","0.000000","","","","","-10.229999","","-9.147848","-10.229999","","","","","","","D1 PROFILE",""
"96110315902245","Nodes","","21.000000","27.741576","Default Known Flow Node","Known Flow","569989.750000","150212.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110300003907","Nodes","","21.000000","27.571406","DDS demands","Known Flow","570036.687500","150184.859375","","0.000000","","","","","-13.009999","","-11.633774","-13.009999","","","","","","","D1 PROFILE",""
"96110305902189","Nodes","","21.000000","27.549982","DDS demands","Known Flow","570043.750000","150180.875000","","0.000000","","","","","-10.699999","","-9.568131","-10.699999","","","","","","","D1 PROFILE",""
"96110305902185","Nodes","","21.000000","24.445456","DDS demands","Known Flow","569963.875000","150490.687500","","0.000000","","","","","-16.139999","","-14.432676","-16.139999","","","","","","","D1 PROFILE",""
"96110300003912","Nodes","","21.000000","24.531137","Default Known Flow Node","Known Flow","569956.937500","150480.609375","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902183","Nodes","","21.000000","24.581907","DDS demands","Known Flow","569949.937500","150468.953125","","0.000000","","","","","-2.599999","","-2.324966","-2.599999","","","","","","","D1 PROFILE",""
"96110315902238","Nodes","","21.000000","29.150481","DDS demands","Known Flow","569871.873679","150164.484865","","0.000000","","","","","-4.050000","","-3.621582","-4.050000","","","","","","","D1 PROFILE",""
"96110305902179","Nodes","","21.000000","28.356813","DDS demands","Known Flow","569902.830887","150231.101642","","0.000000","","","-3.140000","0.000000","-11.819999","","-13.377499","-14.959999","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE",""
"96110305902180","Nodes","","21.000000","28.222012","DDS demands","Known Flow","569907.250000","150245.375000","","0.000000","","","","","-7.940000","","-7.100090","-7.940000","","","","","","","D1 PROFILE",""
"96110315902272","Nodes","","21.000000","23.758922","DDS demands","Known Flow","569866.687500","150491.156250","","0.000000","","","","","-11.130000","","-9.952645","-11.130000","","","","","","","D1 PROFILE",""
"96110300003911","Nodes","","21.000000","23.932225","Default Known Flow Node","Known Flow","569912.250000","150623.578125","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902187","Nodes","","21.000000","23.932100","DDS demands","Known Flow","569921.937500","150619.406250","","0.000000","","","","","-13.159999","","-11.767906","-13.159999","","","","","","","D1 PROFILE",""
"96110305902184","Nodes","","21.000000","25.210515","DDS demands","Known Flow","569934.750000","150380.062500","","0.000000","","","","","-5.140000","","-4.596280","-5.140000","","","","","","","D1 PROFILE",""
"96110315902268","Nodes","","21.000000","24.982704","Default Known Flow Node","Known Flow","569910.250000","150407.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902267","Nodes","","21.000000","25.070031","Default Known Flow Node","Known Flow","569939.500000","150398.484375","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902162","Nodes","","21.000000","35.524638","DDS demands","Known Flow","569296.963264","148552.016540","","0.000000","","","","","-12.890000","","-11.526469","-12.890000","","","","","","","D1 PROFILE",""
"96110315902190","Nodes","","21.000000","26.807769","Default Known Flow Node","Known Flow","570523.000000","149889.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902195","Nodes","","21.000000","26.938230","Default Known Flow Node","Known Flow","570533.500000","149902.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902276","Nodes","","21.000000","24.439919","Default Known Flow Node","Known Flow","569988.562500","150521.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902273","Nodes","","21.000000","24.396057","DDS demands","Known Flow","569969.437500","150501.093750","","0.000000","","","","","-10.260000","","-9.174676","-10.260000","","","","","","","D1 PROFILE",""
"96110315902252","Nodes","","21.000000","27.931143","Default Known Flow Node","Known Flow","569910.875000","150286.703125","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902178","Nodes","","21.000000","29.739333","DDS demands","Known Flow","569844.500000","150129.250000","","0.000000","0.000000","","","","-19.500000","","-17.437249","-19.500000","","","C1 PROFILE","","","","D1 PROFILE",""
"96110315902283","Nodes","","21.000000","29.739333","Default Known Flow Node","Known Flow","569845.000000","150128.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902231","Nodes","","21.000000","35.914820","Default Known Flow Node","Known Flow","569644.939721","149961.355700","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902200","Nodes","","21.000000","35.914820","Default Known Flow Node","Known Flow","569644.246723","149962.117998","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902202","Nodes","","21.000000","26.677357","Default Known Flow Node","Known Flow","570460.375000","149893.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902196","Nodes","","21.000000","26.938230","Default Known Flow Node","Known Flow","570549.375000","149905.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902192","Nodes","","21.000000","26.938230","Default Known Flow Node","Known Flow","570548.125000","149894.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902186","Nodes","","21.000000","24.393973","DDS demands","Known Flow","569875.437500","150487.406250","","0.000000","","","","","-9.469999","","-8.468243","-9.469999","","","","","","","D1 PROFILE",""
"96110315902209","Nodes","","21.000000","29.470370","Default Known Flow Node","Known Flow","569778.343855","149754.117084","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902185","Nodes","","21.000000","29.470370","Default Known Flow Node","Known Flow","569781.806628","149754.641746","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902177","Nodes","","21.000000","29.525691","DDS demands","Known Flow","569792.299878","149756.215734","","0.000000","","","","","-18.780000","","-16.793412","-18.780000","","","","","","","D1 PROFILE",""
"96110315902244","Nodes","","21.000000","27.753001","Default Known Flow Node","Known Flow","569988.125000","150210.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902297","Nodes","","21.000000","36.583484","Default Known Flow Node","Known Flow","568982.750000","148304.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110305902008","Nodes","The Lees DG, Site ID 3901","21.000000","35.999999","Default Known Pressure Node","Known Pressure","569644.419973","149961.217100","","2945.000073","","","","","","","463.294221","518.099993","","","","","","","",""
"96110315902232","Nodes","","21.000000","35.182769","Default Known Flow Node","Known Flow","569649.478859","149962.221948","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902246","Nodes","","21.000000","27.975708","DDS demands","Known Flow","569937.000000","150235.125000","","0.000000","","","","","-5.110000","","-4.569453","-5.110000","","","","","","","D1 PROFILE",""
"96110315902266","Nodes","","21.000000","24.675483","Default Known Flow Node","Known Flow","569711.875000","150385.687500","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902210","Nodes","","21.000000","24.527432","Default Known Flow Node","Known Flow","569991.875000","150545.265625","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902248","Nodes","","21.000000","28.265408","Default Known Flow Node","Known Flow","569928.250000","150237.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110315902247","Nodes","","21.000000","28.265408","Default Known Flow Node","Known Flow","569927.500000","150236.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
