"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"96106300170690","Nodes","170690","21.000000","34.898537","DDS demands","Known Flow","625837.511591","148191.211157","","0.000000","","","","","-2.470000","-2.208718","-2.470000","","","","","","","D1 PROFILE"
"96106300170691","Nodes","170691","21.000000","34.867921","DDS demands","Known Flow","625841.537519","148199.724486","","0.000000","","","","","-3.559999","-3.183415","-3.559999","","","","","","","D1 PROFILE"
"96106300170693","Nodes","170693","21.000000","34.739138","DDS demands","Known Flow","625889.892472","148285.761738","","0.000000","","","","","-3.989999","-3.567929","-3.989999","","","","","","","D1 PROFILE"
"96106300170694","Nodes","170694","21.000000","35.136540","DDS demands","Known Flow","625898.920450","148161.104601","","0.000000","","","","","-13.470000","-12.045115","-13.470000","","","","","","","D1 PROFILE"
"96106300132802","Nodes","132802","21.000000","33.518044","DDS demands","Known Flow","626010.302357","148049.158002","","0.000000","","","","","-16.489999","-14.745652","-16.489999","","","","","","","D1 PROFILE"
"96106305203024","Nodes","5203024","21.000000","37.677121","DDS demands","Known Flow","626034.416936","148484.329680","","0.000000","","","","","-8.640000","-7.726043","-8.640000","","","","","","","D1 PROFILE"
"96106300132809","Nodes","132809","21.000000","32.515668","DDS demands","Known Flow","626151.375000","148295.875000","","0.000000","","","","","-3.780000","-3.380143","-3.780000","","","","","","","D1 PROFILE"
"96106300132808","Nodes","132808","21.000000","32.807372","DDS demands","Known Flow","626092.250000","148195.250000","","0.000000","","","","","-5.789999","-5.177521","-5.789999","","","","","","","D1 PROFILE"
"96106300132816","Nodes","132816","21.000000","32.198286","DDS demands","Known Flow","626320.535132","148156.833294","","0.000000","","","","","-10.589999","-9.469767","-10.589999","","","","","","","D1 PROFILE"
"96106300132817","Nodes","132817","21.000000","33.859457","Default Known Flow Node","Known Flow","625713.689933","147906.765439","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96106300132829","Nodes","132829","21.000000","32.858378","Default Known Flow Node","Known Flow","626417.338496","148226.353031","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96106300132821","Nodes","132821","21.000000","33.121663","DDS demands","Known Flow","626397.343338","148166.083755","","0.000000","","","","","-4.030000","-3.603698","-4.030000","","","","","","","D1 PROFILE"
"96106300170696","Nodes","170696","21.000000","33.645670","DDS demands","Known Flow","626077.500000","148047.500000","","0.000000","","","","","-6.690000","-5.982318","-6.690000","","","","","","","D1 PROFILE"
"96106300132803","Nodes","132803","21.000000","37.676501","DDS demands","Known Flow","626031.290563","148478.373116","","0.000000","","","","","-6.710000","-6.000202","-6.710000","","","","","","","D1 PROFILE"
"96106300132806","Nodes","132806","21.000000","37.806179","DDS demands","Known Flow","626064.904009","148455.863231","","0.000000","","","","","-1.090000","-0.974697","-1.090000","","","","","","","D1 PROFILE"
"96106300132805","Nodes","132805","21.000000","23.682767","DDS demands","Known Flow","625985.212098","147926.923001","","0.000000","","","","","-13.499999","-12.071941","-13.499999","","","","","","","D1 PROFILE"
"96106300170697","Nodes","170697","21.000000","38.098634","DDS demands","Known Flow","626095.691363","148464.541952","","0.000000","","-6.000000","","","-5.460000","-10.247737","-11.460000","","","","C2 PROFILE","","","D1 PROFILE"
"96106300132823","Nodes","132823","21.000000","33.123299","Default Known Flow Node","Known Flow","626398.600805","148158.911930","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96106300132825","Nodes","132825","21.000000","32.946216","DDS demands","Known Flow","626428.996674","148127.556083","","0.000000","","","","","-2.039999","-1.824204","-2.039999","","","","","","","D1 PROFILE"
"96106300132831","Nodes","132831","21.000000","32.715668","DDS demands","Known Flow","626452.475967","148101.951924","","0.000000","","","","","-6.670000","-5.964433","-6.670000","","","","","","","D1 PROFILE"
"96106300002855","Nodes","2855","21.000000","32.123424","DDS demands","Known Flow","626499.017416","148052.903017","","0.000000","","","","","-3.849999","-3.442738","-3.849999","","","","","","","D1 PROFILE"
"96106300132835","Nodes","132835","21.000000","32.682294","DDS demands","Known Flow","626498.250000","148146.500000","","0.000000","","","","","-2.730000","-2.441214","-2.730000","","","","","","","D1 PROFILE"
"96106300132833","Nodes","132833","21.000000","34.001967","DDS demands","Known Flow","626462.927555","148185.683757","","0.000000","","","","","-0.939999","-0.840564","-0.939999","","","","","","","D1 PROFILE"
"96106300157113","Nodes","157113","21.000000","37.963416","Default Known Flow Node","Known Flow","626119.000000","148484.625000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96106300157114","Nodes","157114","21.000000","38.028726","DDS demands","Known Flow","626196.473224","148432.625191","","0.000000","","","","","-11.819999","-10.569655","-11.819999","","","","","","","D1 PROFILE"
"96106300170703","Nodes","170703","21.000000","38.023757","DDS demands","Known Flow","626203.423034","148428.018270","","0.000000","","","","","-6.130000","-5.481555","-6.130000","","","","","","","D1 PROFILE"
"96106300211578","Nodes","211578","21.000000","37.963983","Default Known Flow Node","Known Flow","626115.102457","148483.872166","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96106300170699","Nodes","170699","21.000000","38.098347","DDS demands","Known Flow","626170.835124","148386.948575","","0.000000","","","","","-6.900000","-6.170103","-6.900000","","","","","","","D1 PROFILE"
"96106300170702","Nodes","170702","21.000000","38.023757","Default Known Flow Node","Known Flow","626201.786199","148442.154578","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96106300132846","Nodes","132846","21.000000","31.525133","DDS demands","Known Flow","626655.694990","148088.729760","","0.000000","","","","","-7.210000","-6.447311","-7.210000","","","","","","","D1 PROFILE"
