"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-11951.240005","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-802.850009","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-8.640000","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-322.119999","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-620.439998","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-155.410000","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-951.139995","0.000000","1.000000","Volumetric","-1.000000"
"DM","Flow Categories","","","1.000000","Volumetric","0"
"CT","Flow Categories","-67.379998","0.000000","1.000000","Volumetric","-1.000000"
"PL-AF","Flow Categories","-41.229998","0.000000","1.000000","Volumetric","-1.000000"
"PL-DC","Flow Categories","-38.029999","0.000000","1.000000","Volumetric","0"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"DH","Flow Categories","","","1.000000","Volumetric","0"
"CC","Flow Categories","-18.649999","0.000000","1.000000","Volumetric","-1.000000"
"PL-PL","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
