"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"C1","Flow Categories","-224.150002","0.000000","1.000000","Volumetric","-1.000000"
"D1","Flow Categories","-1374.469997","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-32.559998","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-22.699999","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-91.500001","0.000000","1.000000","Volumetric","-1.000000"
"CC","Flow Categories","-2.959999","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-168.220005","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-116.579992","0.000000","1.000000","Volumetric","-1.000000"
"DM","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"PL-AF","Flow Categories","","","1.000000","Volumetric","-1.000000"
"CM","Flow Categories","","","1.000000","Volumetric","0"
"CT","Flow Categories","","","1.000000","Volumetric","0.000000"
