"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"96112906501025","Nodes","6501025","21.000000","40.263771","DDS demands","Known Flow","544376.284098","147691.553904","","0.000000","","","","","","","-11.700000","","","","","","","","","-10.462349","-11.700000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112906501019","Nodes","6501019","21.000000","40.814366","DDS demands","Known Flow","543974.789177","147933.067464","","0.000000","","","","","","","-20.009999","","","","","","","","","-17.893300","-20.009999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112910003255","Nodes","-3255","21.000000","40.813310","Default Known Flow Node","Known Flow","543967.842419","147933.992759","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112906501026","Nodes","6501026","21.000000","39.289484","DDS demands","Known Flow","544552.320398","147670.747168","","0.000000","","","","","","","-7.040000","","","","","","","","","-6.295294","-7.040000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112906501027","Nodes","6501027","21.000000","38.743627","DDS demands","Known Flow","544695.187884","147622.236453","","0.000000","","","","","","","-11.640000","","","","","","","","","-10.408696","-11.640000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112906501077","Nodes","P00091030, FOUR ELMS ROAD, 4.38","22.999998","41.209861","CSEP DDS Matched","Known Flow","544915.936527","147422.646498","","0.000000","","","","","","","-14.659999","-4.380000","","","","","","","","-17.025908","-19.039999","","","","","","","","","D1 PROFILE","DC PROFILE","","","","","","",""
"96112900000654","Nodes","-654","21.000000","40.600244","Default Known Flow Node","Known Flow","544966.164446","147508.067348","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112906501161","Nodes","6501161","21.000000","40.888273","DDS demands","Known Flow","543825.580466","147830.156056","","0.000000","","","","","","","-16.889998","","","","","","","","","-15.103339","-16.889998","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112906501017","Nodes","6501017","21.000000","38.219834","DDS demands","Known Flow","543716.857355","147718.349256","","0.000000","","","","","","","-6.699999","","","","","","","","","-5.991259","-6.699999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112906501016","Nodes","6501016","21.000000","34.806519","DDS demands","Known Flow","543512.159594","147665.681265","","0.000000","","","","","","","-14.590000","","","","","","","","","-13.046639","-14.590000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112906501015","Nodes","6501015","21.000000","31.378576","DDS demands","Known Flow","543165.288956","147734.067410","","0.000000","","","","","","","-5.830000","","","","-6.000000","","","","","-10.578598","-11.830000","","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","","",""
"96112906501014","Nodes","6501014","21.000000","31.116131","DDS demands","Known Flow","542816.904182","147742.355389","","0.000000","","","","","","","-8.279999","","","","","","","","","-7.404124","-8.279999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000175","Nodes","-175","21.000000","34.987218","Default Known Flow Node","Known Flow","543670.664094","146800.192156","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112906501078","Nodes","6501078","21.000000","34.899618","DDS demands","Known Flow","543638.120906","146834.753069","","0.000000","","","","","","","-5.539999","","","","","","","","","-4.953967","-5.539999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112906501157","Nodes","6501157","21.000000","25.285441","DDS demands","Known Flow","543892.414154","144295.691474","","0.000000","","","","","","","-15.290000","","","","","","","","","-13.672592","-15.290000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000007","Nodes","-7","21.000000","25.344634","Default Known Flow Node","Known Flow","543892.164154","144308.441478","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112906501155","Nodes","6501155","21.000000","30.326092","DDS demands","Known Flow","544695.414373","144807.066613","","0.000000","","","","-2.660000","","","-0.349999","","","","","","","","","-2.691596","-3.010000","","","","","","C4 PROFILE","","","D1 PROFILE","","","","","","","",""
"96112904904581","Nodes","-4904581","21.000000","30.243826","Default Known Flow Node","Known Flow","544700.406111","144803.946777","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112900000016","Nodes","-16","21.000000","23.555595","Default Known Flow Node","Known Flow","544083.289206","145857.691899","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112900000018","Nodes","-18","21.000000","23.599537","Default Known Flow Node","Known Flow","544081.386935","145879.064478","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112900000020","Nodes","-20","21.000000","23.574448","DDS demands","Known Flow","544091.664208","145886.816907","","0.000000","","","","","","","-1.460000","","","","","","","","","-1.305558","-1.460000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112901462648","Nodes","-1462648","21.000000","23.582223","DDS demands","Known Flow","544114.914215","145882.066906","","0.000000","","","","","","","-7.150000","","","","","","","","","-6.393657","-7.150000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000360","Nodes","-360","21.000000","35.096772","DDS demands","Known Flow","544429.039300","145752.066870","","0.000000","","","","","","","-3.150000","","","","","","","","","-2.816786","-3.150000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000354","Nodes","-354","21.000000","35.021439","DDS demands","Known Flow","544434.914302","145730.441865","","0.000000","","","","","","","-7.610000","","","","","","","","","-6.804998","-7.610000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000361","Nodes","-361","21.000000","35.135587","Default Known Flow Node","Known Flow","544435.414302","145753.691871","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112900000333","Nodes","-333","21.000000","34.760291","Default Known Flow Node","Known Flow","544465.164310","145667.441847","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112900000338","Nodes","-338","21.000000","34.759826","DDS demands","Known Flow","544460.914309","145684.816852","","0.000000","","","","","","","-3.099999","","","","","","","","","-2.772075","-3.099999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000022","Nodes","-22","21.000000","23.613886","Default Known Flow Node","Known Flow","544071.664203","145891.816908","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112900000019","Nodes","-19","21.000000","23.605223","Default Known Flow Node","Known Flow","544074.539204","145884.566907","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112900000041","Nodes","-41","21.000000","23.667834","Default Known Flow Node","Known Flow","544101.414211","145969.316930","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112900000043","Nodes","-43","21.000000","23.704852","Default Known Flow Node","Known Flow","544117.164215","145976.816932","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112900000044","Nodes","-44","21.000000","23.705635","DDS demands","Known Flow","544094.414209","145986.566934","","0.000000","","","","","","","-2.170000","","","","","","","","","-1.940452","-2.170000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000045","Nodes","-45","21.000000","23.696152","DDS demands","Known Flow","544107.164213","145996.316937","","0.000000","","","","","","","-2.380000","","","","","","","","","-2.128238","-2.380000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000335","Nodes","-335","21.000000","34.859632","Default Known Flow Node","Known Flow","544502.140985","145676.560807","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112906501145","Nodes","6501145","21.000000","35.969145","DDS demands","Known Flow","544468.975178","145809.051384","","0.000000","-6.000000","","","","","","-15.590000","","","","","","","","","-19.306165","-21.589999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","",""
"96112906501146","Nodes","6501146","21.000000","36.826312","DDS demands","Known Flow","544567.048565","145796.723480","","0.000000","","","","","","","-6.610000","","","","","","","","","-5.910780","-6.610000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000329","Nodes","-329","21.000000","37.804552","DDS demands","Known Flow","544699.289374","145648.941842","","0.000000","","","","","","","-2.200000","","","","","","","","","-1.967279","-2.200000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000330","Nodes","-330","21.000000","37.805061","DDS demands","Known Flow","544706.414376","145660.816846","","0.000000","","","","","","","-2.039999","","","","","","","","","-1.824204","-2.039999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112906501004","Nodes","HEVER ROAD DG, Tel, Site ID 6151","21.000000","38.000000","Default Known Pressure Node","Known Pressure","544701.633972","145704.160000","","6954.999816","","","","","","","","","","","","","","","","610.751015","683.000193","","","","","","","","","","","","","","","","",""
"96112906501148","Nodes","6501148","21.000000","37.896385","DDS demands","Known Flow","544704.185838","145713.867191","","0.000000","","","","","","","-8.669999","","","","","","","","","-7.752868","-8.669999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000368","Nodes","-368","21.000000","36.896347","Default Known Flow Node","Known Flow","544574.916949","145793.400375","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112900000332","Nodes","-332","21.000000","37.780054","DDS demands","Known Flow","544750.789388","145664.441847","","0.000000","","","","","","","-2.349999","","","","-6.000000","","","","","-7.466719","-8.349999","","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","","",""
"96112906501149","Nodes","6501149","21.000000","37.838361","DDS demands","Known Flow","544730.414382","145700.941857","","0.000000","-1.019999","","","","","","","","","","","","","","","-0.912102","-1.019999","","","C1 PROFILE","","","","","","","","","","","","","",""
"96112901462595","Nodes","-1462595","21.000000","37.828609","Default Known Flow Node","Known Flow","544732.164383","145700.316856","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112901462565","Nodes","-1462565","21.000000","23.401305","DDS demands","Known Flow","543761.164118","146170.566984","","0.000000","","","","","","","-9.050000","","","","","","","","","-8.092672","-9.050000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112906501103","Nodes","6501103","21.000000","23.409271","DDS demands","Known Flow","543763.164119","146166.941983","","0.000000","","","","","","","-4.699999","","","","","","","","","-4.202823","-4.699999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112901462511","Nodes","-1462511","21.000000","23.401305","Default Known Flow Node","Known Flow","543762.914119","146194.816991","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112906501101","Nodes","6501101","21.000000","23.817416","DDS demands","Known Flow","543840.554092","146072.796472","","0.000000","","","","","","","-11.609999","","","","","","","","","-10.381868","-11.609999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112906501102","Nodes","6501102","21.000000","23.705045","DDS demands","Known Flow","543807.539131","146040.191949","","0.000000","","","","","","","-11.019999","","","","","","","","","-9.854281","-11.019999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000065","Nodes","-65","21.000000","23.869942","DDS demands","Known Flow","543875.414150","146113.816969","","0.000000","","","","","","","-10.710000","","","","","","","","","-9.577073","-10.710000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000070","Nodes","-70","21.000000","24.653544","DDS demands","Known Flow","543923.539163","146146.816978","","0.000000","","","","","","","-3.309999","","","","","","","","","-2.959861","-3.309999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000091","Nodes","-91","21.000000","24.008914","Default Known Flow Node","Known Flow","543893.164154","146282.067015","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112901462666","Nodes","-1462666","21.000000","23.717232","DDS demands","Known Flow","543873.789149","146292.817018","","0.000000","","","","","","","-6.880000","","","","","","","","","-6.152219","-6.880000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000090","Nodes","-90","21.000000","24.027254","Default Known Flow Node","Known Flow","543895.539155","146275.567013","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112906501097","Nodes","6501097","21.000000","24.280290","DDS demands","Known Flow","543912.414160","146259.317008","","0.000000","","","","","","","-9.779999","","","","","","","","","-8.745450","-9.779999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000080","Nodes","-80","21.000000","24.752001","DDS demands","Known Flow","543963.414173","146208.816995","","0.000000","","","","","","","-7.469999","","","","","","","","","-6.679807","-7.469999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000077","Nodes","-77","21.000000","25.698712","Default Known Flow Node","Known Flow","543989.414181","146194.066991","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112906501099","Nodes","6501099","21.000000","25.721426","DDS demands","Known Flow","543994.901615","146186.334044","","0.000000","","","","","","","-3.219999","","","","","","","","","-2.879381","-3.219999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112900000387","Nodes","-387","21.000000","32.728391","Default Known Flow Node","Known Flow","544406.958171","146058.573974","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112900000386","Nodes","-386","21.000000","32.728391","Default Known Flow Node","Known Flow","544453.289307","146058.441954","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96112900000478","Nodes","-478","21.000000","37.175566","DDS demands","Known Flow","544448.914306","146465.567065","","0.000000","","","","","","","-3.289999","","","","","","","","","-2.941976","-3.289999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96112906501119","Nodes","6501119","21.000000","37.176490","DDS demands","Known Flow","544451.914306","146465.817065","","0.000000","","","","","","","-6.869999","","","","","","","","","-6.143277","-6.869999","","","","","","","","","D1 PROFILE","","","","","","","",""
