"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-DC)"
"96105705003014","Nodes","5003014","21.000000","25.018957","Default Known Flow Node","Known Flow","605583.555940","146796.942155","","0.000000","","","-13.959999","-38.790001","","","","","-47.169995","-52.750002","","","","","C4 PROFILE","D1 PROFILE","","","",""
"96105700000121","Nodes","-121","21.000000","25.012426","Default Known Flow Node","Known Flow","605598.305944","146796.442155","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000140","Nodes","-140","21.000000","31.089250","Default Known Flow Node","Known Flow","605586.555940","146897.692182","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105701462494","Nodes","-1462494","21.000000","35.227510","Default Known Flow Node","Known Flow","605610.930947","146978.692204","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105705003026","Nodes","5003026","21.000000","33.964909","Default Known Flow Node","Known Flow","605625.680951","146982.817205","","0.000000","","-5.339999","","-3.440000","","","","","-7.851233","-8.780000","","","","C2 PROFILE","","D1 PROFILE","","","",""
"96105705003013","Nodes","5003013","21.000000","24.971536","Default Known Flow Node","Known Flow","605753.930986","146758.817144","","0.000000","","","","-37.639998","","","","","-33.658360","-37.639998","","","","","","D1 PROFILE","","","",""
"96105700000113","Nodes","-113","21.000000","24.970391","Default Known Flow Node","Known Flow","605753.305986","146756.942144","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000114","Nodes","-114","21.000000","24.971536","Default Known Flow Node","Known Flow","605755.305986","146758.317144","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105705003032","Nodes","5003032","21.000000","30.000066","Default Known Flow Node","Known Flow","605913.806029","146692.692126","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000101","Nodes","-101","21.000000","30.000066","Default Known Flow Node","Known Flow","605912.806029","146689.067125","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105705003031","Nodes","5003031","21.000000","31.765225","Default Known Flow Node","Known Flow","605985.431049","146945.567195","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105701462486","Nodes","-1462486","21.000000","22.533557","Default Known Flow Node","Known Flow","605690.430969","146523.317080","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105705003038","Nodes","5003038","21.000000","22.410043","Default Known Flow Node","Known Flow","605707.180973","146550.067088","","0.000000","","","","-2.730000","","","","","-2.441214","-2.730000","","","","","","D1 PROFILE","","","",""
"96105701462469","Nodes","-1462469","21.000000","22.377978","Default Known Flow Node","Known Flow","605703.180972","146575.692095","","0.000000","","","","-2.079999","","","","","-1.859973","-2.079999","","","","","","D1 PROFILE","","","",""
"96105701462470","Nodes","-1462470","21.000000","22.354654","Default Known Flow Node","Known Flow","605707.805973","146588.692098","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000075","Nodes","-75","21.000000","22.234418","Default Known Flow Node","Known Flow","605717.680976","146604.692102","","0.000000","","","","-2.570000","","","","","-2.298140","-2.570000","","","","","","D1 PROFILE","","","",""
"96105701462483","Nodes","-1462483","21.000000","22.210833","Default Known Flow Node","Known Flow","605721.555977","146609.317104","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000072","Nodes","-72","21.000000","22.234418","Default Known Flow Node","Known Flow","605708.305973","146601.192102","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000082","Nodes","-82","21.000000","22.244053","Default Known Flow Node","Known Flow","605725.680978","146618.567106","","0.000000","","","","-2.850000","","","","","-2.548521","-2.850000","","","","","","D1 PROFILE","","","",""
"96105701462509","Nodes","-1462509","21.000000","22.239510","Default Known Flow Node","Known Flow","605724.930978","146630.567110","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000089","Nodes","-89","21.000000","22.210062","Default Known Flow Node","Known Flow","605749.305985","146649.442115","","0.000000","","","","-2.599999","","","","","-2.324966","-2.599999","","","","","","D1 PROFILE","","","",""
"96105700000065","Nodes","-65","21.000000","23.427300","Default Known Flow Node","Known Flow","605625.564290","146578.174662","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000078","Nodes","-78","21.000000","24.467239","Default Known Flow Node","Known Flow","605573.180937","146616.067106","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000098","Nodes","-98","21.000000","23.259528","Default Known Flow Node","Known Flow","605661.430961","146679.442123","","0.000000","","","","-2.970000","","","","","-2.655827","-2.970000","","","","","","D1 PROFILE","","","",""
"96105700000054","Nodes","-54","21.000000","22.642480","Default Known Flow Node","Known Flow","605674.055964","146537.192084","","0.000000","","","","-1.209999","","","","","-1.082003","-1.209999","","","","","","D1 PROFILE","","","",""
"96105700000168","Nodes","-168","21.000000","33.919217","Default Known Flow Node","Known Flow","605623.805950","146982.942205","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105704904548","Nodes","-4904548","21.000000","34.599646","Default Known Flow Node","Known Flow","605631.554644","146986.761796","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000063","Nodes","-63","21.000000","22.405081","Default Known Flow Node","Known Flow","605713.180975","146566.317092","","0.000000","","","","-2.019999","","","","","-1.806320","-2.019999","","","","","","D1 PROFILE","","","",""
"96105705003033","Nodes","5003033","21.000000","24.624723","Default Known Flow Node","Known Flow","606147.813065","146604.472503","","0.000000","","-129.460006","","","","","","","-115.765454","-129.460006","","","","C2 PROFILE","","","","","",""
"96105700000073","Nodes","-73","21.000000","24.622598","Default Known Flow Node","Known Flow","606152.306094","146603.442102","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000047","Nodes","-47","21.000000","24.324024","Default Known Flow Node","Known Flow","606152.017631","146524.342890","","0.000000","","-7.469999","","-0.730000","","","","","-7.332586","-8.199999","","","","C2 PROFILE","","D1 PROFILE","","","",""
"96105700000025","Nodes","-25","21.000000","24.205312","Default Known Flow Node","Known Flow","606129.556088","146464.817064","","0.000000","","-10.399999","","-3.819999","","","","","-12.715777","-14.219998","","","","C2 PROFILE","","D1 PROFILE","","","",""
"96105700000035","Nodes","-35","21.000000","23.642205","Default Known Flow Node","Known Flow","606206.806109","146505.067075","","0.000000","","-15.999999","","-1.120000","","","","","-15.309010","-17.119999","","","","C2 PROFILE","","D1 PROFILE","","","",""
"96105700003856","Nodes","Logger 3856, Farriers","21.000000","24.862726","Default Known Flow Node","Known Flow","606574.430993","146509.686650","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000046","Nodes","-46","21.000000","25.493654","Default Known Flow Node","Known Flow","606631.056225","146524.067081","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000043","Nodes","-43","21.000000","25.493654","Default Known Flow Node","Known Flow","606644.289303","146515.065838","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000038","Nodes","-38","21.000000","24.992435","Default Known Flow Node","Known Flow","606580.056211","146505.942076","","0.000000","-5.079999","","","","","","","","-4.542626","-5.079999","","","C1 PROFILE","","","","","","",""
"96105700000004","Nodes","-4","21.000000","24.742557","Default Known Flow Node","Known Flow","606711.056246","146323.192026","","0.000000","","","","-3.150000","","","","","-2.816786","-3.150000","","","","","","D1 PROFILE","","","",""
"96105700000037","Nodes","-37","21.000000","24.985987","Default Known Flow Node","Known Flow","606613.806220","146505.692076","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000040","Nodes","-40","21.000000","24.985987","Default Known Flow Node","Known Flow","606615.681220","146507.317076","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000048","Nodes","-48","21.000000","25.514771","Default Known Flow Node","Known Flow","606643.556228","146525.067081","","0.000000","","","","-4.219999","","-11.989999","","","-14.495271","-16.209998","","","","","","D1 PROFILE","","I2 PROFILE","",""
"96105701462495","Nodes","-1462495","21.000000","29.522870","Default Known Flow Node","Known Flow","605190.930833","147018.067215","","0.000000","","","","-3.609999","","","","","-3.228126","-3.609999","","","","","","D1 PROFILE","","","",""
"96105700000177","Nodes","-177","21.000000","29.418268","Default Known Flow Node","Known Flow","605214.680839","147027.192217","","0.000000","","","","-2.799999","","","","","-2.503810","-2.799999","","","","","","D1 PROFILE","","","",""
"96105701462497","Nodes","-1462497","21.000000","36.100791","Default Known Flow Node","Known Flow","605598.555944","146990.192207","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000180","Nodes","-180","21.000000","36.056264","Default Known Flow Node","Known Flow","605599.055944","147058.067226","","0.000000","","","","-1.510000","","","","","-1.350269","-1.510000","","","","","","D1 PROFILE","","","",""
"96105700000179","Nodes","-179","21.000000","33.781015","Default Known Flow Node","Known Flow","605746.680984","147051.067224","","0.000000","","-6.000000","","","","","","","-5.365307","-6.000000","","","","C2 PROFILE","","","","","",""
"96105700000108","Nodes","-108","21.000000","24.782203","Default Known Flow Node","Known Flow","605241.180846","146715.692133","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000107","Nodes","-107","21.000000","24.782203","Default Known Flow Node","Known Flow","605240.917267","146714.194522","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000100","Nodes","-100","21.000000","24.642949","Default Known Flow Node","Known Flow","605343.930874","146685.567124","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000068","Nodes","-68","21.000000","24.123609","Default Known Flow Node","Known Flow","605281.055857","146588.192098","","0.000000","","","","-2.250000","","","","","-2.011990","-2.250000","","","","","","D1 PROFILE","","","",""
"96105701462482","Nodes","-1462482","21.000000","24.042346","Default Known Flow Node","Known Flow","605300.555863","146533.442083","","0.000000","","","","-4.010000","","","","","-3.585814","-4.010000","","","","","","D1 PROFILE","","","",""
"96105700000069","Nodes","-69","21.000000","24.126130","Default Known Flow Node","Known Flow","605281.527213","146592.944940","","0.000000","","","","-3.380000","","","","","-3.022456","-3.380000","","","","","","D1 PROFILE","","","",""
"96105705003042","Nodes","5003042","21.000000","24.330418","Default Known Flow Node","Known Flow","605324.055869","146636.442111","","0.000000","","","","-10.199999","","","","","-9.121022","-10.199999","","","","","","D1 PROFILE","","","",""
"96105700000174","Nodes","-174","21.000000","36.100795","Default Known Flow Node","Known Flow","605598.015835","146988.328833","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105705003002","Nodes","Wye College DG, Site ID 3852","21.000000","38.000000","Default Known Pressure Node","Known Pressure","605573.305937","146997.317209","","99999.988879","","","","","","","","","750.937717","839.770400","","","","","","","","","",""
"96105705003017","Nodes","5003017","21.000000","22.401830","Default Known Flow Node","Known Flow","605410.305892","146303.317020","","0.000000","","","","-29.499999","","","","","-26.379426","-29.499999","","","","","","D1 PROFILE","","","",""
"96105700000002","Nodes","-2","21.000000","22.402687","Default Known Flow Node","Known Flow","605408.055892","146305.442021","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105701462504","Nodes","-1462504","21.000000","22.401830","Default Known Flow Node","Known Flow","605399.805890","146282.692015","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105705003016","Nodes","5003016","21.000000","22.585388","Default Known Flow Node","Known Flow","605453.930904","146413.817051","","0.000000","","-17.649999","","-13.979999","","","","","-28.284110","-31.629998","","","","C2 PROFILE","","D1 PROFILE","","","",""
"96105700000013","Nodes","-13","21.000000","22.576786","Default Known Flow Node","Known Flow","605456.805905","146414.567051","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105704904540","Nodes","-4904540","21.000000","24.599176","Default Known Flow Node","Known Flow","605430.933308","146657.552982","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105705003015","Nodes","5003015","21.000000","24.597943","Default Known Flow Node","Known Flow","605432.430898","146657.192117","","0.000000","","","","-19.200001","","","","","-17.168985","-19.200001","","","","","","D1 PROFILE","","","",""
"96105701462480","Nodes","-1462480","21.000000","24.058622","Default Known Flow Node","Known Flow","605322.555869","146587.692098","","0.000000","","","","-3.790000","","","","","-3.389085","-3.790000","","","","","","D1 PROFILE","","","",""
"96105701462507","Nodes","-1462507","21.000000","24.327692","Default Known Flow Node","Known Flow","605487.805913","146753.567143","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000111","Nodes","-111","21.000000","24.327692","Default Known Flow Node","Known Flow","605469.680909","146723.942135","","0.000000","","","","-11.279999","","","","","-10.086777","-11.279999","","","","","","D1 PROFILE","","","",""
"96105700000084","Nodes","-84","21.000000","24.355707","Default Known Flow Node","Known Flow","605435.061754","146627.817865","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105701462473","Nodes","-1462473","21.000000","24.327692","Default Known Flow Node","Known Flow","605432.180898","146715.567133","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000102","Nodes","-102","21.000000","24.748892","Default Known Flow Node","Known Flow","605516.788848","146690.204696","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105705003023","Nodes","5003023","21.000000","31.594714","Default Known Flow Node","Known Flow","604947.980767","146902.417183","","0.000000","","","","-13.480000","","","","","-12.054057","-13.480000","","","","","","D1 PROFILE","","","",""
"96105700000148","Nodes","-148","21.000000","34.984962","Default Known Flow Node","Known Flow","604961.995982","146909.374592","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105705003001","Nodes","Churchfield Way DG, Site ID 3851","21.000000","35.999999","Default Known Pressure Node","Known Pressure","604947.805767","146922.317189","","99999.988879","","","","","","","","","579.113051","647.619564","","","","","","","","","",""
"96105700000129","Nodes","-129","21.000000","24.780004","Default Known Flow Node","Known Flow","605417.178584","146845.557673","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105704904543","Nodes","-4904543","21.000000","24.780421","Default Known Flow Node","Known Flow","605415.055894","146846.317168","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000133","Nodes","-133","21.000000","25.765068","Default Known Flow Node","Known Flow","605318.555867","146861.567172","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105705003025","Nodes","5003025","21.000000","24.792249","Default Known Flow Node","Known Flow","605399.190493","146838.197499","","0.000000","-12.000000","-34.909998","-6.000000","-6.520000","","","","","-53.143370","-59.429999","","","C1 PROFILE","C2 PROFILE","C4 PROFILE","D1 PROFILE","","","",""
"96105705003010","Nodes","10,''P00051236'',''Bridge Street'',6.84","22.999998","24.723608","Default Known Flow Node","Known Flow","605307.428014","146699.934468","","0.000000","","","","","-6.840000","","","","-6.116450","-6.840000","","","","","","","DC PROFILE","","",""
"96105700003853","Nodes","Logger 3853, Bridge Street","21.000000","24.650944","Default Known Flow Node","Known Flow","605341.582540","146686.476272","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000105","Nodes","-105","21.000000","24.723608","Default Known Flow Node","Known Flow","605305.805864","146695.692127","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000104","Nodes","-104","21.000000","24.723608","Default Known Flow Node","Known Flow","605305.430864","146694.692127","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105705003021","Nodes","5003021","21.000000","24.821201","Default Known Flow Node","Known Flow","605243.937690","146720.713763","","0.000000","","","","-39.129999","","","","","-34.990744","-39.129999","","","","","","D1 PROFILE","","","",""
"96105705004001","Nodes","","0.000000","22.576786","Default Known Flow Node","Known Flow","605456.305905","146412.942050","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105705004002","Nodes","","0.000000","23.362933","Default Known Flow Node","Known Flow","605245.567312","146497.222262","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700004002","Nodes","","0.000000","24.694954","Default Known Flow Node","Known Flow","606275.880312","146565.054459","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000001","Nodes","","0.000000","35.806931","Default Known Flow Node","Known Flow","604950.505715","146921.686988","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000005","Nodes","","0.000000","37.947615","Default Known Flow Node","Known Flow","605574.098340","146996.803453","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000011","Nodes","","0.000000","23.277682","Default Known Flow Node","Known Flow","605642.222735","146605.630743","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000007","Nodes","","0.000000","22.535123","Default Known Flow Node","Known Flow","605689.210346","146521.266435","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105700000009","Nodes","","0.000000","23.276876","Default Known Flow Node","Known Flow","605652.357132","146600.742541","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
