"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"96106506001241","Nodes","-2250","21.000000","30.686424","Default Known Flow Node","Known Flow","620926.033708","135811.685502","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106506001328","Nodes","-2435","21.000000","27.241915","Default Known Flow Node","Known Flow","621263.685205","136959.189478","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505303037","Nodes","5303037","21.000000","27.198302","DDS demands","Known Flow","621283.777211","137056.956504","","0.000000","","","","","","-34.180001","","","","","","-30.564367","-34.180001","","","","","","","","D1 PROFILE","","","","",""
"96106505303121","Nodes","5303121","21.000000","30.043956","DDS demands","Known Flow","619809.219107","137185.840734","","0.000000","","","","","","-21.850001","","","","","","-19.538661","-21.850001","","","","","","","","D1 PROFILE","","","","",""
"96106505303456","Nodes","5303456","21.000000","30.157630","Default Known Flow Node","Known Flow","619818.274627","137183.306760","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505303123","Nodes","5303123","21.000000","30.431438","DDS demands","Known Flow","619840.071818","137177.135537","","0.000000","","","","","","-11.609999","","","","","","-10.381868","-11.609999","","","","","","","","D1 PROFILE","","","","",""
"96106505301369","Nodes","5301369","21.000000","33.042806","DDS demands","Known Flow","622866.029759","137105.031427","","0.000000","","","","","","-9.609999","","","","","","-8.593433","-9.609999","","","","","","","","D1 PROFILE","","","","",""
"96106505301050","Nodes","5301050","21.000000","32.747129","DDS demands","Known Flow","622881.640900","137196.865344","","0.000000","","","","","","-24.020000","","","","","","-21.479113","-24.020000","","","","","","","","D1 PROFILE","","","","",""
"96106506002108","Nodes","-3819","21.000000","32.449977","Default Known Flow Node","Known Flow","622891.016359","137341.052974","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106500005282","Nodes","Logger 0972, Black Bull Road/Canterbury Road","21.000000","33.335120","Val Log Post","Known Flow","622875.964795","137026.737217","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106506002052","Nodes","-3734","21.000000","33.228866","DDS demands","Known Flow","622881.084375","137023.926909","","0.000000","","","","","","-5.460000","","","","","","-4.882429","-5.460000","","","","","","","","D1 PROFILE","","","","",""
"96106505301220","Nodes","5301220","21.000000","33.619261","DDS demands","Known Flow","623353.474740","136643.105413","","0.000000","","","","","","-11.750000","","","","","","-10.507060","-11.750000","","","","","","","","D1 PROFILE","","","","",""
"96106505301215","Nodes","5301215","21.000000","33.995741","DDS demands","Known Flow","623295.576489","136670.023120","","0.000000","","","","","","-4.210000","","","","","","-3.764657","-4.210000","","","","","","","","D1 PROFILE","","","","",""
"96106505301218","Nodes","5301218","21.000000","35.895106","DDS demands","Known Flow","623222.407172","136522.232416","","0.000000","-7.219999","","","","","-18.850000","","","","","","-23.312260","-26.070001","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"96106505301219","Nodes","5301219","21.000000","35.533975","DDS demands","Known Flow","623229.800455","136543.778964","","0.000000","-1.749999","","","-3.950000","","-13.930000","","","","","","-17.553499","-19.630000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","",""
"96106505301116","Nodes","5301116","21.000000","32.503274","DDS demands","Known Flow","623558.160829","137647.155665","","0.000000","","","","","","-6.469999","","","","","","-5.785589","-6.469999","","","","","","","","D1 PROFILE","","","","",""
"96106505301117","Nodes","","22.999998","30.348790","Default Known Flow Node","Known Flow","619873.659181","137034.861118","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505301118","Nodes","P10123756, St Leonards School CSEP, 27.05","24.000000","35.196388","CSEP DDS Matched","Known Flow","615959.967859","134570.473727","","0.000000","","","","","","","-27.049998","","","","","-24.188592","-27.049998","","","","","","","","","DC PROFILE","","","",""
"96106505301013","Nodes","","21.000000","34.341469","DDS demands","Known Flow","624093.685975","137867.314725","","0.000000","","","","-6.090000","","-13.350000","","","","","","-17.383595","-19.440000","","","","","","C4 PROFILE","","D1 PROFILE","","","","",""
"96106505302202","Nodes","P08119618, Stanley Road CSEP, 3.69","22.999998","28.595083","CSEP DDS Matched","Known Flow","620133.178967","137092.466351","","0.000000","","","","","","","-3.690000","","","","","-3.299664","-3.690000","","","","","","","","","DC PROFILE","","","",""
"96106506001288","Nodes","-2328","21.000000","27.730893","Default Known Flow Node","Known Flow","621246.060200","136189.939269","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505303014","Nodes","5303014","21.000000","28.371464","DDS demands","Known Flow","620211.809919","137281.439566","","0.000000","","","","","","-18.989999","","","","","","-16.981198","-18.989999","","","","","","","","D1 PROFILE","","","","",""
"96106505303015","Nodes","5303015","21.000000","28.261302","DDS demands","Known Flow","620266.562673","137281.904582","","0.000000","","","","","","-12.149999","","","","","","-10.864747","-12.149999","","","","","","","","D1 PROFILE","","","","",""
"96106506001117","Nodes","-2039","21.000000","28.240503","Default Known Flow Node","Known Flow","620283.702924","137282.129854","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505303470","Nodes","P10124831, Manor Road CSEP, 4.15","22.999998","26.049879","CSEP DDS Matched","Known Flow","622437.935525","135772.064155","","0.000000","","","","","","","-4.150000","","","","","-3.711004","-4.150000","","","","","","","","","DC PROFILE","","","",""
"96106505303016","Nodes","5303016","21.000000","28.215573","DDS demands","Known Flow","620304.181530","137283.782100","","0.000000","","","","","","-0.939999","","","","","","-0.840564","-0.939999","","","","","","","","D1 PROFILE","","","","",""
"96106505303017","Nodes","5303017","21.000000","28.160465","DDS demands","Known Flow","620351.602381","137287.072957","","0.000000","","","","","","-20.129998","","","","","","-18.000605","-20.129998","","","","","","","","D1 PROFILE","","","","",""
"96106505302340","Nodes","5302340","21.000000","37.238533","DDS demands","Known Flow","622784.429080","136260.710479","","0.000000","","","","","","-16.149999","","","","","","-14.441618","-16.149999","","","","","","","","D1 PROFILE","","","","",""
"96106506002287","Nodes","-4904687","21.000000","37.147440","Default Known Flow Node","Known Flow","622898.245960","136235.559920","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505301100","Nodes","5301100","21.000000","33.667716","DDS demands","Known Flow","623327.558363","137275.905282","","0.000000","","","","","","-22.860001","","","","","","-20.441822","-22.860001","","","","","","","","D1 PROFILE","","","","",""
"96106505301101","Nodes","5301101","21.000000","34.066694","DDS demands","Known Flow","623400.680148","137241.361618","","0.000000","","","","","","-23.159999","","","","","","-20.710086","-23.159999","","","","","","","","D1 PROFILE","","","","",""
"96106505303221","Nodes","5303221","21.000000","34.400300","DDS demands","Known Flow","619552.434740","135437.064064","","0.000000","","-49.999998","","","","","","","","","","-44.710895","-49.999998","","","","C2 PROFILE","","","","","","","","",""
"96106505304077","Nodes","5304077","21.000000","30.558371","DDS demands","Known Flow","616155.130699","134855.370917","","0.000000","","","","","","-3.989999","","","","","","-3.567929","-3.989999","","","","","","","","D1 PROFILE","","","","",""
"96106505304039","Nodes","5304039","21.000000","33.315646","DDS demands","Known Flow","615503.634560","135415.995546","","0.000000","","","","","","-3.549999","","","","","","-3.174473","-3.549999","","","","","","","","D1 PROFILE","","","","",""
"96106505301324","Nodes","5301324","21.000000","37.038987","Default Known Flow Node","Known Flow","622699.083108","136638.702123","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106506001622","Nodes","-3007","21.000000","37.059404","Default Known Flow Node","Known Flow","622684.685592","136661.689397","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106506000917","Nodes","-1578","21.000000","33.662242","DDS demands","Known Flow","619758.809796","135763.814153","","0.000000","-189.469992","","","","","-3.769999","","","","","","-172.798664","-193.239985","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"96106505303214","Nodes","5303214","21.000000","33.541401","DDS demands","Known Flow","619658.445647","135744.765054","","0.000000","","","","-17.840000","","","","","","","","-15.952847","-17.840000","","","","","","C4 PROFILE","","","","","","",""
"96106505303378","Nodes","5303378","21.000000","33.483215","DDS demands","Known Flow","619596.309752","135752.939150","","0.000000","-18.059999","","","","","-10.249999","","","","","","-25.315308","-28.309999","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"96106505302239","Nodes","5302239","21.000000","27.738872","DDS demands","Known Flow","620370.684962","136456.189341","","0.000000","","","","","","-30.069998","","","","","","-26.889131","-30.069998","","","","","","","","D1 PROFILE","","","","",""
"96106505302160","Nodes","5302160","21.000000","27.674203","DDS demands","Known Flow","620476.398365","136269.799188","","0.000000","","","","","","-41.679999","","","","","","-37.271001","-41.679999","","","","","","","","D1 PROFILE","","","","",""
"96106505302163","Nodes","5302163","21.000000","27.719031","DDS demands","Known Flow","620676.310045","136376.189319","","0.000000","","","","","","-38.029998","","","","","","-34.007106","-38.029998","","","","","","","","D1 PROFILE","","","","",""
"96106506001030","Nodes","-1819","21.000000","27.686631","Default Known Flow Node","Known Flow","620210.664823","136532.774993","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505302161","Nodes","5302161","21.000000","27.786471","DDS demands","Known Flow","620362.990412","136457.871476","","0.000000","","","","","","-21.329999","","","","","","-19.073667","-21.329999","","","","","","","","D1 PROFILE","","","","",""
"96106505302210","Nodes","5302210","21.000000","27.827407","DDS demands","Known Flow","620797.310078","136399.439326","","0.000000","-3.199999","","","","","-11.100000","","","","","","-12.787315","-14.300000","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"96106505303294","Nodes","5303294","21.000000","29.892752","DDS demands","Known Flow","616778.225985","135132.026981","","0.000000","","","","","","-2.700000","","","","","","-2.414388","-2.700000","","","","","","","","D1 PROFILE","","","","",""
"96106505303297","Nodes","5303297","21.000000","28.844090","DDS demands","Known Flow","616774.948671","135174.978240","","0.000000","-11.979999","","","","","-41.200002","","","","","","-47.554508","-53.180003","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"96106505303215","Nodes","5303215","21.000000","33.516618","Default Known Flow Node","Known Flow","619425.180901","135754.793340","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505303216","Nodes","5303216","21.000000","33.473124","Default Known Flow Node","Known Flow","619442.912974","135839.946132","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106506000378","Nodes","-1462750","21.000000","33.473124","Default Known Flow Node","Known Flow","619347.434684","135856.064178","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505303183","Nodes","5303183","21.000000","34.385347","DDS demands","Known Flow","619734.256325","136349.817162","","0.000000","","","","","","-27.780001","","","","","","-24.841374","-27.780001","","","","","","","","D1 PROFILE","","","","",""
"96106505301140","Nodes","5301140","21.000000","33.740552","DDS demands","Known Flow","622435.685524","136851.189448","","0.000000","","-33.929999","","","","-27.209999","","","","","","-54.672482","-61.139998","","","","C2 PROFILE","","","","D1 PROFILE","","","","",""
"96106500005281","Nodes","","21.000000","33.923014","Default Known Flow Node","Known Flow","622437.025212","136843.243713","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505301141","Nodes","5301141","21.000000","35.187734","DDS demands","Known Flow","622445.082356","136788.962678","","0.000000","-25.959999","","","","","","","","","","","-23.213896","-25.959999","","","C1 PROFILE","","","","","","","","","",""
"96106506001234","Nodes","-2242","21.000000","25.385563","Default Known Flow Node","Known Flow","621684.310320","135783.439158","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106506001235","Nodes","-2243","21.000000","25.387649","Default Known Flow Node","Known Flow","621688.185321","135784.189158","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505302091","Nodes","5302091","21.000000","26.238456","DDS demands","Known Flow","621759.306921","135544.950330","","0.000000","","","-1.350000","","","-15.270000","","","","","","-14.861902","-16.620000","","","","","C3 PROFILE","","","D1 PROFILE","","","","",""
"96106506001205","Nodes","-2190","21.000000","25.948814","Default Known Flow Node","Known Flow","621816.560356","135552.689095","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106506000172","Nodes","-1263","21.000000","33.202585","Default Known Flow Node","Known Flow","619294.684670","136321.314304","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106506000311","Nodes","-1462597","21.000000","33.159128","Default Known Flow Node","Known Flow","619295.809670","136327.064306","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505302175","Nodes","5302175,","21.000000","27.724400","DDS demands","Known Flow","621165.440576","136567.791196","","0.000000","-12.969999","-111.830003","","","","-1.080000","","","","","","-112.564152","-125.880002","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","",""
"96106500005276","Nodes","Logger 1020, os Harvey School, Cheriton Road","21.000000","27.828584","Val Log Post","Known Flow","621200.844488","136559.258749","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505302174","Nodes","5302174","21.000000","28.376722","Default Known Flow Node","Known Flow","621415.646934","136503.793222","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106500005275","Nodes","Logger 0994, Dover Road/Joyes Road","21.000000","33.115926","Val Log Post","Known Flow","623430.981720","137088.605016","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505301103","Nodes","5301103","21.000000","33.122623","DDS demands","Known Flow","623438.810797","137084.939512","","0.000000","","","","","","-31.910000","","","","","","-28.534494","-31.910000","","","","","","","","D1 PROFILE","","","","",""
"96106505302222","Nodes","5302222","21.000000","26.724387","DDS demands","Known Flow","620500.684998","136019.189222","","0.000000","","","-13.279999","","","-0.850000","","","","","","-12.635298","-14.129999","","","","","C3 PROFILE","","","D1 PROFILE","","","","",""
"96106500005274","Nodes","Logger 0975, os Turner Court, Romney Avenue","21.000000","26.684670","Val Log Post","Known Flow","620509.367355","136026.292815","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106506000963","Nodes","-1666","21.000000","27.018491","Default Known Flow Node","Known Flow","620579.060019","136069.814236","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505303059","Nodes","5303059","21.000000","27.548807","DDS demands","Known Flow","620107.809891","136767.064426","","0.000000","","","","","","-12.250000","","","","","","-10.954169","-12.250000","","","","","","","","D1 PROFILE","","","","",""
"96106500005273","Nodes","","21.000000","27.543664","Default Known Flow Node","Known Flow","620116.233550","136768.766346","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505303060","Nodes","5303060","21.000000","27.495621","DDS demands","Known Flow","620126.694033","136773.150660","","0.000000","-3.059999","-32.109999","","","","-9.450000","","","","","","-39.900004","-44.620001","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","",""
"96106505303182","Nodes","5303182","21.000000","33.038495","DDS demands","Known Flow","619758.947796","136488.926350","","0.000000","","","","","","-32.770000","","","","","","-29.303521","-32.770000","","","","","","","","D1 PROFILE","","","","",""
"96106505302065","Nodes","5302065","21.000000","33.684166","DDS demands","Known Flow","621016.562630","135557.075894","","0.000000","","","-3.810000","","","-18.790001","","","","","","-20.209326","-22.600001","","","","","C3 PROFILE","","","D1 PROFILE","","","","",""
"96106500005271","Nodes","","21.000000","34.053249","Default Known Flow Node","Known Flow","621057.262872","135548.770171","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505302372","Nodes","5302372","21.000000","34.438363","Default Known Flow Node","Known Flow","621072.810153","135527.314088","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505304096","Nodes","5304096","21.000000","32.129062","DDS demands","Known Flow","616336.808865","134723.688870","","0.000000","","","","","","-14.049999","","","","","","-12.563761","-14.049999","","","","","","","","D1 PROFILE","","","","",""
"96106500005267","Nodes","","21.000000","32.067197","Default Known Flow Node","Known Flow","616366.182458","134724.784232","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106506002499","Nodes","-832","21.000000","32.049098","Default Known Flow Node","Known Flow","616393.558880","134734.063872","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505304134","Nodes","5304134,","21.000000","29.762844","DDS demands","Known Flow","615407.570612","134665.873854","","0.000000","","","","","","-21.350000","","","","","","-19.091553","-21.350000","","","","","","","","D1 PROFILE","","","","",""
"96106505301179","Nodes","5301179","21.000000","37.224268","DDS demands","Known Flow","622646.935581","136658.314396","","0.000000","","","","","","-16.299999","","","","","","-14.575751","-16.299999","","","","","","","","D1 PROFILE","","","","",""
"96106506001619","Nodes","-3001","21.000000","37.223931","Default Known Flow Node","Known Flow","622648.185582","136657.439396","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106506001616","Nodes","-2999","21.000000","37.223931","Default Known Flow Node","Known Flow","622653.810583","136653.439395","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505301180","Nodes","5301180","21.000000","37.142796","DDS demands","Known Flow","622586.935565","136704.439409","","0.000000","","","","","","-30.749999","","","","","","-27.497199","-30.749999","","","","","","","","D1 PROFILE","","","","",""
"96106505304067","Nodes","5304067","21.000000","30.057407","DDS demands","Known Flow","616405.433884","135019.188950","","0.000000","","","","","","-8.250000","","","","","","-7.377297","-8.250000","","","","","","","","D1 PROFILE","","","","",""
"96106505304074","Nodes","5304074","21.000000","30.747244","DDS demands","Known Flow","616255.112483","134992.191135","","0.000000","","","","","","-21.030000","","","","","","-18.805402","-21.030000","","","","","","","","D1 PROFILE","","","","",""
"96106506002379","Nodes","-620","21.000000","32.164138","Default Known Flow Node","Known Flow","616066.933791","134975.438938","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505302271","Nodes","5302271","21.000000","24.943605","DDS demands","Known Flow","622863.075998","136195.712594","","0.000000","-19.209998","","","-4.600000","","-13.520000","","","","","","-33.381152","-37.329998","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","",""
"96106505302270","Nodes","5302270","21.000000","25.114638","DDS demands","Known Flow","622838.988778","136174.375428","","0.000000","-8.300000","","-1.640000","-2.700000","","-5.789999","","","","","","-16.480436","-18.430000","","","C1 PROFILE","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","","",""
"96106506000358","Nodes","-1462696","21.000000","25.289380","Default Known Flow Node","Known Flow","622805.685625","136137.814254","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505303031","Nodes","5303031","21.000000","26.342676","DDS demands","Known Flow","620829.676513","137095.303688","","0.000000","","","","","","-15.310000","","","","","","-13.690476","-15.310000","","","","","","","","D1 PROFILE","","","","",""
"96106505303108","Nodes","5303108","21.000000","26.637950","DDS demands","Known Flow","620977.248855","136995.714719","","0.000000","-6.000000","","","","","-8.989999","","","","","","-13.404326","-14.990000","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"96106505303498","Nodes","5303498","21.000000","27.295664","DDS demands","Known Flow","621144.685173","136912.064465","","0.000000","","","","","","-4.920000","","","","","","-4.399552","-4.920000","","","","","","","","D1 PROFILE","","","","",""
"96106505205013","Nodes","5205013","21.000000","30.818081","DDS demands","Known Flow","625018.966887","139289.456048","","0.000000","","","","","","-25.069998","","","","","","-22.418042","-25.069998","","","","","","","","D1 PROFILE","","","","",""
"96106505205014","Nodes","","21.000000","33.426897","DDS demands","Known Flow","624937.039051","139089.796624","","0.000000","-3.199999","-11.360000","","","","-31.239998","","","","","","-40.955180","-45.799999","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","",""
"96106505205053","Nodes","5205053","21.000000","35.427508","DDS demands","Known Flow","624919.127864","139034.139457","","0.000000","","","","","","-3.680000","","","","","","-3.290721","-3.680000","","","","","","","","D1 PROFILE","","","","",""
"96106505301011","Nodes","5301011","21.000000","30.902352","DDS demands","Known Flow","624442.051070","138170.454807","","0.000000","","","","","","-8.180000","","","","","","-7.314702","-8.180000","","","","","","","","D1 PROFILE","","","","",""
"96106505205016","Nodes","5205016","21.000000","28.832793","DDS demands","Known Flow","624622.957824","138331.748570","","0.000000","","","","","","-10.920000","","","","","","-9.764859","-10.920000","","","","","","","","D1 PROFILE","","","","",""
"96106506002205","Nodes","-4013","21.000000","27.887119","Default Known Flow Node","Known Flow","624747.697665","138443.428884","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505301389","Nodes","5301389","21.000000","32.406750","DDS demands","Known Flow","624044.368386","137190.847656","","0.000000","","","","","","-1.840000","","","","","","-1.645360","-1.840000","","","","","","","","D1 PROFILE","","","","",""
"96106505302325","Nodes","5302325","21.000000","31.877259","DDS demands","Known Flow","623997.574949","136806.589436","","0.000000","","","-1.420000","","","-16.290001","","","","","","-15.836600","-17.710001","","","","","C3 PROFILE","","","D1 PROFILE","","","","",""
"96106506002190","Nodes","-3971","21.000000","32.458730","Default Known Flow Node","Known Flow","622910.935653","137843.689719","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96106505301072","Nodes","5301072","21.000000","32.485268","DDS demands","Known Flow","623029.796770","137852.399118","","0.000000","","","","","","-10.329999","","","","","","-9.237270","-10.329999","","","","","","","","D1 PROFILE","","","","",""
"96106505301376","Nodes","5301376","21.000000","32.355643","Default Known Flow Node","Known Flow","623138.965127","137852.697074","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
