"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"96112206203326","Nodes","-255059","21.000000","24.057056","Default Known Flow Node","Known Flow","575203.247674","129468.706440","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96112206203323","Nodes","-255056","21.000000","24.057056","Default Known Flow Node","Known Flow","575190.398670","129471.721440","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96112206203310","Nodes","-255039","21.000000","24.334900","Default Known Flow Node","Known Flow","577839.173391","129757.920518","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96112206203182","Nodes","6203182","21.000000","24.467552","DDS demands","Known Flow","577750.928952","129765.435435","","0.000000","","","","","-11.810000","","","","","-10.560714","-11.810000","","","","","","","D1 PROFILE","","","",""
"96112200001000","Nodes","1000","21.000000","21.341810","DDS demands","Known Flow","574243.510413","129505.818450","","0.000000","","","","","-10.490000","","","","","-9.380345","-10.490000","","","","","","","D1 PROFILE","","","",""
"96112206203308","Nodes","-246370","21.000000","33.758794","Default Known Flow Node","Known Flow","576374.542993","130493.431718","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96112206203177","Nodes","6203177","21.000000","32.351932","DDS demands","Known Flow","576574.524342","130382.520629","","0.000000","","","-10.350000","","-11.719999","","","","","-19.735389","-22.070000","","","","","C3 PROFILE","","D1 PROFILE","","","",""
"96112206203375","Nodes","-3405523","21.000000","24.132743","Default Known Flow Node","Known Flow","576151.996932","130889.739826","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96112206203120","Nodes","6203120","21.000000","24.272765","DDS demands","Known Flow","576164.590997","130859.315796","","0.000000","","","","","-30.179999","","","","","-26.987495","-30.179999","","","","","","","D1 PROFILE","","","",""
"96112206203316","Nodes","-255047","21.000000","21.747334","DDS demands","Known Flow","574386.497452","129547.861461","","0.000000","","","-6.040000","","-14.109999","","","","","-18.018490","-20.149998","","","","","C3 PROFILE","","D1 PROFILE","","","",""
