"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"90102103237342","Nodes","3237342",21.000000,25.823907,"Default Known Flow Node","Known Flow",562674.031265,167903.079898,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000358","Nodes","358",21.000000,26.144616,"Default Known Flow Node","Known Flow",562656.274260,167968.717916,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000363","Nodes","363",21.000000,26.144616,"Default Known Flow Node","Known Flow",562665.145262,167972.505917,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103237350","Nodes","3237350",21.000000,26.187169,"Default Known Flow Node","Known Flow",562588.035241,167996.480923,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103237351","Nodes","3237351",21.000000,26.187169,"Default Known Flow Node","Known Flow",562592.434946,168025.618179,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103237349","Nodes","3237349",21.000000,26.187132,"Default Known Flow Node","Known Flow",562594.439597,167993.753592,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103237346","Nodes","3237346",21.000000,26.183162,"DDS demands","Known Flow",562619.310250,167979.717919,,0.000000,,,,,,-1.399999,,,,,,,,-1.251905,-1.399999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102100000366","Nodes","366",21.000000,25.805028,"DDS demands","Known Flow",562688.614269,167942.171909,,0.000000,,,,,,-3.099999,,,,,,,,-2.772075,-3.099999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102100000367","Nodes","367",21.000000,33.362636,"Default Known Flow Node","Known Flow",562791.332297,168952.218183,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000368","Nodes","368",21.000000,33.404469,"Default Known Flow Node","Known Flow",562792.585297,168954.675184,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102102110426","Nodes","2110426",21.000000,24.188775,"DDS demands","Known Flow",562640.362255,169002.723197,,0.000000,,,,,,-8.960000,,,,,,,,-8.012192,-8.960000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102103237456","Nodes","3237456",21.000000,23.923501,"Default Known Flow Node","Known Flow",562717.126742,169191.858575,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102190000071","Nodes","90000071",21.000000,30.081726,"DDS demands","Known Flow",562648.975464,168705.495818,,0.000000,,,,,,-8.300000,,,,,,,,-7.422008,-8.300000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102100000068","Nodes","68",21.000000,30.172480,"DDS demands","Known Flow",562658.333137,168699.232250,,0.000000,,,,,,-3.069999,,,,,,,,-2.745248,-3.069999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102103237368","Nodes","3237368",21.000000,29.709345,"Default Known Flow Node","Known Flow",562640.878256,168601.641088,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000373","Nodes","373",21.000000,31.042296,"Default Known Flow Node","Known Flow",562774.533292,168675.914108,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000374","Nodes","374",21.000000,31.013932,"Default Known Flow Node","Known Flow",562776.532293,168675.858108,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000375","Nodes","375",21.000000,31.154034,"Default Known Flow Node","Known Flow",562611.149248,168865.487160,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103237404","Nodes","3237404",21.000000,31.255091,"DDS demands","Known Flow",562679.987266,168850.837156,,0.000000,,,,,,-20.309998,,,,,,,,-18.161563,-20.309998,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102100000377","Nodes","377",21.000000,30.225974,"Default Known Flow Node","Known Flow",562663.699262,168699.443115,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000320","Nodes","320",21.000000,30.215166,"Default Known Flow Node","Known Flow",562663.400262,168697.836114,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103237369","Nodes","3237369",21.000000,29.687167,"DDS demands","Known Flow",562629.010252,168602.351088,,0.000000,,,,,,-5.409999,,,,,,,,-4.837718,-5.409999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102102110002","Nodes","NURSTEAD AVENUE, Site ID 2223, 90800100200634",21.000000,33.499999,"Default Known Pressure Node","Known Pressure",562798.284298,168957.072185,,7075.000111,,,,,,,,,,,,,,308.530501,345.028322,,,"",,,,,,,,,,,,,,
"90102100000382","Nodes","382",21.000000,23.501497,"Default Known Flow Node","Known Flow",562597.648244,169033.545206,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102102110427","Nodes","2110427",21.000000,23.538152,"DDS demands","Known Flow",562600.901577,169031.578380,,0.000000,,,,,,-5.769999,,,,,,,,-5.159637,-5.769999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102100000384","Nodes","384",21.000000,24.591244,"Default Known Flow Node","Known Flow",562742.312283,169064.759214,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102102110430","Nodes","2110430",21.000000,24.563295,"DDS demands","Known Flow",562743.946254,169064.700646,,0.000000,,,,,,-14.959999,,,,,,,,-13.377499,-14.959999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102103237360","Nodes","3237360",21.000000,30.315060,"DDS demands","Known Flow",562706.809274,168559.857077,,0.000000,,,,,,-2.069999,,,,,,,,-1.851031,-2.069999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102103237363","Nodes","3237363",21.000000,30.233022,"DDS demands","Known Flow",562707.957987,168578.990242,,0.000000,,,,,,-6.800000,,,,,,,,-6.080681,-6.800000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102100000388","Nodes","388",21.000000,31.048968,"Default Known Flow Node","Known Flow",562772.143291,168551.014074,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000389","Nodes","389",21.000000,30.961284,"Default Known Flow Node","Known Flow",562773.176292,168581.123082,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103237370","Nodes","3237370",21.000000,30.481706,"DDS demands","Known Flow",562727.279279,168606.673089,,0.000000,,,,,,-3.240000,,,,,,,,-2.897266,-3.240000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102100000390","Nodes","390",21.000000,30.810938,"Default Known Flow Node","Known Flow",562765.241289,168602.565088,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000391","Nodes","391",21.000000,30.250431,"Default Known Flow Node","Known Flow",562667.331263,168698.742114,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000392","Nodes","392",21.000000,30.955195,"Default Known Flow Node","Known Flow",562771.311291,168591.173085,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000393","Nodes","393",21.000000,30.852630,"Default Known Flow Node","Known Flow",562764.583289,168601.366088,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103237362","Nodes","3237362",21.000000,30.231510,"DDS demands","Known Flow",562727.893279,168577.938082,,0.000000,,,,,,-1.039999,,,,,,,,-0.929986,-1.039999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102100000396","Nodes","396",21.000000,32.881303,"Default Known Flow Node","Known Flow",562789.378296,168902.467170,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000397","Nodes","397",21.000000,32.111317,"Default Known Flow Node","Known Flow",562776.440293,168829.605150,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102102110015","Nodes","2110015",21.000000,32.113191,"DDS demands","Known Flow",562784.791295,168827.826150,,0.000000,,,,,,-13.569999,,,,,,,,-12.134536,-13.569999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102102110007","Nodes","YEW TREE CLOSE, 90800100200653",21.000000,24.999999,"Default Known Pressure Node","Known Pressure",562678.355266,169006.749198,,361.000000,,,,,,,,,,,,,,59.528084,66.570000,,,"",,,,,,,,,,,,,,
"90102102110425","Nodes","2110425",21.000000,24.896832,"DDS demands","Known Flow",562680.327266,169009.358199,,0.000000,,,,,,-2.730000,,,,,,,,-2.441214,-2.730000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102100000402","Nodes","402",21.000000,30.961284,"Default Known Flow Node","Known Flow",562773.695774,168591.092060,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000400","Nodes","400",21.000000,31.054284,"Default Known Flow Node","Known Flow",562777.131293,168650.975101,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102102110014","Nodes","2110014",21.000000,31.083503,"DDS demands","Known Flow",562777.668293,168669.841107,,0.000000,,,,,,-6.040000,,,,,,,,-5.401076,-6.040000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102100000288","Nodes","288",21.000000,31.127579,"Default Known Flow Node","Known Flow",562598.630244,168868.414161,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103237448","Nodes","3237448",21.000000,23.575034,"Default Known Flow Node","Known Flow",562508.419624,169155.451658,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102102110428","Nodes","2110428",21.000000,23.496653,"DDS demands","Known Flow",562614.508248,169055.993212,,0.000000,,,,,,-11.609999,,,,,,,,-10.381868,-11.609999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102103237432","Nodes","3237432",21.000000,23.496884,"Default Known Flow Node","Known Flow",562610.475053,169057.343124,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103237386","Nodes","3237386",21.000000,30.578097,"DDS demands","Known Flow",562715.904404,168688.891596,,0.000000,,,,,,-16.719998,,,,,,,,-14.951322,-16.719998,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102100000404","Nodes","404",21.000000,31.120461,"Default Known Flow Node","Known Flow",562781.378294,168683.716110,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000405","Nodes","405",21.000000,31.856078,"Default Known Flow Node","Known Flow",562785.160295,168783.300137,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000406","Nodes","406",21.000000,32.240862,"Default Known Flow Node","Known Flow",562786.162295,168838.909153,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103237394","Nodes","3237394",21.000000,30.286194,"DDS demands","Known Flow",562714.425563,168740.063640,,0.000000,,,,,,-6.710000,,,,,,,,-6.000202,-6.710000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102101452408","Nodes","1452408",21.000000,29.217340,"DDS demands","Known Flow",562556.144233,168605.391089,,0.000000,,,,,,-6.289999,,,,,,,,-5.624630,-6.289999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102103231361","Nodes","3231361",21.000000,29.544677,"DDS demands","Known Flow",562103.293109,168549.392074,,0.000000,,,,,,-3.599999,,,,,,,,-3.219184,-3.599999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102103237367","Nodes","3237367",21.000000,29.701321,"DDS demands","Known Flow",562650.548258,168601.243088,,0.000000,,,,,,-3.440000,,,,,,,,-3.076109,-3.440000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102103237387","Nodes","3237387",21.000000,26.068502,"Default Known Flow Node","Known Flow",562211.934338,168689.060763,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102101274084","Nodes","1274084",21.000000,29.021760,"Default Known Flow Node","Known Flow",562410.691193,168654.833102,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102102110410","Nodes","2110410",21.000000,23.990637,"DDS demands","Known Flow",562146.154177,169088.555662,,0.000000,,,,,,-6.079999,,,,,,,,-5.436844,-6.079999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102100000270","Nodes","270",21.000000,23.990865,"Default Known Flow Node","Known Flow",562146.372121,169089.600221,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102102110009","Nodes","BENTLEY CLOSE, Site ID 2226, 90800100200655",21.000000,23.999999,"Default Known Pressure Node","Known Pressure",562147.610719,169094.368039,,361.000000,,,,,,,,,,,,,,122.802949,137.330002,,,"",,,,,,,,,,,,,,
"90102103231413","Nodes","3231413",21.000000,28.329092,"DDS demands","Known Flow",562127.171116,168722.265121,,0.000000,,,,,,-2.309999,,,,,,,,-2.065643,-2.309999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102100000182","Nodes","182",21.000000,22.842977,"Default Known Flow Node","Known Flow",562147.287478,169194.201277,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103231549","Nodes","3231549",21.000000,22.584420,"Default Known Flow Node","Known Flow",562179.065690,169263.679370,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102102110013","Nodes","2110013",21.000000,29.444292,"DDS demands","Known Flow",562564.074570,168722.564393,,0.000000,,,,,,-12.090000,,,,,,,,-10.811094,-12.090000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102103237385","Nodes","3237385",21.000000,25.114157,"DDS demands","Known Flow",562266.236154,168677.277109,,0.000000,,,,,,-19.760000,,,,,,,,-17.669747,-19.760000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102100000283","Nodes","283",21.000000,28.516872,"Default Known Flow Node","Known Flow",562152.134123,168943.361181,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102104904541","Nodes","4904541",21.000000,23.201878,"Default Known Flow Node","Known Flow",562117.661078,169129.299958,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000336","Nodes","336",21.000000,22.032536,"Default Known Flow Node","Known Flow",562074.303101,169286.421274,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000343","Nodes","343",21.000000,22.584420,"Default Known Flow Node","Known Flow",562180.044130,169265.669269,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103237348","Nodes","3237348",21.000000,26.187132,"Default Known Flow Node","Known Flow",562595.023243,167994.577923,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000259","Nodes","259",21.000000,28.869785,"Default Known Flow Node","Known Flow",562434.478199,168848.648155,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103237356","Nodes","3237356",21.000000,28.984661,"DDS demands","Known Flow",562301.955163,168536.072070,,0.000000,,,,,,-9.630000,,,,,,,,-8.611318,-9.630000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102103237427","Nodes","3237427",21.000000,23.550625,"Default Known Flow Node","Known Flow",562600.568474,169030.441108,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102103237446","Nodes","3237446",21.000000,24.474957,"Default Known Flow Node","Known Flow",562755.192287,169123.994230,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000408","Nodes","408",21.000000,30.286194,"Default Known Flow Node","Known Flow",562713.297275,168740.303126,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000326","Nodes","326",21.000000,23.574945,"Default Known Flow Node","Known Flow",562503.484218,169156.329239,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000001","Nodes","1",21.000000,23.501497,"Default Known Flow Node","Known Flow",562596.223077,169029.888220,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000381","Nodes","381",21.000000,33.404469,"Default Known Flow Node","Known Flow",562791.167903,168954.724689,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102100000008","Nodes","8",21.000000,25.797780,"Default Known Flow Node","Known Flow",562378.981090,169170.664614,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102203231374","Nodes","3231374",21.000000,29.288471,"Default Known Flow Node","Known Flow",561946.847678,168579.033411,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102203231378","Nodes","3231378",21.000000,29.267126,"DDS demands","Known Flow",561967.551072,168600.533088,,0.000000,,,,,,-3.119999,,,,,,,,-2.789959,-3.119999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102203231398","Nodes","3231398",21.000000,29.350183,"Default Known Flow Node","Known Flow",561912.773058,168669.755107,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102200000138","Nodes","138",21.000000,29.394131,"Default Known Flow Node","Known Flow",561952.108068,168630.184096,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102200000079","Nodes","79",21.000000,27.958382,"DDS demands","Known Flow",561750.180013,169042.775208,,0.000000,,,,,,-3.489999,,,,,,,,-3.120820,-3.489999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102200000105","Nodes","105",21.000000,27.951658,"DDS demands","Known Flow",561772.401019,169031.929205,,0.000000,,,,,,-6.070000,,,,,,,,-5.427902,-6.070000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102203231490","Nodes","3231490",21.000000,27.632409,"Default Known Flow Node","Known Flow",561448.639931,169001.717197,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102202107016","Nodes","2107016",21.000000,27.623871,"DDS demands","Known Flow",561455.032325,169019.990668,,0.000000,,,,,,-13.009999,,,,,,,,-11.633774,-13.009999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102200000108","Nodes","108",21.000000,29.272511,"Default Known Flow Node","Known Flow",561940.543065,168576.155081,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102202109013","Nodes","2109013",21.000000,29.104994,"DDS demands","Known Flow",561951.604286,168543.418194,,0.000000,,,,0.000000,,-16.549998,,,,,,,,-14.799305,-16.549998,,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,,,
"90102200000110","Nodes","110",21.000000,27.727488,"DDS demands","Known Flow",561485.807941,168984.377192,,0.000000,,,,,,-11.910000,,,,,,,,-10.650135,-11.910000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102202107013","Nodes","2107013",21.000000,27.846514,"DDS demands","Known Flow",561630.411026,168906.923633,,0.000000,,,,,,-8.390000,,,,,,,,-7.502488,-8.390000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102200000112","Nodes","112",21.000000,30.549266,"DDS demands","Known Flow",561877.214048,169043.461208,,0.000000,,,,,,-2.929999,,,,,,,,-2.620058,-2.929999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102203231517","Nodes","3231517",21.000000,30.516658,"DDS demands","Known Flow",561897.791483,169127.223741,,0.000000,,,,,,-4.179999,,,,,,,,-3.737830,-4.179999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102203231457","Nodes","3231457",21.000000,28.088405,"Default Known Flow Node","Known Flow",561771.725305,168915.210029,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102203231463","Nodes","3231463",21.000000,28.133878,"Default Known Flow Node","Known Flow",561775.067293,168915.331299,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102204904540","Nodes","4904540",21.000000,27.855132,"DDS demands","Known Flow",561800.711022,169017.194934,,0.000000,,,,,,-4.230000,,,,,,,,-3.782541,-4.230000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102200000117","Nodes","117",21.000000,27.769949,"DDS demands","Known Flow",561820.926033,169023.260203,,0.000000,,,,,,-4.510000,,,,,,,,-4.032922,-4.510000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102200000118","Nodes","118",21.000000,27.649311,"Default Known Flow Node","Known Flow",561432.018927,168957.299185,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102203231481","Nodes","3231481",21.000000,27.649311,"Default Known Flow Node","Known Flow",561435.207552,168965.820476,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102200000119","Nodes","119",21.000000,27.996589,"Default Known Flow Node","Known Flow",561733.918009,168923.760176,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102203231471","Nodes","3231471",21.000000,28.035295,"DDS demands","Known Flow",561733.391661,168926.465937,,0.000000,,,,,,-4.099999,,,,,,,,-3.666293,-4.099999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102200000121","Nodes","121",21.000000,27.652303,"Default Known Flow Node","Known Flow",561441.322929,168962.887186,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102203231487","Nodes","3231487",21.000000,27.669849,"Default Known Flow Node","Known Flow",561458.714934,168997.183196,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102203231464","Nodes","3231464",21.000000,28.014402,"Default Known Flow Node","Known Flow",561739.534010,168917.485174,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102202107014","Nodes","2107014",21.000000,27.799433,"DDS demands","Known Flow",561599.483042,168932.243766,,0.000000,,,,,,-4.280000,,,,,,,,-3.827252,-4.280000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102200000125","Nodes","125",21.000000,27.902680,"DDS demands","Known Flow",561690.251997,168907.039171,,0.000000,,,,,,-5.559999,,,,,,,,-4.971851,-5.559999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102200000126","Nodes","126",21.000000,28.040265,"DDS demands","Known Flow",561757.617015,168898.205169,,0.000000,,,,,,-1.590000,,,,,,,,-1.421806,-1.590000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102200000127","Nodes","127",21.000000,28.029180,"DDS demands","Known Flow",561787.962024,168868.509161,,0.000000,,,,,,-1.760000,,,,,,,,-1.573823,-1.760000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102203231466","Nodes","3231466",21.000000,28.039150,"Default Known Flow Node","Known Flow",561751.909014,168920.451175,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102203231476","Nodes","3231476",21.000000,27.949074,"DDS demands","Known Flow",561694.253998,168945.987182,,0.000000,,,,,,-3.599999,,,,,,,,-3.219184,-3.599999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102200000130","Nodes","130",21.000000,28.034325,"DDS demands","Known Flow",561733.015009,168928.568177,,0.000000,,,,,,-4.380000,,,,,,,,-3.916674,-4.380000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102200000131","Nodes","131",21.000000,28.028434,"Default Known Flow Node","Known Flow",561753.750014,169052.551211,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102200000132","Nodes","132",21.000000,28.530791,"Default Known Flow Node","Known Flow",561785.545023,169119.507229,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102201273690","Nodes","1273690",21.000000,28.168218,"DDS demands","Known Flow",561841.706038,168901.285170,,0.000000,,,,,,-5.570000,,,,,,,,-4.980793,-5.570000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102200000135","Nodes","135",21.000000,28.165068,"DDS demands","Known Flow",561897.334053,168996.011195,,0.000000,,,,,,-9.779999,,,,,,,,-8.745450,-9.779999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102200000136","Nodes","136",21.000000,27.957295,"Default Known Flow Node","Known Flow",561723.277006,168912.697173,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102203231456","Nodes","3231456",21.000000,28.046085,"DDS demands","Known Flow",561755.817015,168905.373171,,0.000000,,,,,,-3.599999,,,,,,,,-3.219184,-3.599999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102200000103","Nodes","103",21.000000,29.350183,"DDS demands","Known Flow",561931.692063,168596.639087,,0.000000,,,,,,-3.890000,,,,,,,,-3.478507,-3.890000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102203231391","Nodes","3231391",21.000000,29.394131,"Default Known Flow Node","Known Flow",561962.678071,168640.887099,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"90102200000140","Nodes","140",21.000000,27.581776,"DDS demands","Known Flow",561498.279945,169075.643217,,0.000000,,,,,,-6.380000,,,,,,,,-5.705110,-6.380000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102202107017","Nodes","2107017",21.000000,27.628687,"DDS demands","Known Flow",561508.536609,169068.307744,,0.000000,,,,,,-3.780000,,,,,,,,-3.380143,-3.780000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"90102203231499","Nodes","3231499",21.000000,30.480767,"DDS demands","Known Flow",561910.393830,169058.805346,,0.000000,,,,,,-4.639999,,,,,,,,-4.149170,-4.639999,,,"",,,,,,"D1 PROFILE",,,,,,,,
