SynerGEE Gas 4.7.1: ASP

,Name,Average Pressure,Material,Service State,Symbol Name,Result Subsystem ID,Length (m)
1,PI000001,23.27,PE,Enabled,Default Pipe,1,7.6
2,PI000002,23.21,PE,Enabled,Default Pipe,1,49.3
3,PI000003,26.24,CI,Enabled,Default Pipe,1,78.6
4,PI000004,23.14,PE,Enabled,Default Pipe,1,1.2
5,PI000005,23.17,PE,Enabled,Default Pipe,1,17.3
6,PI000006,26.34,CI,Enabled,Default Pipe,1,156.7
7,PI000007,28.92,PE,Enabled,Default Pipe,1,40.6
8,PI000008,30.80,PE,Enabled,Default Pipe,1,2.7
9,PI000009,29.60,DI,Enabled,Default Pipe,1,24.9
10,PI000010,31.06,PE,Enabled,Default Pipe,1,4.6
11,PI000011,22.09,PE,Enabled,Default Pipe,4,52.4
12,PI000012,22.00,DI,Enabled,Default Pipe,4,10.3
13,PI000013,22.08,DI,Enabled,Default Pipe,4,58.1
14,PI000014,22.10,PE,Enabled,Default Pipe,4,1.8
15,PI000015,22.00,DI,Enabled,Default Pipe,4,6.4
16,PI000016,32.00,CI,Enabled,Default Pipe,1,68.9
17,PI000017,27.15,CI,Enabled,Default Pipe,1,8.5
18,PI000018,31.21,SI,Enabled,Default Pipe,1,10.9
19,PI000019,27.48,PE,Enabled,Default Pipe,1,165.7
20,PI000020,27.40,PE,Enabled,Default Pipe,1,80.4
21,PI000021,31.84,SI,Enabled,Default Pipe,1,101.1
22,PI000022,30.97,CI,Enabled,Default Pipe,1,47.1
23,PI000023,31.02,SI,Enabled,Default Pipe,1,24.5
24,PI000024,27.47,PE,Enabled,Default Pipe,1,1.3
25,PI000026,26.52,PE,Enabled,Default Pipe,1,182.5
26,PI000027,24.64,PE,Enabled,Default Pipe,1,24.5
27,PI000028,24.64,PE,Enabled,Default Pipe,1,18.2
28,PI000029,24.76,PE,Enabled,Default Pipe,1,66.1
29,PI000030,32.39,CI,Enabled,Default Pipe,1,22.8
30,PI000031,26.82,PE,Enabled,Default Pipe,1,54.5
31,PI000034,32.58,CI,Enabled,Default Pipe,1,61.7
32,PI000035,33.16,CI,Enabled,Default Pipe,1,4.3
33,PI000036,24.39,PE,Enabled,Default Pipe,1,11.2
34,PI000037,29.06,CI,Enabled,Default Pipe,1,186.0
35,PI000038,26.02,PE,Enabled,Default Pipe,1,0.3
36,PI000039,26.13,PE,Enabled,Default Pipe,1,91.8
37,PI000040,33.17,CI,Enabled,Default Pipe,1,1.2
38,PI000041,33.03,CI,Enabled,Default Pipe,1,39.8
39,PI000042,32.33,PE,Enabled,Default Pipe,1,24.9
40,PI000044,32.36,CI,Enabled,Default Pipe,1,2.9
41,PI000045,25.13,PE,Enabled,Default Pipe,1,3.7
42,PI000046,25.67,PE,Enabled,Default Pipe,1,52.9
43,PI000047,32.53,PE,Enabled,Default Pipe,1,74.9
44,PI000048,28.80,PE,Enabled,Default Pipe,1,62.7
45,PI000049,32.69,PE,Enabled,Default Pipe,1,1.5
46,PI000050,32.91,PE,Enabled,Default Pipe,1,8.0
47,PI000051,26.19,PE,Enabled,Default Pipe,1,2.7
48,PI000052,32.09,PE,Enabled,Default Pipe,1,1.4
49,PI000053,29.63,PE,Enabled,Default Pipe,1,243.2
50,PI000054,33.19,PE,Enabled,Default Pipe,1,1.9
51,PI000055,29.62,CI,Enabled,Default Pipe,1,245.5
52,PI000056,32.80,CI,Enabled,Default Pipe,1,154.3
53,PI000057,32.93,CI,Enabled,Default Pipe,1,23.7
54,PI000058,32.72,CI,Enabled,Default Pipe,1,6.3
55,PI000059,29.79,CI,Enabled,Default Pipe,1,96.6
56,PI000060,30.00,CI,Enabled,Default Pipe,1,12.3
57,PI000061,30.00,CI,Enabled,Default Pipe,1,10.9
58,PI000062,29.60,CI,Enabled,Default Pipe,1,17.9
59,PI000063,29.78,SI,Enabled,Default Pipe,1,23.2
60,PI000064,29.61,SI,Enabled,Default Pipe,1,20.0
61,PI000065,30.66,PE,Enabled,Default Pipe,1,8.3
62,PI000066,30.60,PE,Enabled,Default Pipe,1,69.2
