"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64301300001008","Nodes","1008",21.000000,24.818342,"Default Known Flow Node","Known Flow",350353.653490,674248.149679,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300001009","Nodes","1009",21.000000,24.898196,"Default Known Flow Node","Known Flow",350350.029489,674279.118687,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300001012","Nodes",,21.000000,24.575979,"Default Known Flow Node","Known Flow",350160.304250,674246.603958,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300010100","Nodes","P09120484, Haldane Avenue CSEP, 11.63",22.999998,24.383584,"CSEP DDS Matched","Known Flow",350172.072769,674251.670864,,0.000000,,,,,-11.629999,,,,,,,,-10.399753,-11.629999,,"",,,,,"CC PROFILE",,,,,,,
"64301300000099","Nodes","99",21.000000,28.448821,"DDS demands","Known Flow",351921.195917,673219.537399,,0.000000,,,,,,-7.089999,,,,,,,-6.340004,-7.089999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000393","Nodes","393",21.000000,28.655749,"DDS demands","Known Flow",352154.432807,673362.305361,,0.000000,,,,,,-5.530000,,,,,,,-4.945025,-5.530000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000412","Nodes","412",21.000000,41.106694,"DDS demands","Known Flow",351712.617860,673864.007574,,0.000000,,,,,,-4.099999,,,,,,,-3.666293,-4.099999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300001007","Nodes","Logger 10077, 14 Tyne Lodge, Hardgate, Haddington",21.000000,41.933869,"Val Log Cath","Known Flow",351711.097181,673919.543909,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000180","Nodes","180",21.000000,42.272130,"DDS demands","Known Flow",351705.110858,673943.632596,,0.000000,-0.769999,,,,,-4.389999,,,,,,,-4.614164,-5.160000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"64301300000100","Nodes","100",21.000000,28.910957,"DDS demands","Known Flow",352119.590822,673587.873843,,0.000000,,,,,,-2.329999,,,,,,,-2.083527,-2.329999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300001005","Nodes","Logger 10067, 1 Lynn Lea Avenue",21.000000,28.778478,"Val Log Cath","Known Flow",352157.384713,673599.607338,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000210","Nodes","210",21.000000,28.576210,"DDS demands","Known Flow",352204.211994,673613.371506,,0.000000,,,,,,-11.819999,,,,,,,-10.569655,-11.819999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000152","Nodes","152",21.000000,41.981590,"DDS demands","Known Flow",351907.523913,674270.098685,,0.000000,,,,,,-5.749999,,,,,,,-5.141752,-5.749999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300001004","Nodes",,21.000000,39.699137,"DDS demands","Known Flow",351914.410105,674307.263029,,0.000000,,,,,,-4.469999,,,,,,,-3.997153,-4.469999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000153","Nodes","153",21.000000,38.249913,"DDS demands","Known Flow",351917.871916,674335.369702,,0.000000,,,,,,-6.959999,,,,,,,-6.223756,-6.959999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300001003","Nodes","1003",21.000000,31.613530,"Default Known Flow Node","Known Flow",350719.232225,673352.278470,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000109","Nodes","109",21.000000,29.490661,"DDS demands","Known Flow",351962.379928,673746.076542,,0.000000,,,,-6.000000,,-5.189999,,,,,,,-10.006298,-11.190000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"64301300001002","Nodes",,21.000000,29.545265,"DDS demands","Known Flow",352014.805586,673764.147327,,0.000000,,,,,,-3.749999,,,,,,,-3.353317,-3.749999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000582","Nodes","582",21.000000,29.676250,"Default Known Flow Node","Known Flow",352048.711397,673774.400385,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000387","Nodes","387",21.000000,34.837259,"DDS demands","Known Flow",351765.370686,673493.865250,,0.000000,-18.490000,-12.459999,,-5.140000,,-14.489999,,,,,,,-45.229541,-50.579999,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE",,"D1 PROFILE",,,,,,
"64301300000350","Nodes","350",21.000000,34.121867,"DDS demands","Known Flow",350445.263515,673445.172460,,0.000000,,,,,,-3.780000,,,,,,,-3.380143,-3.780000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000351","Nodes","351",21.000000,33.999413,"Default Known Flow Node","Known Flow",350475.143447,673484.481171,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000352","Nodes","352",21.000000,33.807933,"DDS demands","Known Flow",350523.337536,673446.557460,,0.000000,,,,,,-2.890000,,,,,,,-2.584289,-2.890000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000355","Nodes","355",21.000000,32.182902,"DDS demands","Known Flow",350644.563569,673262.614410,,0.000000,,,,,,-18.409999,,,,,,,-16.462551,-18.409999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000354","Nodes","354",21.000000,32.905577,"DDS demands","Known Flow",350551.165544,673370.645440,,0.000000,,,,,,-4.639999,,,,,,,-4.149170,-4.639999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000366","Nodes","366",21.000000,32.806250,"DDS demands","Known Flow",350518.266535,673359.055437,,0.000000,,,,,,-6.969999,,,,,,,-6.232698,-6.969999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000356","Nodes","356",21.000000,31.964839,"DDS demands","Known Flow",350659.572573,673297.399420,,0.000000,,,,,,-4.159999,,,,,,,-3.719946,-4.159999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000367","Nodes","367",21.000000,31.788104,"DDS demands","Known Flow",350622.356563,673311.322424,,0.000000,,,,,,-7.699999,,,,,,,-6.885477,-7.699999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000364","Nodes","364",21.000000,32.285038,"DDS demands","Known Flow",350581.730552,673365.719438,,0.000000,,,,,,-6.650000,,,,,,,-5.946549,-6.650000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000358","Nodes","358",21.000000,31.515278,"DDS demands","Known Flow",350729.096592,673364.641438,,0.000000,,,,,,-11.060000,,,,,,,-9.890050,-11.060000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000362","Nodes","362",21.000000,32.517189,"DDS demands","Known Flow",350627.353565,673427.751455,,0.000000,,,,,,-3.829999,,,,,,,-3.424854,-3.829999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000363","Nodes","363",21.000000,32.477799,"DDS demands","Known Flow",350626.618564,673400.198448,,0.000000,,,,,,-3.380000,,,,,,,-3.022456,-3.380000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000369","Nodes","369",21.000000,32.406306,"DDS demands","Known Flow",350657.126573,673430.745456,,0.000000,,,,,,-6.670000,,,,,,,-5.964433,-6.670000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000353","Nodes","353",21.000000,33.179611,"DDS demands","Known Flow",350538.094540,673422.786454,,0.000000,,,,,,-1.929999,,,,,,,-1.725840,-1.929999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000359","Nodes","359",21.000000,32.811251,"DDS demands","Known Flow",350585.494922,673455.589363,,0.000000,,,,,,-14.460000,,,,,,,-12.930391,-14.460000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000441","Nodes","441",21.000000,28.389176,"DDS demands","Known Flow",351871.355903,673188.420390,,0.000000,,,,,,-3.810000,,,,,,,-3.406970,-3.810000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000444","Nodes","444",21.000000,34.837259,"Default Known Flow Node","Known Flow",351759.704873,673448.092461,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000534","Nodes","534",21.000000,27.959091,"DDS demands","Known Flow",352493.320072,673462.138465,,0.000000,,,,,,-18.889999,,,,,,,-16.891776,-18.889999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000535","Nodes","535",21.000000,27.944785,"DDS demands","Known Flow",352468.640066,673432.569457,,0.000000,,,,,,-4.119999,,,,,,,-3.684177,-4.119999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000523","Nodes","523",21.000000,28.442681,"DDS demands","Known Flow",352260.889301,673450.612181,,0.000000,,,,,,-5.789999,,,,,,,-5.177521,-5.789999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000392","Nodes","392",21.000000,28.619233,"DDS demands","Known Flow",352215.230363,673429.841944,,0.000000,,,,,,-17.670000,,,,,,,-15.800830,-17.670000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000530","Nodes","530",21.000000,28.433449,"Default Known Flow Node","Known Flow",352372.428039,673473.805468,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000532","Nodes","532",21.000000,28.360041,"Default Known Flow Node","Known Flow",352420.485053,673489.997472,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000524","Nodes","524",21.000000,28.355252,"Default Known Flow Node","Known Flow",352318.172694,673475.624968,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000528","Nodes","528",21.000000,28.464924,"DDS demands","Known Flow",352322.199232,673456.148504,,0.000000,,,,,,-7.649999,,,,,,,-6.840766,-7.649999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000529","Nodes","529",21.000000,28.487671,"DDS demands","Known Flow",352330.166028,673420.842453,,0.000000,,,,,,-18.010000,,,,,,,-16.104864,-18.010000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000531","Nodes","531",21.000000,28.519594,"DDS demands","Known Flow",352405.792049,673406.246450,,0.000000,,,,,,-0.579999,,,,,,,-0.518646,-0.579999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000086","Nodes","86",21.000000,35.537567,"Default Known Flow Node","Known Flow",350197.704448,673910.685587,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000461","Nodes","461",21.000000,35.827503,"DDS demands","Known Flow",350359.656452,673767.466992,,0.000000,,,,,,-0.419999,,,,,,,-0.375571,-0.419999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000089","Nodes","89",21.000000,35.827503,"DDS demands","Known Flow",350336.418485,673760.932546,,0.000000,,,,,,-8.879999,,,,,,,-7.940654,-8.879999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000079","Nodes","79",21.000000,34.579735,"DDS demands","Known Flow",350393.253501,673589.110499,,0.000000,,,,,,-11.890000,,,,,,,-10.632251,-11.890000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000078","Nodes","78",21.000000,34.386324,"DDS demands","Known Flow",350436.897513,673525.656482,,0.000000,,,,,,-11.759999,,,,,,,-10.516002,-11.759999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000175","Nodes","175",21.000000,35.849806,"DDS demands","Known Flow",350469.867522,673938.049594,,0.000000,,,,,,-7.020000,,,,,,,-6.277409,-7.020000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000176","Nodes","176",21.000000,35.880727,"DDS demands","Known Flow",350376.588496,673913.458588,,0.000000,,,,,,-2.609999,,,,,,,-2.333908,-2.609999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000179","Nodes","179",21.000000,35.561382,"DDS demands","Known Flow",350213.105452,673873.520577,,0.000000,,,,,,-4.579999,,,,,,,-4.095518,-4.579999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000075","Nodes","75",21.000000,35.725992,"DDS demands","Known Flow",350322.719863,673628.893907,,0.000000,,,,,,-6.900000,,,,,,,-6.170103,-6.900000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000177","Nodes","177",21.000000,35.949566,"DDS demands","Known Flow",350350.787489,673886.278580,,0.000000,,,,,,-14.510000,,,,,,,-12.975102,-14.510000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000178","Nodes","178",21.000000,35.954995,"DDS demands","Known Flow",350234.701458,673935.652594,,0.000000,,,,,,-14.089999,,,,,,,-12.599530,-14.089999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000453","Nodes","453",21.000000,35.619726,"Default Known Flow Node","Known Flow",350226.803456,673837.519567,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000085","Nodes","85",21.000000,34.729132,"DDS demands","Known Flow",350158.942437,673888.542581,,0.000000,,,,,,-11.799999,,,,,,,-10.551771,-11.799999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000084","Nodes","84",21.000000,34.837271,"DDS demands","Known Flow",350151.841435,673927.028591,,0.000000,,,,,,-6.610000,,,,,,,-5.910780,-6.610000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000087","Nodes","87",21.000000,34.317757,"DDS demands","Known Flow",350185.546444,673823.813563,,0.000000,,,,,,-13.139999,,,,,,,-11.750022,-13.139999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000454","Nodes","454",21.000000,35.357119,"DDS demands","Known Flow",350270.808777,673821.915809,,0.000000,,,,,,-6.370000,,,,,,,-5.696168,-6.370000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000165","Nodes","165",21.000000,35.690913,"Default Known Flow Node","Known Flow",350251.959295,673766.260119,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000460","Nodes","460",21.000000,35.557967,"DDS demands","Known Flow",350228.459727,673760.250887,,0.000000,,,,,,-9.330000,,,,,,,-8.343053,-9.330000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000073","Nodes","73",21.000000,35.821409,"DDS demands","Known Flow",350259.716534,673739.452267,,0.000000,,,,,,-7.889999,,,,,,,-7.055379,-7.889999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000487","Nodes","487",21.000000,35.842881,"Default Known Flow Node","Known Flow",350256.938042,673734.415422,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000080","Nodes","80",21.000000,34.385814,"DDS demands","Known Flow",350462.620074,673549.750967,,0.000000,,,,,,-2.570000,,,,,,,-2.298140,-2.570000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000074","Nodes","74",21.000000,35.821894,"DDS demands","Known Flow",350289.064339,673667.166181,,0.000000,,,,,,-3.099999,,,,,,,-2.772075,-3.099999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000486","Nodes","486",21.000000,35.278560,"DDS demands","Known Flow",350141.979433,673720.097535,,0.000000,,,,,,-16.780000,,,,,,,-15.004977,-16.780000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000500","Nodes","500",21.000000,35.913920,"Default Known Flow Node","Known Flow",350268.533177,673706.157345,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000004","Nodes","Clerkington DG, GCU, Tel, Profiled, Site ID 6112",21.000000,35.999999,"Default Known Pressure Node","Known Pressure",350271.034468,673710.776532,,999998.967025,,,,,,,,,,,,,655.537576,733.084812,,"",,,,,,,,,,,,
"64301300000485","Nodes","485",21.000000,35.296498,"Default Known Flow Node","Known Flow",350143.327926,673728.354383,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000090","Nodes","90",21.000000,34.645526,"DDS demands","Known Flow",350108.998424,673837.177567,,0.000000,,,,,,-4.929999,,,,,,,-4.408494,-4.929999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000077","Nodes","77",21.000000,34.397074,"DDS demands","Known Flow",350392.514501,673500.389475,,0.000000,,,,,,-15.060000,,,,,,,-13.466921,-15.060000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000076","Nodes","76",21.000000,35.656166,"DDS demands","Known Flow",350381.965498,673670.719521,,0.000000,,,,,,-16.989999,,,,,,,-15.192761,-16.989999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000360","Nodes","360",21.000000,32.643497,"DDS demands","Known Flow",350563.580602,673511.798841,,0.000000,,,,,,-1.429999,,,,,,,-1.278731,-1.429999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000361","Nodes","361",21.000000,32.284354,"DDS demands","Known Flow",350530.507538,673495.777474,,0.000000,,,,,,-13.839999,,,,,,,-12.375975,-13.839999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000174","Nodes","174",21.000000,35.650893,"DDS demands","Known Flow",350580.622552,673940.319595,,0.000000,,,,,,-8.920000,,,,,,,-7.976423,-8.920000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000504","Nodes","504",21.000000,31.182491,"Default Known Flow Node","Known Flow",350838.052622,673979.560606,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000580","Nodes","580",21.000000,31.216962,"Default Known Flow Node","Known Flow",350844.457624,673964.777601,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000489","Nodes","489",21.000000,31.467290,"Default Known Flow Node","Known Flow",350861.836628,673918.618589,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000490","Nodes","490",21.000000,31.484536,"DDS demands","Known Flow",350874.787632,673917.969589,,0.000000,,,,,,-1.599999,,,,,,,-1.430748,-1.599999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000063","Nodes","63",21.000000,31.427635,"DDS demands","Known Flow",350860.389075,673923.003046,,0.000000,,,,,,-19.019999,,,,,,,-17.008024,-19.019999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000376","Nodes","376",21.000000,31.503457,"Default Known Flow Node","Known Flow",350860.776748,673913.013675,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000478","Nodes","478",21.000000,35.878458,"Default Known Flow Node","Known Flow",350965.714657,673757.363545,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000578","Nodes","578",21.000000,35.745274,"DDS demands","Known Flow",350917.401644,673742.451541,,0.000000,,,,,,-4.169999,,,,,,,-3.728888,-4.169999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000463","Nodes","463",21.000000,31.513408,"DDS demands","Known Flow",350992.253477,673931.561323,,0.000000,,,,,,-6.809999,,,,,,,-6.089623,-6.809999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000464","Nodes","464",21.000000,31.461309,"DDS demands","Known Flow",350964.256656,673958.055600,,0.000000,,,,,,-5.969999,,,,,,,-5.338480,-5.969999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000166","Nodes","166",21.000000,32.104199,"DDS demands","Known Flow",350770.718851,673875.592618,,0.000000,-6.000000,,-2.799999,,,-9.999999,,,,,,,-16.811296,-18.799999,,"","C1 PROFILE",,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"64301300000071","Nodes","71",21.000000,35.429070,"DDS demands","Known Flow",350834.304621,673706.044531,,0.000000,,,,,,-6.130000,,,,,,,-5.481555,-6.130000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000479","Nodes","479",21.000000,35.536647,"Default Known Flow Node","Known Flow",350839.696622,673704.187531,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000495","Nodes","495",21.000000,30.912057,"DDS demands","Known Flow",350919.024644,673851.105571,,0.000000,,,,,,-7.970000,,,,,,,-7.126916,-7.970000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000488","Nodes","488",21.000000,32.120905,"DDS demands","Known Flow",350765.397602,673883.949579,,0.000000,,-6.000000,,,,-5.090000,,,,,,,-9.916877,-11.090000,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,
"64301300000167","Nodes","167",21.000000,31.825961,"DDS demands","Known Flow",350804.486484,673793.555283,,0.000000,,,,,,-9.609999,,,,,,,-8.593433,-9.609999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000496","Nodes","496",21.000000,30.763810,"DDS demands","Known Flow",350941.519650,673794.739555,,0.000000,,,,,,-2.009999,,,,,,,-1.797377,-2.009999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000491","Nodes","491",21.000000,31.517737,"DDS demands","Known Flow",350974.291659,673903.579585,,0.000000,,,,,,-1.770000,,,,,,,-1.582765,-1.770000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000492","Nodes","492",21.000000,31.519424,"DDS demands","Known Flow",350994.779665,673899.960584,,0.000000,,,,,,-7.840000,,,,,,,-7.010668,-7.840000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000497","Nodes","497",21.000000,35.543279,"Default Known Flow Node","Known Flow",350830.653620,673704.882531,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000456","Nodes","456",21.000000,34.589796,"DDS demands","Known Flow",350829.209620,673622.741508,,0.000000,,,,,,-4.730000,,,,,,,-4.229650,-4.730000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000481","Nodes","481",21.000000,35.629865,"Default Known Flow Node","Known Flow",350997.889508,673774.436025,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000480","Nodes","480",21.000000,35.766562,"DDS demands","Known Flow",350967.727657,673763.548547,,0.000000,,,,,,-6.560000,,,,,,,-5.866069,-6.560000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000452","Nodes","452",21.000000,29.876780,"Default Known Flow Node","Known Flow",350737.372595,673978.394605,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000436","Nodes","436",21.000000,35.327439,"Default Known Flow Node","Known Flow",350867.933630,673630.657511,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301300000498","Nodes","498",21.000000,35.308708,"DDS demands","Known Flow",350873.709713,673637.620675,,0.000000,,-21.399998,,,,,,,,,,,-19.136262,-21.399998,,"",,"C2 PROFILE",,,,,,,,,,
"64301300000579","Nodes","579",21.000000,35.686113,"DDS demands","Known Flow",350926.182646,673704.945531,,0.000000,,,,,,-1.980000,,,,,,,-1.770551,-1.980000,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000505","Nodes","505",21.000000,31.204229,"DDS demands","Known Flow",350832.830621,673930.895592,,0.000000,,,,,,-1.809999,,,,,,,-1.618534,-1.809999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000493","Nodes","493",21.000000,32.438480,"DDS demands","Known Flow",351152.933003,673874.142927,,0.000000,,,,,,-16.339999,,,,,,,-14.611520,-16.339999,,"",,,,,,"D1 PROFILE",,,,,,
"64301300000424","Nodes","424",21.000000,32.270176,"DDS demands","Known Flow",351306.985079,673883.093851,,0.000000,-16.489999,,,,,,,,,,,,-14.745652,-16.489999,,"","C1 PROFILE",,,,,,,,,,,
