"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",-1.000000
"Base Thermal","Flow Categories",,,1.000000,"Thermal",-1.000000
"D1","Flow Categories",-918.220001,0.000000,1.000000,"Volumetric",-1.000000
"C2","Flow Categories",-244.829999,0.000000,1.000000,"Volumetric",-1.000000
"C3","Flow Categories",-11.999999,0.000000,1.000000,"Volumetric",-1.000000
"C1","Flow Categories",-203.119996,0.000000,1.000000,"Volumetric",-1.000000
"C4","Flow Categories",-10.449999,0.000000,1.000000,"Volumetric",-1.000000
"I2","Flow Categories",-123.879998,0.000000,1.000000,"Volumetric",-1.000000
"DC","Flow Categories",-214.360000,0.000000,1.000000,"Volumetric",-1.000000
"PL-90","Flow Categories",,,1.000000,"Volumetric",-1.000000
"PL-AF","Flow Categories",-122.969999,0.000000,1.000000,"Volumetric",-1.000000
"PL-PL","Flow Categories",,,1.000000,"Volumetric",0.000000
"PL-DC","Flow Categories",,,1.000000,"Volumetric",-1.000000
"Base Diversified Volumetric","Flow Categories",,,1.000000,"Diversified Volumetric",-1.000000
"Base Diversified Thermal","Flow Categories",,,1.000000,"Diversified Thermal",-1.000000
"TT","Flow Categories",,,1.000000,"Volumetric",0.000000
"CT","Flow Categories",,,1.000000,"Volumetric",-1.000000
"DM","Flow Categories",,,1.000000,"Volumetric",-1.000000
"DH","Flow Categories",-5.420000,0.000000,1.000000,"Volumetric",-1.000000
