"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"64304900000501","Nodes","501",21.000000,41.441560,"Default Known Flow Node","Known Flow",339895.108644,675299.960965,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000500","Nodes","500",21.000000,45.930307,"Default Known Flow Node","Known Flow",339696.358590,675121.085916,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900001013","Nodes","1013",21.000000,46.020919,"Default Known Flow Node","Known Flow",339693.608589,675116.585915,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000849","Nodes","849",21.000000,21.663768,"Default Known Flow Node","Known Flow",341359.849043,675474.147012,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900001010","Nodes","1010",21.000000,21.525570,"Default Known Flow Node","Known Flow",341422.786491,675486.158677,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000850","Nodes","850",21.000000,21.544616,"DDS demands","Known Flow",341432.725063,675472.503012,,0.000000,,,,,,-4.689999,,,,,,-4.193881,-4.689999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000570","Nodes","570",21.000000,30.660433,"DDS demands","Known Flow",338620.025297,674373.820713,,0.000000,,,,,,-10.329999,,,,,,-9.237270,-10.329999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000839","Nodes","839",21.000000,32.240147,"DDS demands","Known Flow",338709.570088,674414.919185,,0.000000,,,,,,-4.849999,,,,,,-4.336956,-4.849999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000141","Nodes","141",21.000000,28.846474,"DDS demands","Known Flow",338198.108182,673981.210606,,0.000000,,,,,,-17.530000,,,,,,-15.675640,-17.530000,,"",,,,,,"D1 PROFILE",,,,,
"64304900000041","Nodes","41",21.000000,29.494927,"DDS demands","Known Flow",338317.108215,674059.210627,,0.000000,,,,,,-28.370000,,,,,,-25.368962,-28.370000,,"",,,,,,"D1 PROFILE",,,,,
"64304900000827","Nodes","827",21.000000,27.903823,"DDS demands","Known Flow",338133.311101,673925.894547,,0.000000,,,,,,-14.449999,,,,,,-12.921448,-14.449999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000828","Nodes","828",21.000000,27.681693,"DDS demands","Known Flow",338113.858160,673975.710604,,0.000000,,,,,,-3.810000,,,,,,-3.406970,-3.810000,,"",,,,,,"D1 PROFILE",,,,,
"64304900000056","Nodes","56",21.000000,27.363910,"DDS demands","Known Flow",338084.017151,673884.115580,,0.000000,,,,,,-23.069998,,,,,,-20.629606,-23.069998,,"",,,,,,"D1 PROFILE",,,,,
"64304900000832","Nodes","832",21.000000,28.080457,"DDS demands","Known Flow",338289.069993,673944.432149,,0.000000,,,,,,-6.030000,,,,,,-5.392134,-6.030000,,"",,,,,,"D1 PROFILE",,,,,
"64304900000833","Nodes","833",21.000000,28.029743,"DDS demands","Known Flow",338317.858215,673945.960596,,0.000000,,,,,,-3.569999,,,,,,-3.192357,-3.569999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000830","Nodes","830",21.000000,27.841534,"DDS demands","Known Flow",338354.738225,673967.230602,,0.000000,,,,,,-8.729999,,,,,,-7.806521,-8.729999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000060","Nodes","60",21.000000,28.546800,"DDS demands","Known Flow",338243.108322,673915.432625,,0.000000,,,,,,-33.180000,,,,,,-29.670149,-33.180000,,"",,,,,,"D1 PROFILE",,,,,
"64304900000063","Nodes","63",21.000000,28.235295,"DDS demands","Known Flow",338274.846234,673860.874439,,0.000000,,,,,,-11.589999,,,,,,-10.363985,-11.589999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000064","Nodes","64",21.000000,28.181989,"DDS demands","Known Flow",338244.159607,673843.773073,,0.000000,,,,,,-7.119999,,,,,,-6.366831,-7.119999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000067","Nodes","67",21.000000,27.892967,"DDS demands","Known Flow",338390.093235,673900.562584,,0.000000,,,,,,-35.819998,,,,,,-32.030885,-35.819998,,"",,,,,,"D1 PROFILE",,,,,
"64304900000059","Nodes","59",21.000000,27.464034,"DDS demands","Known Flow",338346.843575,673770.148690,,0.000000,,,,,,-10.779999,,,,,,-9.639668,-10.779999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000076","Nodes","76",21.000000,27.853320,"DDS demands","Known Flow",338470.108257,673931.585592,,0.000000,,,,,,-26.240000,,,,,,-23.464278,-26.240000,,"",,,,,,"D1 PROFILE",,,,,
"64304900001022","Nodes","1022 - Golf Club",21.000000,25.173087,"DDS demands","Known Flow",337904.108102,673715.585534,,0.000000,-39.999997,,,,,,,,,,,-35.768714,-39.999997,,"","C1 PROFILE",,,,,,,,,,
"64304900000075","Nodes","75",21.000000,27.908417,"DDS demands","Known Flow",338541.483276,673959.085600,,0.000000,,,,,,-12.319999,,,,,,-11.016764,-12.319999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000077","Nodes","77",21.000000,28.004132,"DDS demands","Known Flow",338512.733268,673830.335565,,0.000000,,,,,,-11.689999,,,,,,-10.453406,-11.689999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000089","Nodes","89",21.000000,32.273956,"DDS demands","Known Flow",338966.608392,673957.585600,,0.000000,,,,,,,,-8.760000,,,,-7.833349,-8.760000,,"",,,,,,,,"I2 PROFILE",,,
"64304900000090","Nodes","90",21.000000,32.273266,"DDS demands","Known Flow",338967.858392,673953.585598,,0.000000,,,,,,-5.119999,,,,,,-4.578395,-5.119999,,"",,,,,,"D1 PROFILE",,,,,
"64304900001021","Nodes","1021",21.000000,31.957337,"DDS demands","Known Flow",338871.358366,673998.210611,,0.000000,,,,,,-1.570000,,,,,,-1.403922,-1.570000,,"",,,,,,"D1 PROFILE",,,,,
"64304900011804","Nodes","11804",21.000000,31.957337,"Default Known Flow Node","Known Flow",338827.733354,673948.710597,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000928","Nodes","MID ROAD RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",338861.108363,673788.460554,,999998.967025,,,,,,,,,,,,0.634894,0.710000,,"",,,,,,,,,,,
"64304900012172","Nodes","12172",21.000000,50.121145,"Default Known Flow Node","Known Flow",338930.108382,673681.210524,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900012174","Nodes","12174",21.000000,30.869537,"Default Known Flow Node","Known Flow",338637.483302,673998.710611,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000074","Nodes","74",21.000000,30.864480,"DDS demands","Known Flow",338559.858281,673969.585603,,0.000000,,,,,,-15.079999,,,,,,-13.484805,-15.079999,,"",,,,,,"D1 PROFILE",,,,,
"64304900012155","Nodes","12155",21.000000,32.199854,"Default Known Flow Node","Known Flow",338850.858360,673920.335589,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000743","Nodes","743",21.000000,32.197076,"DDS demands","Known Flow",338841.233357,673918.210589,,0.000000,,,,,,-3.440000,,,,,,-3.076109,-3.440000,,"",,,,,,"D1 PROFILE",,,,,
"64304900011936","Nodes","11936",21.000000,32.273266,"Default Known Flow Node","Known Flow",338971.608393,673955.210599,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000078","Nodes","78",21.000000,28.221772,"DDS demands","Known Flow",338584.358288,673858.210572,,0.000000,,,,,,-13.699999,,,,,,-12.250785,-13.699999,,"",,,,,,"D1 PROFILE",,,,,
"64304900012120","Nodes","12120",21.000000,28.073292,"Default Known Flow Node","Known Flow",338564.108282,673905.085585,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000079","Nodes","79",21.000000,29.538823,"DDS demands","Known Flow",338719.483324,673906.960586,,0.000000,,,,,,-13.470000,,,,,,-12.045115,-13.470000,,"",,,,,,"D1 PROFILE",,,,,
"64304900000091","Nodes","91",21.000000,31.984645,"DDS demands","Known Flow",338788.858343,673905.085585,,0.000000,,,,,,-7.409999,,,,,,-6.626154,-7.409999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000742","Nodes","742",21.000000,32.241780,"Default Known Flow Node","Known Flow",338925.358380,673941.835595,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000809","Nodes","809",21.000000,32.255693,"DDS demands","Known Flow",338950.233387,673948.460597,,0.000000,,,,,,-3.989999,,,,,,-3.567929,-3.989999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000810","Nodes","810",21.000000,32.275440,"DDS demands","Known Flow",338969.233392,673893.460582,,0.000000,,,,,,-2.390000,,,,,,-2.137181,-2.390000,,"",,,,,,"D1 PROFILE",,,,,
"64304900000573","Nodes","573",21.000000,32.107109,"DDS demands","Known Flow",338840.608357,673855.585572,,0.000000,,,,,,-5.119999,,,,,,-4.578395,-5.119999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000929","Nodes","929",21.000000,50.120414,"DDS demands","Known Flow",338944.358386,673690.710527,,0.000000,,,,,,-0.710000,,,,,,-0.634894,-0.710000,,"",,,,,,"D1 PROFILE",,,,,
"64304900000745","Nodes","745",21.000000,32.508226,"DDS demands","Known Flow",339002.983402,673967.585602,,0.000000,,,-2.650000,,,-1.940000,,,,,,-4.104460,-4.590000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,
"64304900012088","Nodes","12088",21.000000,39.669942,"DDS demands","Known Flow",339357.796247,673830.840880,,0.000000,,,,,,-9.260000,,,,,,-8.280457,-9.260000,,"",,,,,,"D1 PROFILE",,,,,
"64304900000744","Nodes","744",21.000000,32.550832,"DDS demands","Known Flow",339004.483402,673960.835600,,0.000000,,,,,,-15.670000,,,,,,-14.012395,-15.670000,,"",,,,,,"D1 PROFILE",,,,,
"64304900000113","Nodes","113",21.000000,42.562119,"DDS demands","Known Flow",339499.108537,673878.085578,,0.000000,,,,,,-3.390000,,,,,,-3.031398,-3.390000,,"",,,,,,"D1 PROFILE",,,,,
"64304900012049","Nodes","12049",21.000000,40.937625,"Default Known Flow Node","Known Flow",339419.858515,673850.085570,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900012108","Nodes","12108",21.000000,42.850761,"Default Known Flow Node","Known Flow",339495.483536,673890.585581,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011963","Nodes","11963",21.000000,36.422651,"Default Known Flow Node","Known Flow",339170.358447,673821.460562,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011761","Nodes","11761",21.000000,36.422651,"Default Known Flow Node","Known Flow",339207.233457,673761.710546,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000112","Nodes","112",21.000000,38.568616,"DDS demands","Known Flow",339296.705425,673818.710990,,0.000000,,,,,,-8.899999,,,,,,-7.958538,-8.899999,,"",,,,,,"D1 PROFILE",,,,,
"64304900011883","Nodes","11883",21.000000,26.898229,"Default Known Flow Node","Known Flow",337872.733094,674053.085626,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011753","Nodes","11753",21.000000,26.898229,"Default Known Flow Node","Known Flow",337888.233098,674069.085630,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011760","Nodes","11760",21.000000,26.854838,"Default Known Flow Node","Known Flow",337943.608113,674099.835638,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000047","Nodes","47",21.000000,26.850125,"DDS demands","Known Flow",337973.483121,674121.960644,,0.000000,,,,,,-22.380000,,,,,,-20.012596,-22.380000,,"",,,,,,"D1 PROFILE",,,,,
"64304900000826","Nodes","826",21.000000,27.734138,"DDS demands","Known Flow",338053.608143,673987.210608,,0.000000,,,,,,-11.350000,,,,,,-10.149373,-11.350000,,"",,,,,,"D1 PROFILE",,,,,
"64304900011748","Nodes","11748",21.000000,28.572027,"Default Known Flow Node","Known Flow",338146.483168,674061.835628,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000802","Nodes","802",21.000000,28.627424,"DDS demands","Known Flow",338140.483167,674058.335627,,0.000000,,,,,,-17.339999,,,,,,-15.505737,-17.339999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000831","Nodes","831",21.000000,27.638522,"DDS demands","Known Flow",338365.858228,674008.335613,,0.000000,,,,,,-6.769999,,,,,,-6.053854,-6.769999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000711","Nodes","711",21.000000,27.612890,"DDS demands","Known Flow",338240.108194,674199.585665,,0.000000,,,,,,-3.599999,,,,,,-3.219184,-3.599999,,"",,,,,,"D1 PROFILE",,,,,
"64304900011947","Nodes","11947",21.000000,27.612902,"Default Known Flow Node","Known Flow",338242.733195,674201.835666,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011879","Nodes","11879",21.000000,28.627424,"Default Known Flow Node","Known Flow",338137.358166,674062.585628,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000834","Nodes","834",21.000000,27.234816,"DDS demands","Known Flow",338419.358243,674047.710624,,0.000000,,,,,,-8.779999,,,,,,-7.851233,-8.779999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000568","Nodes","568",21.000000,29.989537,"DDS demands","Known Flow",338406.358239,674095.710637,,0.000000,,,,,,-23.209999,,,,,,-20.754796,-23.209999,,"",,,,,,"D1 PROFILE",,,,,
"64304900011798","Nodes","11798",21.000000,29.989537,"Default Known Flow Node","Known Flow",338410.858240,674097.335638,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011749","Nodes","11749",21.000000,29.593436,"Default Known Flow Node","Known Flow",338327.483218,674063.710628,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011949","Nodes","11949",21.000000,22.939133,"DDS demands","Known Flow",338064.983146,674223.210672,,0.000000,,,,,,-15.399999,,,,,,-13.770955,-15.399999,,"",,,,,,"D1 PROFILE",,,,,
"64304900011941","Nodes","11941",21.000000,27.657555,"DDS demands","Known Flow",338131.108164,674138.335649,,0.000000,,,,,,-3.450000,,,,,,-3.085051,-3.450000,,"",,,,,,"D1 PROFILE",,,,,
"64304900011764","Nodes","11764",21.000000,27.700920,"Default Known Flow Node","Known Flow",338113.233159,674112.335642,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000044","Nodes","44",21.000000,27.601615,"DDS demands","Known Flow",338295.358209,674231.585674,,0.000000,,,,,,-5.769999,,,,,,-5.159637,-5.769999,,"",,,,,,"D1 PROFILE",,,,,
"64304900011951","Nodes","11951",21.000000,26.188845,"Default Known Flow Node","Known Flow",338149.733169,674228.335673,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000712","Nodes","712",21.000000,27.667211,"DDS demands","Known Flow",338173.233176,674161.210655,,0.000000,,,,,,-5.300000,,,,,,-4.739355,-5.300000,,"",,,,,,"D1 PROFILE",,,,,
"64304900011765","Nodes","11765",21.000000,27.537148,"Default Known Flow Node","Known Flow",338150.858170,674194.085664,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000567","Nodes","567",21.000000,27.631650,"DDS demands","Known Flow",338294.983209,674185.210661,,0.000000,,,,,,-9.399999,,,,,,-8.405647,-9.399999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000566","Nodes","566",21.000000,27.621222,"DDS demands","Known Flow",338277.108204,674184.960661,,0.000000,,,,,,-2.660000,,,,,,-2.378619,-2.660000,,"",,,,,,"D1 PROFILE",,,,,
"64304900000140","Nodes","140",21.000000,27.718392,"Default Known Flow Node","Known Flow",338292.733208,674156.210654,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000803","Nodes","803",21.000000,28.110498,"DDS demands","Known Flow",338200.483183,674104.335639,,0.000000,,,,,,-19.979999,,,,,,-17.866473,-19.979999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000806","Nodes","806",21.000000,28.190796,"DDS demands","Known Flow",338247.858196,674065.960629,,0.000000,,,,,,-3.079999,,,,,,-2.754191,-3.079999,,"",,,,,,"D1 PROFILE",,,,,
"64304900011943","Nodes","11943",21.000000,27.737263,"Default Known Flow Node","Known Flow",338254.733198,674169.960657,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000713","Nodes","713",21.000000,27.700920,"Default Known Flow Node","Known Flow",338081.108151,674109.335641,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011908","Nodes","11908",21.000000,27.614195,"Default Known Flow Node","Known Flow",338072.483148,674121.460644,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000807","Nodes","807",21.000000,29.374238,"DDS demands","Known Flow",338294.733209,674105.085640,,0.000000,,,,,,-3.099999,,,,,,-2.772075,-3.099999,,"",,,,,,"D1 PROFILE",,,,,
"64304900011785","Nodes","11785",21.000000,27.570839,"Default Known Flow Node","Known Flow",338096.733155,674137.710649,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011790","Nodes","11790",21.000000,27.570839,"Default Known Flow Node","Known Flow",338117.733161,674156.585654,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011954","Nodes","11954",21.000000,26.225408,"Default Known Flow Node","Known Flow",338162.983173,674238.460676,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011955","Nodes","11955",21.000000,26.188845,"Default Known Flow Node","Known Flow",338139.983167,674242.710677,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011956","Nodes","11956",21.000000,26.225408,"Default Known Flow Node","Known Flow",338156.608171,674247.210678,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011944","Nodes","11944",21.000000,27.629737,"Default Known Flow Node","Known Flow",338198.608183,674176.460659,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011926","Nodes","11926",21.000000,27.629737,"Default Known Flow Node","Known Flow",338183.358178,674219.210671,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011942","Nodes","11942",21.000000,29.439016,"Default Known Flow Node","Known Flow",338348.233223,674151.710652,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011751","Nodes","11751",21.000000,29.640361,"Default Known Flow Node","Known Flow",338335.858220,674067.335629,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011756","Nodes","11756",21.000000,29.845438,"Default Known Flow Node","Known Flow",338380.733232,674085.210634,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000838","Nodes","838",21.000000,29.436256,"DDS demands","Known Flow",338349.233224,674168.710657,,0.000000,,,,,,-8.600000,,,,,,-7.690274,-8.600000,,"",,,,,,"D1 PROFILE",,,,,
"64304900011890","Nodes","11890",21.000000,29.439016,"Default Known Flow Node","Known Flow",338358.358226,674152.710653,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011758","Nodes","11758",21.000000,29.961444,"Default Known Flow Node","Known Flow",338401.483238,674094.085637,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900011907","Nodes","11907",21.000000,29.845438,"Default Known Flow Node","Known Flow",338381.358232,674111.335641,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000829","Nodes","829",21.000000,28.261113,"DDS demands","Known Flow",338326.108217,674214.585669,,0.000000,,,,,,-15.189999,,,,,,-13.583169,-15.189999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000080","Nodes","80",21.000000,30.872225,"DDS demands","Known Flow",338678.733313,674014.210615,,0.000000,,,,,,-25.209999,,,,,,-22.543233,-25.209999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000735","Nodes","735",21.000000,31.347832,"DDS demands","Known Flow",338639.483303,674182.127661,,0.000000,,,,,,-8.449999,,,,,,-7.556141,-8.449999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000040","Nodes","40",21.000000,30.725492,"DDS demands","Known Flow",338539.733275,674142.960650,,0.000000,,,,,,-20.159999,,,,,,-18.027431,-20.159999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000868","Nodes","868",21.000000,31.462478,"Default Known Flow Node","Known Flow",338856.733362,674485.835743,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000869","Nodes","869",21.000000,31.138128,"DDS demands","Known Flow",338860.108363,674483.585743,,0.000000,,-35.069999,,,,,,,,,,-31.360221,-35.069999,,"",,"C2 PROFILE",,,,,,,,,
"64304900000099","Nodes","99",21.000000,31.510788,"DDS demands","Known Flow",338978.858395,674228.085673,,0.000000,,,,,,-18.719999,,,,,,-16.739759,-18.719999,,"",,,,,,"D1 PROFILE",,,,,
"64304900000101","Nodes","101",21.000000,31.498163,"DDS demands","Known Flow",338999.483401,674186.460662,,0.000000,,,,,,-4.179999,,,,,,-3.737830,-4.179999,,"",,,,,,"D1 PROFILE",,,,,
"64304900011831","Nodes","11831",21.000000,30.722972,"Default Known Flow Node","Known Flow",338537.483275,674139.085649,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000734","Nodes","734",21.000000,30.722972,"Default Known Flow Node","Known Flow",338539.483275,674134.835648,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000027","Nodes","27 ( -1.35scmh)",21.000000,28.708295,"DDS demands","Known Flow",338570.733284,674442.460731,,0.000000,-1.350000,,,,,-23.240000,,,,,,-21.988818,-24.589999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"64304900011981","Nodes","11981",21.000000,32.094538,"Default Known Flow Node","Known Flow",338693.108317,674432.960729,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64304900000870","Nodes","870",21.000000,32.088928,"DDS demands","Known Flow",338691.483317,674434.710729,,0.000000,,,,,,-6.249999,,,,,,-5.588861,-6.249999,,"",,,,,,"D1 PROFILE",,,,,
