"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"64301200000849","Nodes","849",21.000000,34.134379,"Default Known Flow Node","Known Flow",307071.974713,672390.210173,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200001023","Nodes","1023",21.000000,34.159503,"Default Known Flow Node","Known Flow",307092.189276,672331.335133,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000848","Nodes","848",21.000000,34.199275,"DDS demands","Known Flow",307112.599724,672203.335122,,0.000000,,,,,,,-11.669999,,,,,-10.435522,-11.669999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000243","Nodes","243",21.000000,25.817065,"Default Known Flow Node","Known Flow",305927.496895,671374.442703,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000052","Nodes","52",21.000000,25.840156,"DDS demands","Known Flow",305921.102454,671382.440974,,0.000000,,,,,,,-4.139999,,,,,-3.702062,-4.139999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000621","Nodes","621",21.000000,34.485654,"DDS demands","Known Flow",305654.224327,671960.585056,,0.000000,,,,,,,-7.739999,,,,,-6.921246,-7.739999,,"",,,,,,,"D1 PROFILE",,,,
"64301200001011","Nodes","1011",21.000000,34.375076,"Default Known Flow Node","Known Flow",305664.369979,671940.831779,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000189","Nodes","189",21.000000,34.285959,"Default Known Flow Node","Known Flow",305673.724332,671925.835047,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000191","Nodes","191",21.000000,22.434039,"DDS demands","Known Flow",304176.636391,671024.735710,,0.000000,,,,,,,-8.380000,,,,,-7.493546,-8.380000,,"",,,,,,,"D1 PROFILE",,,,
"64301200000085","Nodes","85",21.000000,33.392806,"DDS demands","Known Flow",306155.631527,672011.871970,,0.000000,,,,,,,-14.979999,,,,,-13.395383,-14.979999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000084","Nodes","84",21.000000,33.676732,"DDS demands","Known Flow",306164.167466,672016.295071,,0.000000,,,,,,,-6.449999,,,,,-5.767705,-6.449999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000708","Nodes","708",21.000000,31.078884,"DDS demands","Known Flow",307012.599697,672561.960220,,0.000000,,,,,,,-0.499999,,,,,-0.447108,-0.499999,,"",,,,,,,"D1 PROFILE",,,,
"64301200001020","Nodes","1020",21.000000,30.911381,"Default Known Flow Node","Known Flow",307074.942670,672587.136404,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301210000574","Nodes","10000574",21.000000,30.869891,"Default Known Flow Node","Known Flow",307090.726078,672592.455883,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000973","Nodes","973",21.000000,34.497289,"Default Known Flow Node","Known Flow",307129.724728,672087.210091,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200001019","Nodes","1019",21.000000,34.534213,"Default Known Flow Node","Known Flow",307137.690812,672072.321449,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000411","Nodes","411,",21.000000,34.587059,"Default Known Flow Node","Known Flow",307151.721021,672074.484176,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000161","Nodes","161",21.000000,30.297829,"DDS demands","Known Flow",308462.971091,672456.585191,,0.000000,,,,,,,-11.379999,,,,,-10.176199,-11.379999,,"",,,,,,,"D1 PROFILE",,,,
"64301200001017","Nodes","Logger ... - 30 Church Street",21.000000,30.341505,"Val Log Cath","Known Flow",308464.996891,672505.422392,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301210000557","Nodes","10000557",21.000000,32.107582,"Default Known Flow Node","Known Flow",307039.599704,672495.960202,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200001016","Nodes","1016",21.000000,31.845502,"Default Known Flow Node","Known Flow",307032.150554,672516.758819,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301210000562","Nodes","10000562",21.000000,31.612909,"Default Known Flow Node","Known Flow",307019.849699,672534.710212,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200001130","Nodes","1130",21.000000,26.368640,"Default Known Flow Node","Known Flow",308229.100028,672847.960298,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200001015","Nodes","Logger ... - 10 Greendykes Road",21.000000,26.507212,"Val Log Cath","Known Flow",308218.527790,672953.709666,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200001127","Nodes","1127",21.000000,33.164204,"Default Known Flow Node","Known Flow",305448.409875,671754.835607,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000569","Nodes","569",21.000000,36.024809,"DDS demands","Known Flow",307450.224816,672113.210098,,0.000000,,,,,,,-5.010000,,,,,-4.480031,-5.010000,,"",,,,,,,"D1 PROFILE",,,,
"64301200000897","Nodes","897",21.000000,35.916731,"DDS demands","Known Flow",307514.974833,672122.960100,,0.000000,,,,,,,-7.530000,,,,,-6.733460,-7.530000,,"",,,,,,,"D1 PROFILE",,,,
"64301200001120","Nodes","1120",21.000000,33.381008,"Default Known Flow Node","Known Flow",305441.474269,671781.960008,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000165","Nodes","165",21.000000,30.827032,"DDS demands","Known Flow",308622.809135,672392.605174,,0.000000,,,,,,,-18.260000,,,,,-16.328419,-18.260000,,"",,,,,,,"D1 PROFILE",,,,
"64301200001125","Nodes","1125",21.000000,32.494845,"Default Known Flow Node","Known Flow",308675.686094,672397.362258,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200001124","Nodes","1124",21.000000,36.248733,"DDS demands","Known Flow",307574.347625,672132.318345,,0.000000,,,,,,,-3.579999,,,,,-3.201299,-3.579999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000113","Nodes","113",21.000000,36.255645,"DDS demands","Known Flow",307586.349853,672134.210103,,0.000000,,,,,,,-1.549999,,,,,-1.386037,-1.549999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000292","Nodes","292",21.000000,31.182577,"Default Known Flow Node","Known Flow",306363.349520,671684.084981,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200001122","Nodes","1122",21.000000,31.102453,"Default Known Flow Node","Known Flow",306330.550106,671664.671017,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000643","Nodes","643",21.000000,31.074672,"DDS demands","Known Flow",306316.849507,671665.209976,,0.000000,,,,,,,-15.359999,,,,,-13.735186,-15.359999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000262","Nodes","262",21.000000,23.519862,"Default Known Flow Node","Known Flow",305996.244302,671506.935114,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200001121","Nodes","1121,",21.000000,22.554023,"DDS demands","Known Flow",306056.688730,671556.647550,,0.000000,-6.239999,,,,,,,,,,,-5.579919,-6.239999,,"","C1 PROFILE",,,,,,,,,,
"64301200000777","Nodes","Middleton Hall Nursing Home",21.000000,21.745140,"Daily Metered Site","Known Flow",306121.349454,671595.584957,,0.000000,,-94.850001,,,,,,,,,,-84.816571,-94.850001,,"",,"C2 PROFILE",,,,,,,,,
"64301201462872","Nodes","1462872",21.000000,25.223203,"Default Known Flow Node","Known Flow",303942.113904,670738.488773,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301201462716","Nodes","1462716",21.000000,22.918797,"Default Known Flow Node","Known Flow",303852.018317,670873.854407,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000035","Nodes","35",21.000000,25.074251,"DDS demands","Known Flow",304033.804276,670745.972829,,0.000000,,,,,,,-18.079999,,,,,-16.167459,-18.079999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000855","Nodes","855",21.000000,24.082324,"DDS demands","Known Flow",304153.864732,670862.345376,,0.000000,,,,,,,-7.999999,,,,,-7.153743,-7.999999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000023","Nodes","23",21.000000,25.958948,"DDS demands","Known Flow",304277.474489,670804.828666,,0.000000,,,,,,,-18.459998,,,,,-16.507261,-18.459998,,"",,,,,,,"D1 PROFILE",,,,
"64301200000021","Nodes","21",21.000000,26.808038,"DDS demands","Known Flow",304214.247696,670744.966510,,0.000000,,,,,,,-3.160000,,,,,-2.825728,-3.160000,,"",,,,,,,"D1 PROFILE",,,,
"64301200000024","Nodes","24",21.000000,24.018527,"DDS demands","Known Flow",304274.135951,670961.189784,,0.000000,,,,,,,-4.650000,,,,,-4.158113,-4.650000,,"",,,,,,,"D1 PROFILE",,,,
"64301210000090","Nodes","10000090",21.000000,23.799730,"Default Known Flow Node","Known Flow",304678.471922,671145.711234,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301210000083","Nodes","10000083",21.000000,23.861012,"Default Known Flow Node","Known Flow",304515.741932,671066.054479,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000091","Nodes","91",21.000000,23.799730,"Default Known Flow Node","Known Flow",304671.303059,671157.052837,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000666","Nodes","666",21.000000,33.974443,"Default Known Flow Node","Known Flow",305085.247351,671354.561141,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000107","Nodes","107",21.000000,34.039944,"Default Known Flow Node","Known Flow",305277.931225,671448.188917,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301201462963","Nodes","1462963",21.000000,33.996089,"Default Known Flow Node","Known Flow",305269.489222,671462.215921,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000538","Nodes","538",21.000000,23.953398,"DDS demands","Known Flow",305714.099343,671454.584918,,0.000000,,,,,,,-13.529999,,,,,-12.098767,-13.529999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000111","Nodes","111",21.000000,23.840327,"Default Known Flow Node","Known Flow",305672.332828,671465.396162,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301201462658","Nodes","1462658",21.000000,24.837499,"Default Known Flow Node","Known Flow",305852.849381,671291.459874,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000543","Nodes","543",21.000000,24.837499,"DDS demands","Known Flow",305798.224366,671279.334871,,0.000000,,,,,,,-12.459999,,,,,-11.141954,-12.459999,,"",,,,,,,"D1 PROFILE",,,,
"64301210000114","Nodes","10000114",21.000000,23.784674,"Default Known Flow Node","Known Flow",305756.474355,671480.584926,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000108","Nodes","108",21.000000,23.993288,"Default Known Flow Node","Known Flow",305724.599346,671450.209917,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000537","Nodes","537",21.000000,24.061143,"DDS demands","Known Flow",305746.849352,671427.709911,,0.000000,,,,,,,-14.189999,,,,,-12.688951,-14.189999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000546","Nodes","546",21.000000,24.042628,"DDS demands","Known Flow",305692.349337,671381.834899,,0.000000,,,,,,,-12.839999,,,,,-11.481757,-12.839999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000536","Nodes","536",21.000000,24.404640,"DDS demands","Known Flow",305776.974360,671384.334899,,0.000000,,,,,,,-3.049999,,,,,-2.727364,-3.049999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000539","Nodes","539",21.000000,23.648891,"DDS demands","Known Flow",305627.099320,671454.584918,,0.000000,,,,,,,-12.409999,,,,,-11.097243,-12.409999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000540","Nodes","540",21.000000,23.427246,"DDS demands","Known Flow",305653.724327,671394.334902,,0.000000,,,,,,,-9.200000,,,,,-8.226804,-9.200000,,"",,,,,,,"D1 PROFILE",,,,
"64301201462772","Nodes","1462772",21.000000,24.131719,"Default Known Flow Node","Known Flow",305665.849330,671384.334899,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301201462983","Nodes","1462983",21.000000,24.042628,"Default Known Flow Node","Known Flow",305678.349334,671357.709892,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000535","Nodes","535",21.000000,24.627139,"DDS demands","Known Flow",305773.974360,671368.584895,,0.000000,,,,,,,-5.500000,,,,,-4.918198,-5.500000,,"",,,,,,,"D1 PROFILE",,,,
"64301210000101","Nodes","10000101",21.000000,24.391438,"Default Known Flow Node","Known Flow",305783.099362,671385.834900,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000776","Nodes","776",21.000000,24.314808,"DDS demands","Known Flow",305981.790517,671453.979698,,0.000000,,,,,,,-8.729999,,,,,-7.806521,-8.729999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000201","Nodes","201",21.000000,24.939144,"DDS demands","Known Flow",305965.851045,671404.816138,,0.000000,,,,,,,-7.880000,,,,,-7.046437,-7.880000,,"",,,,,,,"D1 PROFILE",,,,
"64301200000541","Nodes","541",21.000000,24.917552,"DDS demands","Known Flow",305773.599359,671275.084870,,0.000000,,,,,,,-13.869999,,,,,-12.402802,-13.869999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000542","Nodes","542",21.000000,24.641322,"DDS demands","Known Flow",305679.099334,671266.459867,,0.000000,,,,,,,-10.140000,,,,,-9.067369,-10.140000,,"",,,,,,,"D1 PROFILE",,,,
"64301200000534","Nodes","534",21.000000,25.363250,"DDS demands","Known Flow",305769.599358,671309.959879,,0.000000,,,,,,,-8.319999,,,,,-7.439892,-8.319999,,"",,,,,,,"D1 PROFILE",,,,
"64301210000097","Nodes","10000097",21.000000,24.458704,"Default Known Flow Node","Known Flow",305738.715390,671351.728633,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000548","Nodes","548",21.000000,24.690435,"DDS demands","Known Flow",305646.099325,671323.084883,,0.000000,,,,,,,-5.260000,,,,,-4.703586,-5.260000,,"",,,,,,,"D1 PROFILE",,,,
"64301201462893","Nodes","1462893",21.000000,24.837499,"Default Known Flow Node","Known Flow",305829.224375,671265.209867,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301201462840","Nodes","1462840",21.000000,23.840327,"Default Known Flow Node","Known Flow",305670.224331,671452.834918,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301201462717","Nodes","1462717",21.000000,23.993288,"Default Known Flow Node","Known Flow",305719.724345,671441.959915,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000544","Nodes","544",21.000000,24.371712,"DDS demands","Known Flow",305709.224342,671328.209884,,0.000000,,,,,,,-8.850000,,,,,-7.913828,-8.850000,,"",,,,,,,"D1 PROFILE",,,,
"64301201462764","Nodes","1462764",21.000000,24.503198,"Default Known Flow Node","Known Flow",305739.099350,671317.459881,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301201462637","Nodes","1462637",21.000000,23.784674,"Default Known Flow Node","Known Flow",305783.849362,671466.209922,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000547","Nodes","547",21.000000,23.737515,"DDS demands","Known Flow",305755.849355,671484.209927,,0.000000,,,,,,,-16.729999,,,,,-14.960265,-16.729999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000247","Nodes","247",21.000000,25.558012,"Default Known Flow Node","Known Flow",305938.818091,671383.407276,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000229","Nodes","229",21.000000,33.522575,"DDS demands","Known Flow",305416.099262,671809.085015,,0.000000,,,,,,,-12.069999,,,,,-10.793209,-12.069999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000230","Nodes","230",21.000000,33.303125,"DDS demands","Known Flow",305365.224248,671756.210001,,0.000000,,,,,,,-7.979999,,,,,-7.135858,-7.979999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000231","Nodes","231",21.000000,33.394282,"DDS demands","Known Flow",305433.848682,671786.586472,,0.000000,,,,,,,-13.350000,,,,,-11.937809,-13.350000,,"",,,,,,,"D1 PROFILE",,,,
"64301200000225","Nodes","225",21.000000,34.498805,"DDS demands","Known Flow",305406.599260,671898.085039,,0.000000,,,,,,,-13.930000,,,,,-12.456455,-13.930000,,"",,,,,,,"D1 PROFILE",,,,
"64301200000226","Nodes","226",21.000000,33.685210,"DDS demands","Known Flow",305487.724282,671829.460020,,0.000000,,,,,,,-12.180000,,,,,-10.891574,-12.180000,,"",,,,,,,"D1 PROFILE",,,,
"64301200000223","Nodes","223",21.000000,34.401568,"DDS demands","Known Flow",305474.974278,671927.710047,,0.000000,,,,,,,-13.049999,,,,,-11.669543,-13.049999,,"",,,,,,,"D1 PROFILE",,,,
"64301200000853","Nodes","853",21.000000,34.559870,"Default Known Flow Node","Known Flow",305407.381544,671897.071613,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000852","Nodes","852",21.000000,35.186036,"Default Known Flow Node","Known Flow",305479.224279,671926.210047,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301210000172","Nodes","10000172",21.000000,34.358970,"Default Known Flow Node","Known Flow",305375.599251,671841.335024,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301200000228","Nodes","228",21.000000,34.170216,"DDS demands","Known Flow",305347.599244,671815.710017,,0.000000,,,,,,,-8.260000,,,,,-7.386240,-8.260000,,"",,,,,,,"D1 PROFILE",,,,
"64301201462877","Nodes","1462877",21.000000,23.692973,"Default Known Flow Node","Known Flow",305791.224364,671513.084934,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64301201462864","Nodes","1462864",21.000000,23.737515,"Default Known Flow Node","Known Flow",305737.349350,671511.084934,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
