"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"64305100000125","Nodes","125",21.000000,44.403448,"DDS demands","Known Flow",298158.652287,662984.711614,,0.000000,,,,-6.390000,,,,,,,-5.714052,-6.390000,,"",,,,"D1 PROFILE",,,,,,
"64305100000126","Nodes","126",21.000000,44.255450,"DDS demands","Known Flow",298072.711264,662932.415599,,0.000000,,,,-5.969999,,,,,,,-5.338480,-5.969999,,"",,,,"D1 PROFILE",,,,,,
"64305100006028","Nodes","6028",21.000000,36.077457,"Default Known Flow Node","Known Flow",298025.905251,662585.119505,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000137","Nodes","137",21.000000,36.121721,"Default Known Flow Node","Known Flow",298009.460247,662589.823506,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006043","Nodes","6043",21.000000,44.398542,"Default Known Flow Node","Known Flow",298147.738284,662994.314616,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000065","Nodes","65",21.000000,44.398542,"DDS demands","Known Flow",298149.913285,662992.303616,,0.000000,,,,-9.350000,,,,,,,-8.360937,-9.350000,,"",,,,"D1 PROFILE",,,,,,
"64305100006025","Nodes","6025",21.000000,36.121721,"Default Known Flow Node","Known Flow",298013.418248,662575.543502,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000138","Nodes","138",21.000000,40.812874,"DDS demands","Known Flow",298116.618276,662773.857556,,0.000000,,,,-33.130000,,,,,,,-29.625439,-33.130000,,"",,,,"D1 PROFILE",,,,,,
"64305100000139","Nodes","139",21.000000,40.776784,"DDS demands","Known Flow",298131.406280,662765.796554,,0.000000,,,,-25.740000,,,,,,,-23.017170,-25.740000,,"",,,,"D1 PROFILE",,,,,,
"64305100006041","Nodes","6041",21.000000,40.817567,"Default Known Flow Node","Known Flow",298134.861281,662809.587566,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006044","Nodes","6044",21.000000,40.799691,"Default Known Flow Node","Known Flow",298154.130286,662757.651552,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006038","Nodes","6038",21.000000,40.776784,"Default Known Flow Node","Known Flow",298122.331277,662746.173549,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000123","Nodes","123",21.000000,42.881587,"DDS demands","Known Flow",298055.307259,662899.161590,,0.000000,,,,-13.970000,,,,,,,-12.492224,-13.970000,,"",,,,"D1 PROFILE",,,,,,
"64305100006027","Nodes","6027",21.000000,42.925404,"Default Known Flow Node","Known Flow",298021.380250,662902.823591,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006030","Nodes","6030",21.000000,42.656500,"Default Known Flow Node","Known Flow",298036.367254,662871.509583,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000121","Nodes","121",21.000000,43.042876,"DDS demands","Known Flow",298093.021269,662884.415586,,0.000000,,,,-9.720000,,,,,,,-8.691797,-9.720000,,"",,,,"D1 PROFILE",,,,,,
"64305100006034","Nodes","6034",21.000000,42.965891,"Default Known Flow Node","Known Flow",298081.472813,662900.491408,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006032","Nodes","6032",21.000000,42.384811,"Default Known Flow Node","Known Flow",298048.033983,662845.835543,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000064","Nodes","36968/01, AUCHENARD TERRACE, 16.80",34.000000,44.734978,"CSEP DDS Matched","Known Flow",298257.652314,662960.381607,,0.000000,,,-2.419999,-15.319999,-16.999999,,,,,,-31.065129,-34.739997,,"",,,"C4 PROFILE","D1 PROFILE","DC PROFILE",,,,,
"64305100000140","Nodes","140",21.000000,41.666922,"DDS demands","Known Flow",298311.653329,662789.898561,,0.000000,,,,-20.360000,,,,,,,-18.206278,-20.360000,,"",,,,"D1 PROFILE",,,,,,
"64305100006067","Nodes","6067",21.000000,41.686628,"Default Known Flow Node","Known Flow",298313.348329,662792.440561,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000141","Nodes","141",21.000000,41.798257,"DDS demands","Known Flow",298323.087332,662806.748565,,0.000000,,,,-1.049999,,0.000000,,,,,-0.938928,-1.049999,,"",,,,"D1 PROFILE",,"DH PROFILE",,,,
"64305100006068","Nodes","6068",21.000000,41.931724,"DDS demands","Known Flow",298325.522850,662815.357681,,0.000000,,,,-4.090000,,,,,,,-3.657351,-4.090000,,"",,,,"D1 PROFILE",,,,,,
"64305100000142","Nodes","142",21.000000,45.361354,"DDS demands","Known Flow",298405.883883,662926.078931,,0.000000,,,,-25.259999,,,,,,,-22.587943,-25.259999,,"",,,,"D1 PROFILE",,,,,,
"64305100006080","Nodes","6080",21.000000,45.562330,"Default Known Flow Node","Known Flow",298411.846356,662935.351600,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000144","Nodes","144",21.000000,46.112917,"DDS demands","Known Flow",298361.421342,662968.945609,,0.000000,,,,-3.000000,,,,,,,-2.682653,-3.000000,,"",,,,"D1 PROFILE",,,,,,
"64305100000145","Nodes","145",21.000000,45.989366,"DDS demands","Known Flow",298313.759330,662880.417585,,0.000000,,,,-4.199999,,,,,,,-3.755715,-4.199999,,"",,,,"D1 PROFILE",,,,,,
"64305100000146","Nodes","146",21.000000,46.110611,"DDS demands","Known Flow",298325.655333,662920.735596,,0.000000,,,,-2.980000,,,,,,,-2.664769,-2.980000,,"",,,,"D1 PROFILE",,,,,,
"64305100000143","Nodes","143",21.000000,46.242369,"DDS demands","Known Flow",298386.402349,662987.175614,,0.000000,,,,-10.229999,,,,,,,-9.147848,-10.229999,,"",,,,"D1 PROFILE",,,,,,
"64305100006029","Nodes","6029",21.000000,42.610941,"Default Known Flow Node","Known Flow",298029.294423,662865.296420,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000124","Nodes","124",21.000000,42.596706,"DDS demands","Known Flow",298014.341248,662878.225585,,0.000000,,,,-8.569999,,,,,,,-7.663447,-8.569999,,"",,,,"D1 PROFILE",,,,,,
"64305100006031","Nodes","6031",21.000000,42.610941,"Default Known Flow Node","Known Flow",298036.956254,662849.933577,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000076","Nodes","76",21.000000,42.340571,"DDS demands","Known Flow",298045.015256,662843.235575,,0.000000,,,,-14.199999,,,,,,,-12.697893,-14.199999,,"",,,,"D1 PROFILE",,,,,,
"64305100006033","Nodes","6033",21.000000,41.450182,"Default Known Flow Node","Known Flow",298081.026266,662800.369564,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006036","Nodes","6036",21.000000,40.878689,"Default Known Flow Node","Known Flow",298112.544275,662775.958557,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006040","Nodes","6040",21.000000,42.922095,"Default Known Flow Node","Known Flow",298125.006278,662924.625597,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006037","Nodes","6037",21.000000,40.858729,"Default Known Flow Node","Known Flow",298113.696275,662775.172557,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006035","Nodes","6035",21.000000,40.878689,"Default Known Flow Node","Known Flow",298103.301272,662758.039552,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006042","Nodes","6042",21.000000,40.818829,"Default Known Flow Node","Known Flow",298140.578282,662818.753569,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006039","Nodes","6039",21.000000,40.817567,"Default Known Flow Node","Known Flow",298123.897494,662815.597963,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006051","Nodes","6051",21.000000,40.825622,"Default Known Flow Node","Known Flow",298193.195297,662835.652573,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006045","Nodes","6045",21.000000,40.818829,"Default Known Flow Node","Known Flow",298156.757287,662810.028566,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006047","Nodes","6047",21.000000,40.869706,"Default Known Flow Node","Known Flow",298167.363290,662754.263551,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006049","Nodes","6049",21.000000,40.929591,"Default Known Flow Node","Known Flow",298187.399295,662751.220550,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006046","Nodes","6046",21.000000,40.869706,"Default Known Flow Node","Known Flow",298162.691288,662733.792545,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006052","Nodes","6052",21.000000,41.005059,"Default Known Flow Node","Known Flow",298202.120299,662750.583550,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006048","Nodes","6048",21.000000,40.929591,"Default Known Flow Node","Known Flow",298183.924294,662729.168544,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006054","Nodes","6054",21.000000,40.828869,"Default Known Flow Node","Known Flow",298218.613218,662835.430148,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006050","Nodes","6050",21.000000,40.825622,"Default Known Flow Node","Known Flow",298192.055296,662857.972579,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006057","Nodes","6057",21.000000,41.178554,"Default Known Flow Node","Known Flow",298235.903308,662751.764550,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006053","Nodes","6053",21.000000,40.961140,"Default Known Flow Node","Known Flow",298209.663301,662724.874543,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006056","Nodes","6056",21.000000,40.829950,"DDS demands","Known Flow",298227.847306,662835.445573,,0.000000,,,,-6.690000,,,,,,,-5.982318,-6.690000,,"",,,,"D1 PROFILE",,,,,,
"64305100006063","Nodes","6063",21.000000,41.071429,"DDS demands","Known Flow",298291.770324,662826.248571,,0.000000,,,,-13.569999,,,,,,,-12.134536,-13.569999,,"",,,,"D1 PROFILE",,,,,,
"64305100006055","Nodes","6055",21.000000,40.829950,"Default Known Flow Node","Known Flow",298226.026306,662858.960579,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006059","Nodes","6059",21.000000,41.300860,"Default Known Flow Node","Known Flow",298259.317315,662756.452552,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006058","Nodes","6058",21.000000,41.178554,"Default Known Flow Node","Known Flow",298236.059308,662728.203544,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006061","Nodes","6061",21.000000,41.400086,"Default Known Flow Node","Known Flow",298277.305085,662763.650548,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006060","Nodes","6060",21.000000,41.300860,"Default Known Flow Node","Known Flow",298264.984316,662734.210546,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006064","Nodes","6064",21.000000,41.561305,"Default Known Flow Node","Known Flow",298296.800325,662775.590557,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006062","Nodes","6062",21.000000,41.400086,"Default Known Flow Node","Known Flow",298287.510322,662744.726548,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006065","Nodes","6065",21.000000,41.071429,"Default Known Flow Node","Known Flow",298298.701325,662837.706574,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006066","Nodes","6066",21.000000,41.517423,"Default Known Flow Node","Known Flow",298312.904329,662757.092552,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006069","Nodes","6069",21.000000,41.642754,"Default Known Flow Node","Known Flow",298331.547334,662777.065557,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006070","Nodes","6070",21.000000,42.504499,"DDS demands","Known Flow",298341.235337,662837.611574,,0.000000,,,,-5.919999,,,,,,,-5.293770,-5.919999,,"",,,,"D1 PROFILE",,,,,,
"64305100006071","Nodes","6071",21.000000,41.931724,"Default Known Flow Node","Known Flow",298348.127339,662799.696563,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006072","Nodes","6072",21.000000,43.082119,"DDS demands","Known Flow",298355.453341,662858.204579,,0.000000,,,,-3.819999,,,,,,,-3.415912,-3.819999,,"",,,,"D1 PROFILE",,,,,,
"64305100006073","Nodes","6073",21.000000,42.460682,"Default Known Flow Node","Known Flow",298361.721343,662824.203570,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006074","Nodes","6074",21.000000,43.547489,"DDS demands","Known Flow",298366.419344,662872.713583,,0.000000,,,,-2.480000,,,,,,,-2.217660,-2.480000,,"",,,,"D1 PROFILE",,,,,,
"64305100006075","Nodes","6075",21.000000,43.082119,"Default Known Flow Node","Known Flow",298374.758346,662844.472576,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006076","Nodes","6076",21.000000,44.356804,"Default Known Flow Node","Known Flow",298382.940348,662897.371590,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006077","Nodes","6077",21.000000,43.503755,"Default Known Flow Node","Known Flow",298387.398350,662860.551580,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006079","Nodes","6079",21.000000,44.356804,"Default Known Flow Node","Known Flow",298406.708355,662882.053586,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006078","Nodes","6078",21.000000,45.797962,"Default Known Flow Node","Known Flow",298402.618259,662953.280315,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006081","Nodes","6081",21.000000,45.562330,"Default Known Flow Node","Known Flow",298426.905360,662934.122600,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000127","Nodes","127",21.000000,44.243203,"DDS demands","Known Flow",298062.275261,662959.641607,,0.000000,,,,-5.919999,,,,,,,-5.293770,-5.919999,,"",,,,"D1 PROFILE",,,,,,
"64305100000067","Nodes","67",21.000000,48.793368,"DDS demands","Known Flow",298455.376368,663075.969639,,0.000000,,,,-0.790000,,,,,,,-0.706432,-0.790000,,"",,,,"D1 PROFILE",,,,,,
"64305100000050","Nodes","50",21.000000,29.072898,"DDS demands","Known Flow",297423.994023,662347.035343,,0.000000,,,,-14.970000,,,,,,,-13.386442,-14.970000,,"",,,,"D1 PROFILE",,,,,,
"64305100006133","Nodes","6133",21.000000,29.069773,"Default Known Flow Node","Known Flow",297424.624088,662345.386440,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000224","Nodes","224",21.000000,21.989301,"DDS demands","Known Flow",297274.351047,662368.218446,,0.000000,,,,-5.270000,,,,,,,-4.712528,-5.270000,,"",,,,"D1 PROFILE",,,,,,
"64305100000225","Nodes","225",21.000000,22.313556,"DDS demands","Known Flow",297174.694020,662341.686439,,0.000000,,,,-5.480000,,,,,,,-4.900314,-5.480000,,"",,,,"D1 PROFILE",,,,,,
"64305100006134","Nodes","6134",21.000000,28.694396,"Default Known Flow Node","Known Flow",297201.920027,662217.764405,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006135","Nodes","6135",21.000000,28.694396,"Default Known Flow Node","Known Flow",297214.859030,662224.114407,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006137","Nodes","6137",21.000000,28.655038,"Default Known Flow Node","Known Flow",297231.615035,662233.923409,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006139","Nodes","6139",21.000000,28.655038,"Default Known Flow Node","Known Flow",297240.695697,662238.531610,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006141","Nodes","6141",21.000000,28.667751,"Default Known Flow Node","Known Flow",297258.920042,662247.902413,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006143","Nodes","6143",21.000000,28.667751,"Default Known Flow Node","Known Flow",297271.360046,662254.510415,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006145","Nodes","6145",21.000000,28.589572,"Default Known Flow Node","Known Flow",297286.401050,662261.619417,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006146","Nodes","6146",21.000000,28.589572,"Default Known Flow Node","Known Flow",297298.178053,662267.481419,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000036","Nodes","36",21.000000,28.655266,"DDS demands","Known Flow",297235.195187,662254.612007,,0.000000,,,,-13.529999,,,,,,,-12.098767,-13.529999,,"",,,,"D1 PROFILE",,,,,,
"64305100006142","Nodes","6142",21.000000,28.667751,"Default Known Flow Node","Known Flow",297264.016606,662269.271620,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006089","Nodes","6089",21.000000,28.845756,"Default Known Flow Node","Known Flow",297310.389678,662424.483011,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006149","Nodes","6149",21.000000,22.656021,"Default Known Flow Node","Known Flow",297178.460021,662451.247469,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006131","Nodes","6131",21.000000,29.599074,"Default Known Flow Node","Known Flow",297395.461474,662422.865480,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000217","Nodes","217",21.000000,29.426011,"DDS demands","Known Flow",297403.558082,662400.976455,,0.000000,,,,-1.590000,,,,,,,-1.421806,-1.590000,,"",,,,"D1 PROFILE",,,,,,
"64305100000218","Nodes","218",21.000000,29.462177,"DDS demands","Known Flow",297372.833073,662403.285456,,0.000000,,,,-1.820000,,,,,,,-1.627476,-1.820000,,"",,,,"D1 PROFILE",,,,,,
"64305100006023","Nodes","6023",21.000000,28.980116,"Default Known Flow Node","Known Flow",297425.992088,662341.866439,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006136","Nodes","6136",21.000000,28.739295,"Default Known Flow Node","Known Flow",297217.932031,662225.271407,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006140","Nodes","6140",21.000000,28.655038,"Default Known Flow Node","Known Flow",297252.554041,662244.549412,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006144","Nodes","6144",21.000000,28.577981,"Default Known Flow Node","Known Flow",297280.694048,662259.119416,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006147","Nodes","6147",21.000000,28.589572,"Default Known Flow Node","Known Flow",297308.587056,662272.664420,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006019","Nodes","6019",21.000000,22.610647,"Default Known Flow Node","Known Flow",297228.408034,662466.418473,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006148","Nodes","6148",21.000000,22.656021,"Default Known Flow Node","Known Flow",297174.289019,662472.313474,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000223","Nodes","P08117794, MANSE GROVE STONEYBURN, 4.15",22.999998,38.278450,"CSEP DDS Matched","Known Flow",297995.656092,662712.446631,,0.000000,,,,,-4.150000,,,,,,-3.711004,-4.150000,,"",,,,,"DC PROFILE",,,,,
"64305100000052","Nodes","52",21.000000,30.219017,"DDS demands","Known Flow",297513.023112,662467.877473,,0.000000,,,,-10.329999,,,,,,,-9.237270,-10.329999,,"",,,,"D1 PROFILE",,,,,,
"64305100006127","Nodes","6127",21.000000,31.226295,"Default Known Flow Node","Known Flow",297526.611115,662480.009476,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006126","Nodes","6126",21.000000,31.321280,"Default Known Flow Node","Known Flow",297521.441114,662490.067479,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000136","Nodes","136",21.000000,30.873735,"DDS demands","Known Flow",297553.736123,662453.569469,,0.000000,,,,-12.610000,,,,,,,-11.276088,-12.610000,,"",,,,"D1 PROFILE",,,,,,
"64305100006150","Nodes","6150",21.000000,63.684607,"Default Known Flow Node","Known Flow",298935.589443,662152.761946,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000206","Nodes","206",21.000000,63.682519,"DDS demands","Known Flow",298954.101504,662126.319380,,0.000000,,,,-0.970000,,,,,,,-0.867391,-0.970000,,"",,,,"D1 PROFILE",,,,,,
"64305100000061","Nodes","61",21.000000,36.298845,"DDS demands","Known Flow",297892.336215,662712.063540,,0.000000,-6.000000,,-4.539999,-8.640000,,,,-11.729999,,,-27.640274,-30.909999,,"","C1 PROFILE",,"C4 PROFILE","D1 PROFILE",,,,"I2 PROFILE",,
"64305100000134","Nodes","134",21.000000,37.887927,"DDS demands","Known Flow",297931.270225,662745.400549,,0.000000,,,,-18.639999,,,,,,,-16.668221,-18.639999,,"",,,,"D1 PROFILE",,,,,,
"64305100000210","Nodes","210",21.000000,35.505915,"DDS demands","Known Flow",297775.737183,662614.696513,,0.000000,,,-3.229999,,,,,,,,-2.888323,-3.229999,,"",,,"C4 PROFILE",,,,,,,
"64305100006006","Nodes","6006",21.000000,36.235253,"Default Known Flow Node","Known Flow",297889.132214,662709.309539,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000219","Nodes","219",21.000000,39.638064,"DDS demands","Known Flow",297968.392174,662778.910140,,0.000000,,,,-4.179999,,,,,,,-3.737830,-4.179999,,"",,,,"D1 PROFILE",,,,,,
"64305100006129","Nodes","6129",21.000000,34.807210,"Default Known Flow Node","Known Flow",297596.212134,662591.024507,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006128","Nodes","6128",21.000000,34.807210,"Default Known Flow Node","Known Flow",297593.601134,662591.234507,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006130","Nodes","6130",21.000000,34.795715,"Default Known Flow Node","Known Flow",297596.452134,662593.677507,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006024","Nodes","6024",21.000000,41.727880,"Default Known Flow Node","Known Flow",298013.778248,662815.681568,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000062","Nodes","62",21.000000,42.029561,"DDS demands","Known Flow",298020.188250,662820.909569,,0.000000,,,-2.740000,,,,,,,,-2.450157,-2.740000,,"",,,"C4 PROFILE",,,,,,,
"64305100006026","Nodes","6026",21.000000,41.727880,"Default Known Flow Node","Known Flow",298018.008249,662810.274566,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006010","Nodes","6010",21.000000,21.519250,"Default Known Flow Node","Known Flow",297002.223973,662458.824471,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006013","Nodes","6013",21.000000,22.053801,"Default Known Flow Node","Known Flow",297110.231002,662453.022469,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006011","Nodes","6011",21.000000,21.516829,"Default Known Flow Node","Known Flow",297020.990978,662489.711479,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006012","Nodes","6012",21.000000,22.006989,"Default Known Flow Node","Known Flow",297096.404998,662485.050478,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000024","Nodes","24",21.000000,21.537116,"DDS demands","Known Flow",297060.051395,662544.333027,,0.000000,,,,-18.219999,,,,,,,-16.292649,-18.219999,,"",,,,"D1 PROFILE",,,,,,
"64305100006009","Nodes","6009",21.000000,39.181246,"Default Known Flow Node","Known Flow",297992.866242,662770.107555,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006008","Nodes","6008",21.000000,39.181246,"Default Known Flow Node","Known Flow",297985.248240,662762.677553,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000220","Nodes","220",21.000000,36.974853,"DDS demands","Known Flow",298037.811254,662656.706524,,0.000000,,,,-14.479999,,,,,,,-12.948275,-14.479999,,"",,,,"D1 PROFILE",,,,,,
"64305100006014","Nodes","6014",21.000000,41.794258,"Default Known Flow Node","Known Flow",298068.866263,662813.525567,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000051","Nodes","51",21.000000,28.399613,"DDS demands","Known Flow",297565.047126,662405.507456,,0.000000,,,,-14.120000,,,,,,,-12.626357,-14.120000,,"",,,,"D1 PROFILE",,,,,,
"64305100000152","Nodes","152",21.000000,30.854046,"DDS demands","Known Flow",297625.842142,662496.251481,,0.000000,,,,-7.669999,,,,,,,-6.858651,-7.669999,,"",,,,"D1 PROFILE",,,,,,
"64305100006125","Nodes","6125",21.000000,28.354758,"Default Known Flow Node","Known Flow",297591.578133,662410.965458,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000153","Nodes","153",21.000000,30.698192,"DDS demands","Known Flow",297586.438132,662471.378474,,0.000000,,,,-6.959999,,,,,,,-6.223756,-6.959999,,"",,,,"D1 PROFILE",,,,,,
"64305100006121","Nodes","6121",21.000000,30.792361,"Default Known Flow Node","Known Flow",297661.772152,662471.637474,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100000058","Nodes","58",21.000000,29.604334,"DDS demands","Known Flow",297671.265155,662485.535478,,0.000000,,,,-7.089999,,,,,,,-6.340004,-7.089999,,"",,,,"D1 PROFILE",,,,,,
"64305100006092","Nodes","6092",21.000000,70.032103,"Default Known Flow Node","Known Flow",298585.069403,662309.771430,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305100006093","Nodes","6093",21.000000,70.032103,"Default Known Flow Node","Known Flow",298590.600816,662308.290960,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
