"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"64403700000168","Nodes","168",21.000000,35.181010,"DDS demands","Known Flow",299685.365210,680418.092630,,0.000000,-1.760000,,,,,-2.599999,,,,,,-3.898789,-4.359999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"64403700000163","Nodes","163",21.000000,35.438074,"DDS demands","Known Flow",299609.629245,680522.008757,,0.000000,,,,,,-13.430000,,,,,,-12.009346,-13.430000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000592","Nodes","592",21.000000,36.244750,"DDS demands","Known Flow",299515.644117,680864.260466,,0.000000,,-39.990001,,,,,,,,,,-35.759775,-39.990001,,"",,"C2 PROFILE",,,,,,,,,
"64403701462949","Nodes","1462949",21.000000,36.244750,"Default Known Flow Node","Known Flow",299515.689657,680862.025478,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701463168","Nodes","1463168",21.000000,36.244750,"Default Known Flow Node","Known Flow",299518.215657,680862.820479,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001047","Nodes","10001047",21.000000,38.030830,"Default Known Flow Node","Known Flow",299538.448661,680589.487822,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462850","Nodes","1462850",21.000000,38.945120,"Default Known Flow Node","Known Flow",299706.883709,680795.500460,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001090","Nodes","1090",21.000000,38.106122,"Default Known Flow Node","Known Flow",299716.150711,680686.690431,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001091","Nodes","1091",21.000000,38.106122,"Default Known Flow Node","Known Flow",299680.186701,680689.194431,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001141","Nodes","10001141",21.000000,40.269388,"DDS demands","Known Flow",299768.689181,680918.912399,,0.000000,,,,,,-6.489999,,,,,,-5.803474,-6.489999,,"",,,,,,"D1 PROFILE",,,,,
"64403701462663","Nodes","1462663",21.000000,40.266812,"Default Known Flow Node","Known Flow",299782.337233,680908.350103,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462918","Nodes","1462918",21.000000,39.159872,"Default Known Flow Node","Known Flow",299795.461733,680869.989480,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403704904544","Nodes","4904544",21.000000,39.170191,"Default Known Flow Node","Known Flow",299782.123151,680855.434074,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001144","Nodes","10001144",21.000000,40.099222,"DDS demands","Known Flow",299811.413737,680926.616496,,0.000000,,,,,,-8.489999,,,,,,-7.591909,-8.489999,,"",,,,,,"D1 PROFILE",,,,,
"64403701463152","Nodes","1463152",21.000000,40.142122,"Default Known Flow Node","Known Flow",299825.069741,680916.109493,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001145","Nodes","10001145",21.000000,40.116442,"Default Known Flow Node","Known Flow",299834.408500,680931.894442,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001045","Nodes","10001045",21.000000,29.396504,"Default Known Flow Node","Known Flow",299845.499407,680584.661598,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001056","Nodes","1056",21.000000,29.607994,"Default Known Flow Node","Known Flow",299849.944133,680604.804814,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001041","Nodes","10001041",21.000000,29.373805,"Default Known Flow Node","Known Flow",299839.611931,680580.287649,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462799","Nodes","1462799",21.000000,29.373805,"Default Known Flow Node","Known Flow",299835.447744,680584.405403,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462595","Nodes","1462595",21.000000,29.461333,"Default Known Flow Node","Known Flow",299844.806912,680574.979782,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462626","Nodes","1462626",21.000000,40.106698,"Default Known Flow Node","Known Flow",299859.069750,680898.235488,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001038","Nodes","10001038",21.000000,29.217254,"Default Known Flow Node","Known Flow",299868.107775,680573.375479,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001078","Nodes","1078",21.000000,29.280788,"Default Known Flow Node","Known Flow",299848.026747,680658.997423,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462590","Nodes","1462590",21.000000,29.280788,"Default Known Flow Node","Known Flow",299828.151742,680664.228424,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462958","Nodes","1462958",21.000000,29.237043,"Default Known Flow Node","Known Flow",299848.965747,680677.022428,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462651","Nodes","1462651",21.000000,29.607994,"Default Known Flow Node","Known Flow",299850.143748,680615.525411,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462684","Nodes","1462684",21.000000,29.607994,"Default Known Flow Node","Known Flow",299856.174749,680604.445408,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001076","Nodes","1076",21.000000,29.005001,"Default Known Flow Node","Known Flow",299890.367308,680655.709748,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001069","Nodes","1069",21.000000,29.072173,"Default Known Flow Node","Known Flow",299856.889588,680643.379341,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462930","Nodes","1462930",21.000000,33.232931,"Default Known Flow Node","Known Flow",299845.169746,680745.226447,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701463060","Nodes","1463060",21.000000,29.048760,"Default Known Flow Node","Known Flow",299866.984752,680647.549420,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001034","Nodes","10001034",21.000000,28.846509,"Default Known Flow Node","Known Flow",299900.088475,680572.770501,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001073","Nodes","1073",21.000000,28.930782,"Default Known Flow Node","Known Flow",299900.576576,680651.995185,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701463149","Nodes","1463149",21.000000,31.341132,"Default Known Flow Node","Known Flow",299873.688754,680731.853443,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462913","Nodes","1462913",21.000000,31.297558,"Default Known Flow Node","Known Flow",299913.041765,680734.814444,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001066","Nodes","1066",21.000000,28.923257,"Default Known Flow Node","Known Flow",299897.931761,680640.106418,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462863","Nodes","1462863",21.000000,28.923257,"Default Known Flow Node","Known Flow",299889.551758,680643.170419,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462624","Nodes","1462624",21.000000,28.923257,"Default Known Flow Node","Known Flow",299904.406762,680637.184417,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001025","Nodes","10001025",21.000000,28.846509,"Default Known Flow Node","Known Flow",299900.015761,680566.550398,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462576","Nodes","1462576",21.000000,28.846509,"Default Known Flow Node","Known Flow",299909.532764,680566.321398,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462633","Nodes","1462633",21.000000,28.846509,"Default Known Flow Node","Known Flow",299894.239760,680566.381398,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001035","Nodes","10001035",21.000000,28.805137,"Default Known Flow Node","Known Flow",299904.135968,680572.731803,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001067","Nodes","1067",21.000000,28.651184,"Default Known Flow Node","Known Flow",299933.458488,680641.156349,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001033","Nodes","10001033",21.000000,28.630068,"Default Known Flow Node","Known Flow",299921.261798,680572.568062,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001046","Nodes","10001046",21.000000,28.576987,"Default Known Flow Node","Known Flow",299921.093767,680584.111403,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462654","Nodes","1462654",21.000000,28.576987,"Default Known Flow Node","Known Flow",299935.030771,680584.208403,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462843","Nodes","1462843",21.000000,28.576987,"Default Known Flow Node","Known Flow",299917.234766,680584.160403,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001032","Nodes","10001032",21.000000,28.499673,"Default Known Flow Node","Known Flow",299934.014905,680572.380532,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001061","Nodes","10001061",21.000000,28.651184,"Default Known Flow Node","Known Flow",299930.296102,680628.375692,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701463020","Nodes","1463020",21.000000,28.651184,"Default Known Flow Node","Known Flow",299936.276771,680626.036414,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462881","Nodes","1462881",21.000000,28.694971,"Default Known Flow Node","Known Flow",299923.091767,680630.833415,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710001026","Nodes","10001026",21.000000,28.499673,"Default Known Flow Node","Known Flow",299933.953770,680567.190398,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462591","Nodes","1462591",21.000000,28.499673,"Default Known Flow Node","Known Flow",299943.159773,680567.097398,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462606","Nodes","1462606",21.000000,28.499673,"Default Known Flow Node","Known Flow",299927.819769,680567.121398,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462901","Nodes","1462901",21.000000,30.146612,"Default Known Flow Node","Known Flow",299940.021772,680737.673444,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001095","Nodes","1095",21.000000,29.233365,"Default Known Flow Node","Known Flow",299938.018930,680705.182769,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462844","Nodes","1462844",21.000000,29.233365,"Default Known Flow Node","Known Flow",299939.329772,680688.388431,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462734","Nodes","1462734",21.000000,29.233365,"Default Known Flow Node","Known Flow",299936.929771,680718.804439,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000287","Nodes","287",21.000000,29.754785,"DDS demands","Known Flow",299954.200809,680756.405937,,0.000000,,,,,,-3.640000,,,,,,-3.254953,-3.640000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000744","Nodes","744",21.000000,36.383355,"DDS demands","Known Flow",298793.647554,681012.448990,,0.000000,,,,,,-7.050000,,,,,,-6.304236,-7.050000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000021","Nodes","21",21.000000,36.134909,"DDS demands","Known Flow",298480.161375,681044.541528,,0.000000,,,,,,-2.759999,,,,,,-2.468041,-2.759999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000022","Nodes","22",21.000000,36.135752,"DDS demands","Known Flow",298524.853387,681069.029535,,0.000000,,,,,,-16.959999,,,,,,-15.165934,-16.959999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000346","Nodes","346",21.000000,36.092046,"Default Known Flow Node","Known Flow",298517.366835,681089.892304,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000928","Nodes","928",21.000000,33.734729,"DDS demands","Known Flow",298933.170863,681074.493902,,0.000000,,,,,,-14.590000,,,,,,-13.046639,-14.590000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000344","Nodes","344",21.000000,33.540842,"Default Known Flow Node","Known Flow",298947.835356,681079.733892,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000929","Nodes","929",21.000000,33.641846,"Default Known Flow Node","Known Flow",298907.570491,681074.362536,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000927","Nodes","927",21.000000,34.136417,"DDS demands","Known Flow",298946.180502,681029.583524,,0.000000,,,,,,-3.690000,,,,,,-3.299664,-3.690000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000347","Nodes","347",21.000000,36.090998,"Default Known Flow Node","Known Flow",298508.175906,681113.298498,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701463175","Nodes","1463175",21.000000,36.135665,"Default Known Flow Node","Known Flow",298500.921379,681021.553843,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701463154","Nodes","1463154",21.000000,36.092112,"Default Known Flow Node","Known Flow",298509.520383,681086.035539,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000345","Nodes","345",21.000000,33.515473,"Default Known Flow Node","Known Flow",298951.699503,681081.107538,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000930","Nodes","930",21.000000,33.640083,"DDS demands","Known Flow",298984.440512,681045.094528,,0.000000,,,,,,-4.280000,,,,,,-3.827252,-4.280000,,"",,,,,,"D1 PROFILE",,,,,
"64403701463187","Nodes","1463187",21.000000,33.515473,"Default Known Flow Node","Known Flow",298948.228502,681089.589540,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000027","Nodes","27",21.000000,32.760960,"DDS demands","Known Flow",299096.601079,681140.751148,,0.000000,,,,,,-18.830000,,,,,,-16.838123,-18.830000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000030","Nodes","30",21.000000,28.354621,"DDS demands","Known Flow",299297.944597,681274.042590,,0.000000,,,,,,-10.369999,,,,,,-9.273039,-10.369999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000360","Nodes","360",21.000000,27.532878,"DDS demands","Known Flow",299332.441932,681291.250262,,0.000000,,,,,,-4.699999,,,,,,-4.202823,-4.699999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000595","Nodes","595",21.000000,34.545687,"DDS demands","Known Flow",299175.868605,681024.664105,,0.000000,,,,,,-10.710000,,,,,,-9.577073,-10.710000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000031","Nodes","31",21.000000,33.419278,"DDS demands","Known Flow",299117.997548,681075.425536,,0.000000,,,,,,-14.550000,,,,,,-13.010870,-14.550000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000538","Nodes","538",21.000000,30.992430,"DDS demands","Known Flow",299172.466563,681165.950561,,0.000000,,,,,,-15.689999,,,,,,-14.030278,-15.689999,,"",,,,,,"D1 PROFILE",,,,,
"64403701462682","Nodes","1462682",21.000000,28.452398,"Default Known Flow Node","Known Flow",299306.486600,681219.412576,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000039","Nodes","39",21.000000,24.732657,"DDS demands","Known Flow",299405.357259,681375.351176,,0.000000,-2.339999,,,,,-1.320000,,,,,,-3.272837,-3.660000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"64403701462925","Nodes","1462925",21.000000,24.863285,"Default Known Flow Node","Known Flow",299402.552626,681374.947618,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000077","Nodes","77",21.000000,37.702313,"DDS demands","Known Flow",299496.534027,681152.960778,,0.000000,,,,,,-20.030001,,,,,,-17.911185,-20.030001,,"",,,,,,"D1 PROFILE",,,,,
"64403700000357","Nodes","357",21.000000,27.924171,"Default Known Flow Node","Known Flow",299343.661610,681239.958581,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000353","Nodes","353",21.000000,28.403042,"Default Known Flow Node","Known Flow",299345.492610,681215.800575,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000358","Nodes","358",21.000000,27.470830,"Default Known Flow Node","Known Flow",299390.965452,681256.455305,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701463064","Nodes","1463064",21.000000,27.470830,"Default Known Flow Node","Known Flow",299391.549337,681253.947046,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000286","Nodes","286",21.000000,40.478328,"DDS demands","Known Flow",299960.018777,680963.478506,,0.000000,,,,,,-9.119999,,,,,,-8.155266,-9.119999,,"",,,,,,"D1 PROFILE",,,,,
"64403700001183","Nodes","1183",21.000000,37.784316,"Default Known Flow Node","Known Flow",299502.001653,681098.343543,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000571","Nodes","571",21.000000,26.431361,"DDS demands","Known Flow",299592.511659,681354.357875,,0.000000,,,,,,-2.890000,,,,,,-2.584289,-2.890000,,"",,,,,,"D1 PROFILE",,,,,
"64403700001255","Nodes","1255",21.000000,31.414885,"Default Known Flow Node","Known Flow",298297.983325,680566.744398,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000041","Nodes","41",21.000000,24.731981,"DDS demands","Known Flow",299699.124567,681352.077759,,0.000000,,,,,,-6.650000,,,,,,-5.946549,-6.650000,,"",,,,,,"D1 PROFILE",,,,,
"64403701463008","Nodes","1463008",21.000000,25.875398,"Default Known Flow Node","Known Flow",299711.516445,681492.501279,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000569","Nodes","569",21.000000,25.860709,"DDS demands","Known Flow",299710.869359,681490.294406,,0.000000,,,,,,-8.120000,,,,,,-7.261049,-8.120000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000576","Nodes","576",21.000000,25.231961,"DDS demands","Known Flow",299577.749673,681458.955641,,0.000000,,,,,,-7.440000,,,,,,-6.652981,-7.440000,,"",,,,,,"D1 PROFILE",,,,,
"64403700001285","Nodes","1285",21.000000,25.231959,"Default Known Flow Node","Known Flow",299587.915676,681444.967637,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001279","Nodes","1279",21.000000,40.442604,"DDS demands","Known Flow",299198.806570,680527.835387,,0.000000,,,,,,-5.150000,,,,,,-4.605222,-5.150000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000577","Nodes","577",21.000000,25.231959,"DDS demands","Known Flow",299589.621778,681442.509826,,0.000000,,,,,,-0.059999,,,,,,-0.053653,-0.060000,,"",,,,,,"D1 PROFILE",,,,,
"64403700001269","Nodes","1269",21.000000,38.088064,"Default Known Flow Node","Known Flow",298789.052459,680408.276355,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000575","Nodes","575",21.000000,26.477431,"DDS demands","Known Flow",299576.668153,681354.505070,,0.000000,,,,,,-15.299999,,,,,,-13.681533,-15.299999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000572","Nodes","572",21.000000,26.537684,"DDS demands","Known Flow",299605.494812,681268.648721,,0.000000,,,,,,-7.629999,,,,,,-6.822882,-7.629999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000032","Nodes","32",21.000000,26.591777,"Default Known Flow Node","Known Flow",299631.466784,681371.668733,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462695","Nodes","1462695",21.000000,26.589221,"DDS demands","Known Flow",299630.569955,681367.164096,,0.000000,,,,,,-1.019999,,,,,,-0.912102,-1.019999,,"",,,,,,"D1 PROFILE",,,,,
"64403700001243","Nodes","1243",21.000000,25.570567,"Default Known Flow Node","Known Flow",299671.347508,681316.125189,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000232","Nodes","232",21.000000,26.162955,"DDS demands","Known Flow",299682.634801,681281.080272,,0.000000,,,,,,-3.720000,,,,,,-3.326490,-3.720000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000573","Nodes","573",21.000000,26.070010,"DDS demands","Known Flow",299548.969666,681255.660585,,0.000000,,,,,,-8.790000,,,,,,-7.860175,-8.790000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000075","Nodes","75",21.000000,40.981709,"DDS demands","Known Flow",299699.460692,681258.391750,,0.000000,,,,,,-14.590000,,,,,,-13.046639,-14.590000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000508","Nodes","508",21.000000,41.761020,"DDS demands","Known Flow",299871.178753,681221.882576,,0.000000,-4.750000,,,,,-8.029999,,,,,,-11.428104,-12.780000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"64403700000076","Nodes","76",21.000000,40.440491,"DDS demands","Known Flow",299615.198684,681168.339562,,0.000000,,,-22.899999,,,-18.079999,,,,,,-36.645048,-40.980001,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,
"64403700001207","Nodes","1207",21.000000,38.617594,"Default Known Flow Node","Known Flow",299531.413661,681157.970559,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001192","Nodes","1192",21.000000,33.103955,"Default Known Flow Node","Known Flow",297721.847168,680586.962403,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001000","Nodes","1000",21.000000,23.744928,"DDS demands","Known Flow",299759.237723,681455.630640,,0.000000,,,,,,-3.670000,,,,,,-3.281779,-3.670000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000975","Nodes","975",21.000000,23.605424,"DDS demands","Known Flow",299766.283913,681464.649359,,0.000000,,,,,,-3.759999,,,,,,-3.362259,-3.759999,,"",,,,,,"D1 PROFILE",,,,,
"64403700001001","Nodes","1001",21.000000,20.357337,"DDS demands","Known Flow",299829.491742,681483.663647,,0.000000,-29.930000,,,,,,,,,,,-26.763942,-29.930000,,"","C1 PROFILE",,,,,,,,,,
"64403700000198","Nodes","198",21.000000,37.726613,"DDS demands","Known Flow",299475.816646,681093.506541,,0.000000,,,,,,-5.960000,,,,,,-5.329538,-5.960000,,"",,,,,,"D1 PROFILE",,,,,
"64403701463049","Nodes","1463049",21.000000,37.784316,"Default Known Flow Node","Known Flow",299502.311653,681094.195541,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462564","Nodes","1462564",21.000000,38.617594,"Default Known Flow Node","Known Flow",299535.709704,681144.711580,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001286","Nodes","1286",21.000000,37.856382,"Default Known Flow Node","Known Flow",298644.229419,680426.255360,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001289","Nodes","1289",21.000000,28.384600,"Default Known Flow Node","Known Flow",298846.174474,680131.986280,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701463132","Nodes","1463132",21.000000,24.801666,"DDS demands","Known Flow",299608.671280,681436.554596,,0.000000,,,,,,-0.569999,,,,,,-0.509704,-0.569999,,"",,,,,,"D1 PROFILE",,,,,
"64403701462541","Nodes","1462541",21.000000,25.406101,"Default Known Flow Node","Known Flow",299591.912677,681402.529625,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001252","Nodes","1252",21.000000,36.135665,"Default Known Flow Node","Known Flow",298520.587386,681065.957534,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001257","Nodes","1257",21.000000,35.052618,"Default Known Flow Node","Known Flow",298335.816336,680571.413399,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001253","Nodes","1253",21.000000,36.135665,"Default Known Flow Node","Known Flow",298512.640384,681027.669523,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001254","Nodes","1254",21.000000,26.590811,"Default Known Flow Node","Known Flow",299625.722067,681366.925761,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000062","Nodes","62",21.000000,25.568555,"DDS demands","Known Flow",299644.388681,681298.730186,,0.000000,,,,,,-5.339999,,,,,,-4.775123,-5.339999,,"",,,,,,"D1 PROFILE",,,,,
"64403701462833","Nodes","1462833",21.000000,25.570625,"Default Known Flow Node","Known Flow",299673.614971,681317.373350,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001295","Nodes","1295",21.000000,26.296981,"Default Known Flow Node","Known Flow",299009.005519,680324.265332,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403701462553","Nodes","1462553",21.000000,25.850081,"Default Known Flow Node","Known Flow",299709.641777,681486.858189,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001236","Nodes","1236",21.000000,40.996848,"DDS demands","Known Flow",299717.506711,681274.335590,,0.000000,,,,,,-4.239999,,,,,,-3.791483,-4.239999,,"",,,,,,"D1 PROFILE",,,,,
"64403701462964","Nodes","1462964",21.000000,40.846244,"Default Known Flow Node","Known Flow",299758.663381,681306.546551,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001245","Nodes","1245",21.000000,36.307216,"Default Known Flow Node","Known Flow",298685.721431,681152.344557,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700001282","Nodes","1282",21.000000,40.904074,"Default Known Flow Node","Known Flow",299888.563078,681439.890105,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000050","Nodes","50",21.000000,40.498486,"DDS demands","Known Flow",299896.876760,681441.843636,,0.000000,,-36.099998,,,,,,,,,,-32.281264,-36.099998,,"",,"C2 PROFILE",,,,,,,,,
