"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",-1.000000
"Base Thermal","Flow Categories",,,1.000000,"Thermal",-1.000000
"D1","Flow Categories",-1357.390006,0.000000,1.000000,"Volumetric",-1.000000
"C4","Flow Categories",-68.860000,0.000000,1.000000,"Volumetric",-1.000000
"C2","Flow Categories",-197.110008,0.000000,1.000000,"Volumetric",-1.000000
"I2","Flow Categories",-17.630000,0.000000,1.000000,"Volumetric",-1.000000
"C1","Flow Categories",-318.179995,0.000000,1.000000,"Volumetric",-1.000000
"C3","Flow Categories",-3.599999,0.000000,1.000000,"Volumetric",-1.000000
"DC","Flow Categories",-186.959995,0.000000,1.000000,"Volumetric",-1.000000
"Base Diversified Volumetric","Flow Categories",,,1.000000,"Diversified Volumetric",-1.000000
"Base Diversified Thermal","Flow Categories",,,1.000000,"Diversified Thermal",-1.000000
"DH","Flow Categories",-14.999999,0.000000,1.000000,"Volumetric",-1.000000
"DM","Flow Categories",,,1.000000,"Volumetric",0.000000
"PL-AF","Flow Categories",-46.189997,0.000000,1.000000,"Volumetric",-1.000000
