"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)"
"64305701462555","Nodes","1462555",21.000000,28.758286,"Default Known Flow Node","Known Flow",312313.139528,674437.670549,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000119","Nodes","119",21.000000,27.349689,"DDS demands","Known Flow",312341.020655,674403.358705,,0.000000,,,,-11.319999,,,-10.122546,-11.319999,,"",,,,"D1 PROFILE",,
"64305700000130","Nodes","130",21.000000,27.888077,"Default Known Flow Node","Known Flow",312333.909145,674335.420702,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000046","Nodes","46",21.000000,28.220401,"DDS demands","Known Flow",312361.290293,674451.215700,,0.000000,,,,-6.220000,,,-5.562035,-6.220000,,"",,,,"D1 PROFILE",,
"64305701462519","Nodes","1462519",21.000000,27.814301,"Default Known Flow Node","Known Flow",312424.231169,674489.671744,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462533","Nodes","1462533",21.000000,27.193251,"Default Known Flow Node","Known Flow",312449.530176,674423.673726,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000116","Nodes","116",21.000000,26.698355,"DDS demands","Known Flow",312395.759161,674390.019717,,0.000000,,,,-12.700000,,,-11.356567,-12.700000,,"",,,,"D1 PROFILE",,
"64305700000111","Nodes","111",21.000000,26.593447,"DDS demands","Known Flow",312533.104949,674337.731515,,0.000000,-9.540000,,,-3.819999,,,-11.946751,-13.359999,,"","C1 PROFILE",,,"D1 PROFILE",,
"64305700000029","Nodes","29",21.000000,23.190840,"DDS demands","Known Flow",312673.483288,674340.468566,,0.000000,,,,-5.280000,,,-4.721470,-5.280000,,"",,,,"D1 PROFILE",,
"64305701462478","Nodes","1462478",21.000000,22.259190,"Default Known Flow Node","Known Flow",312542.022201,674493.964745,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000064","Nodes","10000064",21.000000,22.259190,"Default Known Flow Node","Known Flow",312542.952754,674493.890760,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000135","Nodes","135",21.000000,24.505230,"Default Known Flow Node","Known Flow",312575.922210,674441.730731,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000061","Nodes","10000061",21.000000,26.452201,"Default Known Flow Node","Known Flow",312593.430215,674480.937742,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000060","Nodes","10000060",21.000000,26.440759,"Default Known Flow Node","Known Flow",312594.177215,674478.575741,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462523","Nodes","1462523",21.000000,26.263358,"Default Known Flow Node","Known Flow",312609.950220,674425.951727,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000133","Nodes","133",21.000000,26.219595,"DDS demands","Known Flow",312610.934220,674422.879726,,0.000000,,,,-8.560000,,,-7.654505,-8.560000,,"",,,,"D1 PROFILE",,
"64305700000057","Nodes","57",21.000000,26.219680,"DDS demands","Known Flow",312615.239221,674375.930713,,0.000000,,,,-11.779999,,,-10.533886,-11.779999,,"",,,,"D1 PROFILE",,
"64305700000105","Nodes","105",21.000000,24.641009,"DDS demands","Known Flow",312685.449069,674376.832771,,0.000000,,,,-8.529999,,,-7.627678,-8.529999,,"",,,,"D1 PROFILE",,
"64305700000110","Nodes","110",21.000000,24.509508,"Default Known Flow Node","Known Flow",312704.137245,674369.432712,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000112","Nodes","112",21.000000,26.456851,"DDS demands","Known Flow",312528.212458,674385.283997,,0.000000,,,,-6.380000,,,-5.705110,-6.380000,,"",,,,"D1 PROFILE",,
"64305710000020","Nodes","10000020",21.000000,21.739966,"Default Known Flow Node","Known Flow",312675.252237,674311.368696,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462529","Nodes","1462529",21.000000,23.015054,"Default Known Flow Node","Known Flow",312682.301239,674336.781703,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000106","Nodes","106",21.000000,21.689886,"DDS demands","Known Flow",312694.871243,674326.000700,,0.000000,,,,-16.809999,,,-15.031803,-16.809999,,"",,,,"D1 PROFILE",,
"64305700000134","Nodes","134",21.000000,24.505230,"Default Known Flow Node","Known Flow",312580.813212,674458.930736,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000132","Nodes","S12129008, 19-21 STATION ROAD",21.000000,26.265775,"DDS demands","Known Flow",312604.279921,674446.243387,,0.000000,,,,,,-5.400000,-4.828776,-5.400000,,"",,,,,,"PL-AF PROFILE"
"64305701462578","Nodes","1462578",21.000000,26.265775,"Default Known Flow Node","Known Flow",312604.979218,674443.826732,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000058","Nodes","58",21.000000,26.434207,"DDS demands","Known Flow",312594.699881,674476.941531,,0.000000,,,,-10.920000,,,-9.764859,-10.920000,,"",,,,"D1 PROFILE",,
"64305710000048","Nodes","10000048",21.000000,26.267450,"Default Known Flow Node","Known Flow",312602.511218,674452.355734,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000063","Nodes","63",21.000000,26.333534,"Default Known Flow Node","Known Flow",312651.986231,674492.024745,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462568","Nodes","1462568",21.000000,26.440759,"Default Known Flow Node","Known Flow",312593.182215,674478.184741,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000047","Nodes","10000047",21.000000,26.168906,"Default Known Flow Node","Known Flow",312600.357217,674451.593734,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462483","Nodes","1462483",21.000000,26.168906,"Default Known Flow Node","Known Flow",312599.439217,674451.268734,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000124","Nodes","124",21.000000,74.816059,"DDS demands","Known Flow",311945.093039,674652.596789,,0.000000,,,,-17.819999,,,-15.934962,-17.819999,,"",,,,"D1 PROFILE",,
"64305700000125","Nodes","125",21.000000,72.529233,"DDS demands","Known Flow",311849.500013,674702.071802,,0.000000,,,,-6.939999,,,-6.205872,-6.939999,,"",,,,"D1 PROFILE",,
"64305700000126","Nodes","126",21.000000,72.284885,"DDS demands","Known Flow",311877.108020,674723.596808,,0.000000,,,,-11.090000,,,-9.916877,-11.090000,,"",,,,"D1 PROFILE",,
"64305700000127","Nodes","127",21.000000,72.447904,"DDS demands","Known Flow",311852.489014,674766.304820,,0.000000,,,,-4.159999,,,-3.719946,-4.159999,,"",,,,"D1 PROFILE",,
"64305710000065","Nodes","10000065",21.000000,27.983319,"Default Known Flow Node","Known Flow",312390.856160,674518.116752,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000071","Nodes","71",21.000000,40.819589,"DDS demands","Known Flow",312136.057154,674728.349605,,0.000000,,,,-3.920000,,,-3.505334,-3.920000,,"",,,,"D1 PROFILE",,
"64305700000069","Nodes","69",21.000000,40.864700,"DDS demands","Known Flow",312112.049084,674784.574825,,0.000000,,,,-9.520000,,,-8.512955,-9.520000,,"",,,,"D1 PROFILE",,
"64305700000045","Nodes","45",21.000000,27.008184,"DDS demands","Known Flow",312220.509408,674558.660073,,0.000000,,,,-9.020000,,,-8.065845,-9.020000,,"",,,,"D1 PROFILE",,
"64305700000047","Nodes","47",21.000000,26.071011,"DDS demands","Known Flow",312114.637085,674547.348760,,0.000000,,,,-7.649999,,,-6.840766,-7.649999,,"",,,,"D1 PROFILE",,
"64305700000050","Nodes","50",21.000000,27.289350,"DDS demands","Known Flow",312217.814139,674529.912806,,0.000000,,,,-2.470000,,,-2.208718,-2.470000,,"",,,,"D1 PROFILE",,
"64305700000044","Nodes","44",21.000000,29.170108,"DDS demands","Known Flow",312286.265970,674526.848706,,0.000000,,,,-6.780000,,,-6.062797,-6.780000,,"",,,,"D1 PROFILE",,
"64305700000072","Nodes","72",21.000000,40.766875,"DDS demands","Known Flow",312094.161079,674689.549799,,0.000000,,,,-15.540000,,,-13.896146,-15.540000,,"",,,,"D1 PROFILE",,
"64305700000070","Nodes","70",21.000000,40.864433,"DDS demands","Known Flow",312106.313083,674807.292831,,0.000000,,,,-2.250000,,,-2.011990,-2.250000,,"",,,,"D1 PROFILE",,
"64305700000067","Nodes","67",21.000000,40.900043,"DDS demands","Known Flow",312189.007171,674793.712400,,0.000000,,,,-11.910000,,,-10.650135,-11.910000,,"",,,,"D1 PROFILE",,
"64305700000068","Nodes","68",21.000000,40.856662,"DDS demands","Known Flow",312196.032628,674730.769229,,0.000000,,,,-5.310000,,,-4.748297,-5.310000,,"",,,,"D1 PROFILE",,
"64305700000179","Nodes","179",21.000000,40.966092,"Default Known Flow Node","Known Flow",312240.424071,674799.814780,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000027","Nodes","27",21.000000,41.178361,"DDS demands","Known Flow",312273.116886,674817.453716,,0.000000,,,,-14.569999,,,-13.028754,-14.569999,,"",,,,"D1 PROFILE",,
"64305700000030","Nodes","30",21.000000,42.164849,"DDS demands","Known Flow",312344.992987,674775.437399,,0.000000,,,,-2.869999,,,-2.566405,-2.869999,,"",,,,"D1 PROFILE",,
"64305701462539","Nodes","1462539",21.000000,42.122179,"Default Known Flow Node","Known Flow",312344.791993,674770.193922,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000022","Nodes","22",21.000000,42.406136,"DDS demands","Known Flow",312426.603214,674897.414734,,0.000000,,,,-5.090000,,,-4.551569,-5.090000,,"",,,,"D1 PROFILE",,
"64305700000023","Nodes","23",21.000000,42.220398,"DDS demands","Known Flow",312423.268890,674904.325476,,0.000000,,,,-6.119999,,,-5.472613,-6.119999,,"",,,,"D1 PROFILE",,
"64305700000227","Nodes","227",21.000000,42.978689,"Default Known Flow Node","Known Flow",312454.801685,674900.222080,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000095","Nodes","95",21.000000,23.482058,"DDS demands","Known Flow",312455.770776,674828.797159,,0.000000,,,,-9.909999,,,-8.861699,-9.909999,,"",,,,"D1 PROFILE",,
"64305710000181","Nodes","10000181",21.000000,23.438009,"Default Known Flow Node","Known Flow",312440.719174,674806.999831,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000061","Nodes","61",21.000000,23.893053,"DDS demands","Known Flow",312484.507186,674777.858823,,0.000000,,,,-0.300000,,,-0.268265,-0.300000,,"",,,,"D1 PROFILE",,
"64305700000034","Nodes","34",21.000000,41.592547,"DDS demands","Known Flow",312354.036752,674694.339436,,0.000000,,,,-4.070000,,,-3.639466,-4.070000,,"",,,,"D1 PROFILE",,
"64305700000033","Nodes","33",21.000000,41.601580,"DDS demands","Known Flow",312348.775149,674739.222812,,0.000000,,,,-4.079999,,,-3.648408,-4.079999,,"",,,,"D1 PROFILE",,
"64305710000130","Nodes","10000130",21.000000,40.809850,"Default Known Flow Node","Known Flow",312247.723559,674679.420642,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000064","Nodes","64",21.000000,23.902059,"DDS demands","Known Flow",312486.241186,674769.119820,,0.000000,-25.620001,-18.510000,,-5.349999,,,-44.245903,-49.480003,,"","C1 PROFILE","C2 PROFILE",,"D1 PROFILE",,
"64305710000161","Nodes","10000161",21.000000,23.858049,"Default Known Flow Node","Known Flow",312469.255181,674762.682819,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000059","Nodes","59",21.000000,26.280025,"DDS demands","Known Flow",312706.616246,674504.024748,,0.000000,,,,-10.140000,,,-9.067369,-10.140000,,"",,,,"D1 PROFILE",,
"64305700000122","Nodes","122",21.000000,26.915886,"Default Known Flow Node","Known Flow",312567.687208,674558.086763,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000060","Nodes","60",21.000000,27.006324,"DDS demands","Known Flow",312580.338847,674562.007889,,0.000000,,,,-14.829999,,,-13.261251,-14.829999,,"",,,,"D1 PROFILE",,
"64305700000121","Nodes","121",21.000000,26.879697,"DDS demands","Known Flow",312549.182203,674556.460762,,0.000000,,,-5.559999,,,,-4.971851,-5.559999,,"",,,"C4 PROFILE",,,
"64305700000109","Nodes","109",21.000000,28.097492,"DDS demands","Known Flow",312558.633533,674577.548827,,0.000000,,,-3.209999,-6.409999,,,-8.602375,-9.619999,,"",,,"C4 PROFILE","D1 PROFILE",,
"64305700000080","Nodes","80",21.000000,28.188788,"Default Known Flow Node","Known Flow",312556.437877,674573.564451,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000052","Nodes","52",21.000000,27.020921,"DDS demands","Known Flow",312118.568086,674372.813713,,0.000000,,,,-15.220000,,,-13.609997,-15.220000,,"",,,,"D1 PROFILE",,
"64305700000051","Nodes","51",21.000000,27.322412,"DDS demands","Known Flow",312097.645080,674385.703716,,0.000000,,,,-1.630000,,,-1.457575,-1.630000,,"",,,,"D1 PROFILE",,
"64305710000033","Nodes","10000033",21.000000,27.043456,"Default Known Flow Node","Known Flow",312121.536822,674370.981579,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462547","Nodes","1462547",21.000000,28.216444,"Default Known Flow Node","Known Flow",312282.889780,674317.288600,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000036","Nodes","10000036",21.000000,27.001536,"Default Known Flow Node","Known Flow",312123.095541,674374.263310,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000025","Nodes","25",21.000000,27.508745,"DDS demands","Known Flow",312182.907271,674321.536550,,0.000000,,,,-10.119999,,,-9.049484,-10.119999,,"",,,,"D1 PROFILE",,
"64305701462509","Nodes","1462509",21.000000,27.016372,"Default Known Flow Node","Known Flow",312120.244718,674373.788590,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462579","Nodes","1462579",21.000000,28.117421,"Default Known Flow Node","Known Flow",312276.485129,674318.574698,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000141","Nodes","141",21.000000,74.493505,"Default Known Flow Node","Known Flow",311860.214947,674888.090003,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000140","Nodes","140",21.000000,74.497565,"DDS demands","Known Flow",311845.219012,674848.100842,,0.000000,,,,-6.419999,,,-5.740878,-6.419999,,"",,,,"D1 PROFILE",,
"64305700000136","Nodes","136",21.000000,73.727081,"DDS demands","Known Flow",311898.347026,674859.718845,,0.000000,,,,-9.330000,,,-8.343053,-9.330000,,"",,,,"D1 PROFILE",,
"64305700000191","Nodes","191",21.000000,73.976345,"Default Known Flow Node","Known Flow",311889.094024,674835.356838,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000155","Nodes","155",21.000000,74.669535,"DDS demands","Known Flow",311952.575041,674741.417813,,0.000000,,,,-10.930000,,,-9.773801,-10.930000,,"",,,,"D1 PROFILE",,
"64305700000013","Nodes","13",21.000000,74.973374,"Default Known Flow Node","Known Flow",311970.859046,674640.720785,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000111","Nodes","10000111",21.000000,74.963231,"Default Known Flow Node","Known Flow",311982.950049,674646.936787,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000109","Nodes","10000109",21.000000,74.959968,"Default Known Flow Node","Known Flow",311988.981051,674646.461787,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462516","Nodes","1462516",21.000000,74.963231,"Default Known Flow Node","Known Flow",311991.824051,674635.613784,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462587","Nodes","1462587",21.000000,74.959968,"Default Known Flow Node","Known Flow",311989.235051,674658.858790,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000128","Nodes","128",21.000000,74.502192,"DDS demands","Known Flow",311834.727009,674799.978829,,0.000000,,,,-17.780000,,,-15.899194,-17.780000,,"",,,,"D1 PROFILE",,
"64305704904555","Nodes","4904555",21.000000,73.707142,"Default Known Flow Node","Known Flow",311922.650023,674819.768264,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000138","Nodes","138",21.000000,73.552498,"DDS demands","Known Flow",311971.419540,674893.422901,,0.000000,,,,-5.229999,,,-4.676759,-5.229999,,"",,,,"D1 PROFILE",,
"64305700000142","Nodes","142",21.000000,73.497141,"DDS demands","Known Flow",311952.776041,674809.125831,,0.000000,,,,-13.340000,,,-11.928867,-13.340000,,"",,,,"D1 PROFILE",,
"64305701462493","Nodes","1462493",21.000000,73.537522,"Default Known Flow Node","Known Flow",311962.753044,674832.478838,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000126","Nodes","10000126",21.000000,74.948864,"Default Known Flow Node","Known Flow",311984.620050,674670.323793,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462469","Nodes","1462469",21.000000,74.948864,"Default Known Flow Node","Known Flow",311982.709049,674685.056797,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000139","Nodes","139",21.000000,73.512100,"Default Known Flow Node","Known Flow",311963.247044,674853.995843,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000151","Nodes","151",21.000000,74.948864,"DDS demands","Known Flow",312006.351055,674653.585789,,0.000000,,,,-2.840000,,,-2.539578,-2.840000,,"",,,,"D1 PROFILE",,
"64305710000151","Nodes","10000151",21.000000,73.162226,"Default Known Flow Node","Known Flow",312021.476060,674725.835809,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000040","Nodes","40",21.000000,36.232627,"DDS demands","Known Flow",312432.980172,674647.059787,,0.000000,,,,-17.719999,,,-15.845541,-17.719999,,"",,,,"D1 PROFILE",,
"64305700000148","Nodes","148",21.000000,36.281194,"Default Known Flow Node","Known Flow",312398.877162,674644.604786,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000127","Nodes","10000127",21.000000,74.948864,"Default Known Flow Node","Known Flow",312010.976057,674672.460794,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000153","Nodes","10000153",21.000000,36.256101,"Default Known Flow Node","Known Flow",312421.728168,674735.143811,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000041","Nodes","41",21.000000,36.247935,"DDS demands","Known Flow",312420.283168,674744.921814,,0.000000,,,,-9.119999,,,-8.155266,-9.119999,,"",,,,"D1 PROFILE",,
"64305700000143","Nodes","143",21.000000,70.326498,"DDS demands","Known Flow",312042.476065,674820.460834,,0.000000,,,,-14.600000,,,-13.055581,-14.600000,,"",,,,"D1 PROFILE",,
"64305710000113","Nodes","10000113",21.000000,36.229253,"Default Known Flow Node","Known Flow",312442.991174,674647.718787,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000153","Nodes","153",21.000000,74.948864,"Default Known Flow Node","Known Flow",312012.101057,674678.460796,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462585","Nodes","1462585",21.000000,36.256101,"Default Known Flow Node","Known Flow",312411.048166,674748.353815,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000138","Nodes","10000138",21.000000,36.201283,"Default Known Flow Node","Known Flow",312432.584076,674696.435875,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000141","Nodes","10000141",21.000000,36.196796,"Default Known Flow Node","Known Flow",312431.103058,674704.070401,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000039","Nodes","39",21.000000,36.301775,"DDS demands","Known Flow",312384.449158,674646.493787,,0.000000,,,,-4.050000,,,-3.621582,-4.050000,,"",,,,"D1 PROFILE",,
"64305710000114","Nodes","10000114",21.000000,36.281194,"Default Known Flow Node","Known Flow",312397.357162,674652.928789,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000149","Nodes","149",21.000000,36.281194,"Default Known Flow Node","Known Flow",312408.596150,674653.345917,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462494","Nodes","1462494",21.000000,36.281194,"Default Known Flow Node","Known Flow",312419.123712,674654.371595,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462491","Nodes","1462491",21.000000,36.281194,"Default Known Flow Node","Known Flow",312370.433154,674659.782791,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000152","Nodes","152",21.000000,74.948864,"Default Known Flow Node","Known Flow",312016.476058,674653.335789,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000118","Nodes","10000118",21.000000,74.908598,"Default Known Flow Node","Known Flow",312024.976060,674653.460789,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305701462486","Nodes","1462486",21.000000,73.162226,"Default Known Flow Node","Known Flow",312021.476060,674727.710809,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700000235","Nodes","235",21.000000,74.490406,"DDS demands","Known Flow",311871.791950,674918.588471,,0.000000,,,,-6.939999,,,-6.205872,-6.939999,,"",,,,"D1 PROFILE",,
"64305700000237","Nodes","237",21.000000,73.666999,"Default Known Flow Node","Known Flow",311810.716002,674948.332869,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305710000068","Nodes","10000068",21.000000,26.003749,"DDS demands","Known Flow",312113.863064,674537.119488,,0.000000,,-33.180000,,,,,-29.670149,-33.180000,,"",,"C2 PROFILE",,,,
"64305700000189","Nodes","189",21.000000,70.263005,"Default Known Flow Node","Known Flow",312042.601065,674833.710838,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001000","Nodes","1000",21.000000,26.213717,"Default Known Flow Node","Known Flow",312109.370923,674479.430975,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"64305700001001","Nodes","1001",21.000000,26.884392,"Default Known Flow Node","Known Flow",312385.151756,674223.704633,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
