"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(D1)"
"64308401462468","Nodes",,21.000000,20.998817,"Default Known Flow Node","Known Flow",305682.349335,673003.710340,,0.000000,,0.000000,0.000000,,"",
"64308400000014","Nodes",,21.000000,20.998817,"DDS demands","Known Flow",305711.724343,673004.585340,,0.000000,-6.929999,-6.196929,-6.929999,,"","D1 PROFILE"
"64308400000019","Nodes",,21.000000,21.267120,"DDS demands","Known Flow",305816.474371,673018.710344,,0.000000,-19.690001,-17.607152,-19.690001,,"","D1 PROFILE"
"64308400000013","Nodes",,21.000000,33.447141,"DDS demands","Known Flow",305924.474400,673378.710442,,0.000000,-3.000000,-2.682653,-3.000000,,"","D1 PROFILE"
"64308400000018","Nodes",,21.000000,33.599761,"DDS demands","Known Flow",305862.599384,673285.210417,,0.000000,-4.770000,-4.265419,-4.770000,,"","D1 PROFILE"
"64308400000020","Nodes",,21.000000,21.020521,"DDS demands","Known Flow",306003.974422,673097.085365,,0.000000,-2.440000,-2.181891,-2.440000,,"","D1 PROFILE"
"64308400000017","Nodes",,21.000000,48.715322,"DDS demands","Known Flow",305879.474388,673679.335524,,0.000000,-2.509999,-2.244486,-2.509999,,"","D1 PROFILE"
"64308401462472","Nodes",,21.000000,48.544799,"Default Known Flow Node","Known Flow",305929.974402,673640.835513,,0.000000,,0.000000,0.000000,,"",
"64308400000012","Nodes",,21.000000,48.853586,"Default Known Flow Node","Known Flow",305855.724382,673679.710524,,0.000000,,0.000000,0.000000,,"",
"64308400000011","Nodes",,21.000000,49.870197,"Default Known Flow Node","Known Flow",305858.974383,673697.835529,,0.000000,,0.000000,0.000000,,"",
"64308400000001","Nodes","Ecclesmachan DG, Constant, Site ID 5769",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",305875.724387,673730.210538,,184.080003,,56.595050,63.290000,,"",
"64308400000015","Nodes",,21.000000,49.804624,"DDS demands","Known Flow",305817.474371,673704.085531,,0.000000,-3.759999,-3.362259,-3.759999,,"","D1 PROFILE"
"64308400000021","Nodes",,21.000000,49.854687,"DDS demands","Known Flow",305822.974373,673761.460546,,0.000000,-2.949999,-2.637942,-2.949999,,"","D1 PROFILE"
"64308400000022","Nodes",,21.000000,49.674991,"Default Known Flow Node","Known Flow",305808.474369,673708.085532,,0.000000,,0.000000,0.000000,,"",
"64308400000016","Nodes",,21.000000,48.232544,"DDS demands","Known Flow",305721.849345,673727.960537,,0.000000,-17.239999,-15.416316,-17.239999,,"","D1 PROFILE"
"64308401462478","Nodes",,21.000000,48.232544,"Default Known Flow Node","Known Flow",305709.099342,673738.335540,,0.000000,,0.000000,0.000000,,"",
"64308401462477","Nodes",,21.000000,49.674991,"Default Known Flow Node","Known Flow",305797.349366,673700.835530,,0.000000,,0.000000,0.000000,,"",
"64308401000013","Nodes",,21.000000,45.569439,"Default Known Flow Node","Known Flow",305869.599386,673615.710507,,0.000000,,0.000000,0.000000,,"",
"64308400000006","Nodes",,21.000000,35.822642,"Default Known Flow Node","Known Flow",305924.224400,673426.085455,,0.000000,,0.000000,0.000000,,"",
"64308401000011","Nodes",,21.000000,36.911245,"Default Known Flow Node","Known Flow",305921.099400,673447.710461,,0.000000,,0.000000,0.000000,,"",
"64308404904541","Nodes",,21.000000,33.934997,"Default Known Flow Node","Known Flow",305929.207649,673387.250869,,0.000000,,0.000000,0.000000,,"",
"64308401000012","Nodes",,21.000000,44.026964,"Default Known Flow Node","Known Flow",305878.724388,673593.210500,,0.000000,,0.000000,0.000000,,"",
