"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-DC)"
"64303700000449","Nodes","449",21.000000,33.476412,"DDS demands","Known Flow",333722.307128,662279.339277,,0.000000,,,,,-7.499999,,,,-6.706634,-7.499999,,"",,,,,"D1 PROFILE",,,
"64303700000484","Nodes","484",21.000000,37.504448,"Default Known Flow Node","Known Flow",333990.344869,662455.687756,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000491","Nodes","491",21.000000,38.268044,"Default Known Flow Node","Known Flow",334051.803381,662392.838746,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000497","Nodes","497",21.000000,37.895074,"Default Known Flow Node","Known Flow",334060.780432,662427.070767,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000478","Nodes","478",21.000000,38.669819,"DDS demands","Known Flow",334018.721837,662263.896089,,0.000000,,,,,-2.339999,,,,-2.092469,-2.339999,,"",,,,,"D1 PROFILE",,,
"64303700000501","Nodes","501",21.000000,38.376472,"DDS demands","Known Flow",334043.007032,662356.224881,,0.000000,,,,,-8.699999,,,,-7.779695,-8.699999,,"",,,,,"D1 PROFILE",,,
"64303700000494","Nodes","494",21.000000,38.010857,"DDS demands","Known Flow",334162.871738,662403.567119,,0.000000,,,,,-2.880000,,,,-2.575347,-2.880000,,"",,,,,"D1 PROFILE",,,
"64303700000481","Nodes","481",21.000000,49.426052,"Default Known Flow Node","Known Flow",333455.683700,662575.132201,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000485","Nodes","485",21.000000,37.363000,"Default Known Flow Node","Known Flow",333954.744737,662509.342016,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000483","Nodes","483",21.000000,33.022020,"DDS demands","Known Flow",334288.618036,662601.482984,,0.000000,,,,,-1.190000,,,,-1.064119,-1.190000,,"",,,,,"D1 PROFILE",,,
"64303700000487","Nodes","487",21.000000,37.218540,"Default Known Flow Node","Known Flow",334013.439109,662534.847775,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000495","Nodes","495",21.000000,35.369518,"DDS demands","Known Flow",334166.602744,662548.013226,,0.000000,,,,,-14.149999,,,,-12.653183,-14.149999,,"",,,,,"D1 PROFILE",,,
"64303700000496","Nodes","496",21.000000,34.217512,"DDS demands","Known Flow",334171.317960,662630.854837,,0.000000,,,,,-13.749999,,,,-12.295496,-13.749999,,"",,,,,"D1 PROFILE",,,
"64303700000493","Nodes","493",21.000000,36.719992,"Default Known Flow Node","Known Flow",334115.204540,662597.220371,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001007","Nodes","1007",21.000000,41.057066,"Default Known Flow Node","Known Flow",333793.567074,662099.827633,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001011","Nodes","1011",21.000000,35.908417,"Default Known Flow Node","Known Flow",334356.534152,662147.108254,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001010","Nodes","1010",21.000000,32.980170,"DDS demands","Known Flow",334830.235252,661833.276070,,0.000000,,,,,-7.909999,,,,-7.073263,-7.909999,,"",,,,,"D1 PROFILE",,,
"64303700000013","Nodes","13",21.000000,34.612555,"Default Known Flow Node","Known Flow",334504.312393,661539.398116,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000273","Nodes",,21.000000,36.413038,"DDS demands","Known Flow",334325.655396,661806.840814,,0.000000,,,,,-4.219999,,,,-3.773599,-4.219999,,"",,,,,"D1 PROFILE",,,
"64303700000274","Nodes",,21.000000,36.381214,"Default Known Flow Node","Known Flow",334337.955815,661813.249609,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000277","Nodes",,21.000000,32.469339,"Default Known Flow Node","Known Flow",334160.110655,662764.109530,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000278","Nodes",,21.000000,32.626052,"DDS demands","Known Flow",334225.968082,662811.325100,,0.000000,,-1.789999,,,,,,,-1.600649,-1.789999,,"",,"C2 PROFILE",,,,,,
"64303700000547","Nodes",,21.000000,38.647315,"Default Known Flow Node","Known Flow",334173.141844,662038.719294,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000542","Nodes",,21.000000,37.893816,"Default Known Flow Node","Known Flow",334046.593611,662418.245058,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000543","Nodes",,21.000000,37.576342,"Default Known Flow Node","Known Flow",334072.686499,662478.470526,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000540","Nodes",,21.000000,37.214919,"DDS demands","Known Flow",334058.882949,662521.767281,,0.000000,,,,,-1.249999,,,,-1.117772,-1.249999,,"",,,,,"D1 PROFILE",,,
"64303700000541","Nodes",,21.000000,37.219370,"Default Known Flow Node","Known Flow",334010.039448,662520.449584,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000545","Nodes",,21.000000,37.798256,"Default Known Flow Node","Known Flow",334016.513331,662413.955795,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000546","Nodes",,21.000000,38.039140,"Default Known Flow Node","Known Flow",334056.605116,662415.370517,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000537","Nodes",,21.000000,49.383308,"DDS demands","Known Flow",333456.045282,662603.888048,,0.000000,,,,,-1.820000,,,,-1.627476,-1.820000,,"",,,,,"D1 PROFILE",,,
"64303700000482","Nodes","482",21.000000,32.471377,"Default Known Flow Node","Known Flow",334157.879983,662741.987507,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000033","Nodes","33",21.000000,41.288157,"Default Known Flow Node","Known Flow",333762.037780,662096.989559,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000539","Nodes","Logger 10238, 176 Powdermill Brae",21.000000,26.082127,"Val Log Post","Known Flow",334374.607142,660730.332000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000548","Nodes",,21.000000,36.577895,"DDS demands","Known Flow",334310.482125,662120.957379,,0.000000,,-49.550000,,,,,,,-44.308496,-49.550000,,"",,"C2 PROFILE",,,,,,
"64303700000005","Nodes",,21.000000,40.892341,"Default Known Flow Node","Known Flow",333793.681229,662103.185035,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000004","Nodes",,21.000000,43.866148,"Default Known Flow Node","Known Flow",333483.507916,662087.464951,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000003","Nodes",,21.000000,44.462359,"Default Known Flow Node","Known Flow",333482.040899,662074.622366,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000011","Nodes",,21.000000,33.333196,"Default Known Flow Node","Known Flow",334777.386159,661744.246338,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000305","Nodes","305",21.000000,26.142785,"Default Known Flow Node","Known Flow",334534.023221,660880.442435,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700011703","Nodes","11703",21.000000,34.300534,"DDS demands","Known Flow",334564.256745,662220.692451,,0.000000,,,,,-16.410000,,,,-14.674116,-16.410000,,"",,,,,"D1 PROFILE",,,
"64303700000047","Nodes","P08118662, Gore Avenue CSEP, -54.28SCMH",25.000000,33.673512,"CSEP DDS Matched","Known Flow",334457.809542,661756.715194,,0.000000,,,,,,-54.279999,,,-33.976703,-37.995999,,"",,,,,,"DC PROFILE",,
"64303700000019","Nodes",,21.000000,44.524365,"Default Known Flow Node","Known Flow",333474.254448,662026.896709,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000024","Nodes",,21.000000,35.504477,"Default Known Flow Node","Known Flow",334381.383124,661722.702765,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000018","Nodes",,21.000000,44.384844,"Default Known Flow Node","Known Flow",333479.760507,662039.890218,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000020","Nodes",,21.000000,43.998555,"Default Known Flow Node","Known Flow",333488.286072,662077.828203,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000025","Nodes","362",21.000000,34.027772,"Default Known Flow Node","Known Flow",334616.773199,661789.717027,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000002","Nodes",,21.000000,32.909974,"Default Known Flow Node","Known Flow",334836.683623,661848.363874,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000008","Nodes",,21.000000,32.906497,"Default Known Flow Node","Known Flow",334851.874442,661842.666466,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700000009","Nodes",,21.000000,24.014664,"Default Known Flow Node","Known Flow",334692.384839,661222.388762,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001012","Nodes",,21.000000,44.789791,"Default Known Flow Node","Known Flow",333467.606895,662028.582354,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001013","Nodes",,21.000000,44.599945,"Default Known Flow Node","Known Flow",333471.819896,662027.017353,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001014","Nodes",,21.000000,44.384844,"Default Known Flow Node","Known Flow",333481.356899,662040.457357,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001016","Nodes",,21.000000,43.987159,"Default Known Flow Node","Known Flow",333491.478902,662077.344367,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001017","Nodes",,21.000000,43.987159,"Default Known Flow Node","Known Flow",333491.466902,662078.793367,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001018","Nodes",,21.000000,39.549926,"Default Known Flow Node","Known Flow",334095.012066,662149.698386,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001347","Nodes",,21.000000,39.493821,"Default Known Flow Node","Known Flow",334074.157986,662135.915574,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001020","Nodes",,21.000000,39.052065,"Default Known Flow Node","Known Flow",333988.607037,662008.332348,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001021","Nodes",,21.000000,38.317285,"Default Known Flow Node","Known Flow",334042.169538,661977.179402,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001023","Nodes",,21.000000,39.522383,"Default Known Flow Node","Known Flow",334006.579042,662123.927379,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001057","Nodes",,21.000000,39.564190,"Default Known Flow Node","Known Flow",333950.910023,662117.325409,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001022","Nodes",,21.000000,39.521668,"Default Known Flow Node","Known Flow",334006.702042,662122.837379,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001024","Nodes",,21.000000,39.181110,"Default Known Flow Node","Known Flow",334049.982054,662067.332364,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001027","Nodes",,21.000000,32.474794,"Default Known Flow Node","Known Flow",334241.829592,662585.306593,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001028","Nodes",,21.000000,40.616312,"DDS demands","Known Flow",333808.071988,662105.482374,,0.000000,,,,,-2.869999,,,,-2.566405,-2.869999,,"",,,,,"D1 PROFILE",,,
"64303700001019","Nodes",,21.000000,35.018431,"DDS demands","Known Flow",334263.001167,662494.046475,,0.000000,,,,,-11.539999,,,,-10.319274,-11.539999,,"",,,,,"D1 PROFILE",,,
"64303700001030","Nodes",,21.000000,44.281159,"DDS demands","Known Flow",333483.395900,662077.732367,,0.000000,,,,,-1.399999,,,,-1.251905,-1.399999,,"",,,,,"D1 PROFILE",,,
"64303700001031","Nodes",,21.000000,44.410702,"Default Known Flow Node","Known Flow",333483.895900,662075.056366,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001035","Nodes",,21.000000,38.479832,"Default Known Flow Node","Known Flow",334037.178610,662331.963933,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001034","Nodes",,21.000000,37.227873,"Default Known Flow Node","Known Flow",334059.672605,662475.398306,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001036","Nodes",,21.000000,39.193262,"Default Known Flow Node","Known Flow",333957.607029,662055.832361,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001025","Nodes",,21.000000,39.033477,"Default Known Flow Node","Known Flow",334021.232046,662041.207357,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001039","Nodes",,21.000000,43.866143,"Default Known Flow Node","Known Flow",333477.481898,662087.207369,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001041","Nodes",,21.000000,40.716106,"Default Known Flow Node","Known Flow",333807.075988,662105.392374,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001033","Nodes",,21.000000,40.808522,"Default Known Flow Node","Known Flow",333807.267988,662103.201374,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001042","Nodes",,21.000000,38.276719,"Default Known Flow Node","Known Flow",334031.357049,661968.207337,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001044","Nodes",,21.000000,35.388948,"DDS demands","Known Flow",334393.321876,661704.271712,,0.000000,-2.679999,,,,-3.150000,,,,-5.213290,-5.830000,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"64303700001059","Nodes",,21.000000,39.505061,"Default Known Flow Node","Known Flow",334006.005369,662119.278662,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001045","Nodes",,21.000000,43.866152,"Default Known Flow Node","Known Flow",333485.981618,662087.588665,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001049","Nodes",,21.000000,30.018458,"DDS demands","Known Flow",334185.271060,662565.826325,,0.000000,,,,,-27.089999,,,,-24.224362,-27.089999,,"",,,,,"D1 PROFILE",,,
"64303700001050","Nodes",,21.000000,38.081082,"Default Known Flow Node","Known Flow",334020.589046,661970.284338,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001051","Nodes",,21.000000,38.168760,"Default Known Flow Node","Known Flow",334007.042042,661983.313341,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001053","Nodes",,21.000000,39.617056,"Default Known Flow Node","Known Flow",334033.657100,662126.879917,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001054","Nodes",,21.000000,39.617056,"Default Known Flow Node","Known Flow",334029.607048,662161.707390,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001055","Nodes",,21.000000,38.017096,"Default Known Flow Node","Known Flow",334143.681409,662452.966226,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001058","Nodes",,21.000000,44.005923,"Default Known Flow Node","Known Flow",333490.013014,662078.465178,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001048","Nodes",,21.000000,44.528006,"Default Known Flow Node","Known Flow",333479.690899,662026.908353,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001060","Nodes",,21.000000,33.207350,"DDS demands","Known Flow",333689.106956,662247.582413,,0.000000,,,,,-6.210000,,,,-5.553093,-6.210000,,"",,,,,"D1 PROFILE",,,
"64303700001062","Nodes",,21.000000,33.997052,"Default Known Flow Node","Known Flow",333802.106986,662306.332429,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001064","Nodes",,21.000000,38.293556,"Default Known Flow Node","Known Flow",334014.232044,662275.582421,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001066","Nodes",,21.000000,37.218540,"DDS demands","Known Flow",334010.232043,662521.207488,,0.000000,,,,,-0.680000,,,,-0.608068,-0.680000,,"",,,,,"D1 PROFILE",,,
"64303700001070","Nodes",,21.000000,36.934727,"Default Known Flow Node","Known Flow",333682.606954,662771.332556,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001072","Nodes",,21.000000,34.804888,"Default Known Flow Node","Known Flow",333762.106975,662331.332436,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001073","Nodes",,21.000000,35.090616,"Default Known Flow Node","Known Flow",333777.481980,662342.332439,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001074","Nodes",,21.000000,37.714071,"Default Known Flow Node","Known Flow",333841.231997,662484.082477,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001092","Nodes",,21.000000,37.801782,"Default Known Flow Node","Known Flow",333882.357008,662417.332459,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001076","Nodes",,21.000000,36.737639,"Default Known Flow Node","Known Flow",333825.606993,662382.332450,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001078","Nodes",,21.000000,37.366567,"Default Known Flow Node","Known Flow",333961.482030,662499.082482,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001080","Nodes",,21.000000,37.469739,"Default Known Flow Node","Known Flow",333976.232034,662476.957476,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001082","Nodes",,21.000000,37.932524,"DDS demands","Known Flow",334244.771058,662083.564181,,0.000000,,,,,-1.129999,,,,-1.010466,-1.129999,,"",,,,,"D1 PROFILE",,,
"64303700001118","Nodes",,21.000000,29.084436,"Default Known Flow Node","Known Flow",335011.584466,661431.544137,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001083","Nodes",,21.000000,37.073578,"Default Known Flow Node","Known Flow",333989.107037,662347.582440,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001086","Nodes",,21.000000,38.706139,"Default Known Flow Node","Known Flow",334010.732043,662275.582421,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001098","Nodes",,21.000000,38.662298,"Default Known Flow Node","Known Flow",334013.982034,662270.831431,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001088","Nodes",,21.000000,49.383308,"Default Known Flow Node","Known Flow",333457.110576,662603.732783,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001091","Nodes",,21.000000,37.801782,"Default Known Flow Node","Known Flow",333883.357008,662415.582459,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001093","Nodes",,21.000000,38.416548,"Default Known Flow Node","Known Flow",334007.857042,662271.457420,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001095","Nodes",,21.000000,37.506121,"Default Known Flow Node","Known Flow",333990.857038,662454.957470,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001097","Nodes",,21.000000,38.639478,"Default Known Flow Node","Known Flow",334002.982041,662275.582421,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001108","Nodes",,21.000000,38.607435,"Default Known Flow Node","Known Flow",334004.357041,662273.207420,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001099","Nodes",,21.000000,37.574706,"Default Known Flow Node","Known Flow",334000.607040,662440.207466,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001101","Nodes",,21.000000,37.234970,"DDS demands","Known Flow",334006.416419,662506.192185,,0.000000,,,,,-4.019999,,,,-3.594755,-4.019999,,"",,,,,"D1 PROFILE",,,
"64303700001065","Nodes",,21.000000,38.236865,"Default Known Flow Node","Known Flow",334022.232046,662264.582418,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001104","Nodes",,21.000000,37.911356,"Default Known Flow Node","Known Flow",334047.607053,662417.957459,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001106","Nodes",,21.000000,32.861244,"Default Known Flow Node","Known Flow",334281.546694,662559.461652,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001107","Nodes",,21.000000,38.738975,"Default Known Flow Node","Known Flow",334028.857048,662203.707401,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001109","Nodes",,21.000000,38.476491,"Default Known Flow Node","Known Flow",334037.357050,662332.707436,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001111","Nodes",,21.000000,37.714071,"Default Known Flow Node","Known Flow",333832.231994,662497.707481,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001103","Nodes",,21.000000,38.354477,"Default Known Flow Node","Known Flow",334034.982050,662272.207420,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001112","Nodes",,21.000000,26.670893,"Default Known Flow Node","Known Flow",335046.261759,661090.975092,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001113","Nodes",,21.000000,33.354242,"DDS demands","Known Flow",333716.481963,662284.207423,,0.000000,,,,,-1.370000,,,,-1.225078,-1.370000,,"",,,,,"D1 PROFILE",,,
"64303700001115","Nodes",,21.000000,37.789083,"Default Known Flow Node","Known Flow",333896.232012,662433.207464,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001077","Nodes",,21.000000,37.790226,"Default Known Flow Node","Known Flow",333897.607012,662430.957463,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001075","Nodes",,21.000000,37.802345,"Default Known Flow Node","Known Flow",333890.232010,662422.582461,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001116","Nodes",,21.000000,37.802443,"Default Known Flow Node","Known Flow",333899.732013,662427.707462,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001117","Nodes",,21.000000,38.670024,"Default Known Flow Node","Known Flow",334018.853211,662263.713308,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001303","Nodes",,21.000000,39.549926,"Default Known Flow Node","Known Flow",334093.950697,662151.386689,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001084","Nodes",,21.000000,38.124175,"Default Known Flow Node","Known Flow",334008.232859,662284.097915,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001121","Nodes",,21.000000,38.270662,"Default Known Flow Node","Known Flow",334051.443713,662391.341664,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001120","Nodes",,21.000000,37.362639,"Default Known Flow Node","Known Flow",333955.732028,662510.082485,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001122","Nodes",,21.000000,33.485157,"Default Known Flow Node","Known Flow",333722.731965,662280.207422,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001127","Nodes",,21.000000,33.063956,"Default Known Flow Node","Known Flow",334806.570217,661632.478925,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001130","Nodes",,21.000000,37.611955,"Default Known Flow Node","Known Flow",334004.890366,662433.729336,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001132","Nodes",,21.000000,37.800232,"Default Known Flow Node","Known Flow",334017.464932,662414.571227,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001129","Nodes",,21.000000,37.604690,"DDS demands","Known Flow",333981.982035,662419.082460,,0.000000,,,,,-5.440000,,,,-4.864545,-5.440000,,"",,,,,"D1 PROFILE",,,
"64303700001131","Nodes",,21.000000,37.752462,"DDS demands","Known Flow",333994.482039,662399.707455,,0.000000,,,,,-5.199999,,,,-4.649932,-5.199999,,"",,,,,"D1 PROFILE",,,
"64303700001133","Nodes",,21.000000,36.559965,"Default Known Flow Node","Known Flow",333627.981939,662881.957586,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001139","Nodes",,21.000000,36.516160,"Default Known Flow Node","Known Flow",333603.731932,662919.457596,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001135","Nodes",,21.000000,36.559965,"Default Known Flow Node","Known Flow",333629.981939,662880.082585,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001141","Nodes",,21.000000,36.647581,"Default Known Flow Node","Known Flow",333643.356943,662867.957582,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001138","Nodes",,21.000000,36.647581,"Default Known Flow Node","Known Flow",333629.356939,662858.332579,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001142","Nodes",,21.000000,34.467617,"Default Known Flow Node","Known Flow",333731.543247,662297.710916,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001143","Nodes",,21.000000,32.798567,"Default Known Flow Node","Known Flow",334513.593018,661795.109944,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001144","Nodes",,21.000000,27.108692,"Default Known Flow Node","Known Flow",334597.607203,660778.707013,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001428","Nodes",,21.000000,26.871875,"Default Known Flow Node","Known Flow",334676.095162,660860.210542,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001146","Nodes",,21.000000,27.796262,"Default Known Flow Node","Known Flow",334617.857208,661008.582076,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001148","Nodes",,21.000000,26.239443,"Default Known Flow Node","Known Flow",334541.732188,660875.207040,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001149","Nodes",,21.000000,24.818624,"Default Known Flow Node","Known Flow",334109.982070,660971.707066,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001151","Nodes",,21.000000,38.263154,"Default Known Flow Node","Known Flow",334050.526037,662391.589109,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001152","Nodes",,21.000000,25.654193,"Default Known Flow Node","Known Flow",334335.255131,660836.185029,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64303700001153","Nodes",,21.000000,37.238899,"Default Known Flow Node","Known Flow",334006.221475,662505.435536,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
