"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64402100000461","Nodes","461",21.000000,47.295486,"DDS demands","Known Flow",288431.648055,659242.339490,,0.000000,,,,,-3.930000,,,,,,,-3.514276,-3.930000,,"",,,,,"D1 PROFILE",,,,,,
"64402100006277","Nodes","-885",21.000000,47.115987,"Default Known Flow Node","Known Flow",288439.124281,659305.648920,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006246","Nodes","-822",21.000000,47.314932,"Default Known Flow Node","Known Flow",288445.925359,659233.381686,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006232","Nodes","-768",21.000000,47.358802,"Default Known Flow Node","Known Flow",288447.019645,659206.640586,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006241","Nodes","-803",21.000000,47.358802,"Default Known Flow Node","Known Flow",288456.063647,659219.803589,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006239","Nodes","-796",21.000000,47.358802,"Default Known Flow Node","Known Flow",288452.527646,659217.017588,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000423","Nodes","423",21.000000,35.561029,"Default Known Flow Node","Known Flow",288282.121425,659235.676456,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000172","Nodes","172",21.000000,35.119839,"DDS demands","Known Flow",288293.968285,659478.524212,,0.000000,,,,,-17.809999,,,,,,,-15.926020,-17.809999,,"",,,,,"D1 PROFILE",,,,,,
"64402100000317","Nodes","317",21.000000,37.028274,"DDS demands","Known Flow",288094.014007,659375.431650,,0.000000,,,,,-12.850000,,,,,,,-11.490700,-12.850000,,"",,,,,"D1 PROFILE",,,,,,
"64402100006287","Nodes","S13131149",21.000000,36.935882,"Point Loads","Known Flow",288072.330667,659410.822194,,0.000000,,,,,,,,,-10.339999,,,-9.246212,-10.339999,,"",,,,,,,,,"PL-AF PROFILE",,
"64402100006238","Nodes","-794",21.000000,35.605721,"Default Known Flow Node","Known Flow",288289.888928,659216.195667,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006257","Nodes","-843",21.000000,47.211954,"Default Known Flow Node","Known Flow",288400.383632,659251.577598,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006260","Nodes","-852",21.000000,47.196523,"Default Known Flow Node","Known Flow",288410.603635,659258.973600,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006262","Nodes","-855",21.000000,47.196523,"Default Known Flow Node","Known Flow",288405.517633,659262.575601,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006244","Nodes","-818",21.000000,47.211954,"Default Known Flow Node","Known Flow",288410.613696,659231.067913,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006266","Nodes","-864",21.000000,47.196001,"Default Known Flow Node","Known Flow",288411.933066,659272.284161,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006272","Nodes","-879",21.000000,47.122402,"Default Known Flow Node","Known Flow",288424.094551,659297.714631,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006271","Nodes","-876",21.000000,47.122402,"Default Known Flow Node","Known Flow",288423.407499,659293.974999,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006265","Nodes","-861",21.000000,47.333849,"Default Known Flow Node","Known Flow",288444.094245,659269.303130,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006234","Nodes","-785",21.000000,47.358802,"Default Known Flow Node","Known Flow",288458.018648,659213.506588,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006253","Nodes","-832",21.000000,47.622992,"Default Known Flow Node","Known Flow",288465.428630,659241.069754,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000466","Nodes","466",21.000000,46.568433,"DDS demands","Known Flow",288517.829664,659261.695000,,0.000000,,,,,-11.249999,,,,,,,-10.059950,-11.249999,,"",,,,,"D1 PROFILE",,,,,,
"64402100000494","Nodes","494",21.000000,38.780650,"DDS demands","Known Flow",288854.679759,659256.178163,,0.000000,,,,,-9.330000,,,,,,,-8.343053,-9.330000,,"",,,,,"D1 PROFILE",,,,,,
"64402100006269","Nodes","-870",21.000000,34.664796,"Default Known Flow Node","Known Flow",288936.737284,659281.751129,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000475","Nodes","475",21.000000,31.165989,"DDS demands","Known Flow",288475.399661,659426.658070,,0.000000,,,,,-3.520000,,,,,,,-3.147647,-3.520000,,"",,,,,"D1 PROFILE",,,,,,
"64402100006259","Nodes","-849",21.000000,38.749943,"Default Known Flow Node","Known Flow",288826.239081,659257.362406,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006274","Nodes","-882",21.000000,45.793215,"Default Known Flow Node","Known Flow",288518.446664,659303.168612,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000473","Nodes","473",21.000000,31.451844,"DDS demands","Known Flow",288542.243222,659409.040113,,0.000000,,,,,-5.800000,,,,,,,-5.186464,-5.800000,,"",,,,,"D1 PROFILE",,,,,,
"64402100000612","Nodes","612",21.000000,31.498301,"Default Known Flow Node","Known Flow",288527.898936,659441.622277,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000483","Nodes","483",21.000000,45.170587,"DDS demands","Known Flow",288602.910327,659271.467298,,0.000000,,,,,-13.369999,,,,,,,-11.955693,-13.369999,,"",,,,,"D1 PROFILE",,,,,,
"64402100006279","Nodes","-887",21.000000,45.057659,"Default Known Flow Node","Known Flow",288585.177461,659308.129327,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000488","Nodes","488",21.000000,41.850674,"DDS demands","Known Flow",288788.933207,659294.267341,,0.000000,,,,,-2.480000,,,,,,,-2.217660,-2.480000,,"",,,,,"D1 PROFILE",,,,,,
"64402100006264","Nodes","-858",21.000000,38.745320,"Default Known Flow Node","Known Flow",288849.600201,659267.812655,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000489","Nodes","489",21.000000,39.243444,"DDS demands","Known Flow",288838.281844,659242.510979,,0.000000,,,,,-8.660000,,,,,,,-7.743927,-8.660000,,"",,,,,"D1 PROFILE",,,,,,
"64402100000490","Nodes","490",21.000000,38.674228,"DDS demands","Known Flow",288843.482003,659187.204931,,0.000000,,,,,-6.020000,,,,,,,-5.383191,-6.020000,,"",,,,,"D1 PROFILE",,,,,,
"64402100000492","Nodes","492",21.000000,35.341650,"DDS demands","Known Flow",288928.619850,659197.296563,,0.000000,,,,,-12.870000,,,,,,,-11.508585,-12.870000,,"",,,,,"D1 PROFILE",,,,,,
"64402100006231","Nodes","-736",21.000000,38.601390,"Default Known Flow Node","Known Flow",288808.988760,659185.569631,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006243","Nodes","-816",21.000000,39.158778,"Default Known Flow Node","Known Flow",288839.449416,659229.626322,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006276","Nodes","-884",21.000000,45.763535,"Default Known Flow Node","Known Flow",288518.516418,659304.958970,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006116","Nodes","-1462877",21.000000,45.824053,"Default Known Flow Node","Known Flow",288497.600073,659280.447129,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006275","Nodes","-883",21.000000,45.837200,"Default Known Flow Node","Known Flow",288534.738823,659304.695042,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006093","Nodes","-1462751",21.000000,45.837200,"Default Known Flow Node","Known Flow",288535.154295,659294.041809,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006281","Nodes","-889",21.000000,45.054264,"Default Known Flow Node","Known Flow",288582.678472,659313.131320,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006291","Nodes","-937",21.000000,31.639168,"Default Known Flow Node","Known Flow",288618.548691,659455.073653,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006288","Nodes","-919",21.000000,30.884262,"Default Known Flow Node","Known Flow",288661.438590,659417.031424,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006289","Nodes","-920",21.000000,30.884262,"Default Known Flow Node","Known Flow",288655.516577,659418.978816,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006292","Nodes","-940",21.000000,30.953112,"Default Known Flow Node","Known Flow",288672.172706,659458.566654,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006256","Nodes","-840",21.000000,40.449824,"Default Known Flow Node","Known Flow",288808.458013,659244.854527,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006258","Nodes","-844",21.000000,38.749943,"Default Known Flow Node","Known Flow",288825.485078,659253.990848,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006240","Nodes","-801",21.000000,39.267144,"Default Known Flow Node","Known Flow",288827.339523,659218.541167,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006236","Nodes","-788",21.000000,39.267144,"Default Known Flow Node","Known Flow",288825.792479,659214.711743,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006237","Nodes","-791",21.000000,39.222580,"Default Known Flow Node","Known Flow",288821.789122,659215.811362,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006270","Nodes","-872",21.000000,38.623286,"Default Known Flow Node","Known Flow",288826.901748,659290.317608,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006273","Nodes","-881",21.000000,38.618975,"Default Known Flow Node","Known Flow",288848.807552,659300.574099,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006285","Nodes","-897",21.000000,40.016484,"Default Known Flow Node","Known Flow",288900.322067,659330.908758,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006245","Nodes","-821",21.000000,33.130908,"Default Known Flow Node","Known Flow",288996.307974,659232.328409,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006097","Nodes","-1462774",21.000000,33.311105,"Default Known Flow Node","Known Flow",288997.074637,659224.565704,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006101","Nodes","-1462807",21.000000,33.670868,"Default Known Flow Node","Known Flow",288999.153464,659196.360968,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000493","Nodes","493",21.000000,33.368050,"DDS demands","Known Flow",289008.663318,659204.447739,,0.000000,,,,,-15.070000,,,,,,,-13.475863,-15.070000,,"",,,,,"D1 PROFILE",,,,,,
"64402100000500","Nodes","500",21.000000,33.320773,"DDS demands","Known Flow",289013.658929,659143.108400,,0.000000,,,,,-4.469999,,,,,,,-3.997153,-4.469999,,"",,,,,"D1 PROFILE",,,,,,
"64402100006247","Nodes","-823",21.000000,33.127889,"Default Known Flow Node","Known Flow",289006.409288,659234.075610,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000312","Nodes","312",21.000000,31.962751,"DDS demands","Known Flow",286688.271142,659804.070973,,0.000000,,,,,-18.989999,,,,,,,-16.981198,-18.989999,,"",,,,,"D1 PROFILE",,,,,,
"64402100000360","Nodes","360",21.000000,31.946290,"DDS demands","Known Flow",286685.772795,659795.813313,,0.000000,,,,,-16.260000,,,,,,,-14.539983,-16.260000,,"",,,,,"D1 PROFILE",,,,,,
"64402100000058","Nodes","58",21.000000,33.958213,"DDS demands","Known Flow",286930.903232,659938.290785,,0.000000,-40.999998,,,,,,,,,,,-36.662934,-40.999998,,"","C1 PROFILE",,,,,,,,,,
"64402100006134","Nodes","-210",21.000000,33.957592,"Default Known Flow Node","Known Flow",286930.553175,659936.310599,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006229","Nodes","-67",21.000000,31.226531,"Default Known Flow Node","Known Flow",286730.513573,659788.772835,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006139","Nodes","-219",21.000000,33.412234,"Default Known Flow Node","Known Flow",286871.220500,659960.081665,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006075","Nodes","-1462682",21.000000,33.591217,"Default Known Flow Node","Known Flow",286883.667219,659987.674798,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006135","Nodes","-211",21.000000,34.059411,"Default Known Flow Node","Known Flow",286941.667306,659937.405440,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006137","Nodes","-215",21.000000,34.059411,"Default Known Flow Node","Known Flow",286945.908281,659956.100737,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000067","Nodes","67,",21.000000,33.400395,"DDS demands","Known Flow",286868.243215,659959.930791,,0.000000,,,,-6.000000,-4.300000,,,,,,,-9.210445,-10.300000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,,
"64402100006282","Nodes","-89",21.000000,29.798681,"Default Known Flow Node","Known Flow",286810.973486,659794.571576,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006039","Nodes","-118",21.000000,29.445819,"Default Known Flow Node","Known Flow",286809.069916,659805.777516,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006222","Nodes","-4904559",21.000000,32.232248,"Default Known Flow Node","Known Flow",286699.348059,659835.322084,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000070","Nodes","70",21.000000,31.760615,"DDS demands","Known Flow",286652.278966,659702.900427,,0.000000,,,,,-4.300000,,,,,,,-3.845137,-4.300000,,"",,,,,"D1 PROFILE",,,,,,
"64402100000148","Nodes","148,",21.000000,32.866001,"DDS demands","Known Flow",286711.896542,659972.229421,,0.000000,,,,-2.329999,-5.800000,,,,,,,-7.269991,-8.130000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,,
"64402100006140","Nodes","-220",21.000000,33.399848,"Default Known Flow Node","Known Flow",286866.584420,659960.956523,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000065","Nodes","65,",21.000000,34.746643,"Default Known Flow Node","Known Flow",286997.785250,659929.866782,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006223","Nodes","-4904562",21.000000,32.280992,"Default Known Flow Node","Known Flow",286704.803359,659852.318295,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006217","Nodes","-4904548",21.000000,32.346748,"Default Known Flow Node","Known Flow",286713.385167,659874.821530,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006227","Nodes","-4904569",21.000000,32.616843,"Default Known Flow Node","Known Flow",286718.943961,659890.849548,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006221","Nodes","6221, ROSEHALL ROAD (43 FLATS)",21.000000,32.659977,"Point Loads","Known Flow",286724.139774,659905.764918,,0.000000,,,,,,,-26.999998,,,,,0.000000,0.000000,,"",,,,,,,"DM PROFILE",,,,
"64402100006214","Nodes","-4904539",21.000000,31.966142,"Default Known Flow Node","Known Flow",286743.337031,659836.456704,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006126","Nodes","-188",21.000000,31.927670,"Default Known Flow Node","Known Flow",286751.847183,659864.115765,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006218","Nodes","-4904549",21.000000,32.022040,"Default Known Flow Node","Known Flow",286759.056001,659894.864716,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006293","Nodes","-95",21.000000,30.629041,"Default Known Flow Node","Known Flow",286762.831161,659795.171913,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000313","Nodes","313",21.000000,32.008415,"DDS demands","Known Flow",286765.133187,659903.138775,,0.000000,,,,,-4.210000,,,,,,,-3.764657,-4.210000,,"",,,,,"D1 PROFILE",,,,,,
"64402100006124","Nodes","-174",21.000000,28.467711,"Default Known Flow Node","Known Flow",286806.480970,659849.000429,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006108","Nodes","6108",21.000000,28.462031,"DDS demands","Known Flow",286806.121967,659843.963395,,0.000000,,,,,-4.829999,,,,,,,-4.319072,-4.829999,,"",,,,,"D1 PROFILE",,,,,,
"64402100006123","Nodes","-173",21.000000,28.442270,"Default Known Flow Node","Known Flow",286812.306253,659848.923858,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006125","Nodes","-176",21.000000,28.424989,"Default Known Flow Node","Known Flow",286812.384155,659850.551980,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006127","Nodes","-192",21.000000,28.212936,"Default Known Flow Node","Known Flow",286813.469187,659876.438062,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006224","Nodes","-4904564",21.000000,33.296695,"Default Known Flow Node","Known Flow",286843.235020,659968.908396,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006110","Nodes","-1462847",21.000000,33.446054,"Default Known Flow Node","Known Flow",286860.746346,659936.680859,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006130","Nodes","-200",21.000000,33.778194,"Default Known Flow Node","Known Flow",286923.620230,659904.678776,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006089","Nodes","-1462729",21.000000,33.778194,"Default Known Flow Node","Known Flow",286923.082230,659900.998775,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006129","Nodes","-198",21.000000,33.867602,"Default Known Flow Node","Known Flow",286930.747232,659892.988772,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000064","Nodes","64",21.000000,35.777950,"DDS demands","Known Flow",287084.732963,659924.830022,,0.000000,,,,,-8.709999,,,,,,,-7.788637,-8.709999,,"",,,,,"D1 PROFILE",,,,,,
"64402100006020","Nodes","6020,",21.000000,40.713779,"DDS demands","Known Flow",287337.495716,659896.497644,,0.000000,-11.830000,,,,-8.220000,,,,,,,-17.929069,-20.050001,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"64402100000059","Nodes","59",21.000000,37.406636,"DDS demands","Known Flow",287357.997348,659990.467799,,0.000000,,,,,-18.559999,,,,,,,-16.596683,-18.559999,,"",,,,,"D1 PROFILE",,,,,,
"64402100006122","Nodes","-153",21.000000,34.582501,"Default Known Flow Node","Known Flow",287024.626258,659830.870756,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006081","Nodes","6081",21.000000,34.178604,"DDS demands","Known Flow",287138.140614,659882.348301,,0.000000,,,,,-7.610000,,,,,,,-6.804998,-7.610000,,"",,,,,"D1 PROFILE",,,,,,
"64402100006086","Nodes","6086",21.000000,32.791256,"DDS demands","Known Flow",287163.816507,659888.320846,,0.000000,,,,,-7.510000,,,,,,,-6.715576,-7.510000,,"",,,,,"D1 PROFILE",,,,,,
"64402100006133","Nodes","-207",21.000000,35.842285,"Default Known Flow Node","Known Flow",287082.601273,659928.065782,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006028","Nodes","-1113",21.000000,37.385874,"Default Known Flow Node","Known Flow",287360.539200,659992.037049,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006013","Nodes","6013,",21.000000,42.134956,"DDS demands","Known Flow",287402.936019,659883.224360,,0.000000,-6.000000,,,,,,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,,,,,,
"64402100006010","Nodes","-1070",21.000000,43.912191,"Default Known Flow Node","Known Flow",287496.763981,659861.349145,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000054","Nodes","54",21.000000,43.870327,"Default Known Flow Node","Known Flow",287496.452089,659862.797930,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006132","Nodes","6132",21.000000,35.897042,"DDS demands","Known Flow",287088.113275,659919.189780,,0.000000,-2.799999,,,,-7.380000,,,,,,,-9.103138,-10.180000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"64402100000309","Nodes","309",21.000000,35.380133,"DDS demands","Known Flow",287085.856929,659987.939229,,0.000000,,,,,-19.570000,,,,,,,-17.499843,-19.570000,,"",,,,,"D1 PROFILE",,,,,,
"64402100000356","Nodes","356",21.000000,35.847094,"Default Known Flow Node","Known Flow",287088.552554,659923.374836,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100006000","Nodes","Station Road Fogger",21.000000,49.355384,"Default Known Flow Node","Known Flow",287591.783404,659802.697909,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64402100000405","Nodes","405",21.000000,39.269811,"Default Known Flow Node","Known Flow",287926.295647,659948.483406,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
