"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64305300001470","Nodes","-169",21.000000,25.135394,"Default Known Flow Node","Known Flow",378410.332985,653948.651434,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300001006","Nodes","1006",21.000000,25.345836,"Default Known Flow Node","Known Flow",378425.637976,653959.945539,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000297","Nodes","P00091300, Station Avenue, 5.35",22.999998,42.312770,"CSEP DDS Matched","Known Flow",378762.475598,653272.617181,,0.000000,,,,,,,-5.400000,,,,,,,-4.828776,-5.400000,,,"",,,,,,,"DC PROFILE",,,,,,,
"64305300000095","Nodes","95",21.000000,41.413676,"DDS demands","Known Flow",378750.183217,653324.103985,,0.000000,,,,,,-2.809999,,,,,,,,-2.512752,-2.809999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000260","Nodes","260",21.000000,31.013361,"Default Known Flow Node","Known Flow",379206.094101,653801.019390,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000286","Nodes","286",21.000000,30.729755,"DDS demands","Known Flow",379335.778743,653886.582431,,0.000000,-5.219999,,,,,-1.360000,,,,,,,,-5.883953,-6.579999,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"64305300000031","Nodes","31",21.000000,33.496393,"DDS demands","Known Flow",378580.556046,653720.788572,,0.000000,,,,,,-5.760000,,,,,,,,-5.150695,-5.760000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300001000","Nodes","Logger 10062, 1 Murray Crescent",21.000000,33.569786,"Val Log Cath","Known Flow",378587.094779,653761.884185,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000226","Nodes","226",21.000000,33.640570,"Default Known Flow Node","Known Flow",378619.312562,653785.721586,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000024","Nodes","24",21.000000,27.056095,"DDS demands","Known Flow",378706.534257,654266.280868,,0.000000,,,,,,-15.050000,,,,,,,,-13.457979,-15.050000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000290","Nodes","290",21.000000,27.189577,"DDS demands","Known Flow",378919.981008,654437.779597,,0.000000,,,,,,-5.359999,,,,,,,,-4.793007,-5.359999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000235","Nodes","235",21.000000,41.091336,"DDS demands","Known Flow",378746.536216,653343.446990,,0.000000,,,,,,-5.810000,,,,,,,,-5.195405,-5.810000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300001001","Nodes","Logger 10046, 11 Trinity Park",21.000000,40.645133,"Val Log Cath","Known Flow",378854.537841,653402.478233,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000130","Nodes","130",21.000000,40.511645,"Default Known Flow Node","Known Flow",378882.238893,653370.191048,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300001010","Nodes","1010",21.000000,26.456257,"Default Known Flow Node","Known Flow",377123.962390,653303.827438,,0.000000,,,,,,,,-5.420000,,,,,,-4.846660,-5.420000,,,"",,,,,,,,"DH PROFILE",,,,,,
"64305300001009","Nodes","1009",21.000000,26.409572,"DDS demands","Known Flow",377154.421606,653269.651928,,0.000000,,,,,,-1.840000,,,,,,,,-1.645360,-1.840000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000237","Nodes","237",21.000000,40.369465,"DDS demands","Known Flow",378892.859256,653317.851983,,0.000000,,,,,,-0.999999,,,,,,,,-0.894217,-0.999999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000236","Nodes","236",21.000000,40.504145,"DDS demands","Known Flow",378883.349467,653366.730391,,0.000000,,,,,,-15.439999,,,,,,,,-13.806723,-15.439999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000239","Nodes","239",21.000000,40.126194,"DDS demands","Known Flow",378894.395256,653266.956969,,0.000000,,,,,,-9.149999,,,,,,,,-8.182093,-9.149999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000238","Nodes","238",21.000000,40.045629,"DDS demands","Known Flow",378994.248284,653284.327974,,0.000000,,,,,,-6.429999,,,,,,,,-5.749820,-6.429999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000125","Nodes","125",21.000000,43.298555,"Default Known Flow Node","Known Flow",378773.290223,653057.397912,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300001449","Nodes","-10",21.000000,43.298555,"Default Known Flow Node","Known Flow",378775.657501,653049.277494,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000126","Nodes","126",21.000000,43.298555,"Default Known Flow Node","Known Flow",378776.011646,653047.408675,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000285","Nodes","285",21.000000,43.298555,"Default Known Flow Node","Known Flow",378771.189631,653046.916053,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300001483","Nodes","-53",21.000000,30.526838,"Default Known Flow Node","Known Flow",379063.110055,653457.888908,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000271","Nodes","271",21.000000,27.648781,"Default Known Flow Node","Known Flow",379274.055656,653478.221340,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300001482","Nodes","-51",21.000000,30.130967,"Default Known Flow Node","Known Flow",379093.087822,653418.571599,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000262","Nodes","262",21.000000,29.993936,"DDS demands","Known Flow",379145.927907,653447.704770,,0.000000,,,,,,-9.399999,,,,,,,,-8.405647,-9.399999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000132","Nodes","132",21.000000,29.990484,"Default Known Flow Node","Known Flow",379168.782207,653435.629716,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000263","Nodes","263",21.000000,28.826725,"DDS demands","Known Flow",379224.154105,653490.143008,,0.000000,,,,,,-3.930000,,,,,,,,-3.514276,-3.930000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300001484","Nodes","-57",21.000000,28.596267,"Default Known Flow Node","Known Flow",379234.833562,653491.313578,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300001491","Nodes","-75",21.000000,27.907795,"Default Known Flow Node","Known Flow",377810.068331,653609.919279,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000222","Nodes","222",21.000000,27.995968,"DDS demands","Known Flow",377997.780660,653651.655402,,0.000000,,,,,,-11.960000,,,,,,,,-10.694846,-11.960000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000223","Nodes","223",21.000000,28.939636,"DDS demands","Known Flow",378170.660145,653736.359311,,0.000000,,,,,,-7.300000,,,,,,,,-6.527790,-7.300000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000059","Nodes","59",21.000000,29.788826,"DDS demands","Known Flow",378416.692126,653676.717081,,0.000000,,,,,,-2.850000,,,,,,,,-2.548521,-2.850000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300001454","Nodes","-1462496",21.000000,27.999001,"Default Known Flow Node","Known Flow",378000.115945,653653.945894,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300001465","Nodes","-156",21.000000,24.129272,"Default Known Flow Node","Known Flow",378306.061096,653887.342138,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000046","Nodes","46",21.000000,24.126461,"DDS demands","Known Flow",378304.017509,653886.182900,,0.000000,,,,-2.059999,,-15.630000,,,,,,,,-15.818715,-17.690000,,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,,,
"64305300000008","Nodes","8",21.000000,29.865499,"Default Known Flow Node","Known Flow",378372.469063,653809.639110,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000006","Nodes","6",21.000000,29.909809,"Default Known Flow Node","Known Flow",378386.083562,653832.242943,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000293","Nodes","293",21.000000,29.910310,"DDS demands","Known Flow",378415.363270,653830.714085,,0.000000,-14.259999,,,-1.409999,,-7.050000,,,,,,,,-20.316631,-22.720000,,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,,,
"64305300000007","Nodes","7",21.000000,29.912776,"Default Known Flow Node","Known Flow",378417.200127,653831.793123,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300001451","Nodes","-139",21.000000,31.247419,"Default Known Flow Node","Known Flow",378436.284236,653805.648909,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000231","Nodes","231",21.000000,31.197810,"DDS demands","Known Flow",378433.548414,653804.850337,,0.000000,-13.380000,,,,,-16.520000,,,,-2.019999,,,,-28.543435,-31.920001,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,
"64305300000037","Nodes","37",21.000000,24.131576,"DDS demands","Known Flow",378220.811080,653836.803947,,0.000000,,-24.999999,,,,-3.479999,,,,,,,,-25.467324,-28.479998,,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,,,
"64305300000276","Nodes","Logger 10059, OPR, Fire Station, New Town Street",21.000000,24.127008,"OPR","Known Flow",378199.998741,653859.107640,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000041","Nodes","41",21.000000,29.283282,"DDS demands","Known Flow",378208.993596,653752.268594,,0.000000,-24.049998,,,,,-1.720000,,,,,,,,-23.043992,-25.769998,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"64305300000060","Nodes","60",21.000000,31.035559,"DDS demands","Known Flow",378430.017446,653754.750767,,0.000000,,,,,,-6.190000,,,,,,,,-5.535208,-6.190000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000291","Nodes","291",21.000000,30.457538,"DDS demands","Known Flow",378350.924632,653791.845150,,0.000000,,,,,,-14.349999,,,,,,,,-12.832026,-14.349999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000049","Nodes","49",21.000000,30.044688,"DDS demands","Known Flow",378478.520886,653875.323073,,0.000000,-3.849999,,-6.849999,-3.049999,,-16.379998,,,,,,,,-26.942784,-30.129997,,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE",,"D1 PROFILE",,,,,,,,
"64305300000234","Nodes","234",21.000000,23.946999,"DDS demands","Known Flow",378267.375033,653990.433499,,0.000000,,,,,,-13.250000,,,,,,,,-11.848387,-13.250000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000200","Nodes","200",21.000000,26.293622,"DDS demands","Known Flow",378448.124135,653985.283165,,0.000000,-6.110000,,,,,,,,,,,,,-5.463671,-6.110000,,,"","C1 PROFILE",,,,,,,,,,,,,
"64305300001463","Nodes","-147",21.000000,29.912776,"Default Known Flow Node","Known Flow",378408.983440,653842.673292,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000202","Nodes","202",21.000000,31.530459,"DDS demands","Known Flow",378941.760746,653620.678435,,0.000000,,,,,,-6.360000,,,,,,,,-5.687226,-6.360000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000075","Nodes","75",21.000000,32.012751,"DDS demands","Known Flow",378977.013034,653642.873516,,0.000000,,,,,,-3.520000,,,,,,,,-3.147647,-3.520000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000086","Nodes","86",21.000000,30.319299,"Default Known Flow Node","Known Flow",378516.261243,653915.383485,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300001466","Nodes","-158",21.000000,31.070455,"Default Known Flow Node","Known Flow",378574.483579,653910.671364,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000111","Nodes","111",21.000000,30.937458,"DDS demands","Known Flow",378610.240557,653864.940027,,0.000000,,,,,,-2.959999,,,,,,,,-2.646885,-2.959999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000076","Nodes","76",21.000000,33.641852,"Default Known Flow Node","Known Flow",378620.813182,653786.920111,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300001471","Nodes","-173",21.000000,28.941113,"Default Known Flow Node","Known Flow",378650.351407,653990.657270,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000214","Nodes","214",21.000000,29.708829,"DDS demands","Known Flow",378610.051441,653945.852244,,0.000000,,,,,,-3.469999,,,,,,,,-3.102936,-3.469999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300001456","Nodes","-1462551",21.000000,33.989507,"Default Known Flow Node","Known Flow",378653.738877,653795.895114,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000227","Nodes","227",21.000000,33.930368,"Default Known Flow Node","Known Flow",378652.502245,653797.639519,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000030","Nodes","30",21.000000,33.716788,"DDS demands","Known Flow",378641.959026,653804.108605,,0.000000,,,-2.289999,,,-11.949999,,,,,,,,-12.733662,-14.239999,,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,,,
"64305300000225","Nodes","225",21.000000,31.820117,"DDS demands","Known Flow",378541.542508,653877.496407,,0.000000,-6.650000,-6.000000,,,,-11.850000,,,,,,,,-21.908339,-24.500001,,,"","C1 PROFILE","C2 PROFILE",,,,"D1 PROFILE",,,,,,,,
"64305300000034","Nodes","34",21.000000,30.314140,"DDS demands","Known Flow",378532.379018,653923.902860,,0.000000,,,,,,-18.589999,,,,,,,,-16.623510,-18.589999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300001467","Nodes","-161",21.000000,30.457069,"Default Known Flow Node","Known Flow",378532.395158,653925.486149,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000203","Nodes","203",21.000000,31.363681,"DDS demands","Known Flow",378995.955114,653569.209762,,0.000000,,,,,,-6.370000,,,,,,,,-5.696168,-6.370000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300001490","Nodes","-73",21.000000,31.478226,"Default Known Flow Node","Known Flow",378898.658422,653594.976771,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000067","Nodes","67",21.000000,32.158025,"DDS demands","Known Flow",378964.588468,653753.629738,,0.000000,,,,,,-18.209999,,,,,,,,-16.283707,-18.209999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000211","Nodes","211",21.000000,32.900473,"DDS demands","Known Flow",378912.529788,653767.261714,,0.000000,,,,,,-20.430000,,,,,,,,-18.268872,-20.430000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300001450","Nodes","-123",21.000000,32.151717,"Default Known Flow Node","Known Flow",378963.440216,653749.329430,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000074","Nodes","74",21.000000,31.939528,"DDS demands","Known Flow",378898.455258,653684.218083,,0.000000,,,,,,-8.220000,,,,,,,,-7.350471,-8.220000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000212","Nodes","212",21.000000,34.365063,"DDS demands","Known Flow",378773.424984,653785.081147,,0.000000,-1.209999,,-2.859999,,,-10.239999,,,,,,,,-12.796257,-14.309999,,,"","C1 PROFILE",,"C3  PROFILE",,,"D1 PROFILE",,,,,,,,
"64305300000033","Nodes","33",21.000000,31.110641,"DDS demands","Known Flow",378569.647200,653907.966972,,0.000000,-6.090000,,,,,-3.960000,,,,,,,,-8.986890,-10.050000,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"64305300001464","Nodes","-153",21.000000,31.827831,"Default Known Flow Node","Known Flow",378542.721161,653878.623136,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300001468","Nodes","-164",21.000000,30.188310,"Default Known Flow Node","Known Flow",378604.262041,653938.929401,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000213","Nodes","213",21.000000,29.104692,"DDS demands","Known Flow",378576.658170,653968.930160,,0.000000,-24.999999,,,,,-0.519999,,,,,,,,-22.820439,-25.519999,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"64305300001486","Nodes","-64",21.000000,38.342839,"Default Known Flow Node","Known Flow",378702.322204,653530.790041,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000109","Nodes","109",21.000000,38.253311,"DDS demands","Known Flow",378692.637202,653529.176041,,0.000000,,,,,,-13.820000,,,,,,,,-12.358091,-13.820000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000207","Nodes","207",21.000000,30.799553,"DDS demands","Known Flow",379092.292129,653513.403740,,0.000000,,,,,,-3.010000,,,,,,,,-2.691595,-3.010000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000208","Nodes","208",21.000000,30.816482,"DDS demands","Known Flow",379129.972204,653534.427051,,0.000000,,,,,,-2.910000,,,,,,,,-2.602174,-2.910000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000110","Nodes","110",21.000000,30.808487,"DDS demands","Known Flow",379020.138052,653508.757950,,0.000000,,,,,,-4.039999,,,,,,,,-3.612640,-4.039999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300001485","Nodes","-59",21.000000,30.928004,"Default Known Flow Node","Known Flow",379051.506828,653513.126415,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000131","Nodes","131",21.000000,31.170308,"Default Known Flow Node","Known Flow",379039.514495,653533.273973,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000072","Nodes","72",21.000000,30.794387,"DDS demands","Known Flow",379106.076078,653512.583267,,0.000000,,,,,,-1.339999,,,,,,,,-1.198251,-1.339999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300001489","Nodes","-68",21.000000,28.810915,"Default Known Flow Node","Known Flow",379269.070626,653567.543507,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000241","Nodes","241",21.000000,30.514932,"DDS demands","Known Flow",379229.704707,653687.626287,,0.000000,,,,,,-4.050000,,,,,,,,-3.621582,-4.050000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300001488","Nodes","-67",21.000000,29.423913,"Default Known Flow Node","Known Flow",379152.558321,653563.366202,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000023","Nodes","23",21.000000,23.802654,"DDS demands","Known Flow",378427.640018,654082.652401,,0.000000,,,,,,-7.780000,,,,,,,,-6.957015,-7.780000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000021","Nodes","21",21.000000,22.093356,"DDS demands","Known Flow",378293.970215,654255.007190,,0.000000,,,,,,-8.939999,,,,,,,,-7.994307,-8.939999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000216","Nodes","216",21.000000,28.195002,"DDS demands","Known Flow",378585.630430,654012.935621,,0.000000,,,,,,-2.939999,,,,,,,,-2.629000,-2.939999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000099","Nodes","99",21.000000,28.754608,"DDS demands","Known Flow",378660.749967,654000.797371,,0.000000,,,,,,-15.999999,,,,,,,,-14.307486,-15.999999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300001473","Nodes","-186",21.000000,22.135335,"Default Known Flow Node","Known Flow",378581.610551,654092.101184,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000221","Nodes","221",21.000000,27.309388,"DDS demands","Known Flow",378790.598211,654219.817728,,0.000000,,,,,,-3.280000,,,,,,,,-2.933034,-3.280000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300001475","Nodes","-196",21.000000,23.378260,"Default Known Flow Node","Known Flow",378538.382186,654155.451436,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000251","Nodes","251",21.000000,23.352787,"DDS demands","Known Flow",378538.861873,654153.176248,,0.000000,,,,,,-1.990000,,,,,,,,-1.779493,-1.990000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000252","Nodes","252",21.000000,22.417085,"Default Known Flow Node","Known Flow",378569.860572,654108.660023,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"64305300000253","Nodes","253",21.000000,22.410565,"DDS demands","Known Flow",378596.527175,654127.082203,,0.000000,,,,,,-6.300000,,,,,,,,-5.633573,-6.300000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000027","Nodes","27",21.000000,27.737203,"DDS demands","Known Flow",378725.233977,654064.609713,,0.000000,,,,,,-13.869999,,,,,,,,-12.402802,-13.869999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000255","Nodes","255",21.000000,22.115431,"DDS demands","Known Flow",378585.796302,654086.111781,,0.000000,,,,,,-2.570000,,,,,,,,-2.298140,-2.570000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000266","Nodes","266",21.000000,23.182668,"DDS demands","Known Flow",378528.919608,654128.530154,,0.000000,,,,,,-2.789999,,,,,,,,-2.494867,-2.789999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"64305300000287","Nodes","Duns Ind Estate RRI",21.000000,49.999990,"Default Known Pressure Node","Known Pressure",378816.010035,652968.065439,,0.000000,,,,,,,,,,,,,,17.177926,19.210000,,,"",,,,,,,,,,,,,,
"64305300001481","Nodes","-4904547",21.000000,49.902659,"Default Known Flow Node","Known Flow",378813.961440,652973.842533,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
