"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",-1.000000
"Base Thermal","Flow Categories",,,1.000000,"Thermal",-1.000000
"D1","Flow Categories",-2604.849989,0.000000,1.000000,"Volumetric",-1.000000
"C1","Flow Categories",-106.770000,0.000000,1.000000,"Volumetric",-1.000000
"DC","Flow Categories",-297.330004,0.000000,1.000000,"Volumetric",-1.000000
"C2","Flow Categories",-244.529998,0.000000,1.000000,"Volumetric",-1.000000
"C3","Flow Categories",-9.510000,0.000000,1.000000,"Volumetric",-1.000000
"C4","Flow Categories",-46.009999,0.000000,1.000000,"Volumetric",-1.000000
"I2","Flow Categories",-49.369999,0.000000,1.000000,"Volumetric",-1.000000
"DH","Flow Categories",-18.780000,0.000000,1.000000,"Volumetric",-1.000000
"CC","Flow Categories",-15.319999,0.000000,1.000000,"Volumetric",-1.000000
"Base Diversified Volumetric","Flow Categories",,,1.000000,"Diversified Volumetric",-1.000000
"Base Diversified Thermal","Flow Categories",,,1.000000,"Diversified Thermal",-1.000000
"CT","Flow Categories",-126.000004,0.000000,1.000000,"Volumetric",-1.000000
