"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"64303400000267","Nodes","GATTONSIDE DG, Tel, Site ID 6298",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",353843.723440,635023.454005,,999998.967025,,,,,,,,,,,21.988818,24.589999,,"",,,,,,,,,,
"64303400000270","Nodes","270",21.000000,49.597537,"DDS demands","Known Flow",353820.761434,635059.475015,,0.000000,,,,,,-6.969999,,,,,-6.232698,-6.969999,,"",,,,,,"D1 PROFILE",,,,
"64303400000268","Nodes","268",21.000000,50.046383,"DDS demands","Known Flow",353842.891440,635044.825011,,0.000000,,,,,,-2.430000,,,,,-2.172949,-2.430000,,"",,,,,,"D1 PROFILE",,,,
"64303400002244","Nodes","2244",21.000000,28.065377,"Default Known Flow Node","Known Flow",354296.362563,633452.074578,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000259","Nodes","259",21.000000,28.145204,"DDS demands","Known Flow",354294.237562,633482.324586,,0.000000,,,,,,-2.539999,,,,,-2.271313,-2.539999,,"",,,,,,"D1 PROFILE",,,,
"64303400000101","Nodes","101",21.000000,25.487292,"Default Known Flow Node","Known Flow",354188.612534,633322.449542,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002347","Nodes","2347",21.000000,28.174756,"DDS demands","Known Flow",354406.862593,633469.074582,,0.000000,,,,,,-4.400000,,,,,-3.934558,-4.400000,,"",,,,,,"D1 PROFILE",,,,
"64303400002246","Nodes","2246",21.000000,26.974631,"Default Known Flow Node","Known Flow",354344.237576,633329.949544,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002313","Nodes","2313",21.000000,24.396591,"Default Known Flow Node","Known Flow",353503.861771,633790.413670,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000331","Nodes","331",21.000000,24.456491,"Default Known Flow Node","Known Flow",353514.612350,633916.324704,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000332","Nodes","332",21.000000,24.389800,"DDS demands","Known Flow",353526.063353,633917.413704,,0.000000,,,,,,-1.900000,,,,,-1.699014,-1.900000,,"",,,,,,"D1 PROFILE",,,,
"64303400000068","Nodes","68",21.000000,30.084674,"DDS demands","Known Flow",354537.481936,633601.947082,,0.000000,,,,,,-16.479999,,,,,-14.736710,-16.479999,,"",,,,,,"D1 PROFILE",,,,
"64303400002260","Nodes","2260",21.000000,35.602836,"Default Known Flow Node","Known Flow",354734.112682,633816.324677,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002300","Nodes","2300",21.000000,36.108197,"DDS demands","Known Flow",354254.987552,634329.699816,,0.000000,,,,,,-6.949999,,,,,-6.214813,-6.949999,,"",,,,,,"D1 PROFILE",,,,
"64303400000216","Nodes","216",21.000000,36.897021,"DDS demands","Known Flow",354391.862589,634148.449767,,0.000000,,,,,,-4.480000,,,,,-4.006096,-4.480000,,"",,,,,,"D1 PROFILE",,,,
"64303400002266","Nodes","2266",21.000000,37.364780,"Default Known Flow Node","Known Flow",354393.862590,634195.699780,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002227","Nodes","2227",21.000000,36.215272,"Default Known Flow Node","Known Flow",354258.612553,634312.699812,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002258","Nodes","2258",21.000000,37.364780,"Default Known Flow Node","Known Flow",354396.737590,634203.199782,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002345","Nodes","2345",21.000000,37.353511,"Default Known Flow Node","Known Flow",354395.237590,634195.074780,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000083","Nodes","83",21.000000,34.658274,"DDS demands","Known Flow",354794.737699,634134.824763,,0.000000,-6.000000,,,,,-9.989999,,,,,-14.298544,-15.989999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"64303400000212","Nodes","212",21.000000,35.033977,"DDS demands","Known Flow",354744.112685,634111.824757,,0.000000,,,,,,-3.440000,,,,,-3.076109,-3.440000,,"",,,,,,"D1 PROFILE",,,,
"64303400002344","Nodes","2344",21.000000,35.034047,"Default Known Flow Node","Known Flow",354743.362685,634109.949757,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000293","Nodes","293",21.000000,35.469833,"DDS demands","Known Flow",354590.612643,634253.074796,,0.000000,,-19.709998,,,,-5.830000,,,,,-22.838323,-25.539998,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,
"64303400000328","Nodes","328",21.000000,35.636785,"Default Known Flow Node","Known Flow",354656.112661,634110.574757,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000337","Nodes","337",21.000000,35.593314,"Default Known Flow Node","Known Flow",354666.237664,634151.699768,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000264","Nodes","264",21.000000,34.893795,"DDS demands","Known Flow",354802.237701,634089.199751,,0.000000,,,,,,-1.999999,,,,,-1.788435,-1.999999,,"",,,,,,"D1 PROFILE",,,,
"64303400002236","Nodes","2236",21.000000,36.371326,"DDS demands","Known Flow",354448.737604,634041.324738,,0.000000,,,,-8.270000,,,,,,,-7.395182,-8.270000,,"",,,,"C4 PROFILE",,,,,,
"64303400000338","Nodes","338",21.000000,35.549851,"Default Known Flow Node","Known Flow",354719.362678,634180.074776,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002222","Nodes","2222",21.000000,28.990538,"Default Known Flow Node","Known Flow",356508.266165,634297.170808,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002264","Nodes","2264",21.000000,26.318887,"Default Known Flow Node","Known Flow",354211.612540,633337.699547,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000311","Nodes","311",21.000000,24.914180,"DDS demands","Known Flow",354203.487538,633379.949558,,0.000000,,,,,,-15.070000,,,,,-13.475863,-15.070000,,"",,,,,,"D1 PROFILE",,,,
"64303400000339","Nodes","339",21.000000,24.769518,"DDS demands","Known Flow",354267.612555,633439.324574,,0.000000,,,,,,-5.820000,,,,,-5.204348,-5.820000,,"",,,,,,"D1 PROFILE",,,,
"64303400000340","Nodes","340",21.000000,24.737055,"DDS demands","Known Flow",354272.237556,633374.074556,,0.000000,,,,,,-9.580000,,,,,-8.566607,-9.580000,,"",,,,,,"D1 PROFILE",,,,
"64303400002259","Nodes","2259",21.000000,25.620735,"Default Known Flow Node","Known Flow",353445.237331,634132.574763,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002261","Nodes","2261",21.000000,25.649995,"Default Known Flow Node","Known Flow",353441.112330,634140.949765,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002341","Nodes","2341",21.000000,25.627325,"Default Known Flow Node","Known Flow",353435.862329,634132.574763,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000050","Nodes","50",21.000000,35.990214,"Default Known Flow Node","Known Flow",354307.862566,634366.449826,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002255","Nodes","2255",21.000000,35.990214,"Default Known Flow Node","Known Flow",354309.362567,634364.324826,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002333","Nodes","2333",21.000000,35.911931,"DDS demands","Known Flow",354335.362574,634387.199832,,0.000000,-6.000000,,,,,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,,,,,
"64303400002249","Nodes","2249",21.000000,42.645294,"Default Known Flow Node","Known Flow",355211.612812,634040.949738,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002253","Nodes","2253",21.000000,42.514962,"Default Known Flow Node","Known Flow",355172.362801,634027.824734,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002331","Nodes","2331",21.000000,42.728809,"Default Known Flow Node","Known Flow",355187.343329,634031.876348,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002251","Nodes","2251",21.000000,42.728809,"Default Known Flow Node","Known Flow",355188.862806,634032.449736,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002329","Nodes","2329",21.000000,42.705047,"Default Known Flow Node","Known Flow",355192.612807,634033.949736,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000005","Nodes","Dean Park RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",355851.597986,634139.190765,,999998.967025,,,,,,,,,,,14.960265,16.729999,,"",,,,,,,,,,
"64303400000318","Nodes","318",21.000000,48.847228,"DDS demands","Known Flow",355929.356007,634135.390764,,0.000000,,,,,,-16.729999,,,,,-14.960265,-16.729999,,"",,,,,,"D1 PROFILE",,,,
"64303400002335","Nodes","2335",21.000000,30.842099,"Default Known Flow Node","Known Flow",353313.737296,634504.824864,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002337","Nodes","2337",21.000000,31.524364,"Default Known Flow Node","Known Flow",353218.112270,634504.824864,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002257","Nodes","2257",21.000000,30.844744,"Default Known Flow Node","Known Flow",353306.862294,634504.824864,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000324","Nodes","324",21.000000,39.722072,"DDS demands","Known Flow",354485.612615,635202.450054,,0.000000,,,,,,-4.060000,,,,,-3.630524,-4.060000,,"",,,,,,"D1 PROFILE",,,,
"64303400002356","Nodes","2356",21.000000,33.215046,"Default Known Flow Node","Known Flow",354475.737612,635259.825070,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000326","Nodes","P00054626, Gattonside, 57.23",22.999998,32.802035,"CSEP DDS Matched","Known Flow",354474.237611,635263.325070,,0.000000,,,,,,,-57.229998,,,,-51.176088,-57.229998,,"",,,,,,,"DC PROFILE",,,
"64303400000325","Nodes","325",21.000000,39.591942,"Default Known Flow Node","Known Flow",354397.737591,635214.575057,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000327","Nodes","327",21.000000,33.215046,"Default Known Flow Node","Known Flow",354514.987623,635257.450069,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000006","Nodes","Monkswood RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",354556.237634,635177.950047,,999998.967025,,,,,,,,,,,54.806614,61.289998,,"",,,,,,,,,,
"64303400002369","Nodes","2369",21.000000,29.172665,"Default Known Flow Node","Known Flow",356429.978144,634220.324787,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002327","Nodes","2327",21.000000,25.119625,"Default Known Flow Node","Known Flow",354169.237528,633364.324554,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002367","Nodes","2367",21.000000,36.407005,"DDS demands","Known Flow",354229.862545,634231.449790,,0.000000,,-21.170001,,,,,,,,,-18.930594,-21.170001,,"",,"C2 PROFILE",,,,,,,,
"64303400002350","Nodes","2350",21.000000,36.699379,"Default Known Flow Node","Known Flow",354230.612545,634246.449794,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002358","Nodes","2358",21.000000,28.816219,"DDS demands","Known Flow",354029.112490,634111.824757,,0.000000,,,,,,-4.659999,,,,,-4.167055,-4.659999,,"",,,,,,"D1 PROFILE",,,,
"64303400002250","Nodes","2250",21.000000,28.793836,"Default Known Flow Node","Known Flow",354034.862492,634113.324758,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002304","Nodes","2304",21.000000,28.300693,"Default Known Flow Node","Known Flow",354344.092576,633538.852601,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002269","Nodes","2269",21.000000,32.977910,"Default Known Flow Node","Known Flow",354455.738606,635306.494082,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002248","Nodes","2248",21.000000,32.977910,"Default Known Flow Node","Known Flow",354466.562609,635275.828074,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002242","Nodes","2242",21.000000,36.685451,"Default Known Flow Node","Known Flow",354267.330555,634251.135795,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002256","Nodes","2256",21.000000,28.658762,"DDS demands","Known Flow",354065.112500,634096.324753,,0.000000,,,,,,-8.199999,,,,,-7.332586,-8.199999,,"",,,,,,"D1 PROFILE",,,,
"64303400002352","Nodes","2352",21.000000,32.977910,"Default Known Flow Node","Known Flow",354426.278598,635281.677075,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002224","Nodes","2224",21.000000,27.405894,"Default Known Flow Node","Known Flow",354408.277593,633575.630611,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002362","Nodes","2362",21.000000,29.157019,"Default Known Flow Node","Known Flow",356430.129144,634223.908788,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002295","Nodes","2295",21.000000,26.921870,"Default Known Flow Node","Known Flow",353264.987282,634347.074821,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000051","Nodes","51",21.000000,36.768839,"DDS demands","Known Flow",354264.948990,634247.573054,,0.000000,,,,,,-14.029999,,,,,-12.545876,-14.029999,,"",,,,,,"D1 PROFILE",,,,
"64303400000310","Nodes","310",21.000000,25.113056,"DDS demands","Known Flow",354166.987528,633366.199554,,0.000000,,,,,,-18.450001,,,,,-16.498321,-18.450001,,"",,,,,,"D1 PROFILE",,,,
"64303400002273","Nodes","2273",21.000000,28.167266,"Default Known Flow Node","Known Flow",354368.602691,633524.930653,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002252","Nodes","2252",21.000000,29.172381,"DDS demands","Known Flow",356429.960378,634250.684954,,0.000000,,,,,,-8.939999,,,,,-7.994307,-8.939999,,"",,,,,,"D1 PROFILE",,,,
"64303400002314","Nodes","2314",21.000000,25.113056,"Default Known Flow Node","Known Flow",354155.192525,633376.397557,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002309","Nodes","2309",21.000000,25.113056,"Default Known Flow Node","Known Flow",354173.112529,633409.324566,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002370","Nodes","2370",21.000000,27.133785,"Default Known Flow Node","Known Flow",354336.811586,633311.145796,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002348","Nodes","2348",21.000000,27.133785,"Default Known Flow Node","Known Flow",354346.877577,633306.913538,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002354","Nodes","2354",21.000000,26.992730,"Default Known Flow Node","Known Flow",354403.326592,633580.382613,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002267","Nodes","2267",21.000000,26.448079,"Default Known Flow Node","Known Flow",354210.017540,633311.966539,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002247","Nodes","2247",21.000000,25.068366,"Default Known Flow Node","Known Flow",354116.664514,633364.518554,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002298","Nodes","2298",21.000000,36.111139,"DDS demands","Known Flow",354793.956006,634033.328616,,0.000000,-1.679999,,,,,,,,,,-1.502286,-1.679999,,"","C1 PROFILE",,,,,,,,,
"64303400000286","Nodes","286",21.000000,36.111139,"Default Known Flow Node","Known Flow",354794.682699,634035.191736,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002303","Nodes","2303",21.000000,36.111139,"Default Known Flow Node","Known Flow",354788.664697,634036.165737,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002265","Nodes","2265",21.000000,33.232555,"DDS demands","Known Flow",354761.612690,634361.199825,,0.000000,-3.759999,,,,,-1.350000,,,,,-4.569453,-5.109999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"64303400002305","Nodes","2305",21.000000,27.356790,"Default Known Flow Node","Known Flow",354375.469585,633321.616542,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002307","Nodes","2307",21.000000,25.068366,"Default Known Flow Node","Known Flow",354075.193503,633358.074552,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000249","Nodes","249",21.000000,36.806458,"Default Known Flow Node","Known Flow",354109.362512,634235.449791,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400001003","Nodes","1003",21.000000,36.806458,"Default Known Flow Node","Known Flow",354116.767514,634233.822790,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400000066","Nodes","66",21.000000,36.861461,"DDS demands","Known Flow",354320.586570,634237.824791,,0.000000,,,,,,-4.219999,,,,,-3.773599,-4.219999,,"",,,,,,"D1 PROFILE",,,,
"64303400002106","Nodes","2106",21.000000,28.225436,"Default Known Flow Node","Known Flow",353197.522493,634251.502966,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002002","Nodes","2002",21.000000,25.214651,"Default Known Flow Node","Known Flow",353268.660283,634184.965777,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002003","Nodes","2003",21.000000,25.193115,"Default Known Flow Node","Known Flow",353258.112363,634159.365066,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002004","Nodes","2004",21.000000,27.111552,"DDS demands","Known Flow",353279.985286,634326.639816,,0.000000,,,,,,-14.970000,,,,,-13.386442,-14.970000,,"",,,,,,"D1 PROFILE",,,,
"64303400002109","Nodes","2109",21.000000,27.199892,"Default Known Flow Node","Known Flow",353294.113084,634320.707137,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002016","Nodes","2016",21.000000,25.172271,"Default Known Flow Node","Known Flow",353286.119491,634151.767040,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002009","Nodes","2009",21.000000,25.637625,"Default Known Flow Node","Known Flow",353317.604297,634221.425787,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002010","Nodes","2010",21.000000,25.836826,"Default Known Flow Node","Known Flow",353401.968320,634228.315789,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002012","Nodes","2012",21.000000,28.187866,"Default Known Flow Node","Known Flow",353211.458268,634326.007815,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002107","Nodes","2107",21.000000,25.899441,"Default Known Flow Node","Known Flow",353490.110018,634142.699645,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002015","Nodes","2015",21.000000,25.420764,"Default Known Flow Node","Known Flow",353287.588289,634212.749785,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002017","Nodes","2017",21.000000,25.172271,"Default Known Flow Node","Known Flow",353250.481278,634153.003768,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002013","Nodes","2013",21.000000,25.652991,"Default Known Flow Node","Known Flow",353435.159601,634140.425789,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002021","Nodes","2021",21.000000,25.886792,"Default Known Flow Node","Known Flow",353334.813301,634378.634830,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002024","Nodes","2024",21.000000,27.520052,"Default Known Flow Node","Known Flow",354025.363489,633974.573720,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002014","Nodes","2014",21.000000,27.387682,"DDS demands","Known Flow",353744.149236,634149.832982,,0.000000,,,,,,-6.679999,,,,,-5.973375,-6.679999,,"",,,,,,"D1 PROFILE",,,,
"64303400002151","Nodes","2151",21.000000,49.984476,"Default Known Flow Node","Known Flow",353840.235448,635023.231161,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002026","Nodes","2026",21.000000,26.973903,"Default Known Flow Node","Known Flow",354312.188567,633246.393522,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002125","Nodes","2125",21.000000,27.005155,"Default Known Flow Node","Known Flow",354317.019586,633260.495324,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002030","Nodes","2030",21.000000,27.007639,"Default Known Flow Node","Known Flow",354316.823347,633261.727490,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002029","Nodes","2029",21.000000,27.012423,"Default Known Flow Node","Known Flow",354316.445568,633264.099526,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002031","Nodes","2031",21.000000,27.007639,"Default Known Flow Node","Known Flow",354318.587569,633262.030526,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002032","Nodes","2032",21.000000,31.418711,"DDS demands","Known Flow",354636.947656,633705.385647,,0.000000,,,,,,-1.019999,,,,,-0.912102,-1.019999,,"",,,,,,"D1 PROFILE",,,,
"64303400002159","Nodes","2159",21.000000,31.432096,"Default Known Flow Node","Known Flow",354638.725878,633705.029461,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002035","Nodes","2035",21.000000,28.145296,"Default Known Flow Node","Known Flow",354447.491604,633673.369638,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002036","Nodes","2036",21.000000,25.487292,"Default Known Flow Node","Known Flow",354188.265534,633314.973540,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002037","Nodes","2037",21.000000,28.300693,"Default Known Flow Node","Known Flow",354363.450581,633528.691598,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002038","Nodes","2038",21.000000,28.174756,"Default Known Flow Node","Known Flow",354405.212593,633470.323583,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002039","Nodes","2039",21.000000,26.756705,"Default Known Flow Node","Known Flow",354381.780586,633590.443615,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002034","Nodes","2034",21.000000,31.965353,"Default Known Flow Node","Known Flow",354650.337659,633675.299638,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002042","Nodes","2042",21.000000,26.922400,"Default Known Flow Node","Known Flow",354302.663565,633268.109528,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002043","Nodes","2043",21.000000,26.972358,"Default Known Flow Node","Known Flow",354309.628567,633263.072526,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002044","Nodes","2044",21.000000,26.972358,"Default Known Flow Node","Known Flow",354298.496564,633250.148523,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002045","Nodes","2045",21.000000,28.162170,"Default Known Flow Node","Known Flow",354364.451582,633521.363596,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002050","Nodes","2050",21.000000,28.162170,"Default Known Flow Node","Known Flow",354363.257489,633519.855211,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002046","Nodes","2046",21.000000,26.738652,"Default Known Flow Node","Known Flow",354359.515580,633606.051620,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002047","Nodes","2047",21.000000,28.164877,"Default Known Flow Node","Known Flow",354363.325581,633517.508595,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002051","Nodes","2051",21.000000,28.164877,"Default Known Flow Node","Known Flow",354364.436098,633519.070495,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002049","Nodes","2049",21.000000,28.114791,"Default Known Flow Node","Known Flow",354327.868572,633517.702595,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002158","Nodes","2158",21.000000,27.881569,"Default Known Flow Node","Known Flow",354393.877647,633558.689705,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002052","Nodes","2052",21.000000,27.608419,"Default Known Flow Node","Known Flow",354070.695502,633982.906722,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002055","Nodes","2055",21.000000,36.721636,"DDS demands","Known Flow",354195.362536,634241.449792,,0.000000,,,,,,-8.830000,,,,,-7.895944,-8.830000,,"",,,,,,"D1 PROFILE",,,,
"64303400002056","Nodes","2056",21.000000,36.717272,"DDS demands","Known Flow",354197.737536,634234.949791,,0.000000,,,,,,-3.010000,,,,,-2.691595,-3.010000,,"",,,,,,"D1 PROFILE",,,,
"64303400002057","Nodes","2057",21.000000,36.712176,"Default Known Flow Node","Known Flow",354266.742301,634252.625774,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002059","Nodes","2059",21.000000,37.780901,"Default Known Flow Node","Known Flow",354403.515592,634190.490779,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002060","Nodes","2060",21.000000,36.809664,"DDS demands","Known Flow",354118.967515,634233.659790,,0.000000,,,,,,-16.520000,,,,,-14.772480,-16.520000,,"",,,,,,"D1 PROFILE",,,,
"64303400002061","Nodes","2061",21.000000,36.809664,"Default Known Flow Node","Known Flow",354122.362516,634245.324793,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002062","Nodes","2062",21.000000,36.744280,"Default Known Flow Node","Known Flow",354248.094839,634248.021571,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303400002063","Nodes","2063",21.000000,37.185893,"Default Known Flow Node","Known Flow",354420.194256,634199.390723,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
