"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"64303900001000","Nodes","Logger 10344, 27 Gordon Drive",21.000000,39.265081,"Val Log Cath","Known Flow",277201.948413,562517.888674,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000262","Nodes","262",21.000000,39.182224,"DDS demands","Known Flow",277192.537550,562505.079257,,0.000000,,,,,,,-4.150000,,,,,-3.711004,-4.150000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000084","Nodes","84",21.000000,33.354753,"DDS demands","Known Flow",276222.839892,562727.915454,,0.000000,,,,,,,-11.270000,,,,,-10.077835,-11.270000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000221","Nodes","221",21.000000,37.873560,"DDS demands","Known Flow",276156.238071,561919.038145,,0.000000,,,,,,,-7.150000,,,,,-6.393657,-7.150000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000220","Nodes","220",21.000000,37.808649,"DDS demands","Known Flow",276157.753096,561944.074048,,0.000000,,,,,,,-10.949999,,,,,-9.791686,-10.949999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000235","Nodes","235 - C1 -7.05, Shop",21.000000,33.134395,"DDS demands","Known Flow",276413.453370,562310.300219,,0.000000,-7.860000,,,,,,-7.250000,,,,,-13.511632,-15.110000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,
"64303900001517","Nodes","1517",21.000000,33.687312,"Default Known Flow Node","Known Flow",276394.209365,562326.767224,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000418","Nodes","418",21.000000,36.282468,"DDS demands","Known Flow",276254.050327,562289.584214,,0.000000,,,,,,,-2.499999,,,,,-2.235544,-2.499999,,"",,,,,,,"D1 PROFILE",,,,
"64303900001520","Nodes","1520",21.000000,36.104991,"DDS demands","Known Flow",276202.957834,562374.980395,,0.000000,-4.500000,,,,,,-1.549999,,,,,-5.410018,-6.049999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,
"64303900000238","Nodes","238 - C1-23.9, office +Shops",21.000000,25.013489,"DDS demands","Known Flow",276498.409393,562416.462248,,0.000000,-23.899998,,,-1.890000,,,-8.120000,,-5.810000,,,-35.518332,-39.720000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,"I2 PROFILE",,
"64303900000237","Nodes","P07111141, COTTON STREET, -27.70SCMH",22.999998,35.156501,"CSEP DDS Matched","Known Flow",276332.987585,562380.691478,,0.000000,,,,,-27.700000,,,,,,,-24.769836,-27.700000,,"",,,,,"CC PROFILE",,,,,,
"64303900000241","Nodes","241 - C1-11.190, CASTLE DOUGLAS PARISH CHURCH",21.000000,28.356628,"DDS demands","Known Flow",276497.859393,562236.300199,,0.000000,-11.190000,,,,,,-13.659999,,,,,-22.221314,-24.849999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,
"64303900001552","Nodes","1552",21.000000,28.255409,"DDS demands","Known Flow",276486.834390,562221.317195,,0.000000,,,,,,,-7.320000,,,,,-6.545675,-7.320000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000229","Nodes","229",21.000000,24.526547,"DDS demands","Known Flow",276486.716390,562048.929148,,0.000000,,,,,,,-7.179999,,,,,-6.420484,-7.179999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000413","Nodes","413",21.000000,24.294063,"DDS demands","Known Flow",276409.419562,561959.432062,,0.000000,,,,,,,-4.199999,,,,,-3.755715,-4.199999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000417","Nodes","417",21.000000,36.308840,"Default Known Flow Node","Known Flow",276256.187980,562285.986375,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000203","Nodes","203",21.000000,36.298298,"Default Known Flow Node","Known Flow",276256.933328,562286.578213,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900001514","Nodes","1514",21.000000,36.290387,"Default Known Flow Node","Known Flow",276253.302327,562288.211213,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000236","Nodes","236",21.000000,33.106984,"DDS demands","Known Flow",276451.770381,562357.183232,,0.000000,-2.799999,,-1.739999,,,,-4.010000,,,,,-7.645563,-8.550000,,"","C1 PROFILE",,"C3  PROFILE",,,,"D1 PROFILE",,,,
"64303900000234","Nodes","234 - Shops",21.000000,33.167304,"DDS demands","Known Flow",276412.584370,562309.159219,,0.000000,-14.470000,,,0.000000,,,-14.609999,,,,,-26.003855,-29.080001,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,
"64303900001558","Nodes","1558",21.000000,33.135580,"DDS demands","Known Flow",276468.650385,562378.207238,,0.000000,,,,,,,-1.779999,,,,,-1.591707,-1.779999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000226","Nodes","226",21.000000,34.719589,"DDS demands","Known Flow",276326.391347,562201.255190,,0.000000,,-3.690000,-13.300000,-6.949999,,,-10.189999,,-2.049999,,,-32.352802,-36.179998,,"",,"C2 PROFILE","C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,"I2 PROFILE",,
"64303900000227","Nodes","227",21.000000,28.742938,"DDS demands","Known Flow",276411.476370,562129.059170,,0.000000,,,-14.770000,,,,-9.790000,,-1.679999,,,-23.464278,-26.240000,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,"I2 PROFILE",,
"64303900000228","Nodes","228",21.000000,28.728806,"DDS demands","Known Flow",276441.523378,562165.422180,,0.000000,,,,,,,-6.740000,,,,,-6.027028,-6.740000,,"",,,,,,,"D1 PROFILE",,,,
"64303900001569","Nodes","1569",21.000000,28.699313,"Default Known Flow Node","Known Flow",276408.865369,562125.164169,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000225","Nodes","225",21.000000,35.861210,"DDS demands","Known Flow",276319.359759,562194.474626,,0.000000,-0.499999,,,-4.269999,,,-6.119999,,,,,-9.738032,-10.889999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,
"64303900001504","Nodes","1504",21.000000,36.114279,"DDS demands","Known Flow",276280.647707,562225.771855,,0.000000,-3.670000,,,-3.619999,,,-3.549999,,,,,-9.693321,-10.840000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,
"64303900000213","Nodes","213",21.000000,38.079253,"DDS demands","Known Flow",276227.772533,562046.290098,,0.000000,,,,,,,-1.599999,,,,,-1.430748,-1.599999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000214","Nodes","214",21.000000,38.017457,"DDS demands","Known Flow",276266.486271,562107.076495,,0.000000,,,,,,,-3.520000,,,,,-3.147647,-3.520000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000211","Nodes","211",21.000000,38.237004,"DDS demands","Known Flow",276196.278048,562066.423619,,0.000000,,,,-8.380000,,,,,,,,-7.493546,-8.380000,,"",,,,"C4 PROFILE",,,,,,,
"64303900000212","Nodes","212",21.000000,38.134038,"DDS demands","Known Flow",276192.132400,562056.600235,,0.000000,,,,,,,-7.050000,,,,,-6.304236,-7.050000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000210","Nodes","210",21.000000,38.261136,"DDS demands","Known Flow",276187.987271,562071.455010,,0.000000,,,,,,,-12.529999,,,,,-11.204550,-12.529999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000200","Nodes","200",21.000000,40.618379,"DDS demands","Known Flow",276105.876445,562106.132854,,0.000000,-1.690000,,,,,,-4.230000,,,,,-5.293770,-5.919999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,
"64303900000202","Nodes","202",21.000000,36.816338,"DDS demands","Known Flow",276235.393322,562260.865206,,0.000000,,,,,,,-5.749999,,,,,-5.141752,-5.749999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000201","Nodes","201",21.000000,38.433866,"DDS demands","Known Flow",276176.679811,562192.888691,,0.000000,,,,,,,-15.390000,,,,,-13.762014,-15.390000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000263","Nodes","263",21.000000,36.388915,"DDS demands","Known Flow",276122.752994,562248.916096,,0.000000,,,,,,,-7.679999,,,,,-6.867593,-7.679999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000291","Nodes","291",21.000000,35.391623,"DDS demands","Known Flow",276085.805743,562215.096140,,0.000000,,,,,,,-2.559999,,,,,-2.289197,-2.559999,,"",,,,,,,"D1 PROFILE",,,,
"64303900001512","Nodes","1512",21.000000,36.238997,"Default Known Flow Node","Known Flow",276108.324159,562267.309492,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000208","Nodes","208",21.000000,36.170630,"DDS demands","Known Flow",276105.983037,562269.429624,,0.000000,,,,,,,-6.520000,,,,,-5.830300,-6.520000,,"",,,,,,,"D1 PROFILE",,,,
"64303900001513","Nodes","1513",21.000000,36.044638,"DDS demands","Known Flow",276099.566285,562277.441210,,0.000000,,,,,,,-2.660000,,,,,-2.378619,-2.660000,,"",,,,,,,"D1 PROFILE",,,,
"64303900001502","Nodes","1502",21.000000,35.239991,"DDS demands","Known Flow",276073.979580,562202.459863,,0.000000,,,,,,,-4.909999,,,,,-4.390609,-4.909999,,"",,,,,,,"D1 PROFILE",,,,
"64303900001679","Nodes","1679",21.000000,35.298376,"Default Known Flow Node","Known Flow",276103.780426,562192.009076,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000416","Nodes","416",21.000000,36.280003,"DDS demands","Known Flow",276258.059328,562288.076213,,0.000000,-1.720000,,,,,,-1.080000,,,,,-2.503810,-2.800000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,
"64303900001515","Nodes","1515",21.000000,36.283833,"Default Known Flow Node","Known Flow",276254.803218,562288.799201,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900001510","Nodes","1510",21.000000,35.479314,"DDS demands","Known Flow",276044.067844,562246.911169,,0.000000,,,,,,,-4.460000,,,,,-3.988211,-4.460000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000209","Nodes","209",21.000000,35.429698,"DDS demands","Known Flow",276031.830266,562240.179200,,0.000000,,,,,,,-7.979999,,,,,-7.135858,-7.979999,,"",,,,,,,"D1 PROFILE",,,,
"64303900001508","Nodes","1508",21.000000,35.479314,"Default Known Flow Node","Known Flow",276050.743272,562233.379198,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900001506","Nodes","1506",21.000000,35.479314,"Default Known Flow Node","Known Flow",276051.669272,562231.980198,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900001505","Nodes","1505",21.000000,35.479314,"Default Known Flow Node","Known Flow",276042.869269,562226.732197,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000264","Nodes","264",21.000000,35.161145,"DDS demands","Known Flow",276061.260877,562208.504336,,0.000000,,,,,,,-6.550000,,,,,-5.857127,-6.550000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000207","Nodes","207",21.000000,35.931990,"DDS demands","Known Flow",276174.179305,562317.979221,,0.000000,,,,,,,-4.439999,,,,,-3.970327,-4.439999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000292","Nodes","292",21.000000,35.254864,"DDS demands","Known Flow",276125.718911,562210.899094,,0.000000,,,,,,,-7.499999,,,,,-6.706634,-7.499999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000080","Nodes","80",21.000000,35.809610,"Default Known Flow Node","Known Flow",276146.055297,562497.833270,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900001531","Nodes","1531",21.000000,35.809610,"Default Known Flow Node","Known Flow",276142.705297,562495.987270,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000420","Nodes","420",21.000000,35.784217,"Default Known Flow Node","Known Flow",276171.871305,562434.314253,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000421","Nodes","421",21.000000,35.830573,"DDS demands","Known Flow",276136.667729,562497.349837,,0.000000,,,,,,,-14.949999,,,,,-13.368557,-14.949999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000419","Nodes","419",21.000000,36.093698,"DDS demands","Known Flow",276198.908312,562383.847239,,0.000000,,,,,,,-7.550000,,,,,-6.751345,-7.550000,,"",,,,,,,"D1 PROFILE",,,,
"64303900001521","Nodes","1521",21.000000,35.612419,"DDS demands","Known Flow",276209.009787,562378.169566,,0.000000,,,,,,,-1.940000,,,,,-1.734782,-1.940000,,"",,,,,,,"D1 PROFILE",,,,
"64303900001578","Nodes","1578",21.000000,35.062621,"DDS demands","Known Flow",276228.312320,562372.238236,,0.000000,,,,,,,-3.640000,,,,,-3.254953,-3.640000,,"",,,,,,,"D1 PROFILE",,,,
"64303900001573","Nodes","1573",21.000000,36.290387,"Default Known Flow Node","Known Flow",276252.044326,562289.219214,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900001509","Nodes","1509",21.000000,36.084990,"DDS demands","Known Flow",276294.021338,562239.270200,,0.000000,-3.180000,,,,,,-1.420000,,,,,-4.113402,-4.600000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,
"64303900001530","Nodes","1530",21.000000,33.644015,"Default Known Flow Node","Known Flow",276386.298363,562316.330221,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000218","Nodes","218",21.000000,37.268249,"DDS demands","Known Flow",276223.936385,561939.896497,,0.000000,,,,,,,-11.709999,,,,,-10.471291,-11.709999,,"",,,,,,,"D1 PROFILE",,,,
"64303900001676","Nodes","1676",21.000000,40.690667,"Default Known Flow Node","Known Flow",276016.139262,562150.859176,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000406","Nodes","406",21.000000,40.690527,"DDS demands","Known Flow",276015.193262,562151.330176,,0.000000,,,,,,,-1.399999,,,,,-1.251905,-1.399999,,"",,,,,,,"D1 PROFILE",,,,
"64303900001551","Nodes","1551",21.000000,40.690667,"Default Known Flow Node","Known Flow",276017.988263,562154.043177,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000239","Nodes","239 - C1-32.7, (office and shops)",21.000000,25.204406,"DDS demands","Known Flow",276502.589928,562423.061317,,0.000000,-32.700001,,,,,,-4.190000,,,,,-32.987699,-36.890001,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,
"64303900000243","Nodes","243 -C1-6, office",21.000000,23.642988,"DDS demands","Known Flow",276579.028730,562340.052098,,0.000000,-6.000000,,,,,,-6.550000,,,,,-11.222435,-12.550000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,
"64303900000430","Nodes","430",21.000000,22.141929,"DDS demands","Known Flow",276769.734517,562169.775349,,0.000000,,,,,,,-3.029999,,,,,-2.709480,-3.029999,,"",,,,,,,"D1 PROFILE",,,,
"64303900001674","Nodes","1674",21.000000,22.138335,"DDS demands","Known Flow",276804.660483,562132.145614,,0.000000,,,,,,,-6.829999,,,,,-6.107508,-6.829999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000246","Nodes","246",21.000000,24.327788,"DDS demands","Known Flow",276670.611853,562454.636884,,0.000000,,,,,,,-13.879999,,,,,-12.411744,-13.879999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000245","Nodes","245",21.000000,23.701022,"DDS demands","Known Flow",276587.454967,562350.363502,,0.000000,-6.000000,,,,,,-9.300000,,,,,-13.681533,-15.300000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,
"64303900000244","Nodes","244",21.000000,23.701034,"DDS demands","Known Flow",276582.595485,562344.614092,,0.000000,,,,,,,-9.659999,,,,,-8.638144,-9.659999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000242","Nodes","242",21.000000,27.444855,"DDS demands","Known Flow",276532.234403,562280.680211,,0.000000,,,,,,,-11.669999,,,,,-10.435522,-11.669999,,"",,,,,,,"D1 PROFILE",,,,
"64303900001516","Nodes","1516",21.000000,22.641023,"Default Known Flow Node","Known Flow",276626.031297,562305.206394,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000257","Nodes","257",21.000000,22.536677,"DDS demands","Known Flow",276669.178377,562343.829994,,0.000000,,,,,,,-1.729999,,,,,-1.546996,-1.729999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000432","Nodes","432",21.000000,22.632679,"Default Known Flow Node","Known Flow",276634.582350,562300.427657,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000114","Nodes","114",21.000000,22.045703,"DDS demands","Known Flow",276671.137149,562157.367530,,0.000000,,,,,,,-10.699999,,,,,-9.568131,-10.699999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000115","Nodes","115",21.000000,22.100092,"DDS demands","Known Flow",276700.990075,562126.540609,,0.000000,,,,,,,-2.440000,,,,,-2.181891,-2.440000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000231","Nodes","231",21.000000,24.265398,"Default Known Flow Node","Known Flow",276507.899396,562046.209147,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900001559","Nodes","1559",21.000000,24.265398,"Default Known Flow Node","Known Flow",276502.723395,562041.187146,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900001562","Nodes","1562",21.000000,23.934307,"DDS demands","Known Flow",276629.170391,562402.697516,,0.000000,,,,,,,-9.790000,,,,,-8.754393,-9.790000,,"",,,,,,,"D1 PROFILE",,,,
"64303900001540","Nodes","1540",21.000000,22.241667,"Default Known Flow Node","Known Flow",276608.479423,562132.166171,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000232","Nodes","232",21.000000,21.857728,"DDS demands","Known Flow",276718.163067,562109.569729,,0.000000,,,,,,,-9.430000,,,,,-8.432475,-9.430000,,"",,,,,,,"D1 PROFILE",,,,
"64303900001669","Nodes","1669",21.000000,21.857401,"Default Known Flow Node","Known Flow",276719.350219,562108.393419,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000282","Nodes","282",21.000000,22.029626,"DDS demands","Known Flow",276779.336830,562040.349418,,0.000000,,,,,,,-8.310000,,,,,-7.430950,-8.310000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000233","Nodes","233",21.000000,22.044778,"DDS demands","Known Flow",276743.121697,562084.125534,,0.000000,,,,,,,-3.749999,,,,,-3.353317,-3.749999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000283","Nodes","283",21.000000,22.025457,"DDS demands","Known Flow",276849.802489,561974.218128,,0.000000,,,,,,,-0.779999,,,,,-0.697489,-0.779999,,"",,,,,,,"D1 PROFILE",,,,
"64303900001664","Nodes","1664",21.000000,22.064363,"Default Known Flow Node","Known Flow",276729.287842,562098.292994,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000272","Nodes","272",21.000000,39.095018,"DDS demands","Known Flow",277222.818708,562447.384500,,0.000000,,,,,,,-9.549999,,,,,-8.539781,-9.549999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000276","Nodes","276",21.000000,38.272182,"DDS demands","Known Flow",277167.540243,562376.370512,,0.000000,,,,,,,-4.070000,,,,,-3.639466,-4.070000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000274","Nodes","274",21.000000,38.431401,"DDS demands","Known Flow",277154.274652,562468.917876,,0.000000,,,,,,,-6.860000,,,,,-6.134335,-6.860000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000277","Nodes","277",21.000000,38.241911,"DDS demands","Known Flow",277122.214243,562442.523260,,0.000000,,,,,,,-4.900000,,,,,-4.381668,-4.900000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000278","Nodes","278",21.000000,37.691612,"DDS demands","Known Flow",277086.440448,562411.479140,,0.000000,,,,,,,-9.479999,,,,,-8.477185,-9.479999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000409","Nodes","409",21.000000,39.197269,"Default Known Flow Node","Known Flow",277042.190318,562466.513728,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900001592","Nodes","1592",21.000000,35.816416,"DDS demands","Known Flow",276143.033297,562502.156272,,0.000000,,,-2.480000,,,,-3.400000,,,,,-5.258001,-5.879999,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,
"64303900000106","Nodes","106",21.000000,33.586685,"Default Known Flow Node","Known Flow",276336.795349,562648.854311,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000096","Nodes","96",21.000000,33.515845,"DDS demands","Known Flow",276363.380357,562680.749320,,0.000000,,,,,,,-7.060000,,,,,-6.313178,-7.060000,,"",,,,,,,"D1 PROFILE",,,,
"64303900001561","Nodes","1561 - FURTHER EDUCATION CENTRE",21.000000,34.079774,"DDS demands","Known Flow",276488.306514,562555.173688,,0.000000,,-19.270001,,,,,,,,,,-17.231579,-19.270001,,"",,"C2 PROFILE",,,,,,,,,
"64303900000512","Nodes","512",21.000000,34.079896,"DDS demands","Known Flow",276491.847392,562559.660287,,0.000000,,,,,,,-6.979999,,,,,-6.241640,-6.979999,,"",,,,,,,"D1 PROFILE",,,,
"64303900001631","Nodes","1631",21.000000,32.783283,"Default Known Flow Node","Known Flow",276073.678278,562955.033395,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000298","Nodes","298",21.000000,33.654275,"DDS demands","Known Flow",276387.360363,562617.100303,,0.000000,,,,,,,-3.079999,,,,,-2.754191,-3.079999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000101","Nodes","101",21.000000,33.335786,"DDS demands","Known Flow",276404.268368,562731.635334,,0.000000,,,,,,,-7.860000,,,,,-7.028552,-7.860000,,"",,,,,,,"D1 PROFILE",,,,
"64303900000102","Nodes","102",21.000000,33.070614,"DDS demands","Known Flow",276414.538371,562762.212342,,0.000000,,,,,,,-5.389999,,,,,-4.819834,-5.389999,,"",,,,,,,"D1 PROFILE",,,,
"64303900000097","Nodes","P00092496, BURGHFIELD ROAD, -78.184",24.000000,32.990506,"CSEP DDS Matched","Known Flow",276418.434372,562781.331348,,0.000000,,,,,,-54.390000,,-23.809999,,,,-69.927838,-78.200002,,"",,,,,,"CT PROFILE",,"DC PROFILE",,,
"64303900001616","Nodes","1616",21.000000,32.762267,"Default Known Flow Node","Known Flow",276450.930380,562701.463326,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900001528","Nodes","1528",21.000000,33.351499,"DDS demands","Known Flow",276379.287361,562670.107317,,0.000000,-39.999997,0.000000,,,,,,,,,,-35.768714,-39.999997,,"","C1 PROFILE","C2 PROFILE",,,,,,,,,
"64303900001619","Nodes","1619",21.000000,33.352257,"Default Known Flow Node","Known Flow",276397.284366,562722.469331,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64303900000301","Nodes","301",21.000000,33.807555,"DDS demands","Known Flow",276428.696374,562586.056294,,0.000000,,,,,,,-4.159999,,,,,-3.719946,-4.159999,,"",,,,,,,"D1 PROFILE",,,,
