"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-DC)"
"64307200000050","Nodes","50",21.000000,38.410647,"DDS demands","Known Flow",335335.750000,670317.250000,,0.000000,,,,-2.850000,,-2.548521,-2.850000,,"",,,,"D1 PROFILE",
"64307200000045","Nodes","45",21.000000,38.131408,"DDS demands","Known Flow",335350.875000,670368.625000,,0.000000,,,-9.379999,-0.199999,,-8.566607,-9.580000,,"",,,"C4 PROFILE","D1 PROFILE",
"64307200000039","Nodes","39",21.000000,43.755102,"DDS demands","Known Flow",335402.125000,670097.750000,,0.000000,,,,-9.020000,,-8.065845,-9.020000,,"",,,,"D1 PROFILE",
"64307200000040","Nodes","40",21.000000,43.540507,"DDS demands","Known Flow",335459.500000,670113.375000,,0.000000,,,,-8.100000,,-7.243165,-8.100000,,"",,,,"D1 PROFILE",
"64307200000042","Nodes","42",21.000000,42.884945,"DDS demands","Known Flow",335470.875000,670025.750000,,0.000000,,,,-2.589999,,-2.316024,-2.589999,,"",,,,"D1 PROFILE",
"64307200000038","Nodes","38",21.000000,38.057481,"DDS demands","Known Flow",335359.875000,670388.500000,,0.000000,,,,-4.019999,,-3.594755,-4.019999,,"",,,,"D1 PROFILE",
"64307200000034","Nodes","34",21.000000,42.002651,"DDS demands","Known Flow",335502.250000,669922.625000,,0.000000,,,,-17.719999,,-15.845541,-17.719999,,"",,,,"D1 PROFILE",
"64307200000012","Nodes","12",21.000000,46.539263,"DDS demands","Known Flow",335159.500000,670194.500000,,0.000000,,,,-17.360000,,-15.523622,-17.360000,,"",,,,"D1 PROFILE",
"64307200000013","Nodes","13",21.000000,45.867858,"DDS demands","Known Flow",335199.125000,670229.750000,,0.000000,-6.000000,,,-10.909999,,-15.121224,-16.909999,,"","C1 PROFILE",,,"D1 PROFILE",
"64307200000046","Nodes","46, P11125929, DEV@WHITECRAIG AVENUE, -24.28SCMH",24.000000,46.473020,"CSEP Unmatched","Known Flow",335470.181610,669761.215234,,0.000000,,,,,-24.280000,-21.711611,-24.280000,,"",,,,,"DC PROFILE"
"64307200000606","Nodes",,21.000000,49.442441,"Default Known Flow Node","Known Flow",335090.182507,670108.729509,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000054","Nodes",,21.000000,46.571268,"Default Known Flow Node","Known Flow",335420.250000,669953.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000052","Nodes","-11",21.000000,39.266158,"Default Known Flow Node","Known Flow",335316.750000,669798.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000055","Nodes",,21.000000,46.480512,"Default Known Flow Node","Known Flow",335499.375000,669878.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000064","Nodes",,21.000000,49.962996,"Default Known Flow Node","Known Flow",334971.000000,670136.625000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000053","Nodes","-1462471",21.000000,42.950912,"Default Known Flow Node","Known Flow",335416.500000,669983.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000056","Nodes",,21.000000,49.164978,"Default Known Flow Node","Known Flow",335115.000000,670154.250000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000057","Nodes",,21.000000,45.893567,"Default Known Flow Node","Known Flow",335197.625000,670228.375000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000062","Nodes",,21.000000,38.131408,"Default Known Flow Node","Known Flow",335344.875000,670363.250000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000058","Nodes",,21.000000,45.893567,"Default Known Flow Node","Known Flow",335210.125000,670273.250000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000059","Nodes",,21.000000,45.893567,"Default Known Flow Node","Known Flow",335214.000000,670276.625000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000063","Nodes",,21.000000,38.131408,"Default Known Flow Node","Known Flow",335340.000000,670368.375000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000060","Nodes",,21.000000,38.131408,"Default Known Flow Node","Known Flow",335332.000000,670351.625000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000061","Nodes",,21.000000,38.131408,"Default Known Flow Node","Known Flow",335324.375000,670359.625000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000002","Nodes",,21.000000,46.170759,"Default Known Flow Node","Known Flow",335401.414984,670193.441566,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"64307200000003","Nodes",,21.000000,46.170759,"Default Known Flow Node","Known Flow",335393.284078,670206.162570,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"643072-73","Nodes",,21.000000,38.131408,"Default Known Flow Node","Known Flow",335282.500000,670325.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
