"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"64400900047305","Nodes","-1464298",21.000000,33.107430,"Default Known Flow Node","Known Flow",277886.966771,692332.965600,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900046595","Nodes","-139",21.000000,33.136285,"Default Known Flow Node","Known Flow",277880.733851,692330.741758,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000624","Nodes","624",21.000000,32.446938,"DDS demands","Known Flow",277759.716737,692320.090596,,0.000000,,,,,,,-8.229999,,,,,,,,,-7.359412,-8.229999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900048961","Nodes","-46",21.000000,30.737705,"Default Known Flow Node","Known Flow",277938.080785,692135.872546,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900046833","Nodes","-1462968",21.000000,30.911568,"Default Known Flow Node","Known Flow",277925.216782,692121.215542,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000627","Nodes","627",21.000000,30.807881,"DDS demands","Known Flow",277709.716723,692169.465555,,0.000000,,,,,,,-10.239999,,,,,,,,,-9.156791,-10.239999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900049082","Nodes","-49",21.000000,30.786612,"Default Known Flow Node","Known Flow",277715.006116,692160.248796,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003654","Nodes","3654",21.000000,30.861768,"DDS demands","Known Flow",277689.466717,692200.715564,,0.000000,,,,,,,-12.260000,,,,,,,,,-10.963111,-12.260000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000623","Nodes","623",21.000000,31.654036,"DDS demands","Known Flow",277666.591711,692399.215618,,0.000000,,,,-4.360000,,,-3.190000,,,,,,,,,-6.751345,-7.550000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"64400900003651","Nodes","3651",21.000000,31.732807,"DDS demands","Known Flow",277666.216711,692431.715627,,0.000000,,,,,,,-4.610000,,,,,,,,,-4.122344,-4.610000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900047964","Nodes",,21.000000,31.637068,"Default Known Flow Node","Known Flow",277682.966716,692398.840618,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003652","Nodes","3652",21.000000,31.732807,"Default Known Flow Node","Known Flow",277683.591716,692426.215625,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900047321","Nodes","-1464338",21.000000,31.199120,"Default Known Flow Node","Known Flow",277519.841671,692476.840639,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048505","Nodes","-338",21.000000,31.463427,"Default Known Flow Node","Known Flow",277522.341672,692474.340638,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003647","Nodes","3647",21.000000,31.524732,"DDS demands","Known Flow",277628.091701,692296.340590,,0.000000,,,,,,,-1.919999,,,,,,,,,-1.716898,-1.919999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003653","Nodes","3653",21.000000,31.749564,"DDS demands","Known Flow",277682.216716,692375.090611,,0.000000,,,,,,,-3.260000,,,,,,,,,-2.915150,-3.260000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900047122","Nodes",,21.000000,31.636792,"DDS demands","Known Flow",277682.716716,692409.840621,,0.000000,,,,,,,-0.600000,,,,,,,,,-0.536530,-0.600000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000647","Nodes","647",21.000000,30.655402,"DDS demands","Known Flow",277755.256503,692085.425909,,0.000000,,,,,,,-9.809999,,,,,,,,,-8.772278,-9.809999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900049454","Nodes","-98",21.000000,35.442072,"Default Known Flow Node","Known Flow",277956.091790,692268.340582,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000636","Nodes","636",21.000000,35.442072,"Default Known Flow Node","Known Flow",277957.966791,692265.590581,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900001716","Nodes","1716",21.000000,36.176679,"Default Known Flow Node","Known Flow",277985.466798,692257.715579,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049363","Nodes","-74",21.000000,37.048004,"Default Known Flow Node","Known Flow",278016.716807,692234.840573,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900001722","Nodes","1722",21.000000,43.658633,"DDS demands","Known Flow",278464.716928,692097.340536,,0.000000,,,,,,,-5.280000,,,,,,,,,-4.721470,-5.280000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900001721","Nodes","1721",21.000000,43.774397,"Default Known Flow Node","Known Flow",278496.091937,692094.465535,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900001834","Nodes","P09121141, St Ninians Road CSEP, 123.88",28.000000,40.404175,"CSEP DDS Matched","Known Flow",278144.706454,692165.117418,,0.000000,,,,,,,,-123.880000,,,,,,,,-110.775712,-123.880000,,"",,,,,,,,"DC PROFILE",,,,,,,
"64400900001835","Nodes","P08117831, Plots 1-32  Polmaise Farm CSEP, 36.46",24.000000,42.337086,"CSEP DDS Matched","Known Flow",278240.091867,692129.215544,,0.000000,,,,,,,,-36.460000,,,,,,,,-32.603183,-36.460000,,"",,,,,,,,"DC PROFILE",,,,,,,
"64400900049168","Nodes","-4904701",21.000000,43.580272,"Default Known Flow Node","Known Flow",278460.221355,692116.589065,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049186","Nodes","-4904744",21.000000,43.366075,"Default Known Flow Node","Known Flow",278424.717097,692186.959907,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049124","Nodes","-4904608",21.000000,43.333458,"Default Known Flow Node","Known Flow",278424.716918,692202.960000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049158","Nodes","-4904681",21.000000,43.324281,"Default Known Flow Node","Known Flow",278424.716918,692207.460000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003156","Nodes","3156",21.000000,43.318153,"DDS demands","Known Flow",278424.716918,692210.465566,,0.000000,,,,,,,-5.769999,,,,,,,,,-5.159637,-5.769999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900049149","Nodes","-4904663",21.000000,43.440151,"Default Known Flow Node","Known Flow",278424.967407,692171.459780,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049173","Nodes","-4904712",21.000000,43.424604,"Default Known Flow Node","Known Flow",278424.966918,692179.085000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049209","Nodes","-4904790",21.000000,43.430280,"Default Known Flow Node","Known Flow",278427.468806,692155.709620,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049188","Nodes","-4904750",21.000000,43.455837,"Default Known Flow Node","Known Flow",278432.094974,692144.084985,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900049220","Nodes","-4904815",21.000000,43.483404,"Default Known Flow Node","Known Flow",278439.331069,692132.699615,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900001718","Nodes","1718",21.000000,42.337082,"DDS demands","Known Flow",278247.466869,692127.215544,,0.000000,,,,,,,-3.000000,,,,,,,,,-2.682653,-3.000000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900049234","Nodes","-4904848",21.000000,39.369325,"Default Known Flow Node","Known Flow",278103.221405,692180.463916,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900047103","Nodes","-1463701",21.000000,37.048004,"Default Known Flow Node","Known Flow",278011.591805,692227.715571,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900001723","Nodes","1723",21.000000,44.927393,"Default Known Flow Node","Known Flow",278501.966939,692018.715514,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003655","Nodes","3655",21.000000,42.021790,"Default Known Flow Node","Known Flow",278577.841959,692220.590569,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900001453","Nodes","1453",21.000000,36.190089,"DDS demands","Known Flow",278685.966989,692271.715583,,0.000000,,,,,,,-5.400000,,,,,,,,,-4.828776,-5.400000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900001454","Nodes","1454",21.000000,36.015324,"DDS demands","Known Flow",278705.841994,692328.590598,,0.000000,,,,,,,-5.989999,,,,,,,,,-5.356365,-5.989999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900001455","Nodes","1455",21.000000,35.891210,"DDS demands","Known Flow",278679.841987,692242.965575,,0.000000,,,,,,,-5.840000,,,,,,,,,-5.222232,-5.840000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000693","Nodes","693",21.000000,38.280319,"DDS demands","Known Flow",278762.217009,692251.340577,,0.000000,,,,,,,-11.100000,,,,,,,,,-9.925818,-11.100000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000694","Nodes","694",21.000000,37.159411,"DDS demands","Known Flow",278870.467039,692200.965564,,0.000000,,,,,,,-20.109999,,,,,,,,,-17.982721,-20.109999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000695","Nodes","695",21.000000,37.180514,"DDS demands","Known Flow",278913.467051,692205.840565,,0.000000,,,,,,,-2.700000,,,,,,,,,-2.414388,-2.700000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000692","Nodes","692",21.000000,37.731413,"DDS demands","Known Flow",278856.717035,692247.465576,,0.000000,,,,,,,-10.580000,,,,,,,,,-9.460826,-10.580000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900001456","Nodes","1456",21.000000,35.900453,"DDS demands","Known Flow",278650.091979,692250.590577,,0.000000,,,,,,,-6.210000,,,,,,,,,-5.553093,-6.210000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900004449","Nodes","4449",21.000000,38.581282,"Default Known Flow Node","Known Flow",278964.470015,692366.582727,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900004520","Nodes","4520",21.000000,38.267185,"DDS demands","Known Flow",278962.342064,692411.840621,,0.000000,,,,,,,-4.010000,,,,,,,,,-3.585814,-4.010000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000691","Nodes","691",21.000000,38.306346,"DDS demands","Known Flow",278843.342031,692341.340602,,0.000000,,,,,,,-10.310000,,,,,,,,,-9.219387,-10.310000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000705","Nodes","705",21.000000,37.128412,"DDS demands","Known Flow",278637.841976,692051.465523,,0.000000,,,,,,,-9.989999,,,,,,,,,-8.933236,-9.989999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900047981","Nodes","-22",21.000000,37.147452,"Default Known Flow Node","Known Flow",278624.466972,692028.465517,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000698","Nodes","698",21.000000,36.027653,"DDS demands","Known Flow",278599.466965,692074.090529,,0.000000,,,,,,,-14.880000,,,,,,,,,-13.305963,-14.880000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000697","Nodes","697",21.000000,35.708498,"DDS demands","Known Flow",278651.091979,692106.590538,,0.000000,,,,,,,-5.310000,,,,,,,,,-4.748297,-5.310000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000699","Nodes","699",21.000000,35.728935,"DDS demands","Known Flow",278530.466946,692114.215540,,0.000000,,,,,,,-7.510000,,,,,,,,,-6.715576,-7.510000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003656","Nodes","3656",21.000000,40.634452,"DDS demands","Known Flow",278567.216956,692231.590572,,0.000000,,-49.400000,,,,,,,,,,,,,,-44.174364,-49.400000,,"",,"C2 PROFILE",,,,,,,,,,,,,
"64400900004521","Nodes","4521",21.000000,38.188704,"DDS demands","Known Flow",278915.717051,692447.465631,,0.000000,,,,,,,-24.290000,,,,,,,,,-21.720554,-24.290000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003201","Nodes","3201",21.000000,37.447313,"DDS demands","Known Flow",278919.967052,692003.090510,,0.000000,,,,,,,-15.429999,,,,,,,,,-13.797781,-15.429999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900046491","Nodes","-1200",21.000000,37.374503,"Default Known Flow Node","Known Flow",278978.592068,692021.090515,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000797","Nodes","797",21.000000,36.998158,"DDS demands","Known Flow",278615.841970,691996.340508,,0.000000,,,,,,,-10.600000,,,,,,,,,-9.478710,-10.600000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003633","Nodes","3633",21.000000,41.699865,"Default Known Flow Node","Known Flow",278515.216942,691988.715506,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000702","Nodes","702",21.000000,37.231929,"DDS demands","Known Flow",279024.217081,692033.965518,,0.000000,,,,,,,-8.460000,,,,,,,,,-7.565083,-8.460000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900004523","Nodes","4523",21.000000,38.138592,"Default Known Flow Node","Known Flow",279031.467083,692451.965632,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900001355","Nodes","1355",21.000000,37.029334,"DDS demands","Known Flow",279479.592205,692378.090612,,0.000000,,,,,,,-18.329999,,,,,,,,,-16.391014,-18.329999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900001353","Nodes","Police HQ (NDM)",21.000000,34.489468,"Daily Metered Site","Known Flow",279384.342179,692435.965628,,0.000000,-151.509986,,,,,,,,,,,,,,,-135.482948,-151.509986,,"","C1 PROFILE",,,,,,,,,,,,,,
"64400900000754","Nodes","754",21.000000,34.790915,"DDS demands","Known Flow",279074.394255,692406.801690,,0.000000,,,,,,,-9.549999,,,,,,,,,-8.539781,-9.549999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000711","Nodes","711",21.000000,34.530823,"Default Known Flow Node","Known Flow",279094.748100,692388.975615,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000713","Nodes","713",21.000000,32.038807,"DDS demands","Known Flow",279244.035474,692440.671735,,0.000000,,,,,,,-24.379999,,,,,,,,,-21.801032,-24.379999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000714","Nodes","714",21.000000,33.346799,"DDS demands","Known Flow",279241.936140,692440.300629,,0.000000,,,,,,,-1.420000,,,,,,,,,-1.269789,-1.420000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000712","Nodes","712",21.000000,33.899860,"DDS demands","Known Flow",279179.240123,692426.328625,,0.000000,,,,,,,-13.550000,,,,,,,,,-12.116652,-13.550000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000717","Nodes","717",21.000000,32.623153,"DDS demands","Known Flow",279234.796342,692252.577626,,0.000000,,,,,,,-6.880000,,,,,,,,,-6.152219,-6.880000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900046538","Nodes","-1286",21.000000,34.489468,"Default Known Flow Node","Known Flow",279387.967180,692435.590628,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003889","Nodes","3889",21.000000,32.582495,"DDS demands","Known Flow",279230.289585,692247.225951,,0.000000,,,,,,,-8.029999,,,,,,,,,-7.180569,-8.029999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900046539","Nodes","-1290",21.000000,36.801395,"Default Known Flow Node","Known Flow",279492.842208,692463.715635,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900046540","Nodes","-1291",21.000000,36.801395,"Default Known Flow Node","Known Flow",279485.663206,692466.213636,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000739","Nodes","739",21.000000,37.133237,"DDS demands","Known Flow",279484.717206,692393.590616,,0.000000,,,-3.390000,,,,-17.129999,,,,,,,,,-18.349351,-20.519998,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,
"64400900003303","Nodes","3303",21.000000,36.524585,"DDS demands","Known Flow",279524.467217,692018.840514,,0.000000,,,,,,,-5.209999,,,,,,,,,-4.658875,-5.209999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003304","Nodes","3304",21.000000,36.923750,"DDS demands","Known Flow",279411.592186,692011.215512,,0.000000,-3.380000,,,,,,-19.050000,,,,,,,,,-20.057307,-22.429999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"64400900046492","Nodes","-1202",21.000000,36.622788,"Default Known Flow Node","Known Flow",279517.592215,692035.215519,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003505","Nodes","3505",21.000000,36.103421,"DDS demands","Known Flow",279604.967239,692323.590597,,0.000000,-24.999999,,,,,,-13.420000,,,,,,,,,-34.355852,-38.420000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"64400900003302","Nodes","3302",21.000000,36.613640,"DDS demands","Known Flow",279523.092216,692036.340519,,0.000000,,,,,,,-8.879999,,,,,,,,,-7.940654,-8.879999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000759","Nodes","759",21.000000,35.667484,"DDS demands","Known Flow",279945.592331,692434.090627,,0.000000,,,,,,,-13.290000,,,,,,,,,-11.884156,-13.290000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900048517","Nodes","-3405",21.000000,35.667484,"Default Known Flow Node","Known Flow",279939.967330,692452.090632,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000748","Nodes","748",21.000000,36.586525,"DDS demands","Known Flow",279519.459215,692048.966522,,0.000000,,,,,,,-6.630000,,,,,,,,,-5.928664,-6.630000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900046493","Nodes","-1206",21.000000,36.309534,"Default Known Flow Node","Known Flow",279530.854444,692039.351358,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900001185","Nodes","1185",21.000000,36.044005,"DDS demands","Known Flow",279582.967233,692265.215581,,0.000000,,-22.000000,,,,,-13.020000,,,,,,,,,-31.315513,-35.020001,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"64400900046537","Nodes",,21.000000,35.340072,"Default Known Flow Node","Known Flow",279618.217242,692417.215623,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003814","Nodes","3814",21.000000,35.297065,"Default Known Flow Node","Known Flow",279602.342238,692473.465638,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900047488","Nodes","-1464787",21.000000,35.924440,"Default Known Flow Node","Known Flow",279624.842244,692286.090587,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003296","Nodes","3296",21.000000,35.881470,"Default Known Flow Node","Known Flow",279625.842244,692282.590586,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900046839","Nodes","-1462992",21.000000,35.857417,"Default Known Flow Node","Known Flow",279640.842248,692295.465589,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900046527","Nodes","-1258",21.000000,35.857417,"Default Known Flow Node","Known Flow",279644.842250,692296.590590,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048534","Nodes","-3425",21.000000,35.203987,"Default Known Flow Node","Known Flow",279722.342271,692493.590643,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048533","Nodes","-3423",21.000000,35.117998,"Default Known Flow Node","Known Flow",279741.342276,692487.590642,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900047210","Nodes","-1463994",21.000000,37.751891,"Default Known Flow Node","Known Flow",279950.092333,692341.090602,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000757","Nodes","757",21.000000,37.751891,"DDS demands","Known Flow",279952.108120,692341.515750,,0.000000,,,,,,,-4.280000,,,,,,,,,-3.827252,-4.280000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900048503","Nodes","-3374",21.000000,35.471645,"Default Known Flow Node","Known Flow",279953.217333,692406.965620,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900047499","Nodes","-1464813",21.000000,35.428798,"Default Known Flow Node","Known Flow",279976.217340,692410.840621,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900046778","Nodes","-1462829",21.000000,35.980261,"Default Known Flow Node","Known Flow",279965.842337,692453.465632,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048518","Nodes","-3406",21.000000,35.937451,"Default Known Flow Node","Known Flow",279978.467340,692453.215632,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900048512","Nodes",,21.000000,35.937451,"DDS demands","Known Flow",279978.467340,692435.215627,,0.000000,,,,,,,-5.199999,,,,,,,,,-4.649932,-5.199999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900048509","Nodes","-3388",21.000000,35.616981,"Default Known Flow Node","Known Flow",279948.158865,692424.568522,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900004263","Nodes","4263",21.000000,36.480423,"Default Known Flow Node","Known Flow",279652.273048,692060.317817,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900046661","Nodes","-1462515",21.000000,36.480423,"Default Known Flow Node","Known Flow",279653.342252,692055.840524,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000751","Nodes","751",21.000000,36.133249,"DDS demands","Known Flow",279605.217239,692056.340524,,0.000000,,,,,,,-7.639999,,,,,,,,,-6.831824,-7.639999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900000752","Nodes","752",21.000000,36.086946,"DDS demands","Known Flow",279637.342248,691967.590500,,0.000000,,,,,,,-2.009999,,,,,,,,,-1.797377,-2.009999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003298","Nodes","3298",21.000000,36.141612,"DDS demands","Known Flow",279600.342237,692060.465525,,0.000000,,,,,,,-6.170000,,,,,,,,,-5.517324,-6.170000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900003300","Nodes","3300",21.000000,36.566285,"Default Known Flow Node","Known Flow",279533.592219,692039.215520,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003299","Nodes","3299",21.000000,36.567037,"Default Known Flow Node","Known Flow",279528.342218,692037.840519,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000747","Nodes","747",21.000000,36.426810,"DDS demands","Known Flow",279525.923914,692150.517918,,0.000000,,-6.000000,,,,,-21.010000,,,,,,,,,-24.152827,-27.009999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"64400900003297","Nodes","3297",21.000000,35.905758,"DDS demands","Known Flow",279636.717247,692187.590560,,0.000000,,,,,,,-6.340000,,,,,,,,,-5.669341,-6.340000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900047239","Nodes","-1464084",21.000000,35.905758,"Default Known Flow Node","Known Flow",279636.592247,692184.590559,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900046519","Nodes","-1239",21.000000,35.909712,"Default Known Flow Node","Known Flow",279639.842248,692187.215560,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900046524","Nodes","-1250",21.000000,35.886920,"Default Known Flow Node","Known Flow",279632.468667,692261.959679,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900003504","Nodes","3504",21.000000,35.757233,"DDS demands","Known Flow",279620.592243,692351.590605,,0.000000,,,,,,,-1.770000,,,,,,,,,-1.582765,-1.770000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"64400900046532","Nodes","-1270",21.000000,35.754973,"Default Known Flow Node","Known Flow",279623.217244,692344.090603,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900046534","Nodes","-1277",21.000000,35.585818,"Default Known Flow Node","Known Flow",279620.092243,692378.590612,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"64400900000743","Nodes","743",21.000000,36.090497,"Default Known Flow Node","Known Flow",279600.217237,692308.836593,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
