"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82060500000152","Nodes","152","21.000000","42.152569","DDS demands","Known Flow","419467.750000","118965.750000","","0.000000","","","","","-3.089999","","","","","","-2.763133","-3.089999","","","","","","","D1 PROFILE","","","","",""
"82060500002035","Nodes","2035","21.000000","42.410899","Default Known Flow Node","Known Flow","419475.000000","118923.750000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82060500000153","Nodes","153","21.000000","42.096128","DDS demands","Known Flow","419545.424417","119231.907149","","0.000000","","","","","-10.110000","","","","","","-9.040542","-10.110000","","","","","","","D1 PROFILE","","","","",""
"82060500001000","Nodes","1000","21.000000","43.128397","Default Known Flow Node","Known Flow","419624.236974","119204.089746","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82060500000221","Nodes","221","21.000000","48.929445","Default Known Flow Node","Known Flow","418040.950027","121493.721706","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82060500000020","Nodes","20","21.000000","48.722226","DDS demands","Known Flow","418013.408273","121426.249933","","0.000000","","","","","-6.959999","","","","","","-6.223756","-6.959999","","","","","","","D1 PROFILE","","","","",""
"82060500000023","Nodes","23","21.000000","38.528909","DDS demands","Known Flow","417424.500000","121690.382812","","0.000000","","","","","-22.490000","","","","","","-20.110960","-22.490000","","","","","","","D1 PROFILE","","","","",""
"82060500000025","Nodes","P11127852, BRIDGE HOUSE, 18.37","24.000000","29.762644","CSEP DDS Matched","Known Flow","417945.097367","120967.572354","","0.000000","","","-8.319999","","-15.250000","-3.999999","","","","","-24.653586","-27.570000","","","","","C3 PROFILE","","D1 PROFILE","DC PROFILE","","","",""
"82060500000082","Nodes","82","21.000000","69.826130","DDS demands","Known Flow","419871.861050","120288.823137","","0.000000","","","","","-1.029999","","","","","","-0.921044","-1.029999","","","","","","","D1 PROFILE","","","","",""
"82060500009000","Nodes","9000","21.000000","69.994254","Default Known Flow Node","Known Flow","419874.545051","120290.537915","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82060500000002","Nodes","THE RIDGE / WOODFALLS DG,  Site ID 2991","21.000000","69.999999","Default Known Pressure Node","Known Pressure","419874.545051","120291.059804","","2700.000022","","","","","","","","","","","620.336802","693.720040","","","","","","","","","","","",""
"82060500000219","Nodes","219","21.000000","61.180790","Default Known Flow Node","Known Flow","419821.777788","120080.568516","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82060500000220","Nodes","220","21.000000","61.180790","Default Known Flow Node","Known Flow","419912.035829","120073.546998","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82060500000132","Nodes","132","21.000000","61.340633","DDS demands","Known Flow","419823.690878","120087.480322","","0.000000","","","","-10.560000","-9.270000","","","","","","-17.732341","-19.830000","","","","","","C4 PROFILE","D1 PROFILE","","","","",""
"82060500002038","Nodes","2038","21.000000","59.338031","Default Known Flow Node","Known Flow","419810.543000","119998.457947","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82060500000214","Nodes","214","21.000000","39.367817","Default Known Flow Node","Known Flow","419743.379781","120368.625238","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82060500000215","Nodes","215","21.000000","39.367817","Default Known Flow Node","Known Flow","419688.748967","120437.973943","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82060500000216","Nodes","216","21.000000","39.454599","Default Known Flow Node","Known Flow","419788.656004","120323.598471","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82060500000213","Nodes","213","21.000000","39.454599","DDS demands","Known Flow","419792.256660","120427.751511","","0.000000","","","","","-36.630001","","","","","","-32.755203","-36.630001","","","","","","","D1 PROFILE","","","","",""
"82060500002063","Nodes","2063","21.000000","52.392083","Default Known Flow Node","Known Flow","419859.182579","121196.112659","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82060500008000","Nodes","8000","21.000000","51.963029","Default Known Flow Node","Known Flow","419826.189970","121212.721310","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82060500000105","Nodes","105","21.000000","51.901969","DDS demands","Known Flow","419824.745181","121213.647456","","0.000000","","","","","-8.539999","","","","","","-7.636620","-8.539999","","","","","","","D1 PROFILE","","","","",""
"82060500000189","Nodes","189","21.000000","27.565439","DDS demands","Known Flow","416674.178306","121388.898810","","0.000000","","","","","-5.800000","","","","","","-5.186464","-5.800000","","","","","","","D1 PROFILE","","","","",""
"82060500000190","Nodes","190","21.000000","27.565439","Default Known Flow Node","Known Flow","416666.137646","121442.275104","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82060500000186","Nodes","186","21.000000","27.406124","DDS demands","Known Flow","418395.144506","121687.377364","","0.000000","","","","","-6.639999","","","","","","-5.937606","-6.639999","","","","","","","D1 PROFILE","","","","",""
"82060500000187","Nodes","187","21.000000","27.235518","DDS","Known Flow","418353.447171","121668.296927","","0.000000","","","","","-4.999999","","","","","","-4.471089","-4.999999","","","","","","","D1 PROFILE","","","","",""
"82060500000188","Nodes","188","21.000000","26.926645","DDS","Known Flow","418283.787127","121686.637175","","0.000000","","","","","-6.000000","","","","","","-5.365307","-6.000000","","","","","","","D1 PROFILE","","","","",""
"82060500000191","Nodes","191","21.000000","28.094165","Default Known Flow Node","Known Flow","418418.912809","121654.562302","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82060500000119","Nodes","119","21.000000","60.419060","DDS demands","Known Flow","421200.297343","120116.852289","","0.000000","","","","","-17.950000","","","","","","-16.051212","-17.950000","","","","","","","D1 PROFILE","","","","",""
"82060500000120","Nodes","120","21.000000","55.506532","DDS demands","Known Flow","421340.892487","120160.426788","","0.000000","","","","","-12.649999","","","","","","-11.311855","-12.649999","","","","","","","D1 PROFILE","","","","",""
"82060500000122","Nodes","122","21.000000","53.816580","DDS demands","Known Flow","421411.584349","120281.642276","","0.000000","-9.140000","","","","-7.269999","","","","","","-14.674116","-16.410000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"82060500000126","Nodes","126","21.000000","47.208708","DDS demands","Known Flow","420902.478632","119845.110198","","0.000000","","","","","-26.639999","","","","","","-23.821965","-26.639999","","","","","","","D1 PROFILE","","","","",""
"82060500000128","Nodes","128","21.000000","46.710090","DDS demands","Known Flow","420972.812500","119680.000000","","0.000000","","","","","-5.369999","","","","","","-4.801949","-5.369999","","","","","","","D1 PROFILE","","","","",""
"82060500000129","Nodes","129","21.000000","46.739527","DDS demands","Known Flow","420929.878972","119538.426634","","0.000000","","","","","-3.059999","","","","","","-2.736306","-3.059999","","","","","","","D1 PROFILE","","","","",""
"82060500000125","Nodes","125","21.000000","48.109519","DDS demands","Known Flow","420911.073257","119856.766729","","0.000000","","","","","-6.599999","","","","","","-5.901837","-6.599999","","","","","","","D1 PROFILE","","","","",""
"82060500000123","Nodes","123","21.000000","59.450005","DDS demands","Known Flow","420908.375000","120048.000000","","0.000000","","","","","-1.019999","","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","","",""
"82060500002048","Nodes","2048","21.000000","68.273841","DDS demands","Known Flow","420968.500000","120179.132812","","0.000000","","","","","-4.110000","","","","","","-3.675235","-4.110000","","","","","","","D1 PROFILE","","","","",""
"82060500000178","Nodes","178","21.000000","27.578522","DDS demands","Known Flow","419307.464277","119061.219183","","0.000000","-3.599999","","","","-0.009999","","","","","","-3.228126","-3.609999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"82060500000155","Nodes","155","21.000000","33.310534","DDS demands","Known Flow","419434.415794","119144.313708","","0.000000","","-8.039999","","","-2.559999","","","","","","-9.478709","-10.599999","","","","C2 PROFILE","","","D1 PROFILE","","","","",""
"82060500000144","Nodes","144","21.000000","54.254889","DDS demands","Known Flow","419790.117006","119658.518387","","0.000000","","","","","-7.109999","","","","","","-6.357889","-7.109999","","","","","","","D1 PROFILE","","","","",""
"82060500000148","Nodes","148","21.000000","53.024307","DDS demands","Known Flow","419727.126225","119471.287725","","0.000000","","","","","-13.550000","","","","","","-12.116652","-13.550000","","","","","","","D1 PROFILE","","","","",""
"82060500000184","Nodes","184","21.000000","46.047126","DDS demands","Known Flow","419644.686678","119282.895943","","0.000000","","","","","-4.829999","","","","","","-4.319072","-4.829999","","","","","","","D1 PROFILE","","","","",""
"82060500000116","Nodes","116","21.000000","46.731267","DDS demands","Known Flow","419146.000000","120615.132812","","0.000000","","","","","-6.630000","","","","","","-5.928664","-6.630000","","","","","","","D1 PROFILE","","","","",""
"82060500000217","Nodes","217","21.000000","47.772281","DDS demands","Known Flow","419234.937500","120454.882812","","0.000000","","","","","-3.370000","","","","","","-3.013514","-3.370000","","","","","","","D1 PROFILE","","","","",""
"82060500000115","Nodes","115","21.000000","48.970199","DDS demands","Known Flow","419348.281250","120347.828125","","0.000000","","","-3.440000","","-10.600000","","","","","","-12.554819","-14.040001","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"82060500000113","Nodes","113","21.000000","55.057674","DDS demands","Known Flow","419574.051852","120252.190961","","0.000000","","","","","-8.600000","","","","","","-7.690274","-8.600000","","","","","","","D1 PROFILE","","","","",""
"82060500000086","Nodes","86","21.000000","33.932589","DDS demands","Known Flow","419763.805493","120463.624721","","0.000000","-0.509999","","","","-30.649999","","","","","","-27.863829","-31.159998","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"82060500000085","Nodes","85","21.000000","69.032222","DDS demands","Known Flow","419864.618343","120355.213158","","0.000000","","-15.999999","","","-2.019999","","","","","","-16.113806","-18.019999","","","","C2 PROFILE","","","D1 PROFILE","","","","",""
